time_s,k_torsional,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,mic_level
17.1001,0.1,1,sweep,0.029145634969827437,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.5126451653706041,0.028869293786705347,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.0036038282852718243,0.002630440712642711,-3.9537001675748077e-81,0.014582106451750582,-6.244076502327431e-82,0.006500350883226183,0.009644071142237793,-0.3304338647155488,-0.06225561156815404,-0.0029097998362533806,-0.0008438841566968679,-0.00129736738709822,-0.00022836471490505055,1.2271331050027683e-07,0.006384861728506613,0.026309362959096597,0.0049840068599804705,0.020269350629779206,0.004638061797609476,0.01329465538775654,0.008078122617317206,0.01907056108435373,0.000000
17.1265,0.1,1,sweep,0.033747577333484095,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5951845456996286,0.6008390086948895,0.02587471730769222,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.013096932778971497,0.01570924801893972,-1.5317444522812144e-81,0.00782869802307811,-2.4190831718851035e-82,0.014810448117373039,0.009324963139870721,-0.3808601076339487,-0.08642621538214931,-0.0029076844099796594,-0.0008484704244248406,-0.0012974646183579305,-0.00022838130162888744,5.469424086085289e-07,0.006388676899544964,0.026239192731939764,0.004962344697520316,0.02027150443649439,0.004625985262634539,0.01329738239282004,0.00806267390334378,0.019189077124866647,0.000000
17.1556,0.1,1,sweep,0.029145634969827437,-0.01380582709097087,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.3695882802305185,0.024714557023845056,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.015926703142829915,0.020776245941082083,-5.934291847258254e-82,0.019296541265645235,-9.372023853833981e-83,0.005737871051941795,0.0050287254513496134,-0.28090797209823243,-0.031053964387011183,-0.0029093915169134347,-0.0008446390880173607,-0.0012973496496575157,-0.00022836440402845584,1.5704774168032882e-07,0.006385511954636966,0.02621582363395281,0.004948801900485289,0.020269790076254807,0.0046004293127407175,0.01329589466938793,0.00808014651215793,0.019105805789847313,0.000000
17.1856,0.1,1,sweep,0.018407769454627975,-0.015339807878856571,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.05202949146199747,-0.0006576355956182462,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.015323602697929999,0.022863456670696624,-2.0691596244001558e-82,0.013937366262516057,-3.2678226579348246e-83,0.002000671927886012,0.008912470418121193,-0.11920406365427233,0.06057559236841473,-0.002913819884285848,-0.000834797785192636,-0.001297086797201022,-0.00022832241316385845,-7.955417391072212e-07,0.006378109342563525,0.02610018809642084,0.004935532972311164,0.02026527243081163,0.004632794160969868,0.01329109568361818,0.008084495974217076,0.019074380409685662,0.000000
17.2155,0.1,1,sweep,0.003067961575771403,-0.015339807878856571,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.21210953263756172,-0.02950639655348498,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.016493658234607564,0.023591222052058602,-7.214713501537483e-83,0.009292538410396418,-1.1394193068921506e-83,0.0006975911669671543,0.009888465443637466,0.04549808325120641,0.14874521975459487,-0.0029208991186918617,-0.0008190169731954911,-0.0012966772181135181,-0.00022825163238215332,-2.2640056895848454e-06,0.006364370722183481,0.02619941989938663,0.00491924508205136,0.020257901469656354,0.004600540255017954,0.013285099493645628,0.008081751791475226,0.01906344996916441,0.000000
17.2455,0.1,1,sweep,-0.015339807878856571,-0.015339807878856571,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.4112688257077173,-0.01641361200026293,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.011599905979459358,0.02384497814999068,-2.515615049484499e-83,0.017944952144158914,-3.972909465469783e-84,0.0002432349999256461,0.017651078678902515,0.19861700208922037,0.22123902914391486,-0.0029292597335163883,-0.0007999015675708643,-0.0012961009356101034,-0.00022815112953264452,-4.038489015066377e-06,0.0063487476227327925,0.02622774786365122,0.004900909891914426,0.0202490132092228,0.004568493132523577,0.013276959360164839,0.00807627545536764,0.019000461558388804,0.000000
17.2755,0.1,1,sweep,-0.023009711818284633,-0.01380582709097087,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.511307597147857,0.009896155016167849,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.013809377088564563,0.023933457430383498,-8.771407313463398e-84,0.01521429833992319,-1.385267875078529e-84,8.481080035179792e-05,0.01499289906385869,0.2607453109670682,0.23981174748525586,-0.00293318940650842,-0.0007908610745049975,-0.0012958295980079434,-0.00022810091237994586,-4.844411740469055e-06,0.006341387022449393,0.02620667478645318,0.004892196329462421,0.020244746688754783,0.004595845898848695,0.013272222631491535,0.008073377129901459,0.019018416345924792,0.000000
17.3055,0.1,1,sweep,-0.015339807878856571,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.33015690469941383,0.05182735748199051,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.005744098315057364,0.023964308247852038,-3.05840061954015e-84,0.011843633505313252,-4.8301304180302327e-85,2.9571697570297433e-05,0.019917862049925177,0.15485361603179154,0.1717434370657303,-0.0029302897761584973,-0.0007977744505901497,-0.0012960948787884056,-0.00022814478556931132,-4.171538204130266e-06,0.006347703986421649,0.026155761032577978,0.004898376238163779,0.020247869567457298,0.004607608470737996,0.01327500582072921,0.008075537609951293,0.01898254578762768,0.000000
17.3355,0.1,1,sweep,-0.003067961575771403,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.036544082297813314,0.05111202271898296,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.013239274116532043,0.01941870871750638,-1.0663983572221334e-84,0.012084133291363654,-1.684162339638343e-85,1.0311013379920273e-05,0.008906291159496661,-0.022174256123293015,0.0846079111762228,-0.0029246745016377643,-0.0008107210865514169,-0.0012965036567707752,-0.0002282160305080389,-2.9686876695996664e-06,0.006357528447697069,0.026220298376444455,0.004919452944522803,0.02025387535815606,0.004587982199672295,0.013281253672636452,0.008079862651758977,0.019068717006821334,0.000000
17.3655,0.1,1,sweep,0.018407769454627975,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.30711800118286053,0.03344088799683691,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.012813172279612197,0.011327241609632794,-3.718301157214162e-85,0.00835976120217648,-5.872310974602641e-86,3.595228061160831e-06,0.008936227558440642,-0.21249248219887823,-0.00514294671643474,-0.0029149174156021212,-0.0008326336142326754,-0.0012970994955310556,-0.00022831933540755044,-9.313083974896578e-07,0.0063755433315141035,0.02623386104145312,0.004956106344117529,0.020264097309847275,0.004641643348104284,0.01328986164271855,0.0080872591419946,0.019073407374736197,0.000000
17.3955,0.1,1,sweep,0.036815538909255506,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5951845456996286,0.5549177640915028,0.02727934430712207,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.016364125754867696,0.019568792579908744,-1.2964914473194589e-85,0.008421308351778444,-2.04754823040656e-86,1.2535785121693064e-06,0.010538174697678388,-0.3820099720595833,-0.08736728771288699,-0.0029062780655287916,-0.0008515072332329503,-0.0012975272635150166,-0.00022839186352573672,8.32389882395954e-07,0.006391207016599117,0.026215735349082538,0.0049575498338767605,0.020272929291614922,0.004656339107141237,0.013297931014416132,0.008093170102184992,0.01918058450427364,0.000000
17.4246,0.1,1,sweep,0.0398835004850269,-0.012271846303085168,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.5854844865478889,0.025130946864784304,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.0202927496498959,0.014195438369315127,-4.5205861545434034e-86,0.01111223443442805,-7.139359230076749e-87,4.3709580016607264e-07,0.008028314073317472,-0.406705101490295,-0.09905472915139024,-0.00290480869580629,-0.000854668379900409,-0.001297590616595785,-0.00022840246585868854,1.1292955579414932e-06,0.006394578783368564,0.026071711455408274,0.004971240311766981,0.020274412348375806,0.004653480270516635,0.013299285506622257,0.008094745705895608,0.019085220767539532,0.000000
17.4545,0.1,1,sweep,0.033747577333484095,-0.015339807878856571,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.2755851033617107,0.006646612836647375,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.010065069822608245,0.011448446590119454,-1.5762309287038522e-86,0.009577948488031353,-2.489340639656699e-87,1.524058817761676e-07,0.0131544970133369,-0.26776870897472366,-0.014508201105565333,-0.0029066065577207823,-0.0008505555809606769,-0.0012974448668838748,-0.00022838285332070604,6.793031356248759e-07,0.006390455935778519,0.02626331127479168,0.0049731200792008205,0.02027263980485557,0.004624679944668386,0.013298573492098,0.008093799389347565,0.019045812373387084,0.000000
17.4846,0.1,1,sweep,0.021475731030398935,-0.019941750242513677,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.03051885317693448,-0.0487497339685429,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.014745903721501431,0.017212971751196973,-5.495977414578335e-87,0.01895885178299109,-8.679794111130343e-88,5.314064511977915e-08,0.02020591714373659,-0.0897005346255482,0.10402295193012404,-0.0029106758127693953,-0.000841302788929447,-0.0012971386882145517,-0.00022833919591509666,-2.9047142620691037e-07,0.006382834176364607,0.026223294225878793,0.00495342520933902,0.02026856540367344,0.004599612784062915,0.013295103601600244,0.008091409882907531,0.01899087994406764,0.000000
17.5135,0.1,1,sweep,0.003067961575771403,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.2938345424102813,-0.14211504990163096,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.011978346140069679,0.006001792139692726,-1.9163288317400051e-87,0.012260922317807621,-3.026457071058095e-88,1.8528997246272277e-08,0.012844208110831205,0.12301215652320828,0.26625222936516113,-0.002915881961920781,-0.0008290474706700595,-0.0012966485003377633,-0.00022827029532447186,-1.6214117088741051e-06,0.0063728307199812356,0.026238668872782003,0.004965140862818325,0.020263308096420476,0.004634055187635043,0.01328999891412937,0.008088635717024005,0.019044702891231648,0.000000
17.5435,0.1,1,sweep,-0.015339807878856571,-0.030679615757713143,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.48152481500083744,-0.2008107058142936,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.01588934247496422,0.017711923165898667,-6.681825477697606e-88,0.01409550647242332,-1.0552603305661515e-88,6.460661856447414e-09,0.012725503795318473,0.28746552578367424,0.36729215330013254,-0.0029237332740595415,-0.0008112269952052189,-0.001296121604500839,-0.0002281815955277409,-3.3119078249262356e-06,0.0063589473287341694,0.026084900788229722,0.00492531514218581,0.02025508289461548,0.004587643641610519,0.013283300792577108,0.008082883865202657,0.019041762389582852,0.000000
17.5735,0.1,1,sweep,-0.018407769454627528,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.5199029387752461,-0.09830863656565911,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.016585015143152023,0.021794993385482766,-2.32980848458404e-88,0.016627550637090885,-3.679465259612162e-89,2.2526934981196546e-09,0.007545466276793114,0.29524260981238,0.34086480999536106,-0.002925805050984019,-0.0008066294647650489,-0.001296016696645384,-0.00022816055531024463,-3.705265769484521e-06,0.006354436194411195,0.02619302169687894,0.0049127350748508275,0.02025286237803698,0.004578760374712147,0.013281186985083931,0.00808110825066729,0.01907976600454283,0.000000
17.6035,0.1,1,sweep,-0.00460194236365666,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,-0.1995852176225181,-0.005930075099285254,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.010123366339103903,0.009560806385441711,-8.123539881365078e-89,0.017034099295081415,-1.2829502071237108e-89,7.854656549477737e-10,0.01386737228747618,0.11068956898293085,0.2277779298874151,-0.002919491179826009,-0.0008209869573496176,-0.0012964374782811119,-0.00022823361316628283,-2.3699228181501768e-06,0.006366923845955789,0.026133415896084977,0.004950477780639458,0.020259539919692166,0.004589099071718398,0.01328729695961651,0.00808589902731199,0.019035142762529038,0.000000
17.6336,0.1,1,sweep,0.015339807878856571,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.2461787378720372,0.015512900399333295,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.017206580490791195,0.01699151261159834,-2.832503213924515e-89,0.015709727860869795,-4.473370769458674e-90,2.738749393193146e-10,0.007943611201438,-0.13318991382427525,0.1023358879757303,-0.002910142913768783,-0.0008416929364591488,-0.0012969522180021633,-0.00022832241921282357,-4.4405707831956124e-07,0.006384026898823969,0.026089214012492232,0.004955213874044584,0.020269225089603948,0.004637123535651119,0.013295414986367915,0.008092931731365256,0.019084622071326347,0.000000
17.6636,0.1,1,sweep,0.041417481272912164,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5951845456996286,0.5494077163988801,0.021028241557492364,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.015175635244962238,0.01329679641026367,-9.876328022094367e-90,0.01290551294095855,-1.559767941883787e-90,9.549428662434078e-11,0.014006196838735094,-0.36047753186242615,-0.011226543247160402,-0.002897646733724403,-0.0008684944593859879,-0.0012974738405414092,-0.00022840979576952555,2.061661111244762e-06,0.006406411041615116,0.02611743247408792,0.004988055891907855,0.020281814193338216,0.0046638952087878875,0.01330692165458095,0.008101628608872691,0.019159874933976317,0.000000
17.6935,0.1,1,sweep,0.06749515466696819,-0.029145634969827437,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.49854375606283347,0.8574952604280733,0.5813787186086578,0.8866408953979006,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.7754156563034771,0.022951322109138597,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.014411841186595215,0.011135109513628986,-3.4436626486597842e-90,0.01489473778741352,-5.438574528940266e-91,0.002398082425537008,0.006845020955265467,-0.5628659442814986,-0.11168198837808915,-0.002884744812495988,-0.0008952017417042214,-0.0012978293891727653,-0.00022846554320689544,4.577465813562726e-06,0.006428257993093156,0.026251626710410213,0.005018019646113969,0.020294418616537965,0.004681241511358905,0.013318413419122484,0.008106613111577338,0.01910503022263858,0.000000
17.7236,0.1,1,sweep,0.07669903939428196,-0.030679615757713143,0.0,0.0,0.0,0.0,0.0,0.7838641826095627,0.5000777368507191,0.8574952604280733,0.5813787186086578,0.8881748761857864,0.6749515466696823,0.7286408742456798,0.5967185264875144,0.7525174474932445,0.021223776443833043,0.02398082392240207,0.02398082392240207,0.023980823922402104,0.0,0.02398082392240207,0.023980823922402104,0.005025098303910953,0.013002996977410027,-1.2007309205653285e-90,0.006175512657860161,-1.8963136831184848e-91,0.014057304891953427,0.003661150533748304,-0.5977619996004233,-0.12275685922327054,-0.0028794962648957495,-0.000905661913726017,-0.0012978839971259056,-0.00022847505890619647,5.526404801546961e-06,0.006437946301344689,0.026212632203809476,0.005024624937501789,0.020299467867607803,0.0046781832185111005,0.013323856805257833,0.008087355309171986,0.019131665985702016,0.000000
