time_s,k_torsional,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12
33.6662,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.023980805011254477,0.02398082392240207,0.0,0.009288041215237717,0.023980823922402104,-2.352477105006139e-30,0.02398082392240207,-1.0542048583482542e-28,0.0052534636524880045,3.0084724634140284e-28,0.02398082392240207,0.02398082392240207,0.014551897297946856,0.014777101232896377,-0.015246462343981346,-0.02340542702873674,0.018227693364613547,0.024083438972150983,-0.037474904415432796,0.02515256654343528,-0.02991682228780424,0.0284553900589404,-0.030412771645101252,0.013670286117176973,-0.014636679281358683
33.6933,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.023980816595836035,0.02398082392240207,0.0,0.008468151656758849,0.023980823922402104,-9.113978303827828e-31,0.02398082392240207,-4.0842056172745636e-29,0.0020352994571906295,1.165543872918898e-28,0.02398082392240207,0.02398082392240207,0.014551780426828205,0.014777308927491357,-0.015246441705659915,-0.023405422088343626,0.01852405169444329,0.02408329230675305,-0.03747490216615616,0.02515242863902364,-0.02991682925418552,0.0289793600250272,-0.030412782688688647,0.013670237688985312,-0.01463666268451156
33.7203,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.023980821083940288,0.02398082392240207,0.0,0.005678817848027883,0.023980823922402104,-3.5309419312043686e-31,0.02398082392240207,-1.5823049374210585e-29,0.0007885167109662283,4.5155557719719335e-29,0.02398082392240207,0.02398082392240207,0.014551833380504624,0.014777208020071283,-0.01524645060578727,-0.02340542430382508,0.019351948995563154,0.02408335926219684,-0.03747490314756864,0.025152489235734536,-0.02991682597817663,0.02906203361824916,-0.030412777454029184,0.013670257300957622,-0.014636669348735101
33.7473,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.017482019539752865,0.02398082392240207,0.0,0.016890251779387067,0.023980823922402104,-1.367959249617801e-31,0.02398082392240207,-6.1301735260278105e-30,0.00030548752974720797,1.7494188252841395e-29,0.02398082392240207,0.02398082392240207,0.014551880878199579,0.018463975078001627,-0.015246460636615663,-0.02340542639579112,0.014622308475047644,0.024083417032025607,-0.03747490419730927,0.025152552136459005,-0.02991682358089242,0.0290756061019941,-0.03041277380474335,0.013670285461533298,-0.01463667920694818
33.7746,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.011329249104055009,0.02398082392240207,0.0,0.02123379099546543,0.023980823922402104,-5.299754414190016e-32,0.02398082392240207,-2.37495482510855e-30,0.00011835212815806539,6.77760696757387e-30,0.02398082392240207,0.02398082392240207,0.014551926958625387,0.021566251059667994,-0.015246469498753117,-0.023405428380671667,0.012174019359580329,0.024083474052442704,-0.03747490514467329,0.0251526095413402,-0.02991682102622388,0.02907809977589086,-0.030412769821321746,0.013670308300667344,-0.014636687125743689
33.8013,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.019079344619657976,0.02398082392240207,0.0,0.01641776379957822,0.023980823922402104,-2.053233446725405e-32,0.010322958367377679,-9.201061596964642e-31,4.5852039365188376e-05,2.6257838056272765e-30,0.02398082392240207,0.02398082392240207,0.014552030680524679,0.017568421467072926,-0.015246488296244736,-0.023405432788973866,0.014879308792918095,0.02408360369441753,-0.037474907184727124,0.03241333143306725,-0.02991681497467783,0.0290787110170988,-0.030412760270970795,0.01367035379191053,-0.014636702777690944
33.8292,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.022081890414109583,0.02398082392240207,0.0,0.008758660471759303,0.019424467377145708,-7.954647059615122e-33,0.015235756454872903,-3.564679783215163e-31,1.7764019512508537e-05,1.0172824459844006e-30,0.02398082392240207,0.02398082392240207,0.014552148492426295,0.015854743414042062,-0.015246508018323099,-0.023405437711580723,0.018421671681216653,0.026694976777442467,-0.03747490937275814,0.03008169690949283,-0.029916807675976674,0.029078929660848688,-0.030412748598028578,0.013670397094333174,-0.014636717483561382
33.8563,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.02324513817404092,0.02398082392240207,0.0,0.011584642631745171,0.00752543664981834,-3.081793253658503e-33,0.014094002324822975,-1.3810299847416324e-31,6.8821451261415995e-06,3.9411606267439264e-31,0.02398082392240207,0.02398082392240207,0.01455221742353826,0.015192231478695625,-0.015246517789837082,-0.02340544050030704,0.017285066926433577,0.03236832074866801,-0.037474910511509016,0.030671803222418182,-0.02991680294298356,0.029079004283673653,-0.030412740871109328,0.01367041333958173,-0.014636722750368977
33.8836,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.023724306163259712,0.02398082392240207,0.0,0.016331394121474836,0.008109380310450418,-1.0745548643963504e-33,0.009470631290641447,-4.815353808110392e-32,2.399655627124871e-06,1.374197739516611e-31,0.02398082392240207,0.02398082392240207,0.014552051777226908,0.014921415810011737,-0.015246492459768599,-0.02340543370297172,0.014925976895309832,0.03217640036735262,-0.03747490762799729,0.03275268978818932,-0.02991681383389074,0.029078937243596628,-0.03041275850245131,0.013670364801756575,-0.014636706606384262
33.9113,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.023881443686717966,0.02398082392240207,0.0,0.0063271166965935075,0.01783190147712385,-4.163045710217629e-34,0.003669116605759011,-1.8655667270461405e-32,9.296757564923194e-07,5.323923602262202e-32,0.02398082392240207,0.02398082392240207,0.014552170832426476,0.014832564121991666,-0.015246511617649998,-0.023405438637678636,0.01918580026073886,0.027597100695869348,-0.03747490977679971,0.03437440499461848,-0.029916806255574906,0.02907901190034619,-0.030412746313731875,0.013670404585839936,-0.014636720007951708
33.9383,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.02394232198289641,0.02398082392240207,0.0,0.0171414160363165,0.00908773520095799,-1.6128492047818666e-34,0.013932361130472505,-7.227587736543454e-33,3.6017543619169933e-07,2.0625970853870644e-32,0.02398082392240207,0.02398082392240207,0.01455235527980488,0.014797920484746492,-0.015246540596919395,-0.023405446244085665,0.014484669259273924,0.031828858228435,-0.037474913061192744,0.03075349401133482,-0.029916794342314854,0.029079115133149862,-0.03041272708832195,0.013670462695217028,-0.014636739476369252
33.9651,0.2,1,strum,0.006135923151542584,0.0,0.0,0.0,-0.033747577333484095,1.8054953873414,-2.066272121281959,1.7886215986746579,-2.4221556640714272,1.8653206380689396,-2.3408546823134886,0.012271846303085168,0.0,0.02398082392240207,0.02396590748217135,0.02398082392240207,0.0,0.02133109717470436,0.01334116201992054,-6.24850827599852e-35,0.02008784355385443,-2.800115575182069e-33,0.014690300931105795,7.990923714306314e-33,0.02398082392240207,0.02398082392240207,0.0145522234322473,0.014784881681901136,-0.015246517182017524,-0.02340544066823963,0.012118414705065765,0.029977835079652203,-0.037474910492296384,0.027384226423797155,-0.02991680214686717,0.024760683005845257,-0.030412739454756817,0.013670407237957864,-0.014636720449386145
