time_s,k_torsional,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12
60.6981,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.023980281229813643,0.0239808239224006,0.02398082392240207,0.0,6.727919398880828e-154,0.023980823922402104,1.6933301324654878e-07,-0.0,0.0,0.02398082392240207,-4.185053405126241e-196,0.02398082392240207,0.02398082392240207,0.014509955242038906,0.014777242683830322,-0.015246584917001399,-0.02340543612668212,0.020234906629381617,0.04020047901070113,-0.058062488324179505,0.03959207903606643,-0.043206063997221475,0.04188504833189499,-0.03835638414382492,0.013265506568716435,-0.014633885185166881
60.7252,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.02398061367217409,0.023980823922401508,0.02398082392240207,0.0,2.606533823466997e-154,0.023980823922402104,6.560307879582141e-08,-0.0,0.0,0.02398082392240207,-1.6213754367051237e-196,0.02398082392240207,0.02398082392240207,0.014509643347144137,0.014777469309697411,-0.0152465621670302,-0.023405430808526768,0.02023489206743594,0.04020032926878411,-0.0580624892199714,0.03959193837332213,-0.04320607519033394,0.04188495373103892,-0.038356396506901994,0.01326545119540263,-0.014633866126967963
60.7522,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.017481947329709598,0.023980823922401886,0.02398082392240207,0.0,9.088421476343612e-155,0.023980823922402104,2.2874379180284404e-08,-0.0,0.0,0.02398082392240207,-5.653386580867988e-197,0.02398082392240207,0.02398082392240207,0.018195044677796864,0.014777794248393157,-0.015246525330918241,-0.023405422797520323,0.020234875413778986,0.04020011148907649,-0.0580624906053979,0.03959171725894339,-0.043206091156785545,0.041884785470282335,-0.03835641335800653,0.013265352233106159,-0.014633831684208745
60.7791,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.007525405092387043,0.023980823922402,0.02398082392240207,0.0,3.912267436225716e-155,0.023980823922402104,9.84667018621912e-09,-0.0,0.0,0.02398082392240207,-2.4335975485176823e-197,0.02398082392240207,0.02398082392240207,0.022735288888896817,0.014777769692597536,-0.015246531704441135,-0.023405423729470843,0.02023487305953069,0.040200130578475615,-0.05806249073236729,0.039591750581531915,-0.04320609002655263,0.04188482607566448,-0.038356412838910385,0.013265376423615685,-0.014633840365980609
60.8061,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.01760565751257786,0.023980823922402052,0.02398082392240207,0.0,1.5156925632413437e-155,0.023980823922402104,3.814801778566732e-09,-0.0,0.0,0.02398082392240207,-9.42825552275922e-198,0.02398082392240207,0.02398082392240207,0.01812659282030901,0.014777648631933335,-0.015246544805505587,-0.023405426657685982,0.020234879892972006,0.04020021125741094,-0.058062490070873156,0.03959183006917942,-0.04320608406392803,0.041884883909061706,-0.03835640642866482,0.013265410386895002,-0.014633852140792474
60.8329,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.021510953834451615,0.02398082392240207,0.02398082392240207,0.0,5.872103540246249e-156,0.023980823922402104,1.4779323704903935e-09,-0.0,0.0,0.02398082392240207,-3.652699365044329e-198,0.02398082392240207,0.02398082392240207,0.015913595227514586,0.014777451992521165,-0.015246561508991344,-0.023405430996891623,0.020234895591807724,0.04020033895429448,-0.05806248864817645,0.03959193803214792,-0.04320607428410696,0.041884942342368184,-0.03835639505869359,0.013265444270762261,-0.014633863525335425
60.8580,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.02302394564516184,0.02398082392240207,0.02398082392240207,0.0,2.2749732250208336e-156,0.023980823922402104,5.725812816843176e-10,-0.0,0.0,0.02398082392240207,-1.4151305741754633e-198,0.02398082392240207,0.02398082392240207,0.015050799285009934,0.014777166942688678,-0.015246591405881662,-0.023405437802326005,0.020234912614568015,0.040200528241576036,-0.058062487077739484,0.03959212090435005,-0.04320606023389585,0.041885071314529634,-0.03835637977961583,0.013265519897976256,-0.014633889671582554
60.8820,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.023568919200088873,0.02398082392240207,0.02398082392240207,0.0,9.793013769994207e-157,0.023980823922402104,2.464774668248723e-10,-0.0,0.0,0.02398082392240207,-6.0916731005100995e-199,0.02398082392240207,0.02398082392240207,0.014742044648547828,0.014777080836303953,-0.015246597437137566,-0.023405439584480794,0.02023492076972074,0.04020058322568357,-0.05806248635502361,0.03959216229037377,-0.043206055928263695,0.04188508701349871,-0.038356374537374185,0.013265528798543017,-0.014633892497647776
60.9060,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.01730470916283113,0.02398082392240207,0.02398082392240207,0.0,4.215571315060989e-157,0.023980823922402104,1.0610046747197034e-10,-0.0,0.0,0.02398082392240207,-2.6222655238086327e-199,0.02398082392240207,0.02398082392240207,0.018293292146175144,0.014777207139683926,-0.015246586302210648,-0.023405436761939624,0.02023491110785124,0.040200500897706555,-0.05806248722231372,0.03959209100622535,-0.04320606219617179,0.041885046227388055,-0.038356381747448216,0.013265505099243171,-0.014633884480763044
60.9299,0.6,1,strum,0.009203884727313877,0.0,0.0,0.0,-0.09664078963679519,1.868388599644711,-2.12916533358527,1.9128740424933948,-2.455903241404912,1.8607186957052828,-2.397611971465257,0.023009711818284633,0.0,0.007449109873185352,0.02398082392240207,0.02398082392240207,0.0,1.814665222550335e-157,0.023980823922402104,4.5672772212354834e-11,-0.0,0.0,0.02398082392240207,-1.1287993239130908e-199,0.02398082392240207,0.02398082392240207,0.02275977788301805,0.014776629542004902,-0.01524664224797372,-0.023405450123865752,0.020234950210893,0.04020088109302666,-0.05806248368403876,0.03959244036206713,-0.04320603364913904,0.04188527197310188,-0.038356349845586044,0.013265636956013595,-0.014633929683633348
