time_s,k_torsional,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12
17.5080,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.01922806677855657,0.02398082392240207,0.0029157413416574718,1.982135546367383e-135,0.023980823922402104,0.012847230018923671,0.023980823922402104,-2.6716406252496317e-154,0.02398081968333114,0.023980823922402104,0.02398082392240207,0.0,0.014615086040637106,0.017484488904163077,-0.01524624535905805,-0.02321956096503925,-0.0200138093126716,0.041556416495766996,-0.057008123817558355,0.05535749125342057,-0.04524626710258735,0.03924203196230795,-0.029705249702304856,0.014074939263474645,-0.02406996342477258
17.5350,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.0074493470338730435,0.02398082392240207,0.015819779328144632,7.679199226379338e-136,0.023980823922402104,0.013168638245018101,0.023980823922402104,-1.0350483174664781e-154,0.023980822280099148,0.023980823922402104,0.02398082392240207,0.0,0.014614995812527778,0.02303010411838106,-0.015246232605164108,-0.01856211645478543,-0.020013825040026474,0.04155630113766968,-0.05685551122913622,0.05535739597368158,-0.04524627284071266,0.03924199253688862,-0.029705259968547313,0.014074917598809642,-0.024069956389721755
17.5620,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.010694972270944333,0.02398082392240207,0.01954462873032953,2.975079119412306e-136,0.023980823922402104,0.015691240769380433,0.023980823922402104,-4.009989252914903e-155,0.023980823286140283,0.023980823922402104,0.02398082392240207,0.0,0.014615087355817145,0.021837884551099997,-0.015246250289731901,-0.016502852542138152,-0.02001381585039915,0.04155641267559944,-0.055584377430687046,0.05535751184204825,-0.0452462683394464,0.039242071333833964,-0.0297052518527228,0.014074963236058705,-0.02406997223098804
17.5890,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.009732103769044861,0.02398082392240207,0.014015145664875814,1.1526066072564052e-136,0.023980823922402104,0.014796869346601961,0.023980823922402104,-1.5535519972490364e-155,0.023980823675901222,0.023980823922402104,0.02398082392240207,0.0,0.014615134571515727,0.022227246378972366,-0.015246254377471045,-0.01949443255381297,-0.02001380393386942,0.041556476045221766,-0.056048586318162924,0.05535755124983061,-0.04524626461821714,0.03924206872386797,-0.029705245228241018,0.014074961686669999,-0.02406997117137488
17.6160,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.016281286582073437,0.02398082392240207,0.0054297545868924185,4.465434154079075e-137,0.023980823922402104,0.015026594496471877,0.023980823922402104,-6.018778744611484e-156,0.023980823826902604,0.023980823922402104,0.02398082392240207,0.0,0.014615130704360392,0.019120524909106464,-0.015246255850614798,-0.022764938467254664,-0.020013807487707376,0.04155646875709869,-0.05593063480937092,0.05535755533348551,-0.04524626542574994,0.03924208439610984,-0.02970524664674294,0.014074970824976746,-0.024069974573563673
17.6430,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0862138715244716,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.0209978654009382,0.02398082392240207,0.002103598177203854,1.730000683570617e-137,0.023980823922402104,0.02051177197959002,0.023980823922402104,-2.3317982044201875e-156,0.023980823885403634,0.023980823922402104,0.02398082392240207,0.0,0.014615273496488728,0.01647492400055115,-0.015246281874549572,-0.023308898230754268,-0.020013790551828982,0.04155666259370976,-0.05324577726481776,0.055357729831897746,-0.04524625797730461,0.03924219483494447,-0.029705233239156227,0.014075034276775873,-0.024069996437975305
17.6700,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.008135003281587661,0.02398082392240207,0.0008149770344718257,6.702377107992629e-138,0.023980823922402104,0.012210545564546517,0.023980823922402104,-9.033864006057912e-157,0.02398082390806813,0.023980823922402104,0.02398082392240207,0.0,0.014615327169226004,0.02280733636276899,-0.01524628995369015,-0.023391273264986318,-0.020013782293783044,0.04155671264489815,-0.05730320462842909,0.055357788560654625,-0.04524625470626348,0.03924222172473471,-0.029705227377098346,0.014075049654619108,-0.024070001539382633
17.6970,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.013264454738000423,0.02398082392240207,0.00031573880121884467,2.59663821664091e-138,0.023980823922402104,0.007421098509981845,0.023980823922402104,-3.499904010786457e-157,0.023980823916848817,0.023980823922402104,0.02398082392240207,0.0,0.01461531531335255,0.020672126741509776,-0.015246290548373596,-0.02340343707236566,-0.020013787594693938,0.041556694845143065,-0.05914928215013342,0.05535778520185288,-0.04524625608972224,0.03924223624572302,-0.029705229823884197,0.01407505811218897,-0.02407000477386239
17.7240,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.0051389215409144914,0.02398082392240207,0.0001223236807644786,1.0059908476471097e-138,0.023980823922402104,0.012177739083833582,0.023980823922402104,-1.3559345233119508e-157,0.02398082392025064,0.023980823922402104,0.02398082392240207,0.0,0.014615312824620865,0.023647851531826764,-0.01524628632135757,-0.023405174248245997,-0.020013782504494707,0.04155669616333198,-0.0573181384878139,0.055357766912300516,-0.045246255171273606,0.03924220185482686,-0.029705228230593406,0.014075038205173163,-0.024069997475691485
17.7510,0.5,1,strum,0.0015339807878855906,0.0,0.0,0.0,-0.009203884727313764,1.8331070415233413,-2.0877478523123574,1.7579419829169445,-2.4252236256471993,1.8453788878264261,-2.3792042020106297,0.0015339807878857015,0.0,0.023980823922402104,0.0058284018468752535,0.02398082392240207,4.739070021805419e-05,3.897414661249678e-139,0.023980823922402104,0.017896783244744592,0.023980823922402104,-5.2531681607349795e-158,0.023980823921568573,0.023980823922402104,0.02398082392240207,0.0,0.01461542947822564,0.023484927897346665,-0.015246309506918333,-0.023405405642640355,-0.020013771738845602,0.04155683758348567,-0.0543916036376156,0.05535791731575921,-0.045246249627222894,0.03924230876540205,-0.029705218216607508,0.01407509967577523,-0.024070018882454945
