Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.3617,16.7871,24.9609,-37.0980,9.6180,0.006583,0.021196,0.084994,0.000006,0.0903,3
0.0018,descent,0.3617,16.6992,25.1367,-37.0980,13.7400,0.006614,0.020833,0.084994,0.000006,0.0903,3
0.0028,descent,0.3617,16.6992,25.2246,-37.0980,16.4880,0.006617,0.020625,0.084986,0.000014,0.0903,3
0.0040,descent,0.3617,16.6992,25.4004,-35.7240,17.8620,0.006609,0.020373,0.084986,0.000014,0.0903,3
0.0051,descent,0.3617,16.6113,25.4883,-35.7240,20.6100,0.006637,0.020163,0.085004,-0.000004,0.0903,3
0.0062,descent,0.3617,16.6113,25.5762,-35.7240,23.3580,0.006640,0.019955,0.084988,0.000012,0.0903,3
0.0073,descent,0.3617,16.5234,25.7520,-35.7240,27.4800,0.006671,0.019592,0.084988,0.000012,0.0903,3
0.0084,descent,0.3617,16.5234,25.8398,-35.7240,30.2280,0.006674,0.019384,0.085004,-0.000004,0.0903,3
0.0095,descent,0.3617,16.5234,25.9277,-35.7240,32.9760,0.006677,0.019177,0.085004,-0.000004,0.0903,3
0.0106,descent,0.3617,16.5234,26.1035,-35.7240,35.7240,0.006683,0.018870,0.084993,0.000007,0.0903,3
0.0118,descent,0.3617,16.4355,26.2793,-35.7240,42.5940,0.006714,0.018398,0.084993,0.000007,0.0903,3
0.0128,descent,0.3617,16.4355,26.4551,-34.3500,46.7160,0.006705,0.018038,0.084990,0.000010,0.0903,3
0.0140,descent,0.3617,16.3477,26.5430,-34.3500,49.4640,0.006734,0.017827,0.084990,0.000010,0.0903,3
0.0151,descent,0.3617,16.3477,26.6309,-34.3500,53.5860,0.006737,0.017565,0.084977,0.000023,0.0903,3
0.0162,descent,0.3617,16.3477,26.7188,-34.3500,56.3340,0.006739,0.017358,0.084990,0.000010,0.0903,3
0.0173,descent,0.3617,16.2598,26.8066,-34.3500,59.0820,0.006768,0.017148,0.084990,0.000010,0.0903,3
0.0184,descent,0.3617,16.2598,26.9824,-32.9760,63.2040,0.006759,0.016787,0.084988,0.000012,0.0903,3
0.0195,descent,0.3617,16.1719,27.0703,-34.3500,65.9520,0.006802,0.016577,0.084988,0.000012,0.0903,3
0.0206,descent,0.3617,16.1719,27.1582,-32.9760,70.0740,0.006791,0.016315,0.084994,0.000006,0.0903,3
0.0218,descent,0.3617,16.0840,27.3340,-32.9760,75.5700,0.006822,0.015897,0.084994,0.000006,0.0903,3
0.0228,descent,0.3617,16.0840,27.4219,-32.9760,78.3180,0.006825,0.015690,0.084991,0.000009,0.0903,3
0.0240,descent,0.3617,16.0840,27.5098,-32.9760,81.0660,0.006828,0.015483,0.084991,0.000009,0.0903,3
0.0251,descent,0.3617,15.9961,27.5977,-32.9760,83.8140,0.006856,0.015272,0.085000,-0.000000,0.0903,3
0.0262,descent,0.3617,15.9961,27.6855,-32.9760,86.5620,0.006859,0.015065,0.084992,0.000008,0.0903,3
0.0273,descent,0.3617,15.9961,27.7734,-31.6020,87.9360,0.006848,0.014912,0.084992,0.000008,0.0903,3
0.0284,descent,0.3617,15.9082,27.8613,-31.6020,90.6840,0.006876,0.014702,0.084972,0.000028,0.0903,3
0.0295,descent,0.3617,15.9082,28.0371,-31.6020,93.4320,0.006882,0.014396,0.084972,0.000028,0.0903,3
0.0306,descent,0.3617,15.9082,28.0371,-31.6020,94.8060,0.006882,0.014342,0.084982,0.000018,0.0903,3
0.0318,descent,0.3617,15.8203,28.2129,-31.6020,96.1800,0.006914,0.014088,0.084982,0.000018,0.0903,3
0.0328,descent,0.3617,15.8203,28.3008,-31.6020,97.5540,0.006917,0.013935,0.084983,0.000017,0.0903,3
0.0340,descent,0.3617,15.7324,28.3887,-31.6020,97.5540,0.006945,0.013833,0.084983,0.000017,0.0903,3
0.0351,descent,0.3617,15.7324,28.4766,-30.2280,98.9280,0.006934,0.013681,0.084968,0.000032,0.0903,3
0.0362,descent,0.3617,15.7324,28.4766,-30.2280,98.9280,0.006934,0.013681,0.084967,0.000033,0.0903,3
0.0373,descent,0.3617,15.7324,28.5645,-30.2280,97.5540,0.006937,0.013637,0.084967,0.000033,0.0903,3
0.0384,descent,0.3617,15.7324,28.5645,-28.8540,97.5540,0.006923,0.013637,0.084974,0.000026,0.0903,3
0.0395,descent,0.3617,15.6445,28.6523,-28.8540,96.1800,0.006951,0.013590,0.084974,0.000026,0.0903,3
0.0406,descent,0.3617,15.6445,28.7402,-28.8540,96.1800,0.006954,0.013491,0.084958,0.000042,0.0903,3
0.0418,descent,0.3617,15.5566,28.8281,-28.8540,93.4320,0.006983,0.013499,0.084958,0.000042,0.0903,3
0.0428,descent,0.3617,15.5566,28.8281,-28.8540,92.0580,0.006983,0.013553,0.084967,0.000033,0.0903,3
0.0439,descent,0.3617,15.5566,28.9160,-27.4800,90.6840,0.006971,0.013509,0.084967,0.000033,0.0903,3
0.0451,descent,0.3891,15.4687,29.0039,-28.8540,89.3100,0.007014,0.013462,0.084963,0.000037,0.0903,3
0.0462,descent,0.3891,15.4687,29.0039,-27.4800,87.9360,0.007000,0.013517,0.084961,0.000039,0.0903,3
0.0473,descent,0.3891,15.4687,29.0039,-27.4800,85.1880,0.007000,0.013626,0.084961,0.000039,0.0903,3
0.0484,descent,0.3891,15.4687,29.0918,-27.4800,83.8140,0.007003,0.013582,0.084975,0.000025,0.0903,3
0.0495,descent,0.3891,15.3809,29.0918,-27.4800,82.4400,0.007028,0.013633,0.084975,0.000025,0.0903,3
0.0506,descent,0.3891,15.3809,29.0918,-27.4800,79.6920,0.007028,0.013742,0.084961,0.000039,0.0903,3
0.0518,descent,0.3891,15.2930,29.1797,-27.4800,75.5700,0.007057,0.013804,0.084961,0.000039,0.0903,3
0.0528,descent,0.3891,15.2930,29.1797,-27.4800,74.1960,0.007057,0.013858,0.084967,0.000033,0.0903,3
0.0540,descent,0.3891,15.2930,29.1797,-26.1060,71.4480,0.007042,0.013967,0.084967,0.000033,0.0903,3
0.0551,descent,0.3891,15.2930,29.2676,-26.1060,70.0740,0.007045,0.013923,0.084960,0.000040,0.0903,3
0.0562,descent,0.3891,15.2051,29.2676,-26.1060,67.3260,0.007071,0.014029,0.084946,0.000054,0.0903,3
0.0573,descent,0.3891,15.2051,29.2676,-26.1060,65.9520,0.007071,0.014083,0.084946,0.000054,0.0903,3
0.0584,descent,0.3891,15.2051,29.2676,-26.1060,63.2040,0.007071,0.014192,0.084958,0.000042,0.0903,3
0.0595,descent,0.3891,15.2051,29.2676,-24.7320,60.4560,0.007057,0.014301,0.084958,0.000042,0.0903,3
0.0606,descent,0.3891,15.1172,29.2676,-24.7320,59.0820,0.007082,0.014353,0.084953,0.000047,0.0903,3
0.0618,descent,0.3891,15.1172,29.2676,-24.7320,53.5860,0.007082,0.014570,0.084953,0.000047,0.0903,3
0.0628,descent,0.3891,15.1172,29.2676,-24.7320,50.8380,0.007082,0.014679,0.084967,0.000033,0.0903,3
0.0640,descent,0.3891,15.1172,29.2676,-23.3580,48.0900,0.007068,0.014788,0.084967,0.000033,0.0903,3
0.0651,descent,0.3891,15.0293,29.2676,-23.3580,45.3420,0.007093,0.014894,0.084940,0.000060,0.0903,3
0.0662,descent,0.3891,15.0293,29.2676,-23.3580,42.5940,0.007093,0.015003,0.084946,0.000054,0.0903,3
0.0673,descent,0.3891,15.0293,29.2676,-23.3580,41.2200,0.007093,0.015057,0.084946,0.000054,0.0903,3
0.0684,descent,0.3891,15.0293,29.1797,-23.3580,38.4720,0.007090,0.015264,0.084935,0.000065,0.0903,3
0.0695,descent,0.3891,14.9414,29.1797,-23.3580,35.7240,0.007116,0.015370,0.084935,0.000065,0.0903,3
0.0706,descent,0.3891,14.9414,29.1797,-23.3580,32.9760,0.007116,0.015479,0.084929,0.000071,0.0903,3
0.0718,descent,0.3891,14.9414,29.1797,-23.3580,28.8540,0.007116,0.015642,0.084929,0.000071,0.0903,3
