Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.2824,18.4570,25.1367,-30.2280,-19.2360,0.006033,0.022196,0.084972,0.000028,0.0903,1
0.0018,descent,0.2824,18.3691,25.0488,-30.2280,-19.2360,0.006056,0.022292,0.084977,0.000023,0.0903,1
0.0028,descent,0.2824,18.3691,25.0488,-30.2280,-19.2360,0.006056,0.022292,0.084977,0.000023,0.0903,1
0.0040,descent,0.2824,18.3691,25.0488,-30.2280,-19.2360,0.006056,0.022292,0.084980,0.000020,0.0903,1
0.0051,descent,0.2824,18.2813,25.0488,-30.2280,-19.2360,0.006081,0.022289,0.084980,0.000020,0.0903,1
0.0062,descent,0.2824,18.2813,25.0488,-30.2280,-19.2360,0.006081,0.022289,0.084999,0.000001,0.0903,1
0.0073,descent,0.2824,18.2813,24.9609,-30.2280,-19.2360,0.006079,0.022387,0.084999,0.000001,0.0903,1
0.0084,descent,0.2824,18.1934,24.9609,-30.2280,-19.2360,0.006104,0.022384,0.084992,0.000008,0.0903,1
0.0095,descent,0.2824,18.1934,24.9609,-30.2280,-19.2360,0.006104,0.022384,0.084992,0.000008,0.0903,1
0.0107,descent,0.2824,18.1055,24.9609,-30.2280,-19.2360,0.006129,0.022382,0.084990,0.000010,0.0903,1
0.0118,descent,0.2824,18.1055,24.9609,-30.2280,-17.8620,0.006129,0.022327,0.084967,0.000033,0.0903,1
0.0128,descent,0.2824,18.1055,24.9609,-30.2280,-17.8620,0.006129,0.022327,0.084967,0.000033,0.0903,1
0.0140,descent,0.2824,18.0176,24.8730,-30.2280,-17.8620,0.006152,0.022423,0.084982,0.000018,0.0903,1
0.0151,descent,0.2824,18.0176,24.8730,-30.2280,-16.4880,0.006152,0.022369,0.084982,0.000018,0.0903,1
0.0162,descent,0.2824,17.9297,24.8730,-30.2280,-16.4880,0.006177,0.022366,0.084974,0.000026,0.0903,1
0.0173,descent,0.2824,17.9297,24.8730,-30.2280,-16.4880,0.006177,0.022366,0.084974,0.000026,0.0903,1
0.0184,descent,0.2824,17.8418,24.8730,-30.2280,-16.4880,0.006203,0.022363,0.084978,0.000022,0.0903,1
0.0195,descent,0.3611,17.8418,24.8730,-30.2280,-16.4880,0.006203,0.022363,0.084993,0.000007,0.0903,1
0.0207,descent,0.3611,17.8418,24.8730,-30.2280,-15.1140,0.006203,0.022309,0.084993,0.000007,0.0903,1
0.0218,descent,0.3611,17.7539,24.7852,-30.2280,-15.1140,0.006226,0.022404,0.084994,0.000006,0.0903,1
0.0228,descent,0.3611,17.7539,24.7852,-30.2280,-15.1140,0.006226,0.022404,0.084994,0.000006,0.0903,1
0.0240,descent,0.3611,17.6660,24.7852,-30.2280,-15.1140,0.006251,0.022402,0.085000,0.000000,0.0903,1
