Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0007,descent,1.6846,-0.7627,119.0039,28.4766,10.9920,50.8380,0.046790,0.019347,0.085003,-0.000003,171.36,2
0.0018,descent,1.6846,-0.7627,119.0918,28.4766,12.3660,49.4640,0.046632,0.019287,0.085003,-0.000003,171.36,2
0.0046,descent,1.6846,-0.7627,119.0918,28.4766,12.3660,49.4640,0.046632,0.019287,0.084999,0.000001,171.36,2
0.0052,descent,1.6846,-0.7627,119.1797,28.4766,15.1140,48.0900,0.046443,0.019220,0.085005,-0.000005,171.36,2
0.0061,descent,1.6846,-0.7627,119.3555,28.4766,19.2360,42.5940,0.046113,0.019209,0.085005,-0.000005,171.36,2
0.0073,descent,1.6846,-0.7627,119.4434,28.4766,23.3580,41.2200,0.045894,0.019135,0.084994,0.000006,171.36,2
0.0084,descent,1.6846,-0.7627,119.4434,28.3887,24.7320,38.4720,0.045985,0.019432,0.084994,0.000006,171.36,2
0.0095,descent,1.6846,-0.7627,119.5313,28.3887,26.1060,35.7240,0.045836,0.019431,0.084998,0.000002,171.36,2
0.0106,descent,1.6846,-0.7627,119.5313,28.3887,27.4800,34.3500,0.045812,0.019481,0.084998,0.000002,171.36,2
0.0117,descent,1.6846,-0.7627,119.5313,28.3887,28.8540,31.6020,0.045796,0.019589,0.084983,0.000017,171.36,2
0.0128,descent,1.6846,-0.7627,119.5313,28.3887,30.2280,30.2280,0.045772,0.019639,0.084977,0.000023,171.36,2
0.0140,descent,1.6846,-0.7627,119.6191,28.3887,31.6020,27.4800,0.045624,0.019638,0.084977,0.000023,171.36,2
0.0151,descent,1.6846,-0.7627,119.6191,28.3887,32.9760,23.3580,0.045615,0.019804,0.084975,0.000025,171.36,2
0.0162,descent,1.6846,-0.7627,119.6191,28.3887,34.3500,21.9840,0.045591,0.019854,0.084975,0.000025,171.36,2
0.0173,descent,1.6846,-0.7627,119.6191,28.3887,35.7240,20.6100,0.045567,0.019904,0.084991,0.000009,171.36,2
0.0184,descent,1.6846,-0.7627,119.6191,28.3887,35.7240,17.8620,0.045582,0.020020,0.084991,0.000009,171.36,2
0.0220,descent,1.6846,-0.7627,119.6191,28.3887,35.7240,17.8620,0.045582,0.020020,0.084995,0.000005,171.36,2
0.0229,descent,1.6846,-0.7627,119.5313,28.3008,35.7240,10.9920,0.045860,0.020606,0.084987,0.000013,171.36,2
0.0239,descent,1.6846,-0.7627,119.5313,28.3008,35.7240,8.2440,0.045875,0.020722,0.084987,0.000013,171.36,2
0.0251,descent,1.6846,-0.7627,119.5313,28.2129,34.3500,5.4960,0.046031,0.021042,0.084984,0.000016,171.36,2
0.0262,descent,1.6846,-0.7627,119.5313,28.2129,34.3500,4.1220,0.046038,0.021729,0.084984,0.000016,171.36,2
0.0273,descent,1.6846,-0.7627,119.5313,28.2129,32.9760,1.3740,0.046085,0.126782,0.085001,-0.000001,171.36,2
0.0284,descent,1.6846,-0.7627,119.5313,28.2129,31.6020,0.0000,0.046124,0.221281,0.085001,-0.000001,171.36,2
0.0295,descent,1.6846,-0.7627,119.5313,28.1250,30.2280,-1.3740,0.046273,0.127104,0.084975,0.000025,171.36,2
0.0306,descent,1.6846,-0.7627,119.5313,28.1250,28.8540,-2.7480,0.046312,0.037127,0.084975,0.000025,171.36,2
0.0317,descent,1.6846,-0.7627,119.4434,28.1250,27.4800,-4.1220,0.046485,0.022415,0.084966,0.000034,171.36,2
0.0328,descent,1.6846,-0.7627,119.4434,28.1250,24.7320,-4.1220,0.046548,0.022431,0.084958,0.000042,171.36,2
0.0339,descent,1.6846,-0.7627,119.4434,28.0371,23.3580,-5.4960,0.046698,0.022059,0.084958,0.000042,171.36,2
0.0351,descent,1.6846,-0.7627,119.4434,28.0371,19.2360,-8.2440,0.046808,0.022191,0.084979,0.000021,171.36,2
0.0362,descent,1.6846,-0.7627,119.4434,28.0371,17.8620,-8.2440,0.046840,0.022199,0.084979,0.000021,171.36,2
0.0373,descent,1.6846,-0.7627,119.3555,28.0371,15.1140,-9.6180,0.047046,0.022384,0.084972,0.000028,171.36,2
0.0384,descent,1.6846,-0.7627,119.3555,27.9492,12.3660,-9.6180,0.047221,0.022593,0.084972,0.000028,171.36,2
0.0395,descent,1.6846,-0.7627,119.3555,27.9492,10.9920,-10.9920,0.047261,0.022659,0.084955,0.000045,171.36,2
0.0406,descent,1.6846,-0.7627,119.3555,27.9492,8.2440,-10.9920,0.047324,0.022675,0.084955,0.000045,171.36,2
0.0417,descent,1.6846,-0.7627,119.2676,27.9492,6.8700,-10.9920,0.047492,0.022796,0.084953,0.000047,171.36,2
0.0428,descent,1.6846,-0.7627,119.2676,27.9492,4.1220,-12.3660,0.048199,0.022869,0.084965,0.000035,171.36,2
0.0439,descent,1.6846,-0.7627,119.2676,27.9492,2.7480,-12.3660,0.063119,0.022877,0.084965,0.000035,171.36,2
0.0451,descent,1.6846,-0.7627,119.2676,27.8613,1.3740,-12.3660,0.153307,0.023080,0.084966,0.000034,171.36,2
0.0462,descent,1.6846,-0.7627,119.1797,27.8613,-2.7480,-12.3660,0.063497,0.023218,0.084966,0.000034,171.36,2
0.0473,descent,1.6846,-0.7627,119.1797,27.8613,-4.1220,-13.7400,0.048649,0.023284,0.084947,0.000053,171.36,2
0.0484,descent,1.6846,-0.7627,119.1797,27.8613,-5.4960,-13.7400,0.048052,0.023292,0.084947,0.000053,171.36,2
0.0495,descent,1.6846,-0.7627,119.1797,27.8613,-6.8700,-13.7400,0.048076,0.023300,0.084951,0.000049,171.36,2
0.0506,descent,1.6846,-0.7627,119.1797,27.8613,-6.8700,-13.7400,0.048076,0.023300,0.084951,0.000049,171.36,2
0.0517,descent,1.6846,-0.7627,119.0918,27.8613,-8.2440,-13.7400,0.048246,0.023422,0.084950,0.000050,171.36,2
0.0528,descent,1.6846,-0.7627,119.0918,27.8613,-9.6180,-13.7400,0.048278,0.023430,0.084948,0.000052,171.36,2
0.0540,descent,1.6846,-0.7627,119.0918,27.8613,-9.6180,-13.7400,0.048278,0.023430,0.084948,0.000052,171.36,2
0.0551,descent,1.6846,-0.7627,119.0918,27.8613,-10.9920,-13.7400,0.048309,0.023438,0.084954,0.000046,171.36,2
0.0562,descent,1.6846,-0.7627,119.0039,27.8613,-10.9920,-13.7400,0.048448,0.023553,0.084954,0.000046,171.36,2
0.0574,descent,1.6846,-0.7627,119.0039,27.8613,-10.9920,-13.7400,0.048448,0.023553,0.084954,0.000046,171.36,2
0.0587,descent,1.6846,-0.7627,119.0039,27.8613,-10.9920,-13.7400,0.048448,0.023553,0.084934,0.000066,171.36,2
0.0596,descent,1.6846,-0.7627,119.0039,27.8613,-10.9920,-13.7400,0.048448,0.023553,0.084934,0.000066,171.36,2
0.0606,descent,1.6846,-0.7627,119.0039,27.8613,-12.3660,-12.3660,0.048472,0.023503,0.084934,0.000066,171.36,2
0.0617,descent,1.6846,-0.7627,119.0039,27.8613,-12.3660,-12.3660,0.048472,0.023503,0.084928,0.000072,171.36,2
0.0631,descent,1.6846,-0.7627,119.0039,27.8613,-13.7400,-10.9920,0.048495,0.023452,0.084936,0.000064,171.36,2
