Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.7080,-0.7776,117.7734,28.2129,-2.7480,-23.3580,0.065331,0.024738,0.084997,0.000003,171.36,4
0.0019,descent,1.7080,-0.7776,117.8613,28.2129,-1.3740,-23.3580,0.155200,0.024613,0.084989,0.000011,171.36,4
0.0030,descent,1.7080,-0.7776,117.7734,28.2129,-1.3740,-23.3580,0.155341,0.024729,0.084989,0.000011,171.36,4
0.0041,descent,1.7080,-0.7776,117.7734,28.1250,-1.3740,-23.3580,0.155459,0.024929,0.084990,0.000010,171.36,4
0.0052,descent,1.7080,-0.7776,117.7734,28.1250,-1.3740,-21.9840,0.155450,0.024871,0.084992,0.000008,171.36,4
0.0063,descent,1.7080,-0.7776,117.7734,28.1250,-1.3740,-21.9840,0.155450,0.024871,0.084992,0.000008,171.36,4
0.0074,descent,1.7080,-0.7776,117.7734,28.1250,-1.3740,-21.9840,0.155450,0.024871,0.085007,-0.000007,171.36,4
0.0085,descent,1.7080,-0.7776,117.7734,28.1250,-1.3740,-21.9840,0.155450,0.024871,0.085007,-0.000007,171.36,4
0.0096,descent,1.7080,-0.7776,117.7734,28.0371,-1.3740,-21.9840,0.155568,0.025071,0.084979,0.000021,171.36,4
0.0107,descent,1.7080,-0.7776,117.7734,28.0371,-1.3740,-20.6100,0.155560,0.025012,0.084979,0.000021,171.36,4
0.0120,descent,1.7080,-0.7776,117.7734,27.9492,-1.3740,-20.6100,0.155678,0.025213,0.084993,0.000007,171.36,4
0.0138,descent,1.7080,-0.7776,117.7734,27.9492,-1.3740,-20.6100,0.155678,0.025213,0.084976,0.000024,171.36,4
0.0142,descent,1.7080,-0.7776,117.7734,27.9492,-1.3740,-20.6100,0.155678,0.025213,0.084976,0.000024,171.36,4
0.0154,descent,1.6841,-0.8100,117.8613,27.9492,0.0000,-20.6100,0.249937,0.025086,0.084994,0.000006,171.36,4
0.0163,descent,1.6841,-0.8100,117.8613,27.9492,0.0000,-20.6100,0.249937,0.025086,0.084994,0.000006,171.36,4
0.0174,descent,1.6841,-0.8100,117.8613,27.8613,0.0000,-20.6100,0.250056,0.025287,0.085001,-0.000001,171.36,4
0.0185,descent,1.6841,-0.8100,117.8613,27.8613,1.3740,-20.6100,0.155589,0.025278,0.085001,-0.000001,171.36,4
0.0196,descent,1.6841,-0.8100,117.8613,27.8613,1.3740,-20.6100,0.155589,0.025278,0.085003,-0.000003,171.36,4
0.0207,descent,1.6841,-0.8100,117.8613,27.8613,1.3740,-19.2360,0.155581,0.025219,0.085003,-0.000003,171.36,4
0.0219,descent,1.6841,-0.8100,117.9492,27.8613,2.7480,-19.2360,0.065365,0.025093,0.084996,0.000004,171.36,4
0.0230,descent,1.6841,-0.8100,117.9492,27.7734,2.7480,-19.2360,0.065483,0.025293,0.084996,0.000004,171.36,4
0.0241,descent,1.6841,-0.8100,117.9492,27.7734,4.1220,-19.2360,0.050562,0.025285,0.084997,0.000003,171.36,4
0.0252,descent,1.6841,-0.8100,117.9492,27.7734,4.1220,-19.2360,0.050562,0.025285,0.084980,0.000020,171.36,4
0.0263,descent,1.6841,-0.8100,117.9492,27.6855,4.1220,-19.2360,0.050680,0.025485,0.084980,0.000020,171.36,4
0.0274,descent,1.6841,-0.8100,118.0371,27.6855,5.4960,-19.2360,0.049877,0.025358,0.084984,0.000016,171.36,4
0.0285,descent,1.6841,-0.8100,118.0371,27.6855,5.4960,-20.6100,0.049886,0.025417,0.084984,0.000016,171.36,4
0.0296,descent,1.6841,-0.8100,118.0371,27.6855,5.4960,-19.2360,0.049877,0.025358,0.084979,0.000021,171.36,4
0.0307,descent,1.6841,-0.8100,118.1250,27.5977,8.2440,-19.2360,0.049782,0.025423,0.084979,0.000021,171.36,4
0.0319,descent,1.6841,-0.8100,118.1250,27.5977,8.2440,-19.2360,0.049782,0.025423,0.084990,0.000010,171.36,4
0.0330,descent,1.6841,-0.8100,118.1250,27.5977,8.2440,-19.2360,0.049782,0.025423,0.084990,0.000010,171.36,4
0.0341,descent,1.6841,-0.8100,118.2129,27.5977,9.6180,-19.2360,0.049608,0.025297,0.084984,0.000016,171.36,4
0.0352,descent,1.6841,-0.8100,118.2129,27.5098,9.6180,-19.2360,0.049726,0.025496,0.084984,0.000016,171.36,4
0.0363,descent,1.6841,-0.8100,118.2129,27.5098,10.9920,-19.2360,0.049693,0.025487,0.084980,0.000020,171.36,4
0.0374,descent,1.6841,-0.8100,118.2129,27.5098,10.9920,-19.2360,0.049693,0.025487,0.084977,0.000023,171.36,4
0.0385,descent,1.6841,-0.8100,118.2129,27.5098,12.3660,-19.2360,0.049661,0.025478,0.084977,0.000023,171.36,4
0.0396,descent,1.6841,-0.8100,118.2129,27.5098,12.3660,-19.2360,0.049661,0.025478,0.084975,0.000025,171.36,4
0.0407,descent,1.6841,-0.8100,118.1250,27.4219,12.3660,-19.2360,0.049921,0.025796,0.084975,0.000025,171.36,4
0.0419,descent,1.6841,-0.8100,118.1250,27.4219,12.3660,-19.2360,0.049921,0.025796,0.084976,0.000024,171.36,4
0.0430,descent,1.6841,-0.8100,118.1250,27.4219,12.3660,-19.2360,0.049921,0.025796,0.084976,0.000024,171.36,4
0.0441,descent,1.6841,-0.8100,118.1250,27.4219,12.3660,-19.2360,0.049921,0.025796,0.084972,0.000028,171.36,4
0.0452,descent,1.6841,-0.8100,118.1250,27.3340,12.3660,-19.2360,0.050039,0.025996,0.084961,0.000039,171.36,4
0.0463,descent,1.6841,-0.8100,118.1250,27.3340,10.9920,-19.2360,0.050072,0.026005,0.084961,0.000039,171.36,4
0.0474,descent,1.6841,-0.8100,118.1250,27.3340,10.9920,-19.2360,0.050072,0.026005,0.084954,0.000046,171.36,4
0.0485,descent,1.6841,-0.8100,118.1250,27.3340,10.9920,-19.2360,0.050072,0.026005,0.084954,0.000046,171.36,4
0.0496,descent,1.6841,-0.8100,118.0371,27.3340,9.6180,-17.8620,0.050238,0.026074,0.084967,0.000033,171.36,4
0.0507,descent,1.6841,-0.8100,118.0371,27.3340,9.6180,-17.8620,0.050238,0.026074,0.084967,0.000033,171.36,4
0.0519,descent,1.6841,-0.8100,118.0371,27.2461,8.2440,-17.8620,0.050390,0.026285,0.084961,0.000039,171.36,4
0.0530,descent,1.6841,-0.8100,118.0371,27.2461,8.2440,-17.8620,0.050390,0.026285,0.084961,0.000039,171.36,4
0.0541,descent,1.6841,-0.8100,118.0371,27.2461,8.2440,-17.8620,0.050390,0.026285,0.084964,0.000036,171.36,4
0.0552,descent,1.6841,-0.8100,117.9492,27.2461,6.8700,-17.8620,0.050566,0.026413,0.084948,0.000052,171.36,4
0.0563,descent,1.6841,-0.8100,117.9492,27.2461,5.4960,-17.8620,0.050606,0.026422,0.084948,0.000052,171.36,4
0.0574,descent,1.6841,-0.8100,117.9492,27.1582,5.4960,-17.8620,0.050727,0.026624,0.084944,0.000056,171.36,4
0.0585,descent,1.6841,-0.8100,117.9492,27.1582,4.1220,-16.4880,0.051379,0.026574,0.084944,0.000056,171.36,4
0.0596,descent,1.6841,-0.8100,117.9492,27.1582,4.1220,-16.4880,0.051379,0.026574,0.084936,0.000064,171.36,4
0.0607,descent,1.6841,-0.8100,117.9492,27.0703,1.3740,-16.4880,0.156496,0.026795,0.084936,0.000064,171.36,4
0.0619,descent,1.6841,-0.8100,117.8613,27.0703,0.0000,-17.8620,0.251116,0.026984,0.084956,0.000044,171.36,4
0.0630,descent,1.6841,-0.8100,117.8613,27.0703,0.0000,-16.4880,0.251107,0.026925,0.084956,0.000044,171.36,4
0.0641,descent,1.6841,-0.8100,117.8613,27.0703,-1.3740,-16.4880,0.156706,0.026935,0.084939,0.000061,171.36,4
0.0652,descent,1.6841,-0.8100,117.8613,27.0703,-2.7480,-16.4880,0.066697,0.026944,0.084937,0.000063,171.36,4
0.0663,descent,1.6841,-0.8100,117.8613,27.0703,-4.1220,-16.4880,0.051842,0.026954,0.084937,0.000063,171.36,4
0.0674,descent,1.6841,-0.8100,117.7734,27.0703,-5.4960,-16.4880,0.051391,0.027084,0.084937,0.000063,171.36,4
0.0685,descent,1.6841,-0.8100,117.7734,27.0703,-5.4960,-15.1140,0.051381,0.027025,0.084937,0.000063,171.36,4
0.0696,descent,1.6841,-0.8100,117.7734,26.9824,-6.8700,-15.1140,0.051529,0.027238,0.084932,0.000068,171.36,4
0.0707,descent,1.6841,-0.8100,117.7734,26.9824,-8.2440,-15.1140,0.051562,0.027248,0.084932,0.000068,171.36,4
0.0719,descent,1.6841,-0.8100,117.7734,26.9824,-9.6180,-15.1140,0.051596,0.027257,0.084932,0.000068,171.36,4
0.0730,descent,1.6841,-0.8100,117.7734,26.9824,-9.6180,-15.1140,0.051596,0.027257,0.084932,0.000068,171.36,4
0.0741,descent,1.6841,-0.8100,117.7734,26.9824,-9.6180,-15.1140,0.051596,0.027257,0.084927,0.000073,171.36,4
0.0752,descent,1.6841,-0.8100,117.7734,26.9824,-9.6180,-13.7400,0.051586,0.027198,0.084935,0.000065,171.36,4
0.0763,descent,1.6841,-0.8100,117.7734,26.9824,-9.6180,-13.7400,0.051586,0.027198,0.084935,0.000065,171.36,4
0.0774,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084924,0.000076,171.36,4
0.0785,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084924,0.000076,171.36,4
0.0796,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084927,0.000073,171.36,4
0.0807,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084927,0.000073,171.36,4
0.0819,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084919,0.000081,171.36,4
0.0830,descent,1.6841,-0.8100,117.7734,26.8945,-9.6180,-13.7400,0.051708,0.027402,0.084919,0.000081,171.36,4
0.0841,descent,1.6841,-0.8100,117.7734,26.8945,-8.2440,-12.3660,0.051665,0.027333,0.084925,0.000075,171.36,4
0.0852,descent,1.6841,-0.8100,117.7734,26.8066,-8.2440,-12.3660,0.051788,0.027538,0.084927,0.000073,171.36,4
0.0863,descent,1.6841,-0.8100,117.7734,26.8066,-8.2440,-12.3660,0.051788,0.027538,0.084927,0.000073,171.36,4
0.0874,descent,1.6841,-0.8100,117.7734,26.8066,-8.2440,-12.3660,0.051788,0.027538,0.084913,0.000087,171.36,4
0.0885,descent,1.6841,-0.8100,117.7734,26.8066,-6.8700,-12.3660,0.051755,0.027528,0.084913,0.000087,171.36,4
0.0896,descent,1.6841,-0.8100,117.7734,26.8066,-6.8700,-12.3660,0.051755,0.027528,0.084909,0.000091,171.36,4
0.0907,descent,1.6841,-0.8100,117.7734,26.8066,-6.8700,-12.3660,0.051755,0.027528,0.084909,0.000091,171.36,4
0.0919,descent,1.6841,-0.8100,117.7734,26.8066,-6.8700,-12.3660,0.051755,0.027528,0.084903,0.000097,171.36,4
0.0930,descent,1.6841,-0.8100,117.7734,26.8066,-5.4960,-10.9920,0.051719,0.027459,0.084903,0.000097,171.36,4
0.0941,descent,1.6841,-0.8100,117.7734,26.8066,-5.4960,-10.9920,0.051719,0.027459,0.084886,0.000114,171.36,4
0.0952,descent,1.6841,-0.8100,117.7734,26.8066,-5.4960,-9.6180,0.051709,0.027400,0.084908,0.000092,171.36,4
0.0963,descent,1.6841,-0.8100,117.7734,26.8066,-4.1220,-9.6180,0.052305,0.027390,0.084908,0.000092,171.36,4
0.0974,descent,1.6841,-0.8100,117.7734,26.8066,-4.1220,-9.6180,0.052305,0.027390,0.084899,0.000101,171.36,4
0.0985,descent,1.6841,-0.8100,117.7734,26.8066,-4.1220,-9.6180,0.052305,0.027390,0.084899,0.000101,171.36,4
0.0996,descent,1.6841,-0.8100,117.7734,26.8066,-2.7480,-8.2440,0.067150,0.027321,0.084896,0.000104,171.36,4
0.1007,descent,1.6841,-0.8100,117.7734,26.8066,-1.3740,-8.2440,0.157158,0.027311,0.084896,0.000104,171.36,4
0.1019,descent,1.6841,-0.8100,117.7734,26.8066,-1.3740,-8.2440,0.157158,0.027311,0.084890,0.000110,171.36,4
0.1030,descent,1.6841,-0.8100,117.7734,26.8066,-1.3740,-6.8700,0.157149,0.027252,0.084890,0.000110,171.36,4
0.1041,descent,1.6446,-0.8256,117.7734,26.8066,-1.3740,-6.8700,0.157149,0.027252,0.084887,0.000113,171.36,4
0.1052,descent,1.6446,-0.8256,117.7734,26.8066,-1.3740,-6.8700,0.157149,0.027252,0.084900,0.000100,171.36,4
0.1063,descent,1.6446,-0.8256,117.7734,26.8066,0.0000,-6.8700,0.251549,0.027242,0.084900,0.000100,171.36,4
