Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0007,descent,1.5741,-0.7144,129.3750,23.4668,8.2440,10.9920,0.050675,0.025164,0.085001,-0.000001,222.28,2
0.0018,descent,1.5741,-0.7144,129.3750,23.5547,6.8700,13.7400,0.050558,0.024828,0.084994,0.000006,222.28,2
0.0029,descent,1.5741,-0.7144,129.3750,23.6426,4.1220,16.4880,0.051107,0.024499,0.084994,0.000006,222.28,2
0.0040,descent,1.5741,-0.7144,129.2871,23.7305,2.7480,17.8620,0.066042,0.024352,0.084989,0.000011,222.28,2
0.0052,descent,1.5741,-0.7144,129.2871,23.8184,0.0000,20.6100,0.250431,0.024024,0.084989,0.000011,222.28,2
0.0063,descent,1.5741,-0.7144,129.2871,23.9941,-1.3740,23.3580,0.155753,0.023463,0.085017,-0.000017,222.28,2
0.0074,descent,1.5741,-0.7144,129.2871,24.0820,-2.7480,26.1060,0.065598,0.023130,0.085003,-0.000003,222.28,2
0.0085,descent,1.5741,-0.7144,129.2871,24.1699,-4.1220,28.8540,0.050596,0.022796,0.085003,-0.000003,222.28,2
0.0096,descent,1.5741,-0.7144,129.1992,24.2578,-5.4960,31.6020,0.050008,0.022592,0.085004,-0.000004,222.28,2
0.0107,descent,1.5741,-0.7144,129.1992,24.3457,-8.2440,35.7240,0.049911,0.022207,0.085004,-0.000004,222.28,2
0.0118,descent,1.5741,-0.7144,129.1113,24.4336,-9.6180,38.4720,0.049952,0.022003,0.085015,-0.000015,222.28,2
0.0135,descent,1.5741,-0.7144,129.1113,24.4336,-9.6180,38.4720,0.049952,0.022003,0.084998,0.000002,222.28,2
0.0141,descent,1.5741,-0.7144,129.1113,24.5215,-10.9920,41.2200,0.049840,0.021670,0.084998,0.000002,222.28,2
0.0152,descent,1.5741,-0.7144,129.1113,24.6973,-13.7400,46.7160,0.049619,0.021006,0.084998,0.000002,222.28,2
0.0163,descent,1.5741,-0.7144,129.1113,24.7852,-13.7400,49.4640,0.049481,0.020669,0.084993,0.000007,222.28,2
0.0174,descent,1.5741,-0.7144,129.0234,24.8730,-15.1140,50.8380,0.049530,0.020521,0.084985,0.000015,222.28,2
