Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.9225,-1.0732,124.1895,26.5430,0.0000,-15.1140,0.255758,0.026062,0.084984,0.000016,222.28,1
0.0017,descent,1.9225,-1.0732,124.1895,26.5430,0.0000,-15.1140,0.255758,0.026062,0.084984,0.000016,222.28,1
0.0028,descent,1.9225,-1.0732,124.1895,26.5430,0.0000,-13.7400,0.255752,0.026005,0.085005,-0.000005,222.28,1
0.0040,descent,1.9225,-1.0732,124.1895,26.5430,0.0000,-13.7400,0.255752,0.026005,0.085005,-0.000005,222.28,1
0.0050,descent,1.9225,-1.0732,124.2773,26.5430,1.3740,-12.3660,0.161116,0.025804,0.084997,0.000003,222.28,1
0.0061,descent,1.9225,-1.0732,124.2773,26.5430,1.3740,-12.3660,0.161116,0.025804,0.085001,-0.000001,222.28,1
0.0072,descent,1.9225,-1.0732,124.2773,26.5430,1.3740,-12.3660,0.161116,0.025804,0.085001,-0.000001,222.28,1
0.0083,descent,1.9225,-1.0732,124.3652,26.4551,2.7480,-12.3660,0.071016,0.025898,0.084987,0.000013,222.28,1
0.0093,descent,1.9225,-1.0732,124.3652,26.4551,2.7480,-12.3660,0.071016,0.025898,0.084987,0.000013,222.28,1
0.0105,descent,1.9225,-1.0732,124.4531,26.4551,4.1220,-12.3660,0.055934,0.025755,0.085001,-0.000001,222.28,1
0.0116,descent,1.9225,-1.0732,124.5410,26.4551,5.4960,-10.9920,0.055104,0.025555,0.085001,-0.000001,222.28,1
0.0140,descent,1.9225,-1.0732,124.5410,26.4551,5.4960,-10.9920,0.055104,0.025555,0.084999,0.000001,222.28,1
0.0149,descent,1.9225,-1.0732,124.7168,26.4551,9.6180,-10.9920,0.054681,0.025264,0.084999,0.000001,222.28,1
0.0160,descent,1.9225,-1.0732,124.8047,26.4551,10.9920,-9.6180,0.054482,0.025065,0.084992,0.000008,222.28,1
0.0171,descent,1.9225,-1.0732,124.8926,26.4551,12.3660,-9.6180,0.054290,0.024924,0.084992,0.000008,222.28,1
0.0184,descent,1.9225,-1.0732,124.8926,26.4551,13.7400,-9.6180,0.054260,0.024917,0.084992,0.000008,222.28,1
0.0194,descent,1.9225,-1.0732,124.9805,26.4551,16.4880,-9.6180,0.054040,0.024770,0.084992,0.000008,222.28,1
0.0205,descent,1.9225,-1.0732,125.0684,26.4551,17.8620,-8.2440,0.053842,0.024572,0.084993,0.000007,222.28,1
0.0217,descent,1.9225,-1.0732,125.0684,26.4551,19.2360,-8.2440,0.053813,0.024566,0.084993,0.000007,222.28,1
0.0228,descent,1.9225,-1.0732,125.0684,26.4551,20.6100,-8.2440,0.053783,0.024559,0.084988,0.000012,222.28,1
0.0238,descent,1.9225,-1.0732,125.1563,26.3672,21.9840,-8.2440,0.053726,0.024653,0.084988,0.000012,222.28,1
0.0257,descent,1.9225,-1.0732,125.1563,26.3672,24.7320,-6.8700,0.053661,0.024583,0.084999,0.000001,222.28,1
0.0261,descent,1.9225,-1.0732,125.1563,26.3672,24.7320,-6.8700,0.053661,0.024583,0.084988,0.000012,222.28,1
0.0271,descent,1.9225,-1.0732,125.1563,26.3672,26.1060,-6.8700,0.053632,0.024576,0.084988,0.000012,222.28,1
0.0282,descent,1.9391,-1.0606,125.1563,26.3672,27.4800,-6.8700,0.053603,0.024570,0.085001,-0.000001,222.28,1
0.0293,descent,1.9391,-1.0606,125.1563,26.4551,27.4800,-6.8700,0.053470,0.024336,0.085001,-0.000001,222.28,1
0.0304,descent,1.9391,-1.0606,125.1563,26.4551,27.4800,-5.4960,0.053463,0.024286,0.084982,0.000018,222.28,1
0.0316,descent,1.9391,-1.0606,125.1563,26.3672,28.8540,-5.4960,0.053567,0.024513,0.084982,0.000018,222.28,1
0.0327,descent,1.9391,-1.0606,125.1563,26.3672,28.8540,-5.4960,0.053567,0.024513,0.084986,0.000014,222.28,1
0.0338,descent,1.9391,-1.0606,125.1563,26.3672,28.8540,-5.4960,0.053567,0.024513,0.084986,0.000014,222.28,1
0.0349,descent,1.9391,-1.0606,125.1563,26.3672,30.2280,-5.4960,0.053538,0.024506,0.084989,0.000011,222.28,1
0.0360,descent,1.9391,-1.0606,125.0684,26.3672,28.8540,-5.4960,0.053728,0.024646,0.084980,0.000020,222.28,1
0.0371,descent,1.9391,-1.0606,125.0684,26.3672,28.8540,-5.4960,0.053728,0.024646,0.084980,0.000020,222.28,1
0.0382,descent,1.9391,-1.0606,125.0684,26.3672,28.8540,-5.4960,0.053728,0.024646,0.085004,-0.000004,222.28,1
0.0393,descent,1.9391,-1.0606,125.0684,26.3672,27.4800,-5.4960,0.053758,0.024653,0.085004,-0.000004,222.28,1
0.0404,descent,1.9391,-1.0606,125.0684,26.3672,27.4800,-4.1220,0.053751,0.025224,0.084974,0.000026,222.28,1
0.0416,descent,1.9391,-1.0606,125.0684,26.3672,26.1060,-4.1220,0.053780,0.025231,0.084974,0.000026,222.28,1
0.0431,descent,1.9391,-1.0606,124.9805,26.3672,24.7320,-4.1220,0.053971,0.025371,0.084967,0.000033,222.28,1
0.0439,descent,1.9391,-1.0606,124.9805,26.3672,21.9840,-2.7480,0.054023,0.040216,0.084967,0.000033,222.28,1
0.0455,descent,1.9391,-1.0606,124.8926,26.3672,20.6100,-2.7480,0.054215,0.040357,0.084963,0.000037,222.28,1
0.0461,descent,1.9391,-1.0606,124.8926,26.3672,19.2360,-2.7480,0.054244,0.040363,0.084951,0.000049,222.28,1
0.0475,descent,1.9391,-1.0606,124.8926,26.3672,16.4880,-2.7480,0.054303,0.040377,0.084951,0.000049,222.28,1
0.0482,descent,1.9391,-1.0606,124.8926,26.3672,15.1140,-2.7480,0.054332,0.040383,0.084964,0.000036,222.28,1
0.0497,descent,1.9391,-1.0606,124.8926,26.3672,12.3660,-2.7480,0.054391,0.040397,0.084964,0.000036,222.28,1
0.0505,descent,1.9391,-1.0606,124.8047,26.3672,10.9920,-2.7480,0.054583,0.040538,0.084957,0.000043,222.28,1
0.0516,descent,1.9391,-1.0606,124.8047,26.3672,8.2440,-2.7480,0.054642,0.040552,0.084957,0.000043,222.28,1
0.0528,descent,1.9391,-1.0606,124.8047,26.3672,5.4960,-2.7480,0.054708,0.040565,0.084949,0.000051,222.28,1
0.0538,descent,1.9391,-1.0606,124.7168,26.4551,1.3740,-1.3740,0.160377,0.130469,0.084949,0.000051,222.28,1
0.0549,descent,1.9391,-1.0606,124.7168,26.3672,0.0000,-1.3740,0.254975,0.130712,0.084958,0.000042,222.28,1
0.0560,descent,1.9391,-1.0606,124.7168,26.3672,-2.7480,-1.3740,0.070559,0.130726,0.084948,0.000052,222.28,1
0.0571,descent,1.9391,-1.0606,124.7168,26.3672,-4.1220,-1.3740,0.055700,0.130732,0.084948,0.000052,222.28,1
0.0582,descent,1.9391,-1.0606,124.6289,26.3672,-5.4960,-1.3740,0.055265,0.130875,0.084964,0.000036,222.28,1
0.0593,descent,1.9391,-1.0606,124.6289,26.3672,-6.8700,-1.3740,0.055287,0.130882,0.084964,0.000036,222.28,1
0.0604,descent,1.9391,-1.0606,124.6289,26.3672,-8.2440,0.0000,0.055310,0.225265,0.084958,0.000042,222.28,1
0.0616,descent,1.9391,-1.0606,124.6289,26.3672,-9.6180,-1.3740,0.055346,0.130895,0.084958,0.000042,222.28,1
0.0627,descent,1.9391,-1.0606,124.6289,26.3672,-10.9920,-1.3740,0.055375,0.130902,0.084942,0.000058,222.28,1
0.0638,descent,1.9391,-1.0606,124.5410,26.4551,-12.3660,0.0000,0.055426,0.225184,0.084942,0.000058,222.28,1
0.0649,descent,1.9391,-1.0606,124.5410,26.4551,-13.7400,0.0000,0.055456,0.225190,0.084932,0.000068,222.28,1
0.0660,descent,1.9391,-1.0606,124.5410,26.4551,-13.7400,1.3740,0.055449,0.130699,0.084932,0.000068,222.28,1
0.0671,descent,1.9391,-1.0606,124.5410,26.4551,-15.1140,1.3740,0.055479,0.130706,0.084950,0.000050,222.28,1
0.0683,descent,1.9391,-1.0606,124.5410,26.4551,-15.1140,1.3740,0.055479,0.130706,0.084931,0.000069,222.28,1
0.0693,descent,1.9391,-1.0606,124.5410,26.4551,-15.1140,1.3740,0.055479,0.130706,0.084931,0.000069,222.28,1
0.0704,descent,1.9391,-1.0606,124.4531,26.5430,-15.1140,2.7480,0.055500,0.040505,0.084926,0.000074,222.28,1
