Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,0.4887,-0.0496,41.1328,29.3555,-30.2280,-8.2440,0.025211,0.023321,0.085001,-0.000001,18.58,4
0.0018,descent,0.4887,-0.0496,41.0449,29.2676,-30.2280,-8.2440,0.025295,0.023423,0.085001,-0.000001,18.58,4
0.0029,descent,0.4887,-0.0496,41.0449,29.2676,-30.2280,-8.2440,0.025295,0.023423,0.084993,0.000007,18.58,4
0.0040,descent,0.4887,-0.0496,41.0449,29.2676,-30.2280,-9.6180,0.025359,0.023532,0.084993,0.000007,18.58,4
0.0051,descent,0.4887,-0.0496,41.0449,29.2676,-30.2280,-9.6180,0.025359,0.023532,0.085002,-0.000002,18.58,4
0.0063,descent,0.4887,-0.0496,40.9570,29.2676,-30.2280,-9.6180,0.025401,0.023574,0.085004,-0.000004,18.58,4
0.0074,descent,0.4887,-0.0496,40.9570,29.2676,-30.2280,-9.6180,0.025401,0.023574,0.085004,-0.000004,18.58,4
0.0085,descent,0.4887,-0.0496,40.9570,29.2676,-30.2280,-9.6180,0.025401,0.023574,0.084996,0.000004,18.58,4
0.0096,descent,0.4887,-0.0496,40.8691,29.2676,-30.2280,-9.6180,0.025442,0.023617,0.084996,0.000004,18.58,4
0.0107,descent,0.4887,-0.0496,40.7812,29.1797,-30.2280,-9.6180,0.025527,0.023720,0.084992,0.000008,18.58,4
0.0119,descent,0.4887,-0.0496,40.7812,29.1797,-30.2280,-9.6180,0.025527,0.023720,0.084992,0.000008,18.58,4
0.0131,descent,0.4887,-0.0496,40.7812,29.1797,-30.2280,-9.6180,0.025527,0.023720,0.084994,0.000006,18.58,4
0.0168,descent,0.4887,-0.0496,40.7812,29.1797,-30.2280,-9.6180,0.025527,0.023720,0.084991,0.000009,18.58,4
0.0175,descent,0.4887,-0.0496,40.6934,29.1797,-30.2280,-9.6180,0.025569,0.023763,0.084991,0.000009,18.58,4
0.0185,descent,0.4887,-0.0496,40.6055,29.1797,-30.2280,-9.6180,0.025611,0.023806,0.084990,0.000010,18.58,4
0.0196,descent,0.4887,-0.0496,40.6055,29.1797,-30.2280,-9.6180,0.025611,0.023806,0.084990,0.000010,18.58,4
0.0207,descent,0.4887,-0.0496,40.6055,29.0918,-30.2280,-9.6180,0.025654,0.023866,0.084982,0.000018,18.58,4
0.0218,descent,0.4887,-0.0496,40.5176,29.0918,-30.2280,-9.6180,0.025696,0.023909,0.084982,0.000018,18.58,4
0.0229,descent,0.4887,-0.0496,40.5176,29.0918,-30.2280,-9.6180,0.025696,0.023909,0.084981,0.000019,18.58,4
0.0240,descent,0.4887,-0.0496,40.4297,29.0918,-30.2280,-9.6180,0.025738,0.023952,0.084983,0.000017,18.58,4
0.0251,descent,0.4887,-0.0496,40.4297,29.0918,-30.2280,-9.6180,0.025738,0.023952,0.084983,0.000017,18.58,4
0.0263,descent,0.4887,-0.0496,40.4297,29.0918,-30.2280,-9.6180,0.025738,0.023952,0.084981,0.000019,18.58,4
0.0274,descent,0.4887,-0.0496,40.4297,29.0918,-28.8540,-9.6180,0.025648,0.023887,0.084981,0.000019,18.58,4
