Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.8263,-0.7665,119.7070,29.4434,1.3740,-1.3740,0.181891,0.136771,0.085006,-0.000006,280.00,1
0.0019,descent,1.8263,-0.7665,119.7070,29.4434,1.3740,-4.1220,0.181904,0.031955,0.085006,-0.000006,280.00,1
0.0030,descent,1.8263,-0.7665,119.7070,29.4434,1.3740,-5.4960,0.181910,0.031383,0.085004,-0.000004,280.00,1
0.0041,descent,1.8263,-0.7665,119.7070,29.3555,1.3740,-6.8700,0.182095,0.031747,0.085004,-0.000004,280.00,1
0.0052,descent,1.8263,-0.7665,119.7070,29.3555,1.3740,-8.2440,0.182101,0.031804,0.084992,0.000008,280.00,1
0.0063,descent,1.8263,-0.7665,119.7070,29.3555,1.3740,-9.6180,0.182108,0.031861,0.084992,0.000008,280.00,1
0.0074,descent,1.8263,-0.7665,119.7070,29.3555,1.3740,-10.9920,0.182114,0.031918,0.084996,0.000004,280.00,1
0.0085,descent,1.8263,-0.7665,119.7070,29.2676,1.3740,-10.9920,0.182293,0.032233,0.084996,0.000004,280.00,1
0.0096,descent,1.8263,-0.7665,119.7070,29.2676,1.3740,-13.7400,0.182306,0.032347,0.085011,-0.000011,280.00,1
0.0108,descent,1.8263,-0.7665,119.7070,29.2676,1.3740,-13.7400,0.182306,0.032347,0.085011,-0.000011,280.00,1
0.0119,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-15.1140,0.182492,0.032719,0.085005,-0.000005,280.00,1
0.0131,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-15.1140,0.182492,0.032719,0.084992,0.000008,280.00,1
0.0141,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-15.1140,0.182492,0.032719,0.084992,0.000008,280.00,1
0.0152,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.085002,-0.000002,280.00,1
0.0163,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.085002,-0.000002,280.00,1
0.0174,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.084978,0.000022,280.00,1
0.0185,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.084978,0.000022,280.00,1
0.0196,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.084978,0.000022,280.00,1
0.0208,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.084978,0.000022,280.00,1
0.0219,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.085000,0.000000,280.00,1
0.0230,descent,1.8263,-0.7665,119.7070,29.1797,1.3740,-16.4880,0.182498,0.032776,0.084993,0.000007,280.00,1
0.0241,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-16.4880,0.182678,0.033092,0.084993,0.000007,280.00,1
0.0252,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-16.4880,0.182678,0.033092,0.084985,0.000015,280.00,1
0.0263,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-16.4880,0.182678,0.033092,0.084985,0.000015,280.00,1
0.0274,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-16.4880,0.182678,0.033092,0.084974,0.000026,280.00,1
0.0285,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-16.4880,0.182678,0.033092,0.084974,0.000026,280.00,1
0.0296,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-15.1140,0.182672,0.033034,0.084976,0.000024,280.00,1
0.0308,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-15.1140,0.182672,0.033034,0.084976,0.000024,280.00,1
0.0319,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-13.7400,0.182665,0.032977,0.084963,0.000037,280.00,1
0.0330,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-13.7400,0.182665,0.032977,0.084978,0.000022,280.00,1
0.0341,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-13.7400,0.182665,0.032977,0.084978,0.000022,280.00,1
0.0352,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-12.3660,0.182658,0.032920,0.084980,0.000020,280.00,1
0.0363,descent,1.8263,-0.7665,119.7070,29.0918,1.3740,-12.3660,0.182658,0.032920,0.084980,0.000020,280.00,1
0.0374,descent,1.8263,-0.7665,119.7070,29.0039,1.3740,-12.3660,0.182838,0.033236,0.084982,0.000018,280.00,1
0.0385,descent,1.8263,-0.7665,119.7070,29.0039,1.3740,-12.3660,0.182838,0.033236,0.084982,0.000018,280.00,1
0.0396,descent,1.8263,-0.7665,119.7070,29.0039,1.3740,-10.9920,0.182831,0.033178,0.084960,0.000040,280.00,1
