Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0010,descent,1.6687,-0.7550,108.9844,27.9492,-10.9920,-37.0980,0.047962,0.029006,0.084999,0.000001,127.22,5
0.0015,descent,1.6687,-0.7550,108.9844,27.8613,-10.9920,-37.0980,0.048071,0.029180,0.084991,0.000009,127.22,5
0.0025,descent,1.6687,-0.7550,108.9844,27.8613,-9.6180,-35.7240,0.048019,0.029105,0.084991,0.000009,127.22,5
0.0036,descent,1.6687,-0.7550,108.9844,27.7734,-9.6180,-35.7240,0.048129,0.029280,0.085000,-0.000000,127.22,5
0.0046,descent,1.6687,-0.7550,108.9844,27.7734,-9.6180,-35.7240,0.048129,0.029280,0.085000,-0.000000,127.22,5
0.0057,descent,1.6687,-0.7550,108.9844,27.6855,-8.2440,-35.7240,0.048200,0.029441,0.084991,0.000009,127.22,5
0.0068,descent,1.6687,-0.7550,108.9844,27.6855,-8.2440,-34.3500,0.048186,0.029379,0.084991,0.000009,127.22,5
0.0079,descent,1.6687,-0.7550,108.9844,27.6855,-8.2440,-34.3500,0.048186,0.029379,0.084982,0.000018,127.22,5
0.0090,descent,1.6687,-0.7550,108.9844,27.6855,-8.2440,-32.9760,0.048173,0.029317,0.084982,0.000018,127.22,5
0.0101,descent,1.6687,-0.7550,108.9844,27.6855,-6.8700,-32.9760,0.048134,0.029303,0.084983,0.000017,127.22,5
0.0113,descent,1.6687,-0.7550,108.9844,27.6855,-6.8700,-32.9760,0.048134,0.029303,0.085004,-0.000004,127.22,5
0.0124,descent,1.6687,-0.7550,108.9844,27.5977,-6.8700,-31.6020,0.048230,0.029416,0.085004,-0.000004,127.22,5
0.0134,descent,1.6687,-0.7550,108.9844,27.5098,-6.8700,-31.6020,0.048340,0.029591,0.084992,0.000008,127.22,5
0.0146,descent,1.6687,-0.7550,108.9844,27.5098,-5.4960,-31.6020,0.048309,0.029578,0.084992,0.000008,127.22,5
0.0157,descent,1.6687,-0.7550,108.9844,27.5098,-5.4960,-30.2280,0.048295,0.029515,0.084990,0.000010,127.22,5
0.0168,descent,1.6687,-0.7550,108.9844,27.4219,-4.1220,-30.2280,0.048995,0.029677,0.084990,0.000010,127.22,5
0.0179,descent,1.6687,-0.7550,108.9844,27.4219,-4.1220,-30.2280,0.048995,0.029677,0.084998,0.000002,127.22,5
0.0190,descent,1.6687,-0.7550,108.9844,27.4219,-4.1220,-30.2280,0.048995,0.029677,0.084998,0.000002,127.22,5
0.0206,descent,1.6687,-0.7550,108.9844,27.4219,-4.1220,-30.2280,0.048995,0.029677,0.084984,0.000016,127.22,5
0.0214,descent,1.6687,-0.7550,108.9844,27.4219,-2.7480,-28.8540,0.063831,0.029601,0.084991,0.000009,127.22,5
0.0224,descent,1.6687,-0.7550,108.9844,27.4219,-2.7480,-28.8540,0.063831,0.029601,0.084991,0.000009,127.22,5
0.0235,descent,1.6687,-0.7550,108.9844,27.3340,-2.7480,-27.4800,0.063927,0.029714,0.084983,0.000017,127.22,5
0.0246,descent,1.6687,-0.7550,108.9844,27.3340,-2.7480,-27.4800,0.063927,0.029714,0.084983,0.000017,127.22,5
0.0257,descent,1.6687,-0.7550,108.9844,27.3340,-2.7480,-26.1060,0.063913,0.029651,0.084984,0.000016,127.22,5
0.0268,descent,1.6687,-0.7550,108.9844,27.3340,-2.7480,-26.1060,0.063913,0.029651,0.084984,0.000016,127.22,5
0.0279,descent,1.6687,-0.7550,108.9844,27.3340,-2.7480,-24.7320,0.063899,0.029589,0.084978,0.000022,127.22,5
0.0291,descent,1.6687,-0.7550,108.9844,27.3340,-1.3740,-24.7320,0.153902,0.029575,0.084978,0.000022,127.22,5
0.0315,descent,1.6687,-0.7550,108.9844,27.3340,-1.3740,-23.3580,0.153888,0.029512,0.084965,0.000035,127.22,5
0.0324,descent,1.6687,-0.7550,108.9844,27.2461,-1.3740,-23.3580,0.153998,0.029687,0.084965,0.000035,127.22,5
0.0335,descent,1.6687,-0.7550,108.9844,27.2461,0.0000,-20.6100,0.248365,0.029548,0.084967,0.000033,127.22,5
0.0346,descent,1.6687,-0.7550,108.9844,27.2461,0.0000,-20.6100,0.248365,0.029548,0.084967,0.000033,127.22,5
0.0357,descent,1.6687,-0.7550,108.9844,27.2461,0.0000,-20.6100,0.248365,0.029548,0.084978,0.000022,127.22,5
