Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0007,descent,0.6259,-0.2965,21.0937,24.5215,-21.9840,-2.7480,0.012556,0.029324,0.084992,0.000008,8.40,1
0.0018,descent,0.6259,-0.2965,21.0937,24.5215,-20.6100,-2.7480,0.012449,0.029238,0.084992,0.000008,8.40,1
0.0029,descent,0.6259,-0.2965,21.0937,24.5215,-20.6100,-2.7480,0.012449,0.029238,0.084986,0.000014,8.40,1
0.0040,descent,0.6259,-0.2965,21.0059,24.5215,-20.6100,-2.7480,0.012469,0.029260,0.084986,0.000014,8.40,1
0.0051,descent,0.6259,-0.2965,21.0059,24.5215,-20.6100,-2.7480,0.012469,0.029260,0.084998,0.000002,8.40,1
0.0062,descent,0.6259,-0.2965,21.0059,24.5215,-20.6100,-2.7480,0.012469,0.029260,0.084998,0.000002,8.40,1
0.0074,descent,0.6259,-0.2965,21.0059,24.5215,-20.6100,-1.3740,0.012383,0.119167,0.084999,0.000001,8.40,1
0.0085,descent,0.6259,-0.2965,20.9180,24.5215,-20.6100,-1.3740,0.012404,0.119189,0.084996,0.000004,8.40,1
0.0096,descent,0.6259,-0.2965,20.9180,24.5215,-20.6100,-1.3740,0.012404,0.119189,0.084996,0.000004,8.40,1
0.0107,descent,0.6259,-0.2965,20.9180,24.5215,-20.6100,-1.3740,0.012404,0.119189,0.085002,-0.000002,8.40,1
0.0118,descent,0.6259,-0.2965,20.9180,24.5215,-19.2360,0.0000,0.012211,0.213402,0.085002,-0.000002,8.40,1
0.0129,descent,0.6259,-0.2965,20.9180,24.5215,-19.2360,0.0000,0.012211,0.213402,0.084992,0.000008,8.40,1
0.0140,descent,0.6259,-0.2965,20.9180,24.5215,-19.2360,0.0000,0.012211,0.213402,0.084992,0.000008,8.40,1
