Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0006,descent,0.6945,0.0173,70.8398,23.9941,0.0000,28.8540,0.230854,0.025793,0.085003,-0.000003,35.56,1
0.0015,descent,0.6945,0.0173,70.9277,23.9941,1.3740,20.6100,0.136568,0.026243,0.085003,-0.000003,35.56,1
0.0025,descent,0.6945,0.0173,70.9277,23.9941,1.3740,19.2360,0.136615,0.026336,0.084988,0.000012,35.56,1
0.0036,descent,0.6945,0.0173,70.9277,23.9062,1.3740,16.4880,0.136769,0.026607,0.084986,0.000014,35.56,1
0.0048,descent,0.6945,0.0173,71.0156,23.9062,2.7480,13.7400,0.046687,0.026685,0.084986,0.000014,35.56,1
0.0058,descent,0.6945,0.0173,71.0156,23.9062,2.7480,12.3660,0.046734,0.026778,0.085003,-0.000003,35.56,1
0.0071,descent,0.6945,0.0173,71.1035,23.9062,4.1220,9.6180,0.031805,0.026856,0.085003,-0.000003,35.56,1
0.0082,descent,0.6945,0.0173,71.1035,23.9062,4.1220,9.6180,0.031805,0.026856,0.084994,0.000006,35.56,1
0.0093,descent,0.6945,0.0173,71.1035,23.9062,4.1220,9.6180,0.031805,0.026856,0.084994,0.000006,35.56,1
0.0105,descent,0.6945,0.0173,71.1035,23.9062,4.1220,9.6180,0.031805,0.026856,0.084980,0.000020,35.56,1
0.0115,descent,0.6945,0.0173,71.1914,23.9062,5.4960,8.2440,0.031089,0.026840,0.084980,0.000020,35.56,1
0.0126,descent,0.6945,0.0173,71.4551,23.8184,10.9920,0.0000,0.030950,0.227113,0.085000,0.000000,35.56,1
0.0137,descent,0.6945,0.0173,71.6309,23.7305,13.7400,-2.7480,0.030836,0.042694,0.084991,0.000009,35.56,1
0.0148,descent,0.6945,0.0173,71.7188,23.7305,16.4880,-4.1220,0.030678,0.027744,0.084991,0.000009,35.56,1
0.0161,descent,0.6945,0.0173,71.8066,23.7305,17.8620,-5.4960,0.030591,0.027100,0.084997,0.000003,35.56,1
0.0171,descent,0.6945,0.0173,71.8945,23.6426,20.6100,-6.8700,0.030494,0.027118,0.084997,0.000003,35.56,1
0.0182,descent,0.6945,0.0173,72.0703,23.6426,23.3580,-8.2440,0.030274,0.026996,0.084996,0.000004,35.56,1
0.0193,descent,0.6945,0.0173,72.1582,23.6426,26.1060,-9.6180,0.030116,0.026935,0.084996,0.000004,35.56,1
0.0204,descent,0.6945,0.0173,72.2461,23.5547,28.8540,-10.9920,0.030019,0.026960,0.084987,0.000013,35.56,1
0.0218,descent,0.6945,0.0173,72.4219,23.5547,34.3500,-12.3660,0.029659,0.026747,0.084980,0.000020,35.56,1
0.0225,descent,0.6945,0.0173,72.5977,23.5547,37.0980,-13.7400,0.029441,0.026627,0.084980,0.000020,35.56,1
0.0262,descent,0.6945,0.0173,72.5977,23.5547,37.0980,-13.7400,0.029441,0.026627,0.084975,0.000025,35.56,1
0.0271,descent,0.6945,0.0173,72.6855,23.5547,39.8460,-13.7400,0.029238,0.026475,0.084975,0.000025,35.56,1
0.0281,descent,0.6945,0.0173,73.0371,23.3789,52.2120,-16.4880,0.028572,0.026175,0.084992,0.000008,35.56,1
0.0293,descent,0.6945,0.0173,73.1250,23.3789,54.9600,-17.8620,0.028416,0.026117,0.084992,0.000008,35.56,1
0.0304,descent,0.6945,0.0173,73.2129,23.3789,57.7080,-17.8620,0.028216,0.025966,0.084975,0.000025,35.56,1
0.0315,descent,0.6945,0.0173,73.2129,23.3789,60.4560,-17.8620,0.028075,0.025875,0.084975,0.000025,35.56,1
0.0326,descent,0.6945,0.0173,73.3887,23.3789,65.9520,-17.8620,0.027675,0.025575,0.084980,0.000020,35.56,1
0.0336,descent,0.6945,0.0173,73.4766,23.2910,67.3260,-17.8620,0.027603,0.025553,0.084980,0.000020,35.56,1
0.0348,descent,0.6945,0.0173,73.5645,23.2910,70.0740,-19.2360,0.027449,0.025496,0.084983,0.000017,35.56,1
0.0358,descent,0.6945,0.0173,73.6523,23.2910,72.8220,-19.2360,0.027249,0.025347,0.084969,0.000031,35.56,1
0.0371,descent,0.6945,0.0173,73.6523,23.2910,74.1960,-19.2360,0.027179,0.025301,0.084969,0.000031,35.56,1
0.0382,descent,0.6945,0.0173,73.7402,23.2910,75.5700,-19.2360,0.027050,0.025198,0.084975,0.000025,35.56,1
0.0395,descent,0.6945,0.0173,73.8281,23.2031,76.9440,-19.2360,0.026979,0.025176,0.084975,0.000025,35.56,1
0.0404,descent,0.6945,0.0173,73.8281,23.2031,76.9440,-19.2360,0.026979,0.025176,0.084966,0.000034,35.56,1
0.0415,descent,0.6945,0.0173,73.9160,23.2031,79.6920,-19.2360,0.026780,0.025027,0.084966,0.000034,35.56,1
0.0426,descent,0.6945,0.0173,74.0039,23.2031,79.6920,-19.2360,0.026721,0.024970,0.084975,0.000025,35.56,1
0.0437,descent,0.6945,0.0173,74.0039,23.2031,79.6920,-19.2360,0.026721,0.024970,0.084964,0.000036,35.56,1
0.0448,descent,0.6945,0.0173,74.0918,23.2031,79.6920,-19.2360,0.026663,0.024914,0.084964,0.000036,35.56,1
0.0459,descent,0.6945,0.0173,74.0918,23.1152,79.6920,-19.2360,0.026719,0.024993,0.084967,0.000033,35.56,1
0.0470,descent,0.6945,0.0173,74.1797,23.1152,79.6920,-19.2360,0.026661,0.024936,0.084967,0.000033,35.56,1
0.0481,descent,0.6945,0.0173,74.1797,23.1152,78.3180,-19.2360,0.026730,0.024982,0.084956,0.000044,35.56,1
0.0492,descent,0.6945,0.0173,74.1797,23.1152,78.3180,-17.8620,0.026685,0.024890,0.084956,0.000044,35.56,1
0.0504,descent,0.6945,0.0173,74.3555,23.0273,76.9440,-17.8620,0.026694,0.024901,0.084948,0.000052,35.56,1
0.0515,descent,0.6945,0.0173,74.3555,23.0273,74.1960,-17.8620,0.026833,0.024992,0.084948,0.000052,35.56,1
0.0525,descent,0.6945,0.0173,74.3555,23.0273,71.4480,-17.8620,0.026972,0.025083,0.084950,0.000050,35.56,1
0.0536,descent,0.6945,0.0173,74.3555,23.0273,70.0740,-17.8620,0.027042,0.025129,0.084950,0.000050,35.56,1
0.0548,descent,0.6945,0.0173,74.3555,23.0273,67.3260,-16.4880,0.027136,0.025128,0.084953,0.000047,35.56,1
0.0559,descent,0.6945,0.0173,74.3555,22.9395,64.5780,-17.8620,0.027378,0.025391,0.084943,0.000057,35.56,1
0.0570,descent,0.6945,0.0173,74.3555,22.9395,61.8300,-16.4880,0.027472,0.025390,0.084943,0.000057,35.56,1
0.0582,descent,0.6945,0.0173,74.3555,22.9395,61.8300,-16.4880,0.027472,0.025390,0.084951,0.000049,35.56,1
0.0593,descent,0.6945,0.0173,74.3555,22.9395,61.8300,-16.4880,0.027472,0.025390,0.084951,0.000049,35.56,1
0.0607,descent,0.6945,0.0173,74.3555,22.9395,61.8300,-16.4880,0.027472,0.025390,0.084942,0.000058,35.56,1
0.0617,descent,0.6945,0.0173,74.3555,22.9395,61.8300,-16.4880,0.027472,0.025390,0.084942,0.000058,35.56,1
0.0627,descent,0.6945,0.0173,74.3555,22.8516,52.2120,-16.4880,0.028018,0.025791,0.084938,0.000062,35.56,1
0.0638,descent,0.6945,0.0173,74.3555,22.8516,46.7160,-16.4880,0.028298,0.025974,0.084934,0.000066,35.56,1
0.0649,descent,0.6945,0.0173,74.3555,22.8516,42.5940,-16.4880,0.028507,0.026111,0.084934,0.000066,35.56,1
0.0659,descent,0.6945,0.0173,74.1797,22.7637,39.8460,-16.4880,0.028828,0.026405,0.084927,0.000073,35.56,1
0.0671,descent,0.6945,0.0173,74.1797,22.7637,37.0980,-16.4880,0.028968,0.026497,0.084927,0.000073,35.56,1
0.0682,descent,0.6945,0.0173,74.1797,22.7637,34.3500,-16.4880,0.029108,0.026588,0.084934,0.000066,35.56,1
0.0693,descent,0.6945,0.0173,74.1797,22.7637,31.6020,-16.4880,0.029248,0.026680,0.084934,0.000066,35.56,1
0.0704,descent,0.6945,0.0173,74.1797,22.7637,28.8540,-16.4880,0.029388,0.026772,0.084942,0.000058,35.56,1
0.0716,descent,0.7045,0.0217,74.1797,22.6758,24.7320,-15.1140,0.029613,0.026903,0.084942,0.000058,35.56,1
0.0726,descent,0.7045,0.0217,74.1797,22.6758,21.9840,-15.1140,0.029753,0.026995,0.084936,0.000064,35.56,1
0.0739,descent,0.7045,0.0217,74.1797,22.6758,21.9840,-15.1140,0.029753,0.026995,0.084936,0.000064,35.56,1
0.0749,descent,0.7045,0.0217,74.1797,22.6758,21.9840,-15.1140,0.029753,0.026995,0.084936,0.000064,35.56,1
0.0765,descent,0.7045,0.0217,74.0918,22.6758,19.2360,-15.1140,0.029955,0.027148,0.084909,0.000091,35.56,1
0.0772,descent,0.7045,0.0217,74.0918,22.5879,17.8620,-16.4880,0.030133,0.027373,0.084909,0.000091,35.56,1
0.0783,descent,0.7045,0.0217,74.0918,22.5879,10.9920,-16.4880,0.030484,0.027604,0.084933,0.000067,35.56,1
