Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.7192,-0.8258,120.1465,26.8945,-15.1140,-28.8540,0.048108,0.024887,0.085000,-0.000000,171.36,3
0.0018,descent,1.7192,-0.8258,120.1465,26.8066,-16.4880,-30.2280,0.048265,0.025151,0.085005,-0.000005,171.36,3
0.0029,descent,1.7192,-0.8258,120.0586,26.8066,-17.8620,-30.2280,0.048435,0.025275,0.084995,0.000005,171.36,3
0.0040,descent,1.7192,-0.8258,120.0586,26.7187,-19.2360,-31.6020,0.048593,0.025540,0.084995,0.000005,171.36,3
0.0051,descent,1.7192,-0.8258,120.0586,26.7187,-19.2360,-31.6020,0.048593,0.025540,0.084990,0.000010,171.36,3
0.0062,descent,1.7201,-0.8252,120.0586,26.6309,-19.2360,-31.6020,0.048711,0.025738,0.084990,0.000010,171.36,3
0.0074,descent,1.7201,-0.8252,120.0586,26.6309,-19.2360,-31.6020,0.048711,0.025738,0.085008,-0.000008,171.36,3
0.0085,descent,1.7201,-0.8252,120.0586,26.5430,-19.2360,-32.9760,0.048838,0.025995,0.085008,-0.000008,171.36,3
0.0096,descent,1.7201,-0.8252,120.0586,26.5430,-19.2360,-32.9760,0.048838,0.025995,0.085000,-0.000000,171.36,3
0.0107,descent,1.7201,-0.8252,120.0586,26.5430,-19.2360,-32.9760,0.048838,0.025995,0.085000,-0.000000,171.36,3
0.0118,descent,1.7201,-0.8252,120.0586,26.4551,-19.2360,-32.9760,0.048957,0.026194,0.084993,0.000007,171.36,3
0.0133,descent,1.7201,-0.8252,119.9707,26.4551,-19.2360,-34.3500,0.049106,0.026370,0.084994,0.000006,171.36,3
0.0140,descent,1.7201,-0.8252,119.9707,26.4551,-19.2360,-32.9760,0.049097,0.026311,0.084994,0.000006,171.36,3
0.0152,descent,1.7201,-0.8252,119.9707,26.3672,-19.2360,-32.9760,0.049217,0.026511,0.084969,0.000031,171.36,3
0.0163,descent,1.7201,-0.8252,119.9707,26.2793,-19.2360,-34.3500,0.049345,0.026770,0.084969,0.000031,171.36,3
0.0173,descent,1.7201,-0.8252,119.9707,26.2793,-19.2360,-34.3500,0.049345,0.026770,0.084974,0.000026,171.36,3
0.0185,descent,1.7201,-0.8252,119.9707,26.2793,-17.8620,-32.9760,0.049304,0.026702,0.084974,0.000026,171.36,3
0.0196,descent,1.7201,-0.8252,119.9707,26.1914,-17.8620,-34.3500,0.049433,0.026961,0.084996,0.000004,171.36,3
0.0207,descent,1.7201,-0.8252,119.9707,26.1914,-16.4880,-34.3500,0.049400,0.026951,0.084996,0.000004,171.36,3
0.0218,descent,1.7201,-0.8252,119.9707,26.1035,-16.4880,-34.3500,0.049521,0.027152,0.084995,0.000005,171.36,3
0.0229,descent,1.7201,-0.8252,119.9707,26.1035,-15.1140,-34.3500,0.049488,0.027142,0.084988,0.000012,171.36,3
0.0240,descent,1.7201,-0.8252,119.8828,26.0156,-15.1140,-34.3500,0.049750,0.027462,0.084988,0.000012,171.36,3
0.0251,descent,1.7201,-0.8252,119.8828,26.0156,-15.1140,-34.3500,0.049750,0.027462,0.084970,0.000030,171.36,3
0.0262,descent,1.7201,-0.8252,119.8828,25.9277,-15.1140,-34.3500,0.049872,0.027664,0.084970,0.000030,171.36,3
0.0273,descent,1.7201,-0.8252,119.8828,25.9277,-13.7400,-34.3500,0.049839,0.027654,0.084973,0.000027,171.36,3
0.0284,descent,1.7201,-0.8252,119.8828,25.9277,-13.7400,-34.3500,0.049839,0.027654,0.084973,0.000027,171.36,3
0.0296,descent,1.7201,-0.8252,119.8828,25.8398,-12.3660,-34.3500,0.049928,0.027846,0.084979,0.000021,171.36,3
0.0307,descent,1.7201,-0.8252,119.8828,25.8398,-12.3660,-34.3500,0.049928,0.027846,0.084979,0.000021,171.36,3
0.0318,descent,1.7201,-0.8252,119.8828,25.8398,-10.9920,-34.3500,0.049895,0.027837,0.084982,0.000018,171.36,3
0.0330,descent,1.7201,-0.8252,119.7949,25.7520,-10.9920,-34.3500,0.050159,0.028159,0.084970,0.000030,171.36,3
0.0340,descent,1.7201,-0.8252,119.7949,25.7520,-10.9920,-34.3500,0.050159,0.028159,0.084970,0.000030,171.36,3
0.0351,descent,1.7201,-0.8252,119.7949,25.6641,-9.6180,-34.3500,0.050249,0.028351,0.084962,0.000038,171.36,3
0.0362,descent,1.7201,-0.8252,119.7949,25.6641,-9.6180,-32.9760,0.050239,0.028292,0.084962,0.000038,171.36,3
0.0374,descent,1.7201,-0.8252,119.7949,25.5762,-9.6180,-34.3500,0.050371,0.028554,0.084961,0.000039,171.36,3
0.0385,descent,1.7201,-0.8252,119.7949,25.5762,-9.6180,-32.9760,0.050361,0.028495,0.084961,0.000039,171.36,3
0.0396,descent,1.7201,-0.8252,119.7949,25.5762,-8.2440,-32.9760,0.050328,0.028485,0.084959,0.000041,171.36,3
0.0407,descent,1.7201,-0.8252,119.7949,25.4883,-8.2440,-32.9760,0.050451,0.028688,0.084959,0.000041,171.36,3
0.0418,descent,1.7201,-0.8252,119.7949,25.4883,-8.2440,-32.9760,0.050451,0.028688,0.084986,0.000014,171.36,3
0.0429,descent,1.7201,-0.8252,119.7070,25.4004,-8.2440,-32.9760,0.050718,0.029013,0.084965,0.000035,171.36,3
0.0440,descent,1.7201,-0.8252,119.7070,25.4004,-8.2440,-32.9760,0.050718,0.029013,0.084965,0.000035,171.36,3
0.0451,descent,1.7201,-0.8252,119.7070,25.4004,-8.2440,-32.9760,0.050718,0.029013,0.084977,0.000023,171.36,3
0.0462,descent,1.7201,-0.8252,119.7070,25.4004,-8.2440,-31.6020,0.050708,0.028953,0.084977,0.000023,171.36,3
0.0473,descent,1.7201,-0.8252,119.7070,25.3125,-8.2440,-31.6020,0.050831,0.029157,0.084954,0.000046,171.36,3
0.0485,descent,1.7201,-0.8252,119.7070,25.3125,-8.2440,-31.6020,0.050831,0.029157,0.084954,0.000046,171.36,3
0.0496,descent,1.7201,-0.8252,119.7070,25.3125,-8.2440,-31.6020,0.050831,0.029157,0.084970,0.000030,171.36,3
0.0507,descent,1.7201,-0.8252,119.7070,25.2246,-8.2440,-31.6020,0.050955,0.029361,0.084970,0.000030,171.36,3
0.0518,descent,1.7201,-0.8252,119.7070,25.2246,-8.2440,-31.6020,0.050955,0.029361,0.084955,0.000045,171.36,3
0.0529,descent,1.7201,-0.8252,119.7070,25.2246,-8.2440,-30.2280,0.050945,0.029301,0.084958,0.000042,171.36,3
0.0540,descent,1.7201,-0.8252,119.7070,25.1367,-6.8700,-30.2280,0.051036,0.029495,0.084958,0.000042,171.36,3
0.0551,descent,1.7201,-0.8252,119.7070,25.1367,-6.8700,-30.2280,0.051036,0.029495,0.084943,0.000057,171.36,3
0.0562,descent,1.7201,-0.8252,119.7070,25.1367,-6.8700,-30.2280,0.051036,0.029495,0.084943,0.000057,171.36,3
0.0573,descent,1.7201,-0.8252,119.7070,25.0488,-6.8700,-30.2280,0.051160,0.029700,0.084951,0.000049,171.36,3
0.0584,descent,1.7201,-0.8252,119.7070,25.0488,-6.8700,-28.8540,0.051150,0.029640,0.084951,0.000049,171.36,3
0.0596,descent,1.7201,-0.8252,119.7070,25.0488,-5.4960,-28.8540,0.051124,0.029630,0.084948,0.000052,171.36,3
0.0607,descent,1.7201,-0.8252,119.6191,25.0488,-6.8700,-28.8540,0.051295,0.029763,0.084948,0.000052,171.36,3
0.0618,descent,1.7201,-0.8252,119.7070,24.9609,-5.4960,-28.8540,0.051248,0.029835,0.084940,0.000060,171.36,3
0.0629,descent,1.7201,-0.8252,119.6191,24.9609,-5.4960,-27.4800,0.051383,0.029898,0.084942,0.000058,171.36,3
0.0640,descent,1.7201,-0.8252,119.6191,24.9609,-6.8700,-27.4800,0.051409,0.029909,0.084942,0.000058,171.36,3
0.0651,descent,1.7201,-0.8252,119.6191,24.9609,-5.4960,-26.1060,0.051373,0.029838,0.084938,0.000062,171.36,3
0.0662,descent,1.7201,-0.8252,119.6191,24.8730,-5.4960,-26.1060,0.051498,0.030044,0.084938,0.000062,171.36,3
0.0674,descent,1.7201,-0.8252,119.6191,24.8730,-5.4960,-26.1060,0.051498,0.030044,0.084925,0.000075,171.36,3
0.0685,descent,1.7201,-0.8252,119.6191,24.8730,-5.4960,-26.1060,0.051498,0.030044,0.084925,0.000075,171.36,3
0.0696,descent,1.7201,-0.8252,119.6191,24.8730,-5.4960,-24.7320,0.051487,0.029983,0.084926,0.000074,171.36,3
0.0707,descent,1.7201,-0.8252,119.6191,24.7852,-5.4960,-24.7320,0.051613,0.030189,0.084926,0.000074,171.36,3
0.0718,descent,1.7201,-0.8252,119.7070,24.7852,-5.4960,-24.7320,0.051467,0.030065,0.084934,0.000066,171.36,3
0.0729,descent,1.7201,-0.8252,119.6191,24.7852,-5.4960,-23.3580,0.051602,0.030129,0.084928,0.000072,171.36,3
0.0740,descent,1.7201,-0.8252,119.6191,24.7852,-5.4960,-23.3580,0.051602,0.030129,0.084928,0.000072,171.36,3
0.0751,descent,1.7201,-0.8252,119.6191,24.7852,-4.1220,-23.3580,0.052197,0.030118,0.084904,0.000096,171.36,3
0.0762,descent,1.7201,-0.8252,119.6191,24.6973,-4.1220,-21.9840,0.052312,0.030264,0.084904,0.000096,171.36,3
0.0773,descent,1.7201,-0.8252,119.6191,24.6973,-4.1220,-21.9840,0.052312,0.030264,0.084921,0.000079,171.36,3
0.0785,descent,1.7201,-0.8252,119.6191,24.6973,-4.1220,-21.9840,0.052312,0.030264,0.084921,0.000079,171.36,3
0.0796,descent,1.7201,-0.8252,119.6191,24.6973,-2.7480,-21.9840,0.067166,0.030253,0.084915,0.000085,171.36,3
0.0807,descent,1.7201,-0.8252,119.6191,24.6973,-2.7480,-20.6100,0.067156,0.030193,0.084915,0.000085,171.36,3
0.0818,descent,1.7201,-0.8252,119.6191,24.6973,-2.7480,-20.6100,0.067156,0.030193,0.084935,0.000065,171.36,3
0.0829,descent,1.7201,-0.8252,119.6191,24.6973,-2.7480,-19.2360,0.067145,0.030132,0.084901,0.000099,171.36,3
