Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm,Run
0.0008,descent,1.4898,-0.4735,101.6016,29.0918,27.4800,-23.3580,0.038038,0.024373,0.084999,0.000001,89.88,4
0.0019,descent,1.4898,-0.4735,101.6016,29.0039,24.7320,-23.3580,0.038208,0.024539,0.084999,0.000001,89.88,4
0.0030,descent,1.4898,-0.4735,101.6016,29.0039,23.3580,-21.9840,0.038234,0.024491,0.084996,0.000004,89.88,4
0.0041,descent,1.4898,-0.4735,101.6016,29.0039,20.6100,-21.9840,0.038319,0.024525,0.084996,0.000004,89.88,4
0.0052,descent,1.4898,-0.4735,101.6016,28.9160,19.2360,-21.9840,0.038447,0.024674,0.084982,0.000018,89.88,4
0.0063,descent,1.4898,-0.4735,101.5137,28.9160,13.7400,-21.9840,0.038715,0.024826,0.084982,0.000018,89.88,4
0.0074,descent,1.4898,-0.4735,101.5137,28.8281,12.3660,-23.3580,0.038861,0.025042,0.084994,0.000006,89.88,4
0.0085,descent,1.4898,-0.4735,101.4258,28.8281,9.6180,-23.3580,0.039045,0.025161,0.084994,0.000006,89.88,4
0.0096,descent,1.4898,-0.4735,101.4258,28.8281,6.8700,-21.9840,0.039114,0.025131,0.085003,-0.000003,89.88,4
0.0107,descent,1.4898,-0.4735,101.4258,28.7402,4.1220,-23.3580,0.039940,0.025365,0.085001,-0.000001,89.88,4
0.0118,descent,1.4898,-0.4735,101.3379,28.7402,2.7480,-23.3580,0.054970,0.025468,0.085001,-0.000001,89.88,4
0.0130,descent,1.4898,-0.4735,101.3379,28.7402,0.0000,-23.3580,0.239532,0.025502,0.084988,0.000012,89.88,4
0.0141,descent,1.4898,-0.4735,101.3379,28.7402,-1.3740,-23.3580,0.145141,0.025519,0.084988,0.000012,89.88,4
0.0153,descent,1.4898,-0.4735,101.2500,28.6523,-4.1220,-23.3580,0.040485,0.025777,0.084988,0.000012,89.88,4
0.0164,descent,1.4898,-0.4735,101.2500,28.6523,-5.4960,-23.3580,0.039899,0.025794,0.084988,0.000012,89.88,4
0.0177,descent,1.4898,-0.4735,101.2500,28.6523,-5.4960,-23.3580,0.039899,0.025794,0.084985,0.000015,89.88,4
0.0187,descent,1.4898,-0.4735,101.1621,28.5645,-9.6180,-23.3580,0.040210,0.026071,0.084988,0.000012,89.88,4
0.0196,descent,1.4898,-0.4735,101.1621,28.5645,-12.3660,-23.3580,0.040297,0.026106,0.084988,0.000012,89.88,4
0.0207,descent,1.4898,-0.4735,101.0742,28.5645,-13.7400,-23.3580,0.040441,0.026211,0.084986,0.000014,89.88,4
0.0219,descent,1.4898,-0.4735,101.0742,28.4766,-15.1140,-23.3580,0.040573,0.026367,0.084986,0.000014,89.88,4
0.0229,descent,1.4898,-0.4735,101.0742,28.4766,-16.4880,-23.3580,0.040617,0.026385,0.084987,0.000013,89.88,4
0.0241,descent,1.4898,-0.4735,101.0742,28.4766,-16.4880,-23.3580,0.040617,0.026385,0.084987,0.000013,89.88,4
0.0251,descent,1.4898,-0.4735,101.0742,28.3887,-17.8620,-23.3580,0.040750,0.026541,0.084983,0.000017,89.88,4
0.0263,descent,1.4898,-0.4735,101.0742,28.3887,-17.8620,-23.3580,0.040750,0.026541,0.084983,0.000017,89.88,4
0.0281,descent,1.4876,-0.4739,101.0742,28.3887,-17.8620,-23.3580,0.040750,0.026541,0.084988,0.000012,89.88,4
0.0285,descent,1.4876,-0.4739,101.0742,28.3008,-17.8620,-24.7320,0.040857,0.026746,0.084988,0.000012,89.88,4
0.0296,descent,1.4876,-0.4739,101.0742,28.3008,-17.8620,-24.7320,0.040857,0.026746,0.084968,0.000032,89.88,4
0.0307,descent,1.4876,-0.4739,101.0742,28.3008,-17.8620,-24.7320,0.040857,0.026746,0.084975,0.000025,89.88,4
0.0318,descent,1.4876,-0.4739,101.0742,28.3008,-17.8620,-24.7320,0.040857,0.026746,0.084975,0.000025,89.88,4
0.0330,descent,1.4876,-0.4739,101.0742,28.2129,-17.8620,-24.7320,0.040947,0.026885,0.084982,0.000018,89.88,4
0.0341,descent,1.4876,-0.4739,101.0742,28.2129,-17.8620,-24.7320,0.040947,0.026885,0.084982,0.000018,89.88,4
0.0352,descent,1.4876,-0.4739,101.0742,28.2129,-17.8620,-24.7320,0.040947,0.026885,0.084973,0.000027,89.88,4
0.0363,descent,1.4876,-0.4739,101.0742,28.1250,-16.4880,-24.7320,0.040994,0.027007,0.084973,0.000027,89.88,4
0.0374,descent,1.4876,-0.4739,101.0742,28.1250,-16.4880,-24.7320,0.040994,0.027007,0.084991,0.000009,89.88,4
0.0385,descent,1.4876,-0.4739,101.0742,28.1250,-15.1140,-24.7320,0.040950,0.026989,0.084991,0.000009,89.88,4
0.0396,descent,1.4876,-0.4739,101.0742,28.0371,-15.1140,-24.7320,0.041041,0.027128,0.084952,0.000048,89.88,4
