Phase,displacement_m,Kx_N_per_m,F_N
descent,0.012641788944723618,15.427262468075131,1.2868898006676708
descent,0.012742120603015076,15.05110112602998,1.2884186323497386
descent,0.012842452261306533,14.691767808720739,1.2899105673323876
descent,0.01294278391959799,14.349262516147391,1.291367293999245
descent,0.013043115577889447,14.023585248309946,1.292790500733939
descent,0.013143447236180904,13.714736005208401,1.294181875920097
descent,0.013243778894472362,13.422714786842754,1.2955431079413458
descent,0.013344110552763818,13.147521593213009,1.2968758851813136
descent,0.013444442211055277,12.889156424319163,1.2981818960236278
descent,0.013544773869346733,12.647619280161221,1.2994628288519159
descent,0.013645105527638191,12.422910160739178,1.3007203720498055
descent,0.013745437185929648,12.215029066053042,1.3019562140009242
descent,0.013845768844221106,12.023975996102802,1.303172043088899
descent,0.013946100502512562,11.849750950888462,1.304369547697358
descent,0.01404643216080402,11.692353930410023,1.3055504162099283
descent,0.014146763819095477,11.55178493466748,1.306716337010238
descent,0.014247095477386935,11.428043963660844,1.3078689984819136
descent,0.014347427135678392,11.32113101739011,1.3090100890085838
descent,0.01444775879396985,11.231046095855266,1.3101412969738755
descent,0.014548090452261306,11.157789199056335,1.3112643107614161
descent,0.014648422110552764,11.101360326993301,1.3123808187548338
descent,0.01474875376884422,11.061759479666167,1.3134925093377552
descent,0.014849085427135679,11.03898665707493,1.3146010708938083
descent,0.014949417085427135,11.0330418592196,1.3157081918066207
descent,0.015049748743718594,11.043925086100165,1.3168155604598204
descent,0.01515008040201005,11.071636337716635,1.3179248652370334
descent,0.015250412060301508,11.116175614069002,1.3190377945218887
descent,0.015350743718592965,11.177542915157275,1.3201560366980134
descent,0.015451075376884423,11.255738240981445,1.3212812801490346
descent,0.01555140703517588,11.350761591541518,1.3224152132585802
descent,0.015651738693467337,11.46261296683749,1.323559524410278
descent,0.015752070351758796,11.591292366869366,1.3247159019877546
descent,0.01585240201005025,11.73679979163713,1.3258860343746386
descent,0.01595273366834171,11.899135241140812,1.3270716099545565
descent,0.016053065326633167,12.078298715380386,1.3282743171111369
descent,0.01615339698492462,12.274290214355855,1.3294958442280065
descent,0.01625372864321608,12.487109738067234,1.3307378796887934
descent,0.016354060301507538,12.716757286514515,1.3320021118771244
descent,0.016454391959798996,12.96323285969769,1.3332902291766273
descent,0.01655472361809045,13.226536457616765,1.3346039199709308
descent,0.01665505527638191,13.506668080271746,1.3359448726436605
descent,0.016755386934673367,13.803627727662626,1.3373147755784447
descent,0.016855718592964825,14.117415399789413,1.3387153171589117
descent,0.01695605025125628,14.448031096652084,1.340148185768688
descent,0.017056381909547738,14.795474818250664,1.3416150697914013
descent,0.017156713567839196,15.159746564585154,1.3431176576106796
descent,0.017257045226130655,15.540846335655537,1.3446576376101502
descent,0.01735737688442211,15.938774131461813,1.3462366981734404
descent,0.017457708542713567,16.353529952004003,1.3478565276841779
descent,0.017558040201005026,16.785113797282094,1.34951881452599
descent,0.017658371859296484,17.23352566729608,1.3512252470825046
descent,0.01775870351758794,17.69876556204596,1.352977513737349
descent,0.017859035175879397,18.18083348153175,1.3547773028741505
descent,0.017959366834170855,18.679729425753443,1.356626302876537
descent,0.018059698492462313,19.195453394711034,1.358526202128136
descent,0.018160030150753768,19.72800538840451,1.3604786890125753
descent,0.018260361809045226,20.277385406833904,1.3624854519134815
descent,0.018360693467336684,20.843593449999197,1.3645481792144827
descent,0.018461025125628142,21.426629517900402,1.3666685592992072
descent,0.018561356783919597,22.02649361053747,1.3688482805512807
descent,0.018661688442211055,22.64318572791047,1.371089031354332
descent,0.018762020100502513,23.276705870019377,1.3733925000919889
descent,0.01886235175879397,23.92705403686417,1.3757603751478777
descent,0.018962683417085426,24.59423022844485,1.3781943449056269
descent,0.019063015075376884,25.278234444761452,1.3806960977488636
descent,0.019163346733668343,25.979066685813955,1.3832673220612157
descent,0.019263678391959797,26.696726951602333,1.3859097062263102
descent,0.019364010050251255,27.431215242126637,1.3886249386277754
descent,0.019464341708542714,28.18253155738684,1.391414707649238
descent,0.019564673366834172,28.950675897382943,1.3942807016743255
descent,0.019665005025125627,29.73564826211493,1.3972246090866662
descent,0.019765336683417085,30.53744865158283,1.4002481182698872
descent,0.019865668341708543,31.35607706578664,1.4033529176076158
descent,0.019966,32.19153350472635,1.4065406954834798
ascent,0.0,23.486090522771736,0.2105866261500425
ascent,0.00010031658291457287,23.235894229773585,0.21293001340048523
ascent,0.00020063316582914575,22.99857854757217,0.2152489478831868
ascent,0.0003009497487437186,22.7741434761675,0.2175447217370085
ascent,0.0004012663316582915,22.56258901555956,0.21981862710081115
ascent,0.0005015829145728644,22.363915165748367,0.22207195611345576
ascent,0.0006018994974874372,22.17812192673391,0.2243060009138033
ascent,0.0007022160804020101,22.0052092985162,0.2265220536407149
ascent,0.000802532663316583,21.845177281095218,0.22872140643305122
ascent,0.0009028492462311559,21.69802587447099,0.23090535142967358
ascent,0.0010031658291457287,21.5637550786435,0.2330751807694428
ascent,0.0011034824120603015,21.44236489361274,0.2352321865912198
ascent,0.0012037989949748745,21.333855319378735,0.2373776610338657
ascent,0.0013041155778894475,21.238226355941457,0.2395128962362414
ascent,0.0014044321608040202,21.15547800330092,0.24163918433720785
ascent,0.001504748743718593,21.085610261457127,0.2437578174756261
ascent,0.001605065326633166,21.02862313041008,0.2458700877903572
