time_s,type,k_index,k_ring,cycle,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,note,velocity
3.9218,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0679615757712835,0.04448544284868356,1.581534192310096,1.6336895390982078,-0.08590292412159574,1.0001554737014378,0.971009838731611,-0.1043106935762236,0.524621429456889,0.3574175235773544,0.49854375606283347,0.17180584824319148,0.20708740636456172,-5.462887161473145e-44,0.023980823922402104,0.27847298291220346,-0.6172199316344437,0.0329008241533237,0.02398082392240207,0.3537043391459769,1.9410770481246853,0.023980823922534016,-1.752157842556467,1.102054147149163,0.0745660180835628,-2.8284441475323443,0.034083491047512716,-4.220307785092587,-0.17546761955628537,0.12362283948078341,0.000537887624798622,-0.0016761932428072733,0.06862560746593052,0.09698391331406964,0.00046386380116271263,0.0013465025492103645,0.11068132141725276,0.018558002181505398,-0.16052664399136374,0.002978505596910992,-0.012603622609068551,-0.04250409100415461,-0.06013361378716939,,
3.9486,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.060291671831855,0.033747577333484095,1.5892040962495246,1.6336895390982078,-0.06749515466696819,1.064582666792635,0.971009838731611,-0.10124273200045235,0.3497476196379261,0.3574175235773544,0.43104860139586526,0.17180584824319148,0.01994175024251323,-2.351593794944165e-44,0.023980823922402104,-0.0032871922342675884,-0.5730162403040384,0.09676974520553076,0.02398082392240207,0.6831314076999864,2.579529252792046,0.02398082392245888,-1.267507452951392,-2.1006326122138055,0.04575609132026524,-2.8612573073118184,0.028329690853307183,-6.154613408718417,-0.17654931404001364,0.12436793685145414,0.09972308642524813,-0.0011938280457913888,0.03763246596552037,0.09698407660124825,0.0003706295958691959,-0.00030288537337177287,0.11018194452454723,0.017811871653699345,-0.10526633279070653,0.012959481550347424,-0.009781596557365971,-0.05601199305664781,-0.002087017596023147,,
3.9754,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0510877871045405,0.021475731030398935,1.598407980976838,1.6336895390982078,-0.04908738521234067,1.1213399559444037,0.971009838731611,-0.09203884727313848,0.14572817484913586,0.3574175235773544,0.3635534467288971,0.17180584824319148,-0.19328157927359085,-9.110556179666345e-45,0.023980823922402104,-0.17993252765834863,-0.5114819477866955,0.23622975352554856,0.02398082392240207,0.7390115037296704,2.6871359679696227,0.02398082392242409,-0.46199647163825086,-5.036037547236525,0.03241700866578799,-2.7942515793530904,0.025665664075369268,-7.130188128650215,-0.176953842833601,0.12458570457817458,0.0013522725627543879,-0.0006438239912341288,0.036459200769639245,0.0969842597393465,0.0002804123069582731,-0.0014603001876946574,0.1098645025535104,0.015789014918095784,-0.04137526377770323,0.034684558459924686,-0.007061997253747144,-0.06312855751699668,0.15087103800716162,,
4.0022,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0464858447408836,0.010737865515199467,1.598407980976838,1.6336895390982078,-0.0352815581213698,1.1658253987930873,0.971009838731611,-0.08283496254582466,-0.05675728915176873,0.3574175235773544,0.3021942152134714,0.16873788666742093,-0.40343694721392354,-3.5296161301883085e-45,0.023980823922402104,-0.276474433366825,-0.45953641861044764,0.2820200410500479,0.02398082392240207,0.7071931409950144,2.3974989482311027,0.02398082392241061,0.016997265147300503,-6.532598940026701,0.027249174740978998,-2.629542264971839,0.011830203626180995,-7.462809202311652,-0.17681816849118054,0.1244047149295529,0.0015696832653329304,-0.00016242963642568723,0.03644332168440724,0.096984249825425,0.00021370955975719353,-0.002124604332673758,0.10971582003096464,0.08638793296434727,0.04675387666085157,0.04770524464595253,-0.004692969361169026,-0.10038135136719462,0.3101013452029308,,
4.0290,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0464858447408836,0.0030679615757711813,1.598407980976838,1.6336895390982078,-0.024543692606170335,1.193437052975029,0.971009838731611,-0.07209709703062514,-0.26077673394055906,0.35895150436524,0.243902945273817,0.16106798272799244,-0.5951845456996286,-1.3674456071398423e-45,0.023980823922402104,-0.19790365460128093,-0.4008789537407347,0.13898958298540195,0.02398082392240207,0.5987705733589866,1.9282850739688584,0.023980823922405393,0.23817394052771929,-7.123158913557435,0.025247049994758707,-2.422975172389962,-0.06329016919671292,-7.575087237956595,-0.17626420308789817,0.12388101392852083,0.0015604489540974593,0.00017901894485939125,0.03648686584623326,0.09698432091983367,0.00016304102226092103,-0.002349474074213032,0.10970015033080537,0.011664963299211916,0.2015315444750438,0.05337773317258602,-0.002502944598240381,-0.015313742801604503,0.455264429675901,,
4.0558,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0434178831651133,-0.003067961575771403,1.598407980976838,1.6336895390982078,-0.018407769454627528,1.2041749184902282,0.971009838731611,-0.05522330836388309,-0.4601942363656924,0.3727573314562108,0.18561167533416256,0.1457281748491363,-0.6795534890333392,-5.2977644579901974e-46,0.023980823922402104,-0.08015795610761622,-0.3272711449171099,0.060346215489081485,0.02398082392240207,0.4768158389450193,1.3864070328345943,0.023980823922403367,0.3297141291667409,-7.343216676104852,0.07178480803989679,-2.2651832426754255,-0.18504040854915876,-7.097295650085776,-0.17560263395740794,0.12329996242246669,0.001763655656581808,0.0004489257960509403,0.038258377112986255,0.09698429618851434,0.0001348065814736494,-0.002205040775746255,0.1097878736104646,0.008304159098917803,0.352576792870537,0.0044388885122988225,-0.0003545689682806399,-0.012893988267880279,0.5187458318623299,,
4.0826,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.038815940801456,-0.007669903939428286,1.598407980976838,1.6336895390982078,-0.01687378866674183,1.2041749184902282,0.971009838731611,-0.027611654181941572,-0.6181942575179136,0.4034369472139237,0.13345632854605072,0.1288543861823936,-0.5798447378207725,-2.0524624969213827e-46,0.023980823922402104,-0.08131070436866782,-0.25662593419087065,0.0380695217058415,0.02398082392240207,0.33823950972965744,0.8063523940989752,0.023980823922402583,0.5307313951663962,-7.285577643983093,0.3534553141984572,-2.135177982749486,-0.4104271600909338,-4.567142544253724,-0.17540220060643583,0.12320856227632149,0.0019551956695775335,0.0006494489852461603,0.056497110984208426,0.09698421796322614,0.00012852018025308603,-0.0018310822170283475,0.109938867890158,0.002792722492026111,0.4720927828434365,0.003585613826037922,0.001404568534764901,-0.011516760269501223,0.44138466746357985,,
4.1094,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0326800176499127,-0.010737865515199467,1.598407980976838,1.6336895390982078,-0.012271846303085168,1.2011069569144572,0.971009838731611,-0.0015339807878857015,-0.638136007760427,0.44332044769895035,0.08590292412159595,0.131922347758165,-0.37735927381986795,-7.951660242114432e-47,0.023980823922402104,-0.13759642653859394,-0.1886397784460218,0.016928203926164075,0.02398082392240207,0.21017500206008274,0.32814411851134984,0.02398082392240228,0.8137583863230041,-6.237378291921787,0.8407806397460801,-1.993625240258368,-0.46215700950449584,0.3541258519022973,-0.1757628313450725,0.12366139994611997,0.0021723794313968335,0.0007806744292846075,0.10924995868015092,0.09698408848059265,0.00010718893483013392,-0.001464392022999307,0.11007846080902565,-0.002447331529894648,0.4863873584382121,0.0027098328318267244,0.0028536489244092864,-0.011762339855954866,0.28446027792681106,,
4.1361,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.0250101137104846,-0.010737865515199467,1.598407980976838,1.6336895390982078,-0.012271846303085168,1.1995729761265714,0.971009838731611,0.021475731030398935,-0.48166996739609136,0.48166996739609136,0.04141748127291238,0.14266021327336492,-0.1672039058795348,-3.080636099361832e-47,0.023980823922402104,-0.1889284885511976,-0.12193539632338385,0.017794763919223012,0.02398082392240207,0.14971464313390567,0.0830592706808546,0.023980823922402163,0.9064918147968087,-2.7684183686160404,1.2447874149961948,-1.8417792484689797,-0.11573616806971081,4.514878401984696,-0.176314563504114,0.12425814099313477,0.002522391982298442,0.0007726858443010671,0.1068557680719742,0.09698389007723847,0.00010759341011968085,-0.001323987786809212,0.11014987950460506,-0.004498348376065558,0.36535860742788007,0.00189877202525132,0.004199938465847986,-0.012684720311189945,0.1223356256814861,,
4.1629,state,10.0,10.0,1,-0.1380582709097078,0.1380582709097078,3.017340209771057,-0.010737865515199467,1.5999419617647237,1.6336895390982078,-0.012271846303085168,1.1995729761265714,0.971009838731611,0.04448544284868356,-0.28071848418307255,0.5154175447295755,0.0,0.15339807878856393,0.041417481272912164,-1.1935015440458136e-47,0.023980823922402104,-0.22659518462112865,-0.05428933626820433,0.02158421753098711,0.02398082392240207,0.09675332653135539,0.012821404471125297,0.02398082392240212,0.9039531276038069,2.1600932627123415,1.3514127327476506,-1.7067196952177521,0.15764440456008375,6.463068305764259,-0.17664047274960443,0.12461172711411439,0.0028715384991134644,0.004547131263792386,0.09591774428822736,0.09698374660773101,0.00011122180886200527,-0.08453751246721655,0.11016813731926214,-0.006336960430217246,0.20959305466817732,0.0013665957306414297,0.005547418562048293,-0.013579400195363097,-0.018127731503359334,,
