Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0006,descent,0.3439,26.8945,31.2012,-21.9840,-13.7400,0.005125,0.017788,0.085001,-0.000001,0.100000,0.0
0.0017,descent,0.3439,26.8066,31.2012,-21.9840,-15.1140,0.005153,0.017839,0.085001,-0.000001,0.100000,0.0
0.0028,descent,0.3439,26.8066,31.2012,-21.9840,-15.1140,0.005153,0.017839,0.084993,0.000007,0.100000,0.0
0.0039,descent,0.3439,26.8066,31.2012,-21.9840,-15.1140,0.005153,0.017839,0.084993,0.000007,0.100000,0.0
0.0050,descent,0.3439,26.7187,31.1133,-21.9840,-15.1140,0.005177,0.017944,0.085017,-0.000017,0.100000,0.0
0.0061,descent,0.3439,26.7187,31.1133,-21.9840,-16.4880,0.005177,0.017999,0.085017,-0.000017,0.100000,0.0
0.0073,descent,0.3439,26.7187,31.1133,-21.9840,-16.4880,0.005177,0.017999,0.085006,-0.000006,0.100000,0.0
0.0084,descent,0.3439,26.7187,31.1133,-21.9840,-16.4880,0.005177,0.017999,0.085006,-0.000006,0.100000,0.0
0.0095,descent,0.3439,26.6309,31.1133,-21.9840,-16.4880,0.005205,0.017995,0.084985,0.000015,0.100000,0.0
0.0106,descent,0.3439,26.6309,31.1133,-21.9840,-16.4880,0.005205,0.017995,0.085011,-0.000011,0.100000,0.0
0.0117,descent,0.3439,26.6309,31.1133,-21.9840,-16.4880,0.005205,0.017995,0.085011,-0.000011,0.100000,0.0
0.0128,descent,0.3439,26.5430,31.1133,-21.9840,-16.4880,0.005233,0.017992,0.084996,0.000004,0.100000,0.0
0.0139,descent,0.3439,26.5430,31.1133,-21.9840,-16.4880,0.005233,0.017992,0.084996,0.000004,0.100000,0.0
0.0150,descent,0.3439,26.5430,31.1133,-21.9840,-15.1140,0.005233,0.017937,0.085003,-0.000003,0.100000,0.0
0.0161,descent,0.3439,26.4551,31.1133,-21.9840,-15.1140,0.005260,0.017934,0.085003,-0.000003,0.100000,0.0
0.0172,descent,0.3439,26.4551,31.0254,-21.9840,-15.1140,0.005257,0.018043,0.085011,-0.000011,0.100000,0.0
0.0184,descent,0.3439,26.4551,31.0254,-21.9840,-15.1140,0.005257,0.018043,0.085011,-0.000011,0.100000,0.0
0.0195,descent,0.3439,26.4551,31.0254,-21.9840,-15.1140,0.005257,0.018043,0.084984,0.000016,0.100000,0.0
0.0206,descent,0.3439,26.3672,31.0254,-21.9840,-15.1140,0.005285,0.018039,0.084990,0.000010,0.100000,0.0
0.0217,descent,0.3439,26.3672,31.0254,-21.9840,-15.1140,0.005285,0.018039,0.084990,0.000010,0.100000,0.0
0.0228,descent,0.3439,26.3672,31.0254,-21.9840,-15.1140,0.005285,0.018039,0.084994,0.000006,0.100000,0.0
0.0239,descent,0.3439,26.2793,31.0254,-21.9840,-13.7400,0.005313,0.017981,0.084994,0.000006,0.100000,0.0
0.0251,descent,0.3439,26.2793,31.0254,-23.3580,-12.3660,0.005327,0.017927,0.084984,0.000016,0.100000,0.0
0.0261,descent,0.3439,26.2793,31.0254,-21.9840,-12.3660,0.005313,0.017927,0.084984,0.000016,0.100000,0.0
0.0274,descent,0.3439,26.2793,31.0254,-21.9840,-10.9920,0.005313,0.017872,0.084991,0.000009,0.100000,0.0
0.0284,descent,0.3439,26.1914,30.8496,-21.9840,-10.9920,0.005333,0.018086,0.084991,0.000009,0.100000,0.0
0.0295,descent,0.3439,26.1914,30.8496,-21.9840,-10.9920,0.005333,0.018086,0.084980,0.000020,0.100000,0.0
0.0306,descent,0.3439,26.1914,30.8496,-21.9840,-10.9920,0.005333,0.018086,0.084980,0.000020,0.100000,0.0
0.0317,descent,0.3439,26.1035,30.8496,-21.9840,-9.6180,0.005361,0.018028,0.084998,0.000002,0.100000,0.0
0.0328,descent,0.3439,26.1035,30.8496,-23.3580,-9.6180,0.005375,0.018028,0.084985,0.000015,0.100000,0.0
0.0339,descent,0.3439,26.0156,30.8496,-23.3580,-9.6180,0.005403,0.018025,0.084985,0.000015,0.100000,0.0
0.0350,descent,0.3439,26.0156,30.8496,-23.3580,-8.2440,0.005403,0.017970,0.084966,0.000034,0.100000,0.0
0.0361,descent,0.3439,26.0156,30.8496,-23.3580,-8.2440,0.005403,0.017970,0.084966,0.000034,0.100000,0.0
0.0372,descent,0.3439,26.0156,30.8496,-23.3580,-8.2440,0.005403,0.017970,0.084978,0.000022,0.100000,0.0
0.0384,descent,0.3439,25.9277,30.8496,-23.3580,-8.2440,0.005431,0.017967,0.084978,0.000022,0.100000,0.0
0.0395,descent,0.3439,25.9277,30.8496,-23.3580,-8.2440,0.005431,0.017967,0.084976,0.000024,0.100000,0.0
0.0406,descent,0.3439,25.9277,30.8496,-23.3580,-8.2440,0.005431,0.017967,0.084972,0.000028,0.100000,0.0
0.0417,descent,0.3439,25.8398,30.8496,-23.3580,-8.2440,0.005459,0.017963,0.084972,0.000028,0.100000,0.0
0.0428,descent,0.3439,25.8398,30.7617,-23.3580,-8.2440,0.005456,0.018072,0.084978,0.000022,0.100000,0.0
0.0439,descent,0.2991,25.8398,30.7617,-23.3580,-9.6180,0.005456,0.018127,0.084978,0.000022,0.100000,0.0
0.0450,descent,0.2991,25.8398,30.7617,-23.3580,-9.6180,0.005456,0.018127,0.084953,0.000047,0.100000,0.0
0.0465,descent,0.2991,25.8398,30.7617,-23.3580,-9.6180,0.005456,0.018127,0.084953,0.000047,0.100000,0.0
0.0474,descent,0.2991,25.8398,30.7617,-23.3580,-9.6180,0.005456,0.018127,0.084953,0.000047,0.100000,0.0
0.0485,descent,0.2991,25.8398,30.7617,-23.3580,-9.6180,0.005456,0.018127,0.084968,0.000032,0.100000,0.0
0.0496,descent,0.2991,25.8398,30.7617,-21.9840,-9.6180,0.005441,0.018127,0.084958,0.000042,0.100000,0.0
0.0507,descent,0.2991,25.6641,30.6738,-23.3580,-9.6180,0.005508,0.018228,0.084961,0.000039,0.100000,0.0
0.0518,descent,0.2991,25.6641,30.5859,-23.3580,-10.9920,0.005504,0.018392,0.084961,0.000039,0.100000,0.0
0.0529,descent,0.2991,25.6641,30.5859,-23.3580,-10.9920,0.005504,0.018392,0.084940,0.000060,0.100000,0.0
0.0539,descent,0.2991,25.5762,30.5859,-23.3580,-10.9920,0.005532,0.018388,0.084940,0.000060,0.100000,0.0
0.0550,descent,0.2991,25.5762,30.5859,-23.3580,-12.3660,0.005532,0.018443,0.084957,0.000043,0.100000,0.0
0.0561,descent,0.2991,25.4883,30.4980,-23.3580,-12.3660,0.005557,0.018548,0.084957,0.000043,0.100000,0.0
0.0573,descent,0.2991,25.4883,30.4980,-23.3580,-12.3660,0.005557,0.018548,0.084963,0.000037,0.100000,0.0
0.0584,descent,0.2991,25.4883,30.4980,-23.3580,-13.7400,0.005557,0.018602,0.084963,0.000037,0.100000,0.0
0.0595,descent,0.2991,25.4883,30.4980,-23.3580,-13.7400,0.005557,0.018602,0.084935,0.000065,0.100000,0.0
0.0606,descent,0.2991,25.4004,30.4980,-23.3580,-13.7400,0.005584,0.018599,0.084938,0.000062,0.100000,0.0
0.0617,descent,0.2991,25.4004,30.4102,-23.3580,-13.7400,0.005581,0.018708,0.084938,0.000062,0.100000,0.0
0.0628,descent,0.2991,25.4004,30.4102,-23.3580,-13.7400,0.005581,0.018708,0.084937,0.000063,0.100000,0.0
0.0639,descent,0.2991,25.3125,30.4102,-23.3580,-15.1140,0.005609,0.018759,0.084937,0.000063,0.100000,0.0
0.0650,descent,0.2991,25.3125,30.4102,-23.3580,-15.1140,0.005609,0.018759,0.084934,0.000066,0.100000,0.0
0.0661,descent,0.2991,25.3125,30.3223,-23.3580,-15.1140,0.005605,0.018868,0.084934,0.000066,0.100000,0.0
0.0672,descent,0.2991,25.3125,30.3223,-23.3580,-15.1140,0.005605,0.018868,0.084930,0.000070,0.100000,0.0
0.0684,descent,0.2991,25.2246,30.3223,-23.3580,-16.4880,0.005633,0.018919,0.084930,0.000070,0.100000,0.0
0.0695,descent,0.2991,25.2246,30.3223,-23.3580,-16.4880,0.005633,0.018919,0.084912,0.000088,0.100000,0.0
0.0706,descent,0.2991,25.1367,30.3223,-23.3580,-16.4880,0.005661,0.018915,0.084914,0.000086,0.100000,0.0
0.0717,descent,0.2991,25.1367,30.3223,-23.3580,-16.4880,0.005661,0.018915,0.084914,0.000086,0.100000,0.0
0.0728,descent,0.2991,25.1367,30.2344,-23.3580,-16.4880,0.005658,0.019024,0.084931,0.000069,0.100000,0.0
0.0739,descent,0.2991,25.0488,30.2344,-23.3580,-16.4880,0.005686,0.019021,0.084931,0.000069,0.100000,0.0
0.0750,descent,0.2991,25.0488,30.2344,-23.3580,-16.4880,0.005686,0.019021,0.084919,0.000081,0.100000,0.0
0.0761,descent,0.2991,25.0488,30.1465,-23.3580,-16.4880,0.005682,0.019130,0.084919,0.000081,0.100000,0.0
0.0773,descent,0.2991,24.9609,30.1465,-23.3580,-16.4880,0.005710,0.019126,0.084915,0.000085,0.100000,0.0
0.0784,descent,0.2991,24.9609,30.1465,-24.7320,-17.8620,0.005724,0.019181,0.084915,0.000085,0.100000,0.0
0.0795,descent,0.2991,24.9609,30.0586,-24.7320,-17.8620,0.005721,0.019290,0.084907,0.000093,0.100000,0.0
0.0806,descent,0.2991,24.9609,30.0586,-24.7320,-17.8620,0.005721,0.019290,0.084906,0.000094,0.100000,0.0
0.0818,descent,0.2991,24.8730,30.0586,-24.7320,-17.8620,0.005749,0.019286,0.084906,0.000094,0.100000,0.0
0.0830,descent,0.2991,24.8730,30.0586,-24.7320,-17.8620,0.005749,0.019286,0.084899,0.000101,0.100000,0.0
0.0840,descent,0.2991,24.8730,29.9707,-24.7320,-17.8620,0.005746,0.019395,0.084899,0.000101,0.100000,0.0
0.0852,descent,0.2991,24.7852,29.9707,-24.7320,-17.8620,0.005773,0.019392,0.084898,0.000102,0.100000,0.0
0.0863,descent,0.2991,24.7852,29.8828,-24.7320,-17.8620,0.005770,0.019501,0.084898,0.000102,0.100000,0.0
0.0874,descent,0.2991,24.7852,29.8828,-24.7320,-19.2360,0.005770,0.019555,0.084879,0.000121,0.100000,0.0
0.0885,descent,0.2991,24.7852,29.8828,-23.3580,-19.2360,0.005756,0.019555,0.084879,0.000121,0.100000,0.0
0.0895,descent,0.2991,24.6973,29.8828,-23.3580,-19.2360,0.005784,0.019552,0.084909,0.000091,0.100000,0.0
0.0906,descent,0.2991,24.6973,29.7949,-23.3580,-19.2360,0.005780,0.019661,0.084899,0.000101,0.100000,0.0
0.0918,descent,0.2991,24.6973,29.7949,-23.3580,-19.2360,0.005780,0.019661,0.084899,0.000101,0.100000,0.0
0.0929,descent,0.2991,24.6973,29.7949,-23.3580,-19.2360,0.005780,0.019661,0.084894,0.000106,0.100000,0.0
0.0940,descent,0.2991,24.6094,29.7070,-23.3580,-20.6100,0.005805,0.019821,0.084894,0.000106,0.100000,0.0
0.0950,descent,0.2991,24.6094,29.7070,-23.3580,-20.6100,0.005805,0.019821,0.084885,0.000115,0.100000,0.0
0.0962,descent,0.2991,24.6094,29.7070,-23.3580,-20.6100,0.005805,0.019821,0.084885,0.000115,0.100000,0.0
0.0973,descent,0.2991,24.6094,29.6191,-23.3580,-20.6100,0.005801,0.019930,0.084876,0.000124,0.100000,0.0
0.0984,descent,0.2991,24.5215,29.6191,-23.3580,-20.6100,0.005829,0.019926,0.084876,0.000124,0.100000,0.0
0.0995,descent,0.2991,24.5215,29.6191,-23.3580,-20.6100,0.005829,0.019926,0.084890,0.000110,0.100000,0.0
0.1006,descent,0.2991,24.5215,29.5312,-23.3580,-21.9840,0.005826,0.020090,0.084890,0.000110,0.100000,0.0
0.1018,descent,0.2991,24.5215,29.5312,-21.9840,-21.9840,0.005812,0.020090,0.084890,0.000110,0.100000,0.0
0.1029,descent,0.2991,24.4336,29.5312,-21.9840,-21.9840,0.005840,0.020086,0.084873,0.000127,0.100000,0.0
0.1039,descent,0.2991,24.4336,29.4434,-21.9840,-21.9840,0.005836,0.020195,0.084873,0.000127,0.100000,0.0
0.1050,descent,0.2991,24.4336,29.4434,-21.9840,-23.3580,0.005836,0.020250,0.084885,0.000115,0.100000,0.0
0.1061,descent,0.2991,24.3457,29.4434,-21.9840,-23.3580,0.005864,0.020246,0.084885,0.000115,0.100000,0.0
0.1072,descent,0.2991,24.3457,29.3555,-21.9840,-23.3580,0.005861,0.020355,0.084865,0.000135,0.100000,0.0
0.1084,descent,0.2991,24.3457,29.3555,-21.9840,-23.3580,0.005861,0.020355,0.084865,0.000135,0.100000,0.0
