Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0007,descent,0.2353,57.4805,9.4922,90.6840,-20.6100,-0.000414,0.003143,0.084995,0.000005,10.000000,2,polynomial
0.0018,descent,0.2353,57.5684,9.4922,90.6840,-20.6100,-0.000443,0.003112,0.085000,0.000000,10.000000,2,polynomial
0.0031,descent,0.2353,57.5684,9.4922,90.6840,-20.6100,-0.000443,0.003112,0.085000,0.000000,10.000000,2,polynomial
0.0040,descent,0.2353,57.5684,9.4922,90.6840,-20.6100,-0.000443,0.003112,0.084983,0.000017,10.000000,2,polynomial
0.0052,descent,0.2353,57.5684,9.4922,90.6840,-20.6100,-0.000443,0.003112,0.085005,-0.000005,10.000000,2,polynomial
0.0062,descent,0.2353,57.8320,9.3164,89.3100,-20.6100,-0.000336,0.003201,0.085005,-0.000005,10.000000,2,polynomial
0.0073,descent,0.2353,57.8320,9.3164,89.3100,-20.6100,-0.000336,0.003201,0.084993,0.000007,10.000000,2,polynomial
0.0084,descent,0.2353,57.8320,9.3164,87.9360,-20.6100,-0.000201,0.003303,0.084993,0.000007,10.000000,2,polynomial
0.0095,descent,0.2353,57.9199,9.3164,85.1880,-20.6100,0.000038,0.003475,0.084993,0.000007,10.000000,2,polynomial
0.0106,descent,0.2353,58.0078,9.3164,85.1880,-20.6100,0.000009,0.003443,0.084991,0.000009,10.000000,2,polynomial
0.0117,descent,0.2353,58.0078,9.2285,83.8140,-20.6100,0.000174,0.003586,0.084996,0.000004,10.000000,2,polynomial
0.0128,descent,0.2353,58.0957,9.2285,81.0660,-20.6100,0.000414,0.003758,0.084996,0.000004,10.000000,2,polynomial
0.0139,descent,0.2353,58.0957,9.2285,78.3180,-20.6100,0.000683,0.003962,0.084991,0.000009,10.000000,2,polynomial
0.0150,descent,0.2353,58.0957,9.1406,76.9440,-20.6100,0.000848,0.004105,0.084979,0.000021,10.000000,2,polynomial
0.0163,descent,0.2353,58.1836,9.1406,74.1960,-20.6100,0.001088,0.004277,0.084979,0.000021,10.000000,2,polynomial
0.0174,descent,0.2353,58.1836,9.1406,74.1960,-20.6100,0.001088,0.004277,0.084986,0.000014,10.000000,2,polynomial
0.0185,descent,0.2353,58.1836,9.1406,72.8220,-20.6100,0.001222,0.004379,0.084986,0.000014,10.000000,2,polynomial
0.0196,descent,0.2353,58.2715,9.0527,68.7000,-21.9840,0.001729,0.004787,0.084995,0.000005,10.000000,2,polynomial
