Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0007,descent,0.3150,50.1855,6.6797,-30.2280,-16.4880,0.014569,0.015740,0.084987,0.000013,10.000000,2,polynomial
0.0018,descent,0.3150,50.1855,6.6797,-31.6020,-16.4880,0.014703,0.015842,0.084987,0.000013,10.000000,2,polynomial
0.0029,descent,0.3150,50.1855,6.6797,-30.2280,-16.4880,0.014569,0.015740,0.084985,0.000015,10.000000,2,polynomial
0.0040,descent,0.3150,50.0977,6.6797,-31.6020,-16.4880,0.014732,0.015873,0.084985,0.000015,10.000000,2,polynomial
0.0051,descent,0.3150,50.0977,6.6797,-30.2280,-16.4880,0.014598,0.015771,0.084991,0.000009,10.000000,2,polynomial
0.0063,descent,0.3150,50.0977,6.6797,-30.2280,-16.4880,0.014598,0.015771,0.084991,0.000009,10.000000,2,polynomial
0.0074,descent,0.3150,50.0977,6.5918,-30.2280,-16.4880,0.014629,0.015811,0.085003,-0.000003,10.000000,2,polynomial
0.0085,descent,0.3150,50.0098,6.5918,-30.2280,-16.4880,0.014658,0.015842,0.084991,0.000009,10.000000,2,polynomial
0.0095,descent,0.3150,50.0098,6.5918,-30.2280,-16.4880,0.014658,0.015842,0.084991,0.000009,10.000000,2,polynomial
0.0107,descent,0.3150,49.9219,6.5918,-30.2280,-16.4880,0.014687,0.015873,0.084994,0.000006,10.000000,2,polynomial
0.0118,descent,0.3150,49.9219,6.5918,-30.2280,-15.1140,0.014585,0.015780,0.084994,0.000006,10.000000,2,polynomial
0.0141,descent,0.3150,49.9219,6.5918,-28.8540,-15.1140,0.014450,0.015678,0.084991,0.000009,10.000000,2,polynomial
0.0151,descent,0.3150,49.8340,6.5918,-28.8540,-15.1140,0.014479,0.015709,0.084990,0.000010,10.000000,2,polynomial
0.0163,descent,0.3150,49.8340,6.5039,-28.8540,-15.1140,0.014511,0.015749,0.084990,0.000010,10.000000,2,polynomial
0.0174,descent,0.3150,49.7461,6.5039,-28.8540,-15.1140,0.014540,0.015780,0.084995,0.000005,10.000000,2,polynomial
0.0184,descent,0.3150,49.7461,6.5039,-28.8540,-15.1140,0.014540,0.015780,0.084990,0.000010,10.000000,2,polynomial
0.0195,descent,0.3150,49.6582,6.5039,-28.8540,-13.7400,0.014467,0.015718,0.084990,0.000010,10.000000,2,polynomial
0.0207,descent,0.3150,49.6582,6.5039,-28.8540,-13.7400,0.014467,0.015718,0.084976,0.000024,10.000000,2,polynomial
0.0218,descent,0.3150,49.6582,6.4160,-28.8540,-13.7400,0.014498,0.015759,0.084976,0.000024,10.000000,2,polynomial
0.0229,descent,0.3150,49.5703,6.4160,-28.8540,-13.7400,0.014527,0.015789,0.084977,0.000023,10.000000,2,polynomial
0.0240,descent,0.3150,49.5703,6.4160,-28.8540,-13.7400,0.014527,0.015789,0.084977,0.000023,10.000000,2,polynomial
0.0251,descent,0.3150,49.5703,6.4160,-28.8540,-13.7400,0.014527,0.015789,0.084978,0.000022,10.000000,2,polynomial
0.0263,descent,0.3150,49.5703,6.4160,-28.8540,-13.7400,0.014527,0.015789,0.084978,0.000022,10.000000,2,polynomial
0.0274,descent,0.3150,49.4824,6.4160,-28.8540,-12.3660,0.014454,0.015727,0.084991,0.000009,10.000000,2,polynomial
0.0284,descent,0.3150,49.4824,6.4160,-28.8540,-12.3660,0.014454,0.015727,0.084969,0.000031,10.000000,2,polynomial
0.0295,descent,0.3150,49.3945,6.3281,-28.8540,-12.3660,0.014514,0.015799,0.084969,0.000031,10.000000,2,polynomial
0.0307,descent,0.3150,49.3945,6.3281,-27.4800,-12.3660,0.014379,0.015696,0.084984,0.000016,10.000000,2,polynomial
0.0318,descent,0.3150,49.3945,6.3281,-27.4800,-12.3660,0.014379,0.015696,0.084984,0.000016,10.000000,2,polynomial
0.0329,descent,0.3150,49.3066,6.3281,-27.4800,-12.3660,0.014408,0.015727,0.084986,0.000014,10.000000,2,polynomial
0.0340,descent,0.3150,49.3066,6.3281,-27.4800,-12.3660,0.014408,0.015727,0.084986,0.000014,10.000000,2,polynomial
0.0351,descent,0.3150,49.3066,6.3281,-27.4800,-10.9920,0.014306,0.015634,0.084968,0.000032,10.000000,2,polynomial
0.0363,descent,0.3150,49.2188,6.3281,-27.4800,-10.9920,0.014335,0.015665,0.084968,0.000032,10.000000,2,polynomial
0.0374,descent,0.3150,49.2188,6.3281,-27.4800,-10.9920,0.014335,0.015665,0.084985,0.000015,10.000000,2,polynomial
0.0384,descent,0.3150,49.2188,6.2402,-27.4800,-10.9920,0.014366,0.015705,0.084982,0.000018,10.000000,2,polynomial
0.0395,descent,0.3150,49.1309,6.2402,-27.4800,-10.9920,0.014396,0.015736,0.084982,0.000018,10.000000,2,polynomial
0.0407,descent,0.3150,49.1309,6.2402,-27.4800,-10.9920,0.014396,0.015736,0.084974,0.000026,10.000000,2,polynomial
0.0418,descent,0.3150,49.0430,6.2402,-27.4800,-10.9920,0.014425,0.015767,0.084974,0.000026,10.000000,2,polynomial
0.0429,descent,0.3150,49.0430,6.2402,-27.4800,-10.9920,0.014425,0.015767,0.084972,0.000028,10.000000,2,polynomial
0.0440,descent,0.3150,49.0430,6.2402,-27.4800,-10.9920,0.014425,0.015767,0.084972,0.000028,10.000000,2,polynomial
0.0451,descent,0.3150,49.0430,6.2402,-27.4800,-10.9920,0.014425,0.015767,0.084968,0.000032,10.000000,2,polynomial
0.0463,descent,0.3150,49.0430,6.2402,-27.4800,-10.9920,0.014425,0.015767,0.084968,0.000032,10.000000,2,polynomial
0.0474,descent,0.3150,48.9551,6.2402,-27.4800,-9.6180,0.014352,0.015705,0.084960,0.000040,10.000000,2,polynomial
0.0485,descent,0.3150,48.9551,6.2402,-26.1060,-9.6180,0.014217,0.015603,0.084970,0.000030,10.000000,2,polynomial
0.0496,descent,0.3150,48.8672,6.1523,-26.1060,-9.6180,0.014277,0.015674,0.084970,0.000030,10.000000,2,polynomial
0.0507,descent,0.3150,48.8672,6.1523,-26.1060,-9.6180,0.014277,0.015674,0.084960,0.000040,10.000000,2,polynomial
0.0518,descent,0.3150,48.8672,6.1523,-26.1060,-9.6180,0.014277,0.015674,0.084960,0.000040,10.000000,2,polynomial
0.0529,descent,0.3150,48.7793,6.1523,-26.1060,-9.6180,0.014306,0.015705,0.084972,0.000028,10.000000,2,polynomial
0.0540,descent,0.3150,48.7793,6.1523,-26.1060,-9.6180,0.014306,0.015705,0.084972,0.000028,10.000000,2,polynomial
0.0551,descent,0.3150,48.7793,6.1523,-26.1060,-9.6180,0.014306,0.015705,0.084969,0.000031,10.000000,2,polynomial
0.0563,descent,0.3150,48.6914,6.1523,-26.1060,-8.2440,0.014233,0.015643,0.084969,0.000031,10.000000,2,polynomial
0.0574,descent,0.3150,48.6914,6.1523,-26.1060,-8.2440,0.014233,0.015643,0.084966,0.000034,10.000000,2,polynomial
0.0585,descent,0.3150,48.6035,6.1523,-26.1060,-8.2440,0.014262,0.015673,0.084945,0.000055,10.000000,2,polynomial
0.0596,descent,0.3150,48.6035,6.0645,-26.1060,-8.2440,0.014293,0.015713,0.084945,0.000055,10.000000,2,polynomial
0.0607,descent,0.3150,48.6035,6.0645,-26.1060,-8.2440,0.014293,0.015713,0.084955,0.000045,10.000000,2,polynomial
0.0618,descent,0.3217,48.6035,6.0645,-26.1060,-8.2440,0.014293,0.015713,0.084955,0.000045,10.000000,2,polynomial
0.0629,descent,0.3217,48.5156,6.0645,-26.1060,-8.2440,0.014322,0.015744,0.084957,0.000043,10.000000,2,polynomial
0.0640,descent,0.3217,48.5156,6.0645,-26.1060,-8.2440,0.014322,0.015744,0.084957,0.000043,10.000000,2,polynomial
0.0651,descent,0.3217,48.5156,6.0645,-26.1060,-8.2440,0.014322,0.015744,0.084956,0.000044,10.000000,2,polynomial
0.0663,descent,0.3217,48.4277,6.0645,-26.1060,-8.2440,0.014351,0.015775,0.084956,0.000044,10.000000,2,polynomial
0.0674,descent,0.3217,48.4277,6.0645,-26.1060,-8.2440,0.014351,0.015775,0.084944,0.000056,10.000000,2,polynomial
0.0684,descent,0.3217,48.4277,6.0645,-26.1060,-8.2440,0.014351,0.015775,0.084961,0.000039,10.000000,2,polynomial
0.0696,descent,0.3217,48.3398,6.0645,-26.1060,-6.8700,0.014278,0.015713,0.084961,0.000039,10.000000,2,polynomial
0.0707,descent,0.3217,48.3398,6.0645,-26.1060,-6.8700,0.014278,0.015713,0.084964,0.000036,10.000000,2,polynomial
0.0718,descent,0.3217,48.3398,6.0645,-26.1060,-6.8700,0.014278,0.015713,0.084964,0.000036,10.000000,2,polynomial
0.0729,descent,0.3217,48.2520,6.0645,-26.1060,-6.8700,0.014307,0.015744,0.084938,0.000062,10.000000,2,polynomial
0.0740,descent,0.3217,48.2520,6.0645,-26.1060,-6.8700,0.014307,0.015744,0.084938,0.000062,10.000000,2,polynomial
0.0751,descent,0.3217,48.2520,6.0645,-26.1060,-5.4960,0.014205,0.015658,0.084938,0.000062,10.000000,2,polynomial
0.0765,descent,0.3217,48.2520,6.0645,-24.7320,-5.4960,0.014070,0.015556,0.084938,0.000062,10.000000,2,polynomial
0.0774,descent,0.3217,48.1641,6.0645,-26.1060,-5.4960,0.014234,0.015689,0.084941,0.000059,10.000000,2,polynomial
0.0785,descent,0.3217,48.1641,5.9766,-24.7320,-5.4960,0.014130,0.015626,0.084941,0.000059,10.000000,2,polynomial
0.0796,descent,0.3217,48.0762,5.9766,-24.7320,-6.8700,0.014261,0.015743,0.084941,0.000059,10.000000,2,polynomial
0.0807,descent,0.3217,48.0762,5.9766,-26.1060,-6.8700,0.014396,0.015845,0.084925,0.000075,10.000000,2,polynomial
0.0818,descent,0.3217,48.0762,5.9766,-24.7320,-6.8700,0.014261,0.015743,0.084925,0.000075,10.000000,2,polynomial
0.0829,descent,0.3217,48.0762,5.9766,-24.7320,-5.4960,0.014159,0.015657,0.084928,0.000072,10.000000,2,polynomial
0.0840,descent,0.3217,47.9883,5.9766,-24.7320,-5.4960,0.014188,0.015688,0.084928,0.000072,10.000000,2,polynomial
0.0851,descent,0.3217,47.9883,5.9766,-24.7320,-5.4960,0.014188,0.015688,0.084935,0.000065,10.000000,2,polynomial
0.0862,descent,0.3217,47.9883,5.9766,-24.7320,-5.4960,0.014188,0.015688,0.084935,0.000065,10.000000,2,polynomial
0.0873,descent,0.3217,47.9883,5.9766,-24.7320,-5.4960,0.014188,0.015688,0.084927,0.000073,10.000000,2,polynomial
0.0885,descent,0.3217,47.9004,5.9766,-24.7320,-5.4960,0.014217,0.015719,0.084927,0.000073,10.000000,2,polynomial
0.0896,descent,0.3217,47.9004,5.9766,-24.7320,-5.4960,0.014217,0.015719,0.084927,0.000073,10.000000,2,polynomial
0.0907,descent,0.3217,47.8125,5.9766,-24.7320,-5.4960,0.014246,0.015749,0.084911,0.000089,10.000000,2,polynomial
0.0918,descent,0.3217,47.8125,5.9766,-24.7320,-4.1220,0.014144,0.016285,0.084911,0.000089,10.000000,2,polynomial
0.0929,descent,0.3217,47.8125,5.9766,-24.7320,-4.1220,0.014144,0.016285,0.084911,0.000089,10.000000,2,polynomial
0.0940,descent,0.3217,47.8125,5.9766,-24.7320,-4.1220,0.014144,0.016285,0.084911,0.000089,10.000000,2,polynomial
0.0951,descent,0.3217,47.8125,5.9766,-23.3580,-4.1220,0.014009,0.016183,0.084923,0.000077,10.000000,2,polynomial
0.0962,descent,0.3217,47.7246,5.9766,-23.3580,-2.7480,0.013935,0.031009,0.084923,0.000077,10.000000,2,polynomial
0.0973,descent,0.3217,47.7246,5.9766,-23.3580,-2.7480,0.013935,0.031009,0.084907,0.000093,10.000000,2,polynomial
