Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0008,descent,0.3338,46.9336,7.2949,-2.7480,-27.4800,0.029073,0.015302,0.084999,0.000001,10.000000,2,polynomial
0.0018,descent,0.3338,46.9336,7.2949,-2.7480,-27.4800,0.029073,0.015302,0.084985,0.000015,10.000000,2,polynomial
0.0031,descent,0.3338,46.9336,7.2949,-2.7480,-26.1060,0.028971,0.015210,0.084985,0.000015,10.000000,2,polynomial
0.0041,descent,0.3338,46.9336,7.2949,-2.7480,-26.1060,0.028971,0.015210,0.084991,0.000009,10.000000,2,polynomial
0.0051,descent,0.3338,46.9336,7.2070,-1.3740,-26.1060,0.118909,0.015148,0.084991,0.000009,10.000000,2,polynomial
0.0063,descent,0.3338,46.9336,7.2070,-1.3740,-26.1060,0.118909,0.015148,0.084989,0.000011,10.000000,2,polynomial
0.0074,descent,0.3338,46.9336,7.1191,-1.3740,-26.1060,0.118940,0.015188,0.084989,0.000011,10.000000,2,polynomial
0.0085,descent,0.3338,46.9336,7.1191,-1.3740,-26.1060,0.118940,0.015188,0.084999,0.000001,10.000000,2,polynomial
0.0096,descent,0.3338,46.9336,7.1191,0.0000,-24.7320,0.213137,0.014993,0.084999,0.000001,10.000000,2,polynomial
0.0107,descent,0.3338,46.9336,7.1191,0.0000,-24.7320,0.213137,0.014993,0.085002,-0.000002,10.000000,2,polynomial
0.0118,descent,0.3338,46.9336,6.9434,0.0000,-24.7320,0.213199,0.015073,0.084986,0.000014,10.000000,2,polynomial
0.0129,descent,0.3338,46.9336,6.9434,0.0000,-24.7320,0.213199,0.015073,0.084986,0.000014,10.000000,2,polynomial
0.0141,descent,0.3338,46.9336,6.9434,0.0000,-24.7320,0.213199,0.015073,0.084991,0.000009,10.000000,2,polynomial
0.0151,descent,0.3338,46.9336,6.9434,0.0000,-24.7320,0.213199,0.015073,0.084991,0.000009,10.000000,2,polynomial
0.0163,descent,0.3338,46.9336,6.8555,0.0000,-24.7320,0.213230,0.015113,0.084990,0.000010,10.000000,2,polynomial
0.0174,descent,0.3338,46.9336,6.8555,0.0000,-24.7320,0.213230,0.015113,0.084990,0.000010,10.000000,2,polynomial
0.0185,descent,0.3338,46.9336,6.8555,0.0000,-24.7320,0.213230,0.015113,0.084994,0.000006,10.000000,2,polynomial
0.0198,descent,0.3338,46.9336,6.7676,0.0000,-24.7320,0.213261,0.015153,0.084994,0.000006,10.000000,2,polynomial
0.0213,descent,0.3338,46.9336,6.7676,0.0000,-24.7320,0.213261,0.015153,0.084981,0.000019,10.000000,2,polynomial
0.0220,descent,0.3338,46.9336,6.7676,0.0000,-24.7320,0.213261,0.015153,0.084986,0.000014,10.000000,2,polynomial
0.0231,descent,0.3338,47.0215,6.7676,1.3740,-24.7320,0.118664,0.015020,0.084986,0.000014,10.000000,2,polynomial
0.0242,descent,0.3338,47.1094,6.6797,1.3740,-23.3580,0.118564,0.014936,0.084980,0.000020,10.000000,2,polynomial
0.0252,descent,0.3338,47.1973,6.6797,4.1220,-23.3580,0.013335,0.014701,0.084980,0.000020,10.000000,2,polynomial
0.0264,descent,0.3338,47.3730,6.6797,5.4960,-23.3580,0.012513,0.014537,0.084976,0.000024,10.000000,2,polynomial
0.0276,descent,0.3338,47.5488,6.5918,8.2440,-23.3580,0.012209,0.014311,0.084976,0.000024,10.000000,2,polynomial
0.0286,descent,0.3338,47.6367,6.5918,10.9920,-23.3580,0.011911,0.014076,0.084984,0.000016,10.000000,2,polynomial
0.0298,descent,0.3338,47.7246,6.5918,12.3660,-23.3580,0.011747,0.013943,0.084981,0.000019,10.000000,2,polynomial
0.0308,descent,0.3338,47.9004,6.5918,15.1140,-21.9840,0.011317,0.013584,0.084981,0.000019,10.000000,2,polynomial
0.0319,descent,0.3338,47.9883,6.5918,17.8620,-21.9840,0.011018,0.013349,0.084981,0.000019,10.000000,2,polynomial
0.0331,descent,0.3338,48.1641,6.5918,20.6100,-21.9840,0.010691,0.013083,0.084981,0.000019,10.000000,2,polynomial
0.0346,descent,0.3338,48.3398,6.5039,24.7320,-21.9840,0.010259,0.012755,0.084976,0.000024,10.000000,2,polynomial
0.0352,descent,0.3338,48.4277,6.5039,27.4800,-21.9840,0.009961,0.012520,0.084976,0.000024,10.000000,2,polynomial
0.0364,descent,0.3338,48.6035,6.5039,31.6020,-21.9840,0.009498,0.012152,0.084987,0.000013,10.000000,2,polynomial
0.0378,descent,0.3338,48.7793,6.5039,35.7240,-21.9840,0.009036,0.011784,0.084987,0.000013,10.000000,2,polynomial
0.0386,descent,0.3338,48.9551,6.4160,39.8460,-20.6100,0.008502,0.011363,0.084965,0.000035,10.000000,2,polynomial
0.0396,descent,0.3338,49.3066,6.4160,48.0900,-20.6100,0.007576,0.010626,0.084965,0.000035,10.000000,2,polynomial
0.0407,descent,0.3338,49.4824,6.4160,53.5860,-20.6100,0.006979,0.010156,0.084982,0.000018,10.000000,2,polynomial
0.0418,descent,0.3338,49.6582,6.4160,57.7080,-20.6100,0.006516,0.009788,0.084983,0.000017,10.000000,2,polynomial
0.0429,descent,0.3338,49.7461,6.4160,61.8300,-19.2360,0.005981,0.009357,0.084983,0.000017,10.000000,2,polynomial
0.0441,descent,0.3338,49.7461,6.3281,67.3260,-20.6100,0.005574,0.009081,0.084971,0.000029,10.000000,2,polynomial
0.0451,descent,0.3338,49.9219,6.3281,71.4480,-19.2360,0.005010,0.008620,0.084971,0.000029,10.000000,2,polynomial
0.0462,descent,0.3338,50.2734,6.3281,82.4400,-19.2360,0.003815,0.007679,0.084969,0.000031,10.000000,2,polynomial
0.0474,descent,0.3338,50.4492,6.3281,86.5620,-19.2360,0.003352,0.007311,0.084969,0.000031,10.000000,2,polynomial
0.0485,descent,0.3338,50.5371,6.3281,90.6840,-17.8620,0.002816,0.006881,0.084982,0.000018,10.000000,2,polynomial
0.0496,descent,0.3338,50.8887,6.2402,96.1800,-17.8620,0.002191,0.006388,0.084982,0.000018,10.000000,2,polynomial
0.0507,descent,0.3338,51.0645,6.2402,101.6760,-17.8620,0.001593,0.005917,0.084966,0.000034,10.000000,2,polynomial
0.0519,descent,0.3338,51.0645,6.2402,105.7980,-17.8620,0.001189,0.005611,0.084973,0.000027,10.000000,2,polynomial
0.0530,descent,0.3338,51.4160,6.2402,111.2940,-17.8620,0.000533,0.005078,0.084973,0.000027,10.000000,2,polynomial
0.0541,descent,0.3338,51.5039,6.2402,115.4160,-17.8620,0.000099,0.004741,0.084970,0.000030,10.000000,2,polynomial
0.0551,descent,0.3338,51.6797,6.2402,119.5380,-17.8620,-0.000364,0.004372,0.084970,0.000030,10.000000,2,polynomial
0.0563,descent,0.3338,52.0312,6.1523,127.7820,-16.4880,-0.001361,0.003582,0.084955,0.000045,10.000000,2,polynomial
0.0573,descent,0.3242,52.0312,6.1523,131.9040,-16.4880,-0.001766,0.003275,0.084955,0.000045,10.000000,2,polynomial
0.0585,descent,0.3242,52.1191,6.1523,134.6520,-16.4880,-0.002065,0.003040,0.084954,0.000046,10.000000,2,polynomial
0.0596,descent,0.3242,52.2949,6.1523,137.4000,-16.4880,-0.002393,0.002774,0.084954,0.000046,10.000000,2,polynomial
0.0607,descent,0.3242,52.4707,6.0645,140.1480,-16.4880,-0.002691,0.002547,0.084971,0.000029,10.000000,2,polynomial
0.0618,descent,0.3242,52.5586,6.0645,140.1480,-16.4880,-0.002720,0.002516,0.084957,0.000043,10.000000,2,polynomial
0.0630,descent,0.3242,52.7344,6.0645,144.2700,-16.4880,-0.003183,0.002147,0.084957,0.000043,10.000000,2,polynomial
0.0641,descent,0.3242,52.8223,6.0645,144.2700,-16.4880,-0.003212,0.002116,0.084961,0.000039,10.000000,2,polynomial
0.0651,descent,0.3242,52.9980,6.0645,148.3920,-16.4880,-0.003675,0.001748,0.084961,0.000039,10.000000,2,polynomial
0.0662,descent,0.3242,53.2617,6.0645,149.7660,-15.1140,-0.004000,0.001459,0.084950,0.000050,10.000000,2,polynomial
0.0674,descent,0.3242,53.4375,5.9766,151.1400,-15.1140,-0.004163,0.001335,0.084950,0.000050,10.000000,2,polynomial
0.0685,descent,0.3242,53.5254,5.9766,151.1400,-15.1140,-0.004192,0.001304,0.084955,0.000045,10.000000,2,polynomial
0.0696,descent,0.3242,53.7012,5.9766,151.1400,-15.1140,-0.004251,0.001241,0.084955,0.000045,10.000000,2,polynomial
0.0707,descent,0.3242,53.7891,5.9766,151.1400,-15.1140,-0.004280,0.001210,0.084955,0.000045,10.000000,2,polynomial
0.0718,descent,0.3242,54.0527,5.9766,151.1400,-15.1140,-0.004368,0.001117,0.084959,0.000041,10.000000,2,polynomial
0.0729,descent,0.3242,54.0527,5.9766,151.1400,-15.1140,-0.004368,0.001117,0.084959,0.000041,10.000000,2,polynomial
0.0741,descent,0.3242,54.2285,5.9766,149.7660,-13.7400,-0.004394,0.001064,0.084945,0.000055,10.000000,2,polynomial
0.0751,descent,0.3242,54.3164,5.9766,149.7660,-13.7400,-0.004424,0.001033,0.084945,0.000055,10.000000,2,polynomial
0.0763,descent,0.3242,54.4922,5.8887,148.3920,-13.7400,-0.004317,0.001113,0.084946,0.000054,10.000000,2,polynomial
0.0774,descent,0.3242,54.7559,5.8887,147.0180,-13.7400,-0.004270,0.001122,0.084946,0.000054,10.000000,2,polynomial
0.0785,descent,0.3242,54.8438,5.8887,145.6440,-13.7400,-0.004165,0.001193,0.084931,0.000069,10.000000,2,polynomial
0.0796,descent,0.3242,54.8438,5.8887,145.6440,-13.7400,-0.004165,0.001193,0.084931,0.000069,10.000000,2,polynomial
0.0807,descent,0.3242,55.0195,5.8887,144.2700,-13.7400,-0.004089,0.001233,0.084953,0.000047,10.000000,2,polynomial
0.0818,descent,0.3242,55.1074,5.8887,142.8960,-12.3660,-0.004086,0.001211,0.084943,0.000057,10.000000,2,polynomial
0.0829,descent,0.3242,55.1953,5.8887,141.5220,-12.3660,-0.003980,0.001282,0.084943,0.000057,10.000000,2,polynomial
0.0841,descent,0.3242,55.2832,5.8887,141.5220,-12.3660,-0.004010,0.001251,0.084930,0.000070,10.000000,2,polynomial
