Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStrength_N_per_m,Sigma_m,Strength
0.0285,descent,0.6771,47.9004,44.1211,-16.4880,30.2280,0.026603,0.022241,0.084975,0.000025,0.0000,0.0100,300
0.0296,descent,0.6771,47.8125,44.1211,-16.4880,31.6020,0.026752,0.022019,0.084976,0.000024,0.0000,0.0100,300
0.0307,descent,0.6771,47.8125,44.2090,-17.8620,32.9760,0.026814,0.021230,0.084979,0.000021,0.0000,0.0100,300
0.0318,descent,0.6771,47.8125,44.2090,-17.8620,35.7240,0.026814,0.020795,0.084979,0.000021,0.0000,0.0100,300
0.0330,descent,0.6771,47.8125,44.2090,-17.8620,37.0980,0.026813,0.020577,0.084977,0.000023,0.0000,0.0100,300
0.0341,descent,0.6771,47.7246,44.2969,-17.8620,38.4720,0.026966,0.019784,0.084977,0.000023,0.0000,0.0100,300
0.0351,descent,0.6771,47.7246,44.2969,-17.8620,38.4720,0.026966,0.019784,0.084962,0.000038,0.0000,0.0100,300
0.0363,descent,0.6771,47.7246,44.3848,-17.8620,39.8460,0.026971,0.018995,0.084962,0.000038,0.0000,0.0100,300
0.0374,descent,0.6771,47.7246,44.3848,-17.8620,41.2200,0.026971,0.018778,0.084973,0.000027,0.0000,0.0100,300
0.0385,descent,0.6771,47.6367,44.3848,-19.2360,42.5940,0.027177,0.018555,0.084973,0.000027,0.0000,0.0100,300
0.0396,descent,0.6771,47.6367,44.3848,-19.2360,43.9680,0.027177,0.018337,0.084963,0.000037,0.0000,0.0100,300
0.0407,descent,0.6771,47.6367,44.3848,-19.2360,43.9680,0.027177,0.018337,0.084961,0.000039,0.0000,0.0100,300
0.0418,descent,0.6771,47.6367,44.3848,-19.2360,43.9680,0.027177,0.018337,0.084961,0.000039,0.0000,0.0100,300
0.0430,descent,0.6771,47.5488,44.3848,-19.2360,43.9680,0.027325,0.018333,0.084962,0.000038,0.0000,0.0100,300
0.0441,descent,0.6771,47.5488,44.3848,-19.2360,43.9680,0.027325,0.018333,0.084962,0.000038,0.0000,0.0100,300
0.0451,descent,0.6771,47.5488,44.3848,-19.2360,42.5940,0.027325,0.018551,0.084956,0.000044,0.0000,0.0100,300
0.0463,descent,0.6771,47.5488,44.3848,-19.2360,42.5940,0.027325,0.018551,0.084956,0.000044,0.0000,0.0100,300
0.0474,descent,0.6771,47.5488,44.3848,-17.8620,41.2200,0.027268,0.018768,0.084955,0.000045,0.0000,0.0100,300
0.0485,descent,0.6771,47.4609,44.3848,-17.8620,39.8460,0.027417,0.018981,0.084955,0.000045,0.0000,0.0100,300
0.0496,descent,0.6771,47.4609,44.3848,-17.8620,38.4720,0.027417,0.019199,0.084959,0.000041,0.0000,0.0100,300
0.0507,descent,0.6771,47.4609,44.3848,-17.8620,37.0980,0.027417,0.019417,0.084955,0.000045,0.0000,0.0100,300
0.0518,descent,0.6771,47.4609,44.2969,-17.8620,35.7240,0.027412,0.020205,0.084955,0.000045,0.0000,0.0100,300
0.0530,descent,0.6771,47.3730,44.2969,-17.8620,32.9760,0.027561,0.020636,0.084963,0.000037,0.0000,0.0100,300
0.0541,descent,0.6771,47.3730,44.2969,-17.8620,31.6020,0.027561,0.020854,0.084963,0.000037,0.0000,0.0100,300
0.0551,descent,0.6771,47.3730,44.2969,-17.8620,28.8540,0.027562,0.021290,0.084948,0.000052,0.0000,0.0100,300
0.0563,descent,0.6771,47.3730,44.2969,-17.8620,27.4800,0.027562,0.021507,0.084948,0.000052,0.0000,0.0100,300
0.0574,descent,0.6771,47.2852,44.2969,-17.8620,24.7320,0.027711,0.021938,0.084955,0.000045,0.0000,0.0100,300
0.0585,descent,0.6771,47.2852,44.2090,-17.8620,20.6100,0.027706,0.023162,0.084955,0.000045,0.0000,0.0100,300
0.0596,descent,0.6771,47.2852,44.2090,-17.8620,19.2360,0.027707,0.023380,0.084930,0.000070,0.0000,0.0100,300
0.0607,descent,0.6771,47.2852,44.2090,-17.8620,16.4880,0.027707,0.023816,0.084929,0.000071,0.0000,0.0100,300
0.0618,descent,0.6771,47.1973,44.2090,-17.8620,15.1140,0.027856,0.024029,0.084929,0.000071,0.0000,0.0100,300
0.0630,descent,0.6771,47.1973,44.1211,-17.8620,12.3660,0.027851,0.025035,0.084946,0.000054,0.0000,0.0100,300
0.0641,descent,0.6771,47.1973,44.1211,-17.8620,9.6180,0.027852,0.025471,0.084946,0.000054,0.0000,0.0100,300
0.0652,descent,0.6771,47.1094,44.1211,-19.2360,8.2440,0.028058,0.025684,0.084937,0.000063,0.0000,0.0100,300
0.0663,descent,0.6771,47.1094,44.0332,-19.2360,5.4960,0.028053,0.026698,0.084937,0.000063,0.0000,0.0100,300
0.0674,descent,0.6771,47.1094,44.0332,-19.2360,4.1220,0.028053,0.027544,0.084945,0.000055,0.0000,0.0100,300
0.0685,descent,0.6771,47.1094,44.0332,-19.2360,0.0000,0.028054,0.227562,0.084945,0.000055,0.0000,0.0100,300
0.0696,descent,0.6771,47.0215,43.9453,-19.2360,-1.3740,0.028198,0.133912,0.084926,0.000074,0.0000,0.0100,300
0.0707,descent,0.6771,47.0215,43.9453,-19.2360,-2.7480,0.028198,0.044088,0.084925,0.000075,0.0000,0.0100,300
0.0718,descent,0.6771,47.0215,43.9453,-19.2360,-4.1220,0.028198,0.029417,0.084925,0.000075,0.0000,0.0100,300
0.0730,descent,0.6771,47.0215,43.9453,-19.2360,-5.4960,0.028198,0.029006,0.084921,0.000079,0.0000,0.0100,300
0.0741,descent,0.6771,46.9336,43.9453,-19.2360,-6.8700,0.028347,0.029212,0.084921,0.000079,0.0000,0.0100,300
0.0752,descent,0.6771,46.9336,43.8574,-19.2360,-8.2440,0.028343,0.030001,0.084910,0.000090,0.0000,0.0100,300
0.0763,descent,0.6771,46.9336,43.8574,-19.2360,-9.6180,0.028343,0.030219,0.084910,0.000090,0.0000,0.0100,300
0.0774,descent,0.6771,46.9336,43.8574,-19.2360,-10.9920,0.028343,0.030436,0.084923,0.000077,0.0000,0.0100,300
0.0785,descent,0.6771,46.9336,43.7695,-19.2360,-12.3660,0.028338,0.031225,0.084923,0.000077,0.0000,0.0100,300
0.0796,descent,0.6771,46.8457,43.7695,-19.2360,-13.7400,0.028487,0.031438,0.084912,0.000088,0.0000,0.0100,300
0.0807,descent,0.6771,46.8457,43.7695,-19.2360,-13.7400,0.028487,0.031438,0.084919,0.000081,0.0000,0.0100,300
0.0818,descent,0.6771,46.8457,43.7695,-19.2360,-15.1140,0.028487,0.031656,0.084919,0.000081,0.0000,0.0100,300
0.0830,descent,0.6771,46.8457,43.6816,-19.2360,-15.1140,0.028483,0.032227,0.084910,0.000090,0.0000,0.0100,300
0.0841,descent,0.6765,46.8457,43.6816,-19.2360,-16.4880,0.028483,0.032445,0.084910,0.000090,0.0000,0.0100,300
0.0851,descent,0.6765,46.7578,43.6816,-19.2360,-16.4880,0.028632,0.032440,0.084919,0.000081,0.0000,0.0100,300
0.0863,descent,0.6765,46.7578,43.6816,-19.2360,-16.4880,0.028632,0.032440,0.084919,0.000081,0.0000,0.0100,300
0.0874,descent,0.6765,46.7578,43.6816,-19.2360,-16.4880,0.028632,0.032440,0.084894,0.000106,0.0000,0.0100,300
0.0885,descent,0.6765,46.6699,43.5937,-19.2360,-17.8620,0.028776,0.033224,0.084894,0.000106,0.0000,0.0100,300
0.0896,descent,0.6765,46.6699,43.5937,-19.2360,-17.8620,0.028776,0.033224,0.084907,0.000093,0.0000,0.0100,300
0.0907,descent,0.6765,46.6699,43.5937,-19.2360,-17.8620,0.028776,0.033224,0.084896,0.000104,0.0000,0.0100,300
0.0918,descent,0.6765,46.6699,43.5937,-19.2360,-17.8620,0.028776,0.033224,0.084896,0.000104,0.0000,0.0100,300
0.0930,descent,0.6765,46.5820,43.5937,-19.2360,-17.8620,0.028924,0.033219,0.084908,0.000092,0.0000,0.0100,300
0.0941,descent,0.6765,46.5820,43.5937,-19.2360,-17.8620,0.028924,0.033219,0.084908,0.000092,0.0000,0.0100,300
0.0952,descent,0.6765,46.5820,43.5937,-19.2360,-17.8620,0.028924,0.033219,0.084894,0.000106,0.0000,0.0100,300
0.0963,descent,0.6765,46.5820,43.5937,-19.2360,-17.8620,0.028924,0.033219,0.084894,0.000106,0.0000,0.0100,300
0.0974,descent,0.6765,46.4941,43.5937,-19.2360,-17.8620,0.029073,0.033215,0.084895,0.000105,0.0000,0.0100,300
0.0985,descent,0.6765,46.4941,43.5937,-19.2360,-16.4880,0.029073,0.032997,0.084895,0.000105,0.0000,0.0100,300
0.0996,descent,0.6765,46.4941,43.5059,-19.2360,-16.4880,0.029068,0.033568,0.084874,0.000126,0.0000,0.0100,300
0.1007,descent,0.6765,46.4062,43.5059,-19.2360,-16.4880,0.029217,0.033563,0.084896,0.000104,0.0000,0.0100,300
0.1018,descent,0.6765,46.4062,43.5059,-19.2360,-15.1140,0.029217,0.033346,0.084896,0.000104,0.0000,0.0100,300
0.1030,descent,0.6765,46.4062,43.5059,-19.2360,-15.1140,0.029217,0.033346,0.084886,0.000114,0.0000,0.0100,300
0.1041,descent,0.6765,46.4062,43.5059,-19.2360,-15.1140,0.029217,0.033346,0.084886,0.000114,0.0000,0.0100,300
0.1052,descent,0.6765,46.3184,43.5059,-19.2360,-15.1140,0.029365,0.033341,0.084883,0.000117,0.0000,0.0100,300
0.1063,descent,0.6765,46.3184,43.5059,-19.2360,-13.7400,0.029365,0.033123,0.084883,0.000117,0.0000,0.0100,300
0.1074,descent,0.6765,46.3184,43.5059,-19.2360,-13.7400,0.029365,0.033123,0.084877,0.000123,0.0000,0.0100,300
0.1085,descent,0.6765,46.3184,43.4180,-19.2360,-13.7400,0.029361,0.033694,0.084877,0.000123,0.0000,0.0100,300
0.1096,descent,0.6765,46.3184,43.5059,-19.2360,-12.3660,0.029365,0.032905,0.084875,0.000125,0.0000,0.0100,300
0.1107,descent,0.6765,46.2305,43.5059,-19.2360,-12.3660,0.029514,0.032901,0.084872,0.000128,0.0000,0.0100,300
0.1118,descent,0.6765,46.2305,43.4180,-19.2360,-10.9920,0.029509,0.033254,0.084872,0.000128,0.0000,0.0100,300
0.1130,descent,0.6765,46.2305,43.4180,-19.2360,-10.9920,0.029509,0.033254,0.084874,0.000126,0.0000,0.0100,300
0.1141,descent,0.6765,46.2305,43.4180,-19.2360,-10.9920,0.029509,0.033254,0.084874,0.000126,0.0000,0.0100,300
0.1152,descent,0.6765,46.2305,43.4180,-19.2360,-10.9920,0.029509,0.033254,0.084872,0.000128,0.0000,0.0100,300
0.1163,descent,0.6765,46.1426,43.4180,-19.2360,-9.6180,0.029657,0.033031,0.084872,0.000128,0.0000,0.0100,300
0.1174,descent,0.6765,46.1426,43.4180,-19.2360,-9.6180,0.029657,0.033031,0.084864,0.000136,0.0000,0.0100,300
0.1185,descent,0.6765,46.1426,43.4180,-19.2360,-9.6180,0.029657,0.033031,0.084864,0.000136,0.0000,0.0100,300
0.1196,descent,0.6765,46.1426,43.4180,-19.2360,-9.6180,0.029657,0.033031,0.084851,0.000149,0.0000,0.0100,300
0.1207,descent,0.6765,45.9668,43.4180,-19.2360,-8.2440,0.029955,0.032804,0.084853,0.000147,0.0000,0.0100,300
0.1218,descent,0.6765,45.9668,43.4180,-19.2360,-8.2440,0.029955,0.032804,0.084853,0.000147,0.0000,0.0100,300
0.1230,descent,0.6765,45.9668,43.4180,-19.2360,-6.8700,0.029954,0.032587,0.084859,0.000141,0.0000,0.0100,300
0.1241,descent,0.6765,45.9668,43.4180,-19.2360,-6.8700,0.029954,0.032587,0.084859,0.000141,0.0000,0.0100,300
0.1251,descent,0.6765,45.9668,43.4180,-17.8620,-6.8700,0.029897,0.032587,0.084858,0.000142,0.0000,0.0100,300
0.1263,descent,0.6765,45.8789,43.4180,-17.8620,-6.8700,0.030046,0.032582,0.084858,0.000142,0.0000,0.0100,300
0.1274,descent,0.6765,45.8789,43.4180,-17.8620,-5.4960,0.030045,0.032371,0.084864,0.000136,0.0000,0.0100,300
0.1285,descent,0.6765,45.8789,43.4180,-17.8620,-5.4960,0.030045,0.032371,0.084864,0.000136,0.0000,0.0100,300
0.1296,descent,0.6765,45.8789,43.4180,-17.8620,-5.4960,0.030045,0.032371,0.084846,0.000154,0.0000,0.0100,300
0.1307,descent,0.6765,45.7910,43.4180,-17.8620,-5.4960,0.030194,0.032367,0.084854,0.000146,0.0000,0.0100,300
0.1318,descent,0.6765,45.7910,43.4180,-17.8620,-5.4960,0.030194,0.032367,0.084854,0.000146,0.0000,0.0100,300
0.1330,descent,0.6765,45.7910,43.4180,-17.8620,-4.1220,0.030194,0.032778,0.084836,0.000164,0.0000,0.0100,300
0.1341,descent,0.6765,45.7910,43.4180,-17.8620,-4.1220,0.030194,0.032778,0.084836,0.000164,0.0000,0.0100,300
0.1352,descent,0.6765,45.7910,43.4180,-16.4880,-4.1220,0.030136,0.032778,0.084849,0.000151,0.0000,0.0100,300
0.1363,descent,0.6765,45.7910,43.4180,-16.4880,-4.1220,0.030136,0.032778,0.084849,0.000151,0.0000,0.0100,300
0.1374,descent,0.6765,45.7031,43.4180,-16.4880,-2.7480,0.030285,0.047444,0.084842,0.000158,0.0000,0.0100,300
0.1385,descent,0.6765,45.7031,43.4180,-16.4880,-2.7480,0.030285,0.047444,0.084842,0.000158,0.0000,0.0100,300
0.1396,descent,0.6765,45.7031,43.4180,-16.4880,-2.7480,0.030285,0.047444,0.084838,0.000162,0.0000,0.0100,300
0.1407,descent,0.6765,45.7031,43.4180,-16.4880,-2.7480,0.030285,0.047444,0.084832,0.000168,0.0000,0.0100,300
0.1418,descent,0.6765,45.7031,43.4180,-16.4880,-2.7480,0.030285,0.047444,0.084832,0.000168,0.0000,0.0100,300
0.1430,descent,0.6765,45.7031,43.4180,-15.1140,-2.7480,0.030228,0.047443,0.084827,0.000173,0.0000,0.0100,300
0.1441,descent,0.6765,45.7031,43.4180,-15.1140,-1.3740,0.030227,0.137268,0.084827,0.000173,0.0000,0.0100,300
0.1451,descent,0.6765,45.6152,43.4180,-15.1140,-1.3740,0.030376,0.137263,0.084827,0.000173,0.0000,0.0100,300
0.1463,descent,0.6765,45.6152,43.4180,-15.1140,-1.3740,0.030376,0.137263,0.084827,0.000173,0.0000,0.0100,300
0.1474,descent,0.6765,45.6152,43.4180,-15.1140,-1.3740,0.030376,0.137263,0.084825,0.000175,0.0000,0.0100,300
0.1485,descent,0.6765,45.6152,43.4180,-15.1140,0.0000,0.030376,0.231479,0.084825,0.000175,0.0000,0.0100,300
0.1496,descent,0.6765,45.6152,43.4180,-15.1140,0.0000,0.030376,0.231479,0.084819,0.000181,0.0000,0.0100,300
0.1507,descent,0.6765,45.6152,43.4180,-13.7400,0.0000,0.030318,0.231479,0.084823,0.000177,0.0000,0.0100,300
0.1518,descent,0.6765,45.6152,43.4180,-13.7400,0.0000,0.030318,0.231479,0.084823,0.000177,0.0000,0.0100,300
0.1530,descent,0.6765,45.5273,43.4180,-13.7400,0.0000,0.030467,0.231474,0.084812,0.000188,0.0000,0.0100,300
0.1541,descent,0.6765,45.5273,43.4180,-13.7400,0.0000,0.030467,0.231474,0.084812,0.000188,0.0000,0.0100,300
0.1552,descent,0.6765,45.5273,43.4180,-13.7400,0.0000,0.030467,0.231474,0.084806,0.000194,0.0000,0.0100,300
0.1563,descent,0.6765,45.5273,43.5059,-13.7400,1.3740,0.030472,0.136252,0.084806,0.000194,0.0000,0.0100,300
0.1574,descent,0.6765,45.5273,43.5059,-13.7400,1.3740,0.030472,0.136252,0.084807,0.000193,0.0000,0.0100,300
0.1585,descent,0.6765,45.5273,43.5059,-12.3660,1.3740,0.030414,0.136252,0.084807,0.000193,0.0000,0.0100,300
0.1596,descent,0.6765,45.4395,43.5937,-12.3660,2.7480,0.030567,0.045416,0.084808,0.000192,0.0000,0.0100,300
0.1607,descent,0.6765,45.4395,43.5937,-12.3660,2.7480,0.030567,0.045416,0.084796,0.000204,0.0000,0.0100,300
0.1618,descent,0.6765,45.4395,43.6816,-12.3660,4.1220,0.030572,0.029739,0.084796,0.000204,0.0000,0.0100,300
0.1630,descent,0.6765,45.4395,43.6816,-12.3660,4.1220,0.030572,0.029739,0.084794,0.000206,0.0000,0.0100,300
0.1641,descent,0.6765,45.4395,43.7695,-12.3660,5.4960,0.030576,0.028322,0.084794,0.000206,0.0000,0.0100,300
0.1652,descent,0.6765,45.4395,43.8574,-12.3660,6.8700,0.030581,0.027526,0.084783,0.000217,0.0000,0.0100,300
0.1663,descent,0.6765,45.4395,43.9453,-10.9920,8.2440,0.030528,0.026737,0.084783,0.000217,0.0000,0.0100,300
0.1674,descent,0.6765,45.4395,43.9453,-10.9920,9.6180,0.030527,0.026519,0.084789,0.000211,0.0000,0.0100,300
0.1685,descent,0.6765,45.4395,44.1211,-10.9920,12.3660,0.030536,0.024942,0.084789,0.000211,0.0000,0.0100,300
0.1696,descent,0.6765,45.4395,44.2090,-9.6180,15.1140,0.030483,0.023935,0.084773,0.000227,0.0000,0.0100,300
0.1707,descent,0.6765,45.4395,44.2969,-9.6180,16.4880,0.030488,0.023147,0.084782,0.000218,0.0000,0.0100,300
0.1718,descent,0.6765,45.4395,44.3848,-9.6180,19.2360,0.030492,0.022140,0.084782,0.000218,0.0000,0.0100,300
0.1730,descent,0.6765,45.4395,44.3848,-9.6180,20.6100,0.030492,0.021922,0.084768,0.000232,0.0000,0.0100,300
0.1741,descent,0.6830,45.4395,44.4727,-9.6180,21.9840,0.030496,0.021134,0.084768,0.000232,0.0000,0.0100,300
0.1752,descent,0.6830,45.4395,44.5605,-8.2440,24.7320,0.030443,0.020127,0.084759,0.000241,0.0000,0.0100,300
0.1763,descent,0.6830,45.4395,44.5605,-8.2440,26.1060,0.030443,0.019910,0.084759,0.000241,0.0000,0.0100,300
0.1774,descent,0.6830,45.3516,44.6484,-8.2440,27.4800,0.030596,0.019116,0.084760,0.000240,0.0000,0.0100,300
0.1785,descent,0.6830,45.4395,44.7363,-6.8700,31.6020,0.030394,0.017897,0.084760,0.000240,0.0000,0.0100,300
0.1796,descent,0.6830,45.4395,44.7363,-6.8700,32.9760,0.030394,0.017679,0.084766,0.000234,0.0000,0.0100,300
0.1807,descent,0.6830,45.4395,44.8242,-6.8700,34.3500,0.030399,0.016890,0.084758,0.000242,0.0000,0.0100,300
0.1818,descent,0.6830,45.4395,44.8242,-6.8700,35.7240,0.030399,0.016672,0.084758,0.000242,0.0000,0.0100,300
0.1830,descent,0.6830,45.4395,44.8242,-6.8700,37.0980,0.030398,0.016455,0.084741,0.000259,0.0000,0.0100,300
0.1841,descent,0.6830,45.3516,44.9121,-6.8700,38.4720,0.030552,0.015661,0.084741,0.000259,0.0000,0.0100,300
0.1852,descent,0.6830,45.3516,44.9121,-5.4960,39.8460,0.030501,0.015443,0.084738,0.000262,0.0000,0.0100,300
0.1863,descent,0.6830,45.4395,44.9121,-5.4960,41.2200,0.030352,0.015230,0.084738,0.000262,0.0000,0.0100,300
0.1874,descent,0.6830,45.4395,44.9121,-5.4960,42.5940,0.030352,0.015013,0.084739,0.000261,0.0000,0.0100,300
0.1885,descent,0.6830,45.3516,44.9121,-4.1220,42.5940,0.031072,0.015008,0.084739,0.000261,0.0000,0.0100,300
0.1896,descent,0.6830,45.4395,44.9121,-4.1220,42.5940,0.030924,0.015012,0.084739,0.000261,0.0000,0.0100,300
0.1907,descent,0.6830,45.4395,44.9121,-4.1220,43.9680,0.030923,0.014795,0.084733,0.000267,0.0000,0.0100,300
0.1919,descent,0.6830,45.4395,44.9121,-2.7480,42.5940,0.045754,0.015012,0.084733,0.000267,0.0000,0.0100,300
0.1930,descent,0.6830,45.4395,44.9121,-2.7480,42.5940,0.045754,0.015012,0.084726,0.000274,0.0000,0.0100,300
0.1941,descent,0.6830,45.4395,44.9121,-2.7480,42.5940,0.045754,0.015012,0.084726,0.000274,0.0000,0.0100,300
0.1952,descent,0.6830,45.4395,44.9121,-1.3740,42.5940,0.135739,0.015012,0.084739,0.000261,0.0000,0.0100,300
0.1963,descent,0.6830,45.3516,44.9121,-1.3740,41.2200,0.135888,0.015225,0.084739,0.000261,0.0000,0.0100,300
0.1974,descent,0.6830,45.3516,44.9121,-1.3740,39.8460,0.135888,0.015443,0.084735,0.000265,0.0000,0.0100,300
0.1985,descent,0.6830,45.4395,44.8242,-1.3740,37.0980,0.135735,0.016454,0.084735,0.000265,0.0000,0.0100,300
0.1996,descent,0.6830,45.4395,44.8242,-1.3740,35.7240,0.135735,0.016672,0.084715,0.000285,0.0000,0.0100,300
0.2007,descent,0.6830,45.4395,44.8242,0.0000,32.9760,0.230111,0.017107,0.084690,0.000310,0.0000,0.0100,300
0.2018,descent,0.6830,45.4395,44.8242,0.0000,31.6020,0.230112,0.017325,0.084690,0.000310,0.0000,0.0100,300
0.2030,descent,0.6830,45.4395,44.8242,0.0000,28.8540,0.230112,0.017761,0.084698,0.000302,0.0000,0.0100,300
0.2041,descent,0.6830,45.4395,44.7363,0.0000,27.4800,0.230107,0.018549,0.084698,0.000302,0.0000,0.0100,300
0.2052,descent,0.6830,45.4395,44.7363,0.0000,24.7320,0.230108,0.018985,0.084690,0.000310,0.0000,0.0100,300
0.2063,descent,0.6830,45.4395,44.7363,0.0000,21.9840,0.230108,0.019420,0.084690,0.000310,0.0000,0.0100,300
0.2074,descent,0.6830,45.4395,44.6484,0.0000,19.2360,0.230104,0.020427,0.084692,0.000308,0.0000,0.0100,300
0.2086,descent,0.6830,45.4395,44.6484,1.3740,15.1140,0.135613,0.021080,0.084692,0.000308,0.0000,0.0100,300
0.2096,descent,0.6830,45.4395,44.5605,1.3740,12.3660,0.135609,0.022086,0.084681,0.000319,0.0000,0.0100,300
0.2107,descent,0.6830,45.5273,44.5605,1.3740,9.6180,0.135460,0.022527,0.084677,0.000323,0.0000,0.0100,300
0.2118,descent,0.6830,45.6152,44.5605,1.3740,8.2440,0.135312,0.022749,0.084677,0.000323,0.0000,0.0100,300
0.2130,descent,0.6830,45.6152,44.5605,2.7480,5.4960,0.045213,0.023192,0.084671,0.000329,0.0000,0.0100,300
0.2141,descent,0.6830,45.7031,44.4727,4.1220,2.7480,0.030114,0.039720,0.084671,0.000329,0.0000,0.0100,300
0.2152,descent,0.6830,45.7031,44.4727,4.1220,1.3740,0.030114,0.129979,0.084676,0.000324,0.0000,0.0100,300
0.2163,descent,0.6830,45.7910,44.4727,5.4960,-1.3740,0.029279,0.130419,0.084676,0.000324,0.0000,0.0100,300
0.2174,descent,0.6830,45.8789,44.3848,6.8700,-2.7480,0.029062,0.041170,0.084660,0.000340,0.0000,0.0100,300
0.2185,descent,0.6830,46.1426,44.3848,10.9920,-6.8700,0.028444,0.026313,0.084660,0.000340,0.0000,0.0100,300
0.2196,descent,0.6830,46.2305,44.2969,12.3660,-8.2440,0.028233,0.027106,0.084673,0.000327,0.0000,0.0100,300
0.2207,descent,0.6830,46.3184,44.2969,15.1140,-9.6180,0.027970,0.027328,0.084652,0.000348,0.0000,0.0100,300
0.2218,descent,0.6830,46.4941,44.2090,16.4880,-10.9920,0.027611,0.028126,0.084652,0.000348,0.0000,0.0100,300
0.2230,descent,0.6830,46.5820,44.2090,19.2360,-12.3660,0.027347,0.028348,0.084650,0.000350,0.0000,0.0100,300
0.2241,descent,0.6830,46.6699,44.2090,21.9840,-13.7400,0.027084,0.028570,0.084650,0.000350,0.0000,0.0100,300
0.2251,descent,0.6830,46.7578,44.1211,24.7320,-15.1140,0.026816,0.029363,0.084661,0.000339,0.0000,0.0100,300
0.2263,descent,0.6830,46.8457,44.1211,27.4800,-16.4880,0.026552,0.029585,0.084661,0.000339,0.0000,0.0100,300
0.2274,descent,0.6830,46.9336,44.1211,30.2280,-17.8620,0.026289,0.029808,0.084642,0.000358,0.0000,0.0100,300
0.2285,descent,0.6830,47.1094,44.0332,35.7240,-20.6100,0.025758,0.030823,0.084642,0.000358,0.0000,0.0100,300
0.2296,descent,0.6830,47.2852,44.0332,38.4720,-20.6100,0.025345,0.030832,0.084653,0.000347,0.0000,0.0100,300
