time_s,type,k_index,k_ring,cycle,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,note,velocity
29.7119,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6427379501240837,-1.5017671913400426,0.1380582709097078,0.010737865515199467,-0.01687378866674183,0.3896311201229528,0.7071651432152806,0.20095148321301892,-0.34667965806215495,-0.050621366000226174,0.8283496254582462,0.10431069357622326,-0.2883883881225008,0.022059131235284194,0.02427928736758206,1.0936566413169388,0.09824259943867848,-0.035219323039767346,-0.22068496256447032,0.27015697134862454,3.330388421030681,-0.01765645736848077,0.46322418413731137,-5.714131317771586,-1.5192995473939426,-0.5622758527619401,0.1990455218866705,-6.905152375860253,-0.19366191687676132,0.23691768640990912,-0.008918893980680105,0.0007163876617364382,-0.025877608845791003,0.002629565193008084,-0.0019655508467152686,-0.034797510943081866,0.07689900406679695,-0.006942987446411243,0.37240671223553756,0.020307665509176443,0.02640014978220331,-0.003245116785216216,0.3913563126863179,,
29.7404,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6611457195787114,-1.5017671913400426,0.1365242901218221,0.009203884727313988,-0.018407769454627528,0.43871850533529344,0.705631162427395,0.1994175024251334,-0.18254371375839137,-0.07516505860639644,0.8114758367915044,0.10584467436410896,-0.3865631585471817,0.02323632080185115,0.024096454776282337,0.9307405564392994,0.05275135730692613,0.0010454740374465387,-0.15609785497679057,0.06764292716954672,2.857539104371371,-0.020498338902728883,0.18389291904922353,-2.0557524484268654,-1.3287878441259162,-0.5949116078284401,0.15505114673364806,-6.8697623351286525,-0.19279072291787863,0.2399651887024267,-0.007983900166849554,0.005510103401697389,-0.10110981521105701,0.0017940494957549096,-0.0025209131019607684,-0.037955798516793746,0.06695899838866018,-0.004135524008127037,0.15958764815057805,0.02576748824436709,0.028774146704483243,-0.0028151780493490906,0.43456314785119254,,
29.7690,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6764855274575678,-1.5017671913400426,0.13499030933393638,0.009203884727313988,-0.01994175024251323,0.46633015951723494,0.7163690279425945,0.1963495408493621,0.046019423636569266,-0.09510680884890975,0.7992039904884192,0.10737865515199467,-0.29912625363770023,0.023721231735678805,0.024021141908160484,0.7621306783480095,0.03401248862376291,0.0003645342565419083,-0.08080694990772334,-0.02327205260520304,2.1918083136984237,-0.014396248470761196,0.03551563557449278,3.0881597115662975,-1.078054865048443,-0.574853073136586,0.10620362092457683,-4.395399836704031,-0.19204603121532027,0.2410567744590627,-0.007016756036246557,0.028724792057582167,-0.10120615045848502,0.0008907309527074716,-0.05665011946660463,-0.039243878826167373,0.08202573170621577,-0.027226335230506223,-0.11772306877494652,0.029896075299995623,0.030236797608504354,-0.0023223243224927102,0.3013014392693596,,
29.7983,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6872233929727674,-1.5017671913400426,0.09203884727313853,0.009203884727313988,-0.023009711818284633,0.46479617872934936,0.7393787397608791,0.1948155600614765,0.2730485802436442,-0.0997087512125667,0.794602048124762,0.10737865515199467,-0.07823302018216767,0.023880252590481175,0.023996443936160097,0.60767107469433,0.02786729636648734,-0.09238587938496716,-0.03130626804784868,-0.02837352879237625,1.3943979218013176,0.22856754838247995,-0.02035846547539439,5.777331756893048,-0.7904606012977818,-0.46227744654073744,0.07047013429757171,0.18300034908121293,-0.19182442073009615,0.24140498632134955,-0.006130804048249954,0.04329638235182621,0.00020706142789391488,0.033835190557809244,-0.042728768704804826,-0.038204380413195224,-0.0003062289780178355,-0.06507101049080763,-0.2193030807298489,0.03034057380197894,0.02978809548456224,-0.0023408707735606874,0.02792471714431021,,
29.8271,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6933593161243097,-1.5017671913400426,0.010737865515199467,0.009203884727313988,-0.04908738521234067,0.44638840927472156,0.7547185476397354,0.19174759848570522,0.45252433242626416,-0.09664078963679541,0.7976700097005336,0.10737865515199467,0.1411262324854788,0.023945756867269123,0.023986270284433567,0.45098971257177406,0.02533595307169737,-0.9738877891233889,-0.010915820708276352,-0.11329929631647999,0.46334372540477853,0.5722462856860757,-0.03833701327444257,6.913797872413749,-0.39024961967106614,-0.24381198324065712,0.04019064414534099,4.676142087915738,-0.1900971561505383,0.24000217534393145,-0.005231549953911719,0.05011944734046019,0.013711671713951261,-0.08768470280917523,-0.001724942314012441,-0.035046942651899,-0.0028106503843587935,-0.02126420796497576,-0.26216480962883154,0.02851515536446391,0.027656555395199338,-0.018215558659952134,-0.17744996806655483,,
29.8555,state,100.0,100.0,1,0.2193592526676469,-0.23009711818284634,0.6964272777000813,-1.4971652489763858,-0.11658253987930887,0.012271846303085168,-0.08897088569736712,0.4141748127291232,0.7501166052760786,0.1503301172127928,0.5016117176386043,-0.08436894333371028,0.7992039904884192,0.10737865515199467,0.36508742751678275,0.02396859679631943,0.02398272295141944,0.3007052635039945,0.026851410632552617,-2.4017576018952855,-0.0038061113369730767,-0.6439611927384857,-0.26993942886210825,0.49900340774664614,-0.21843851033430225,6.37695617519193,-0.035515883065100104,-0.04177601953201623,0.02963283875203786,6.69582396788503,-0.1850446510936245,0.23542753413716042,-0.00436774643013194,0.04567033899803315,0.05705004403309219,-0.09858055857998921,-0.001446546924444586,-0.03018416652711152,-0.00040618447429577537,5.287466449861028e-05,-0.2418402611118318,0.04957081288427072,0.03971309010815782,-0.03913663378566868,-0.25373676307519116,,
29.8839,state,100.0,100.0,1,0.21782527187976117,-0.23009711818284634,0.6964272777000813,-1.4802914603096438,-0.22089323345553213,0.018407769454627753,-0.11811652066719414,0.37429131224409645,0.7378447589729934,0.09817477042468106,0.385029177759296,-0.06902913545485387,0.7992039904884192,0.10737865515199467,0.524621429456889,0.019419730337979682,0.023981559645152615,0.17168031785199864,0.14164558924876322,-3.486795752705451,0.10716322874927427,-1.0718574895388002,-0.7917609155098843,0.11504958164938678,-0.9243492984614722,3.2656079579365964,0.23671218796000176,0.03133932877522462,0.02617053027153483,7.233604411530722,-0.18560073755924125,0.23087740230338866,-0.00362985635828731,-0.001034062999164474,0.09287901958843298,-0.0016124470861356224,-0.0012319567770232463,-0.024378249573965692,0.00533822983927396,0.006993962249890213,-0.12426267339928786,0.021403696221336498,0.057754268581749056,-0.04808697298613369,-0.2739921675602475,,
29.9131,state,100.0,100.0,1,0.21782527187976117,-0.23009711818284634,0.6964272777000813,-1.4465438829761599,-0.31600004230444206,-0.023009711818284633,-0.11351457830353746,0.3206019846680991,0.7194369895183659,0.04601942363656921,0.1687378866674205,-0.042951462060797974,0.8038059328520757,0.10584467436410896,0.5138835639416897,-0.00573962889946193,0.02398108045306309,0.07654166591641073,0.5126305074331429,-3.781926768580231,0.03252255483180908,-0.9174113537943593,-1.2570854181212694,-0.23590552575567936,-1.539133518454053,-1.6788506100512854,0.4843357925631974,0.02747564216901652,0.02234624492425455,5.704358568162742,-0.20793930048469372,0.22386790941957518,-0.0032391285314628,-0.0035301629951339747,0.11490888427478177,0.03380155168666652,-0.0013010057521519766,-0.017479084356517537,0.011659215256238316,0.01300474724967756,0.0626017789113558,0.015153388155198289,0.06588765307544432,-0.05874872613274385,-0.21615744302958295,,
29.9441,state,100.0,100.0,1,0.21782527187976117,-0.23009711818284634,0.6964272777000813,-1.415864267218447,-0.3574175235773543,-0.09357282806102402,-0.09817477042468091,0.2653786763042159,0.6994952392758526,-0.001533980787885646,-0.05829126993965444,-0.010737865515199493,0.8390874909734456,0.09510680884890906,0.3267379078196415,-0.005109642315372103,0.0239809133691128,0.032573051641828346,0.9152442042271706,-3.253536907784988,-0.989470401608204,-0.19772129579836312,-1.594404933543882,-0.46826173942259336,-1.6602835967412963,-5.206505888342312,0.7556935771409335,0.2227895954393431,-0.05641543532051681,1.2397521415937276,-0.20586891657531295,0.2205961782655237,-0.03360720988311379,-0.005843367042882737,0.11443422977522927,0.02710364835231704,-0.0015487937261600836,-0.010698289269817996,0.017225401116530054,0.014308387416444957,0.22236726845800023,0.006075904553873166,0.017440101828832915,-0.0035127257273436293,-0.047392934655688404,,
29.9732,state,100.0,100.0,1,0.21782527187976117,-0.23009711818284634,0.6964272777000813,-1.394388536188048,-0.3267379078196415,-0.15953400194010653,-0.08436894333371003,0.21475731030398976,0.6764855274575678,-0.04448544284868362,-0.27151459945575873,0.018407769454627698,0.8820389530342434,0.07056311624273873,0.09664078963679519,-0.0017816221119928977,0.023980855110541655,0.016064151079842253,0.9806765290711362,-1.8402570401657112,-1.8429995613568848,0.25763832539106435,-1.7349237409820946,-0.6073231766560233,-1.599065734281033,-6.691129233010922,0.9487787119536394,0.8541838254612919,-0.2707285561428184,-3.452797482406949,-0.20660766425622118,0.2182309855979884,-0.07783215116675814,-0.006220652448153299,0.08712232083314664,0.04838503201487969,-0.0017246113219922755,-0.0046624179364498615,0.02203759642002525,0.018768873817816084,0.3752267503769374,-0.0003998471404538591,0.008569245416739235,0.0014733286355343139,0.12998766495220557,,
30.0031,state,100.0,100.0,1,0.21782527187976117,-0.23009711818284634,0.6918253353364241,-1.37598076673342,-0.22856313739496062,-0.21935925266764666,-0.07669903939428196,0.16566992509164927,0.6534758156392833,-0.07669903939428208,-0.37429131224409645,0.0414174812729123,0.9019807032767572,0.04295146206079787,-0.13499030933393638,-0.0006902369098415012,0.02398083600532637,0.014178094902337299,0.8408864849997414,-0.03255463408861328,-2.074355156976684,0.35632173664682215,-1.7513523572609209,-0.6858146710384381,-1.4671683093401109,-6.746637570235664,0.9703318444644499,1.172830629315756,-0.5945322124808325,-5.982850172250472,-0.20069345379197223,0.21246825572966432,-0.08274793104196464,-0.005418127213321582,0.0721437281243292,0.060663604833502825,-0.0017892169171916713,0.0009516724549838563,0.02632187115197152,0.0212775549720362,0.42395393196976655,-0.0034788198746368865,0.0038633487321250233,0.004649146069265073,0.2868733716390713,,
30.0342,state,100.0,100.0,1,0.21629129109187548,-0.23009711818284634,0.6611457195787114,-1.3698448435818775,-0.08283496254582476,-0.256174791576902,-0.0720970970306253,0.11965050145508006,0.63353406539677,-0.09817477042468106,-0.27918450339518674,0.05982525072754,0.8958447801252143,0.04295146206079787,-0.3190680038802135,-0.00021660365612068114,0.023980827714151758,-0.13228759211973745,0.6032360031215602,2.3727549912308534,-1.9520840836484044,0.2898051386779221,-1.6479439740418609,-0.7146878284367819,-1.1790117901603603,-3.9895085963512167,0.845260101845858,0.7710013988028465,-0.7022668682659678,-7.058771613855968,-0.18552805713621706,0.205747289463304,-0.0019419948684131906,-0.004042381342226891,-0.02234839611724661,0.06479497466095278,-0.00179722244772204,0.00621368683826109,0.030094366314727988,0.02097471514698978,0.27651560661399555,-0.004094177684957848,0.006738567644045762,0.005701311511921025,0.4110812825296267,,
30.0630,state,100.0,100.0,1,0.21475731030398976,-0.23009711818284634,0.5905826033359718,-1.368310862793992,0.09050486648525283,-0.2577087723647876,-0.0720970970306253,0.07669903939428208,0.6166602767300278,-0.1043106935762236,-0.059825250727540136,0.07209709703062511,0.8805049722463582,0.05062136600022549,-0.34514567727426954,-0.02219355595273325,0.02398082524450345,-0.8176546052581422,0.35645148393196135,4.118390413127828,-1.3772783453726978,0.18293214155564722,-1.5355031493497964,-0.6834365659980786,-0.8333572930874802,1.0710019084921245,0.6652977843805806,0.13116445531389548,-0.2227947462716459,-6.000109326387203,-0.12595847665769747,0.19799464085605273,0.0019631987425419977,-0.0025995524845171436,-0.06434882003337195,0.05759593281054361,-0.0017762172768801558,0.011060164829087173,0.03311220720479443,0.018299796214429384,-0.014394697896774531,-0.0035306606256004167,0.012309556018570672,0.0009320792109318598,0.382872415621982,,
30.0913,state,100.0,100.0,1,0.21168934872821837,-0.22856313739496062,0.5031456984264904,-1.368310862793992,0.2485048876374739,-0.22856313739496043,-0.0720970970306253,0.042951462060797974,0.6089903727905998,-0.10277671278833796,0.14726215563702158,0.07669903939428205,0.8636311835796159,0.0598252507275397,-0.19788352163724793,-0.04447736436635209,0.03521725531086805,-1.8039496560761272,0.16627899104449653,5.192194267782763,-0.5268305551439464,0.09119484285346452,-1.4272125142998244,-0.5743653451722979,-0.4378811437650933,4.775373648529456,0.5008416415068683,-0.24205775972598642,0.07369396781023498,-2.611170804016414,-0.06005684623302622,0.16081399356066273,0.007592629215519048,-0.0014733749966510396,-0.08080546713563738,0.04207008608301156,-0.0017538726311277912,0.015285812707892362,0.03492207398306461,0.014229866411809823,-0.18157365531428188,-0.0016971079106336095,0.016587158740477097,-0.0022413310967130083,0.18787804800790758,,
30.1196,state,100.0,100.0,1,0.2086213871524474,-0.22856313739496062,0.41264083194123746,-1.368310862793992,0.3834951969714102,-0.1672039058795348,-0.0720970970306253,0.009203884727313877,0.6089903727905998,-0.09817477042468106,0.3650874275167823,0.0782330201821677,0.842155452549217,0.06902913545485302,0.030679615757712695,-0.07061298630841155,0.03369756573158637,-2.686278258706471,0.07359712686362314,5.55111494881256,0.5534922525803263,0.04741690319613682,-1.3142932777856573,-0.33631438780353534,-0.10872277179471082,6.590993449493447,0.3068700407968898,-0.504621556926084,0.22678409503379082,2.547860280460556,-0.02783751011211781,0.1596500592831282,0.01263107986017809,-0.0011508701210773816,-0.08629941684933148,0.018571364499321702,-0.00995428294309742,0.01879692968270736,0.035088021854135176,0.010473115033969726,-0.250125479355367,0.00039345869493848107,0.020286594931997526,-0.0034898933046602883,-0.09700291293783922,,
