time_s,type,k_index,k_ring,cycle,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,note,velocity
58.1033,state,100.0,5.0,1,0.1380582709097078,-0.030679615757713143,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9127185687919567,0.021475731030398987,0.0,1.603009923340495,0.995553531337781,0.0030679615757705147,-0.053689327575997335,0.023980823922402104,-1.4522871484879941e-238,0.0,0.02398082392240207,2.858985059712396e-244,0.01087788947826643,0.008886356416735063,0.02398082392240207,-4.079395739120656e-238,0.007203058492763807,0.02398082392240207,0.018369056917345885,0.023980823922402104,0.023980823922402104,0.02389739473309574,0.28920266663754257,-1.2652278681199591,-0.0030344088184480226,-0.0004669204887371178,-0.0011864748534641386,-0.0003623074611109202,0.000988473061705168,0.03596209836306378,0.04487592008400883,-0.00253913135765181,-0.0019442413456610132,0.059003264292460354,0.04806390241246892,-0.0015344443782637754,0.022775038012919906,,
58.1340,state,100.0,5.0,1,0.1380582709097078,-0.030679615757713143,0.0,0.0,0.0,-0.0015339807878854794,0.0,1.6413594430376361,0.9127185687919567,0.021475731030398987,0.0,1.6014759425526097,0.995553531337781,0.0030679615757705147,-0.053689327575997335,0.023980823922402104,-4.5574309576086386e-239,0.0,0.02398082392240207,8.971798058007515e-245,0.011764968046662591,0.017478794195966006,0.02398082392240207,-1.2801576085804597e-238,0.007287508452339524,0.02398082392240207,0.015427453719551452,0.023980823922402104,0.023980823922402104,0.01144377277790323,0.28921933035609787,-1.2652406408833674,-0.0030343309782757052,-0.00046733716749774404,-0.001186517377977535,-0.00013565705930129195,0.000986384359358172,0.0359624637427816,0.044876107971659876,-0.0025398239076017525,-0.001944170576407987,0.059076100078851605,0.048067320078763034,-0.0015344167485404452,0.023246091651414235,,
58.1647,state,100.0,5.0,1,0.1380582709097078,-0.030679615757713143,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9127185687919567,0.021475731030398987,0.0,1.603009923340495,0.995553531337781,0.0030679615757705147,-0.053689327575997335,0.023980823922402104,-1.5890779171624297e-239,0.0,0.02398082392240207,3.128272551758271e-245,0.00709161623567938,0.015214903056933559,0.02398082392240207,-4.463633580419812e-239,0.009377764511969082,0.02398082392240207,0.011554190305115673,0.023980823922402104,0.023980823922402104,0.015226627717314945,0.2891973407485262,-1.2652317376821312,-0.003034542376402441,-0.0004661477919788173,-0.001186375714214294,-0.0003133097111707815,0.0009868971336581872,0.0359614278710698,0.04487557535307773,-0.002561034208748726,-0.0019443726702910809,0.059019257364611104,0.048065368760645134,-0.0015344998196466515,0.023102960622900633,,
58.1817,midi,100.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,8
58.1864,midi,100.0,5.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,8
58.1953,state,100.0,5.0,1,0.14572817484913586,-0.0398835004850269,0.0,0.0,0.0,-0.0015339807878854794,0.0,1.6413594430376361,0.9127185687919567,0.019941750242513344,0.0,1.603009923340495,0.995553531337781,0.0030679615757705147,-0.053689327575997335,0.03047962720537307,-0.013453242220467574,0.0,0.02398082392240207,1.0907611935547205e-245,0.006310172037406046,0.011803911947135285,0.02398082392240207,-1.5563727939987587e-239,0.01888905194648469,0.02398082392240207,0.008411493820775644,0.023980823922402104,0.023980823922402104,0.020928424445282964,0.2686223946898769,-1.2255420181770413,-0.003031438289402703,-0.0004817589793693102,-0.0011881640114336817,-6.541028693587165e-05,0.0009382798064531194,0.03344122256281198,0.0437869522462681,-0.0026501127027666613,-0.0019417400374958603,0.05890649039927508,0.048019091767816074,-0.0015326062188200655,0.02288842006238659,,
58.2260,state,100.0,5.0,1,0.15339807878856393,-0.059825250727540136,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9127185687919567,0.021475731030398987,0.0,1.603009923340495,0.995553531337781,0.0030679615757705147,-0.053689327575997335,0.17472212605373505,-0.21732876382277536,0.0,0.02398082392240207,3.422924203412469e-246,0.014599863336846234,0.02015957991690816,0.02398082392240207,-4.884062742230094e-240,0.008725106368460687,0.02398082392240207,0.012407030626985545,0.023980823922402104,0.023980823922402104,0.01846659207772614,0.2687151677900016,-1.0921011304804815,-0.0030264965560702394,-0.0005060187647511621,-0.0011909448461416123,-0.00041130709545379024,0.0007242381900671026,0.028980280565103704,0.041806138783666735,-0.00253882350880249,-0.0019368824908510022,0.05845891874002367,0.04783641404024221,-0.0015298479324159784,0.022983168696707242,,
58.2587,state,100.0,5.0,1,0.17640779060684855,-0.1089126359398808,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9127185687919567,0.019941750242513344,0.0,1.6014759425526097,0.9986214929135524,0.0030679615757705147,-0.053689327575997335,0.29514705946640607,-0.5809217249055288,0.0,0.02398082392240207,0.004556356545256398,0.033931030471376855,0.02264843852332499,0.02398082392240207,-1.702967378311318e-240,0.0057327394546698995,0.02398082392240207,0.011935204669354642,0.026378906314642313,0.023980823922402104,0.00883698491186478,0.2771004437718336,-0.7812601662965372,-0.003012612634693576,-0.0005663259388170227,-0.001267067796485611,-0.0006625743164906398,0.0002543380388413632,0.017990895269830446,0.03705642649884766,-0.0024845450618806242,-0.0019252732488265526,0.05772045460011048,0.047380713311258114,-0.0015220652437664386,0.02335195624003353,,
58.2910,state,100.0,5.0,1,0.21629129109187548,-0.1917475984857051,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9142525495798423,0.019941750242513344,0.0,1.6014759425526097,1.0139613007924089,0.0030679615757705147,-0.053689327575997335,0.6091807612633021,-1.2662557756731658,0.0,0.02398082392240207,0.015726946083033058,0.02710330417075448,0.023562707266096095,0.02398082392240207,0.0023980823922402092,-0.006155519250116311,0.02398082392240207,0.006275622678000002,0.13555417109325382,0.023980823922402104,0.0155378779737567,0.26757831419142736,-0.2587541059661184,-0.002982412067616451,-0.0006748904591417611,-0.0014476863482749118,-0.0005760451541071017,-0.0005240609145846898,-5.544865403192957e-05,0.029508004979011744,-0.0023166739704776366,-0.0019019899789385923,0.056260160340633414,0.045402105616660804,-0.001505909790248092,0.02310786551916317,,
58.3216,state,100.0,5.0,1,0.26691265709210144,-0.2960582920619288,0.0,0.0,0.0,0.0,0.0,1.6413594430376361,0.9203884727313847,0.021475731030398987,0.0,1.603009923340495,1.0369710126106937,0.0030679615757705147,-0.053689327575997335,1.007727774443108,-2.1134346767470586,0.0,0.02398082392240207,0.019737088117092502,0.02506956546464066,0.023835035658901486,0.02398082392240207,0.053769297760979294,0.010122429862858492,0.02398082392240207,0.009873639663995314,0.3553807625790407,0.023980823922402104,0.013877888427126365,0.24733627567312438,0.38892080769820925,-0.0029357800981193514,-0.0008079692584494565,-0.0015170787090745166,-0.0005512735454838574,-0.0014876374399179501,-0.021344029243159632,0.02072982188609705,-0.0024087309338792075,-0.0018696032604650888,0.05443504220689613,0.042227166217659665,-0.001481809357293846,0.023184422854842887,,
