Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0007,descent,0.5183,38.7598,15.4687,-28.8540,-9.6180,0.014553,0.015082,0.085009,-0.000009,10.000000,0,polynomial
0.0017,descent,0.5183,38.7598,15.3809,-27.4800,-8.2440,0.014350,0.014931,0.085009,-0.000009,10.000000,0,polynomial
0.0028,descent,0.5183,38.6719,15.3809,-27.4800,-8.2440,0.014379,0.014963,0.084999,0.000001,10.000000,0,polynomial
0.0040,descent,0.5183,38.6719,15.3809,-27.4800,-8.2440,0.014379,0.014963,0.084999,0.000001,10.000000,0,polynomial
0.0050,descent,0.5183,38.6719,15.3809,-27.4800,-8.2440,0.014379,0.014963,0.085010,-0.000010,10.000000,0,polynomial
0.0061,descent,0.5183,38.5840,15.3809,-27.4800,-6.8700,0.014307,0.014901,0.085010,-0.000010,10.000000,0,polynomial
0.0073,descent,0.5183,38.5840,15.3809,-27.4800,-6.8700,0.014307,0.014901,0.085010,-0.000010,10.000000,0,polynomial
0.0084,descent,0.5183,38.5840,15.3809,-26.1060,-6.8700,0.014174,0.014801,0.085015,-0.000015,10.000000,0,polynomial
0.0095,descent,0.5183,38.5840,15.2930,-26.1060,-6.8700,0.014205,0.014843,0.085015,-0.000015,10.000000,0,polynomial
0.0106,descent,0.5183,38.4961,15.2930,-26.1060,-6.8700,0.014234,0.014874,0.085009,-0.000009,10.000000,0,polynomial
0.0117,descent,0.5183,38.4961,15.2930,-26.1060,-5.4960,0.014134,0.014789,0.085009,-0.000009,10.000000,0,polynomial
0.0128,descent,0.5183,38.4961,15.2930,-26.1060,-5.4960,0.014134,0.014789,0.085014,-0.000014,10.000000,0,polynomial
0.0140,descent,0.5183,38.4961,15.2930,-26.1060,-5.4960,0.014134,0.014789,0.085014,-0.000014,10.000000,0,polynomial
0.0151,descent,0.5183,38.4082,15.2930,-26.1060,-5.4960,0.014163,0.014820,0.085005,-0.000005,10.000000,0,polynomial
0.0162,descent,0.5183,38.4082,15.2051,-24.7320,-5.4960,0.014061,0.014762,0.084993,0.000007,10.000000,0,polynomial
0.0176,descent,0.5183,38.4082,15.2051,-24.7320,-5.4960,0.014061,0.014762,0.084993,0.000007,10.000000,0,polynomial
0.0184,descent,0.5183,38.3203,15.2051,-24.7320,-6.8700,0.014190,0.014878,0.084993,0.000007,10.000000,0,polynomial
0.0195,descent,0.5183,38.3203,15.2051,-24.7320,-6.8700,0.014190,0.014878,0.084993,0.000007,10.000000,0,polynomial
0.0206,descent,0.5183,38.3203,15.2051,-23.3580,-6.8700,0.014057,0.014777,0.084989,0.000011,10.000000,0,polynomial
0.0217,descent,0.5183,38.3203,15.1172,-23.3580,-6.8700,0.014088,0.014820,0.084989,0.000011,10.000000,0,polynomial
0.0228,descent,0.5183,38.3203,15.1172,-23.3580,-6.8700,0.014088,0.014820,0.085007,-0.000007,10.000000,0,polynomial
0.0239,descent,0.5183,38.2324,15.1172,-23.3580,-8.2440,0.014218,0.014943,0.084988,0.000012,10.000000,0,polynomial
0.0251,descent,0.5183,38.2324,15.1172,-21.9840,-8.2440,0.014084,0.014842,0.084988,0.000012,10.000000,0,polynomial
0.0262,descent,0.5183,38.1445,15.1172,-23.3580,-8.2440,0.014247,0.014975,0.084993,0.000007,10.000000,0,polynomial
0.0273,descent,0.5183,38.1445,15.0293,-21.9840,-9.6180,0.014246,0.015008,0.084993,0.000007,10.000000,0,polynomial
0.0284,descent,0.5183,38.1445,15.0293,-21.9840,-9.6180,0.014246,0.015008,0.085001,-0.000001,10.000000,0,polynomial
0.0295,descent,0.5183,38.1445,15.0293,-21.9840,-9.6180,0.014246,0.015008,0.085001,-0.000001,10.000000,0,polynomial
0.0306,descent,0.5183,38.1445,15.0293,-21.9840,-10.9920,0.014347,0.015101,0.084994,0.000006,10.000000,0,polynomial
0.0317,descent,0.5183,38.1445,15.0293,-20.6100,-10.9920,0.014213,0.015000,0.084994,0.000006,10.000000,0,polynomial
0.0328,descent,0.5183,38.1445,14.9414,-20.6100,-10.9920,0.014245,0.015042,0.084980,0.000020,10.000000,0,polynomial
0.0339,descent,0.5183,38.0566,14.9414,-20.6100,-10.9920,0.014273,0.015073,0.084987,0.000013,10.000000,0,polynomial
0.0350,descent,0.5183,38.0566,14.9414,-20.6100,-12.3660,0.014374,0.015166,0.084987,0.000013,10.000000,0,polynomial
0.0362,descent,0.5183,38.0566,14.8535,-20.6100,-12.3660,0.014406,0.015208,0.084989,0.000011,10.000000,0,polynomial
