Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0008,descent,0.3088,43.5938,5.9766,-12.3660,-26.1060,0.015950,0.017684,0.084982,0.000018,10.000000,0,polynomial
0.0018,descent,0.3088,43.5938,5.9766,-12.3660,-26.1060,0.015950,0.017684,0.084993,0.000007,10.000000,0,polynomial
0.0029,descent,0.3088,43.5938,5.8887,-10.9920,-24.7320,0.015744,0.017528,0.084993,0.000007,10.000000,0,polynomial
0.0041,descent,0.3088,43.5938,5.8887,-10.9920,-24.7320,0.015744,0.017528,0.084981,0.000019,10.000000,0,polynomial
0.0052,descent,0.3088,43.5938,5.8887,-10.9920,-24.7320,0.015744,0.017528,0.084981,0.000019,10.000000,0,polynomial
0.0063,descent,0.3088,43.5938,5.8008,-9.6180,-24.7320,0.015640,0.017465,0.084977,0.000023,10.000000,0,polynomial
0.0074,descent,0.3088,43.5938,5.8008,-9.6180,-24.7320,0.015640,0.017465,0.084977,0.000023,10.000000,0,polynomial
0.0085,descent,0.3088,43.5938,5.8008,-9.6180,-24.7320,0.015640,0.017465,0.084993,0.000007,10.000000,0,polynomial
0.0096,descent,0.3088,43.5938,5.8008,-9.6180,-23.3580,0.015537,0.017372,0.084971,0.000029,10.000000,0,polynomial
0.0107,descent,0.3088,43.5938,5.7129,-9.6180,-23.3580,0.015568,0.017411,0.084971,0.000029,10.000000,0,polynomial
0.0118,descent,0.3088,43.5938,5.7129,-8.2440,-23.3580,0.015433,0.017309,0.084975,0.000025,10.000000,0,polynomial
0.0129,descent,0.3088,43.5938,5.7129,-6.8700,-23.3580,0.015298,0.017207,0.084975,0.000025,10.000000,0,polynomial
0.0147,descent,0.3088,43.5938,5.7129,-6.8700,-23.3580,0.015298,0.017207,0.084977,0.000023,10.000000,0,polynomial
