Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0007,descent,0.2231,34.1016,27.4219,15.1140,0.0000,0.023039,0.272961,0.085005,-0.000005,0.279982,2.0
0.0018,descent,0.2231,34.1895,27.4219,16.4880,0.0000,0.022942,0.272965,0.085005,-0.000005,0.279982,2.0
0.0030,descent,0.2231,34.1895,27.4219,17.8620,0.0000,0.022928,0.272965,0.084982,0.000018,0.279982,2.0
0.0040,descent,0.2231,34.1895,27.4219,17.8620,0.0000,0.022928,0.272965,0.084982,0.000018,0.279982,2.0
0.0070,descent,0.2231,34.2773,27.4219,19.2360,0.0000,0.022831,0.272969,0.084997,0.000003,0.279982,2.0
0.0074,descent,0.2231,34.2773,27.4219,19.2360,0.0000,0.022831,0.272969,0.085000,-0.000000,0.279982,2.0
0.0085,descent,0.2231,34.2773,27.5098,20.6100,1.3740,0.022821,0.178163,0.084986,0.000014,0.279982,2.0
0.0096,descent,0.2231,34.3652,27.5098,23.3580,1.3740,0.022710,0.178167,0.084986,0.000014,0.279982,2.0
0.0107,descent,0.2231,34.4531,27.5977,24.7320,2.7480,0.022616,0.087756,0.084997,0.000003,0.279982,2.0
0.0118,descent,0.2231,34.4531,27.6855,24.7320,4.1220,0.022620,0.072496,0.084997,0.000003,0.279982,2.0
0.0129,descent,0.2231,34.4531,27.7734,26.1060,5.4960,0.022609,0.071495,0.084993,0.000007,0.279982,2.0
0.0140,descent,0.2231,34.5410,27.8613,26.1060,6.8700,0.022530,0.071120,0.084993,0.000007,0.279982,2.0
0.0152,descent,0.2231,34.5410,27.9492,26.1060,8.2440,0.022534,0.070748,0.084985,0.000015,0.279982,2.0
0.0163,descent,0.2231,34.5410,28.1250,26.1060,10.9920,0.022541,0.070004,0.084973,0.000027,0.279982,2.0
0.0174,descent,0.2231,34.5410,28.3008,26.1060,13.7400,0.022548,0.069260,0.084973,0.000027,0.279982,2.0
0.0185,descent,0.2231,34.5410,28.3887,26.1060,16.4880,0.022552,0.068834,0.085007,-0.000007,0.279982,2.0
0.0196,descent,0.2231,34.5410,28.4766,24.7320,19.2360,0.022570,0.068408,0.085007,-0.000007,0.279982,2.0
0.0208,descent,0.2231,34.5410,28.6523,24.7320,21.9840,0.022577,0.067664,0.084992,0.000008,0.279982,2.0
0.0219,descent,0.2231,34.5410,28.8281,23.3580,24.7320,0.022599,0.066920,0.084992,0.000008,0.279982,2.0
0.0230,descent,0.2231,34.5410,29.0039,23.3580,28.8540,0.022606,0.066122,0.084976,0.000024,0.279982,2.0
0.0241,descent,0.2231,34.5410,29.0039,23.3580,28.8540,0.022606,0.066122,0.084976,0.000024,0.279982,2.0
0.0252,descent,0.2231,34.5410,29.1797,23.3580,32.9760,0.022613,0.065325,0.084988,0.000012,0.279982,2.0
0.0263,descent,0.2231,34.5410,29.7070,21.9840,45.3420,0.022650,0.062931,0.084998,0.000002,0.279982,2.0
0.0274,descent,0.2231,34.5410,29.8828,20.6100,50.8380,0.022672,0.062079,0.084998,0.000002,0.279982,2.0
0.0285,descent,0.2231,34.5410,30.0586,20.6100,54.9600,0.022679,0.061281,0.084975,0.000025,0.279982,2.0
0.0296,descent,0.2310,34.5410,30.3223,19.2360,60.4560,0.023272,0.061330,0.084975,0.000025,0.284982,2.0
0.0307,descent,0.2310,34.5410,30.4980,19.2360,65.9520,0.023280,0.060466,0.084979,0.000021,0.284982,2.0
0.0318,descent,0.2310,34.5410,30.7617,19.2360,71.4480,0.023291,0.059280,0.084979,0.000021,0.284982,2.0
0.0329,descent,0.2310,34.5410,30.8496,17.8620,76.9440,0.023309,0.058739,0.084970,0.000030,0.284982,2.0
0.0340,descent,0.2310,34.5410,31.1133,17.8620,82.4400,0.023321,0.057553,0.084970,0.000030,0.284982,2.0
0.0351,descent,0.2310,34.5410,31.3770,16.4880,89.3100,0.023346,0.056312,0.084985,0.000015,0.284982,2.0
0.0362,descent,0.2310,34.4531,31.7285,13.7400,101.6760,0.023474,0.054527,0.084985,0.000015,0.284982,2.0
0.0374,descent,0.2310,34.4531,31.9922,13.7400,107.1720,0.023485,0.053341,0.084982,0.000018,0.284982,2.0
0.0385,descent,0.2310,34.4531,32.1680,12.3660,112.6680,0.023507,0.052477,0.084969,0.000031,0.284982,2.0
0.0411,descent,0.2310,34.4531,32.1680,12.3660,112.6680,0.023507,0.052477,0.084966,0.000034,0.284982,2.0
0.0419,descent,0.2310,34.4531,32.4316,10.9920,118.1640,0.023533,0.051291,0.084966,0.000034,0.284982,2.0
0.0429,descent,0.2310,34.4531,33.0469,8.2440,137.4000,0.023589,0.048270,0.084966,0.000034,0.284982,2.0
0.0440,descent,0.2310,34.4531,33.2227,6.8700,141.5220,0.023611,0.047461,0.084966,0.000034,0.284982,2.0
0.0451,descent,0.2310,34.4531,33.3984,5.4960,147.0180,0.023640,0.046598,0.084963,0.000037,0.284982,2.0
0.0462,descent,0.2310,34.4531,33.8379,4.1220,152.5140,0.024303,0.044767,0.084963,0.000037,0.284982,2.0
0.0474,descent,0.2310,34.3652,34.1016,2.7480,162.1320,0.039301,0.043414,0.084964,0.000036,0.284982,2.0
0.0485,descent,0.2310,34.3652,34.2773,1.3740,166.2540,0.129365,0.042606,0.084968,0.000032,0.284982,2.0
0.0496,descent,0.2310,34.3652,34.4531,0.0000,170.3760,0.223821,0.041797,0.084968,0.000032,0.284982,2.0
0.0507,descent,0.2310,34.3652,34.6289,0.0000,174.4980,0.223829,0.040989,0.084961,0.000039,0.284982,2.0
0.0518,descent,0.2310,34.3652,34.8926,-1.3740,178.6200,0.129421,0.039858,0.084961,0.000039,0.284982,2.0
0.0529,descent,0.2310,34.3652,35.1562,-1.3740,181.3680,0.129433,0.038782,0.084951,0.000049,0.284982,2.0
0.0541,descent,0.2310,34.3652,35.3320,-1.3740,185.4900,0.129441,0.037973,0.084951,0.000049,0.284982,2.0
0.0551,descent,0.2310,34.3652,35.5078,-2.7480,188.2380,0.039421,0.037219,0.084958,0.000042,0.284982,2.0
0.0562,descent,0.2310,34.3652,35.8594,-2.7480,189.6120,0.039437,0.035875,0.084958,0.000042,0.284982,2.0
0.0574,descent,0.2310,34.3652,36.0352,-2.7480,193.7340,0.039445,0.035067,0.084952,0.000048,0.284982,2.0
0.0585,descent,0.2310,34.3652,36.2988,-4.1220,196.4820,0.024584,0.033991,0.084969,0.000031,0.284982,2.0
