Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0008,descent,0.2824,36.0352,25.5762,-20.6100,1.3740,0.025401,0.196180,0.084979,0.000021,0.315753,2.0
0.0019,descent,0.2824,35.9473,25.5762,-20.6100,1.3740,0.025495,0.196176,0.084979,0.000021,0.315753,2.0
0.0030,descent,0.2824,35.9473,25.5762,-20.6100,1.3740,0.025495,0.196176,0.085000,-0.000000,0.315753,2.0
0.0041,descent,0.2824,35.8594,25.6641,-20.6100,2.7480,0.025592,0.105717,0.085000,-0.000000,0.315753,2.0
0.0052,descent,0.2824,35.8594,25.6641,-20.6100,2.7480,0.025592,0.105717,0.085002,-0.000002,0.315753,2.0
0.0063,descent,0.2824,35.8594,25.7520,-20.6100,4.1220,0.025595,0.090415,0.085002,-0.000002,0.315753,2.0
0.0074,descent,0.2824,35.8594,25.7520,-20.6100,4.1220,0.025595,0.090415,0.085005,-0.000005,0.315753,2.0
0.0085,descent,0.2824,35.7715,25.8398,-21.9840,5.4960,0.025706,0.089369,0.084993,0.000007,0.315753,2.0
0.0096,descent,0.2824,35.7715,25.9277,-21.9840,6.8700,0.025710,0.088949,0.084993,0.000007,0.315753,2.0
0.0107,descent,0.2824,35.6836,25.9277,-21.9840,8.2440,0.025803,0.088891,0.084988,0.000012,0.315753,2.0
0.0120,descent,0.2824,35.6836,26.0156,-21.9840,9.6180,0.025807,0.088477,0.084988,0.000012,0.315753,2.0
0.0130,descent,0.2824,35.6836,26.1035,-23.3580,10.9920,0.025825,0.088063,0.084983,0.000017,0.315753,2.0
0.0141,descent,0.2824,35.5957,26.3672,-23.3580,15.1140,0.025929,0.086819,0.084983,0.000017,0.315753,2.0
0.0152,descent,0.2824,35.5957,26.4551,-23.3580,17.8620,0.025932,0.086351,0.084975,0.000025,0.315753,2.0
0.0164,descent,0.2824,35.5078,26.5430,-23.3580,20.6100,0.026029,0.085880,0.084975,0.000025,0.315753,2.0
0.0174,descent,0.2824,35.5078,26.6309,-24.7320,21.9840,0.026047,0.085466,0.084980,0.000020,0.315753,2.0
0.0187,descent,0.2824,35.5078,26.6309,-24.7320,21.9840,0.026047,0.085466,0.084976,0.000024,0.315753,2.0
0.0197,descent,0.2824,35.5078,26.8066,-24.7320,24.7320,0.026054,0.084639,0.084976,0.000024,0.315753,2.0
0.0207,descent,0.2824,35.4199,26.8945,-24.7320,30.2280,0.026151,0.084059,0.084983,0.000017,0.315753,2.0
0.0219,descent,0.2824,35.3320,27.1582,-26.1060,34.3500,0.026269,0.082815,0.084983,0.000017,0.315753,2.0
0.0230,descent,0.2824,35.3320,27.2461,-26.1060,37.0980,0.026273,0.082347,0.084981,0.000019,0.315753,2.0
0.0241,descent,0.2824,35.3320,27.5098,-26.1060,43.9680,0.026284,0.080998,0.084981,0.000019,0.315753,2.0
0.0252,descent,0.2824,35.2441,27.6855,-26.1060,48.0900,0.026384,0.080113,0.084980,0.000020,0.315753,2.0
