Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0007,descent,0.4589,23.6426,33.5742,-2.7480,-28.8540,0.021574,0.015322,0.090004,-0.000004,0.1000,+5
0.0018,descent,0.4589,23.6426,33.5742,-2.7480,-28.8540,0.021574,0.015322,0.089986,0.000014,0.1000,+5
0.0030,descent,0.4589,23.6426,33.4863,-2.7480,-28.8540,0.021571,0.015431,0.089986,0.000014,0.1000,+5
0.0041,descent,0.4589,23.6426,33.4863,-2.7480,-28.8540,0.021571,0.015431,0.089987,0.000013,0.1000,+5
0.0051,descent,0.4589,23.6426,33.3984,-1.3740,-28.8540,0.111595,0.015539,0.089987,0.000013,0.1000,+5
0.0062,descent,0.4589,23.6426,33.3984,-1.3740,-28.8540,0.111595,0.015539,0.090007,-0.000007,0.1000,+5
0.0073,descent,0.4589,23.6426,33.3984,-1.3740,-28.8540,0.111595,0.015539,0.089989,0.000011,0.1000,+5
0.0085,descent,0.4589,23.6426,33.3105,0.0000,-28.8540,0.206011,0.015648,0.089989,0.000011,0.1000,+5
0.0096,descent,0.4589,23.6426,33.3105,0.0000,-28.8540,0.206011,0.015648,0.090009,-0.000009,0.1000,+5
0.0107,descent,0.4589,23.6426,33.3105,0.0000,-28.8540,0.206011,0.015648,0.090009,-0.000009,0.1000,+5
0.0119,descent,0.4589,23.6426,33.3105,0.0000,-28.8540,0.206011,0.015648,0.089995,0.000005,0.1000,+5
0.0129,descent,0.4589,23.6426,33.2227,0.0000,-28.8540,0.206007,0.015757,0.089995,0.000005,0.1000,+5
0.0140,descent,0.4589,23.6426,33.2227,0.0000,-28.8540,0.206007,0.015757,0.089997,0.000003,0.1000,+5
0.0152,descent,0.4589,23.6426,33.1348,0.0000,-28.8540,0.206004,0.015865,0.089997,0.000003,0.1000,+5
0.0163,descent,0.4589,23.6426,33.1348,0.0000,-28.8540,0.206004,0.015865,0.089984,0.000016,0.1000,+5
0.0174,descent,0.4589,23.6426,33.1348,0.0000,-28.8540,0.206004,0.015865,0.089977,0.000023,0.1000,+5
0.0185,descent,0.4589,23.6426,33.0469,0.0000,-28.8540,0.206000,0.015974,0.089977,0.000023,0.1000,+5
0.0196,descent,0.4589,23.6426,33.0469,0.0000,-28.8540,0.206000,0.015974,0.090001,-0.000001,0.1000,+5
0.0207,descent,0.4589,23.6426,33.0469,0.0000,-28.8540,0.206000,0.015974,0.090001,-0.000001,0.1000,+5
0.0218,descent,0.4589,23.6426,32.9590,0.0000,-28.8540,0.205997,0.016083,0.089980,0.000020,0.1000,+5
0.0229,descent,0.4589,23.7305,32.9590,1.3740,-28.8540,0.111521,0.016086,0.089980,0.000020,0.1000,+5
0.0242,descent,0.4589,23.7305,32.9590,1.3740,-27.4800,0.111521,0.016032,0.089985,0.000015,0.1000,+5
0.0259,descent,0.4589,23.9062,32.8711,2.7480,-28.8540,0.021405,0.016202,0.089977,0.000023,0.1000,+5
