Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad
0.0705,descent,1.3183,47.1094,42.4512,-64.5780,50.8380,0.034836,0.044178,0.084917,0.000083,0.6000
0.0715,descent,1.3183,47.0215,42.5391,-64.5780,50.8380,0.035020,0.043486,0.084920,0.000080,0.6000
0.0727,descent,1.3183,47.0215,42.5391,-64.5780,50.8380,0.035020,0.043486,0.084920,0.000080,0.6000
0.0738,descent,1.3183,46.9336,42.5391,-64.5780,49.4640,0.035199,0.043536,0.084908,0.000092,0.6000
0.0749,descent,1.3183,46.9336,42.5391,-64.5780,49.4640,0.035199,0.043536,0.084908,0.000092,0.6000
0.0760,descent,1.3183,46.8457,42.6270,-64.5780,48.0900,0.035383,0.042899,0.084903,0.000097,0.6000
0.0774,descent,1.3183,46.7578,42.6270,-63.2040,48.0900,0.035548,0.042894,0.084918,0.000082,0.6000
0.0782,descent,1.3183,46.7578,42.6270,-63.2040,46.7160,0.035548,0.042949,0.084918,0.000082,0.6000
0.0794,descent,1.3183,46.6699,42.6270,-63.2040,43.9680,0.035727,0.043053,0.084910,0.000090,0.6000
0.0805,descent,1.3183,46.5820,42.6270,-61.8300,42.5940,0.035892,0.043103,0.084910,0.000090,0.6000
0.0817,descent,1.3183,46.4941,42.7148,-61.8300,42.5940,0.036075,0.042411,0.084905,0.000095,0.6000
0.0827,descent,1.3183,46.4941,42.7148,-61.8300,39.8460,0.036075,0.042520,0.084905,0.000095,0.6000
0.0838,descent,1.3183,46.4062,42.7148,-60.4560,39.8460,0.036240,0.042515,0.084891,0.000109,0.6000
0.0849,descent,1.3183,46.3184,42.7148,-60.4560,38.4720,0.036419,0.042565,0.084891,0.000109,0.6000
0.0860,descent,1.3183,46.3184,42.7148,-60.4560,37.0980,0.036419,0.042620,0.084899,0.000101,0.6000
0.0872,descent,1.3183,46.2305,42.7148,-59.0820,35.7240,0.036584,0.042670,0.084899,0.000101,0.6000
0.0882,descent,1.3183,46.2305,42.7148,-59.0820,34.3500,0.036584,0.042724,0.084902,0.000098,0.6000
0.0893,descent,1.3183,46.1426,42.7148,-59.0820,34.3500,0.036763,0.042719,0.084885,0.000115,0.6000
0.0905,descent,1.3183,46.0547,42.7148,-57.7080,31.6020,0.036928,0.042824,0.084885,0.000115,0.6000
0.0915,descent,1.3183,46.0547,42.7148,-57.7080,30.2280,0.036928,0.042878,0.084886,0.000114,0.6000
0.0927,descent,1.3183,45.9668,42.7148,-56.3340,28.8540,0.037093,0.042928,0.084886,0.000114,0.6000
0.0939,descent,1.3183,45.8789,42.7148,-56.3340,27.4800,0.037272,0.042978,0.084902,0.000098,0.6000
0.0950,descent,1.3183,45.8789,42.7148,-56.3340,27.4800,0.037272,0.042978,0.084902,0.000098,0.6000
0.0960,descent,1.3183,45.8789,42.7148,-56.3340,27.4800,0.037272,0.042978,0.084887,0.000113,0.6000
0.0971,descent,1.3183,45.8789,42.7148,-56.3340,26.1060,0.037272,0.043032,0.084887,0.000113,0.6000
0.0982,descent,1.3183,45.7031,42.7148,-54.9600,20.6100,0.037616,0.043241,0.084888,0.000112,0.6000
0.0993,descent,1.3183,45.7031,42.7148,-53.5860,20.6100,0.037602,0.043241,0.084894,0.000106,0.6000
0.1005,descent,1.3183,45.6152,42.6270,-53.5860,17.8620,0.037777,0.044032,0.084894,0.000106,0.6000
0.1015,descent,1.3183,45.6152,42.7148,-52.2120,16.4880,0.037767,0.043399,0.084882,0.000118,0.6000
0.1027,descent,1.3183,45.5273,42.7148,-52.2120,15.1140,0.037946,0.043449,0.084882,0.000118,0.6000
0.1038,descent,1.3183,45.5273,42.7148,-50.8380,13.7400,0.037932,0.043504,0.084901,0.000099,0.6000
0.1049,descent,1.3183,45.4395,42.7148,-50.8380,12.3660,0.038111,0.043554,0.084901,0.000099,0.6000
0.1061,descent,1.3183,45.4395,42.7148,-50.8380,12.3660,0.038111,0.043554,0.084881,0.000119,0.6000
0.1071,descent,1.3183,45.3516,42.7148,-49.4640,9.6180,0.038276,0.043658,0.084881,0.000119,0.6000
0.1082,descent,1.3183,45.3516,42.7148,-49.4640,9.6180,0.038276,0.043658,0.084869,0.000131,0.6000
0.1093,descent,1.3183,45.3516,42.7148,-48.0900,8.2440,0.038262,0.043712,0.084876,0.000124,0.6000
0.1105,descent,1.3183,45.2637,42.7148,-48.0900,6.8700,0.038441,0.043762,0.084876,0.000124,0.6000
0.1116,descent,1.3183,45.1758,42.7148,-46.7160,6.8700,0.038606,0.043758,0.084874,0.000126,0.6000
0.1127,descent,1.3183,45.1758,42.7148,-46.7160,6.8700,0.038606,0.043758,0.084874,0.000126,0.6000
0.1146,descent,1.3183,45.1758,42.7148,-46.7160,6.8700,0.038606,0.043758,0.084882,0.000118,0.6000
0.1150,descent,1.3183,45.1758,42.7148,-46.7160,6.8700,0.038606,0.043758,0.084882,0.000118,0.6000
0.1162,descent,1.3183,45.1758,42.7148,-45.3420,5.4960,0.038591,0.043819,0.084861,0.000139,0.6000
0.1172,descent,1.3183,45.0879,42.7148,-43.9680,4.1220,0.038756,0.044498,0.084864,0.000136,0.6000
0.1182,descent,1.3183,45.0879,42.7148,-42.5940,2.7480,0.038742,0.059441,0.084864,0.000136,0.6000
0.1193,descent,1.3183,45.0000,42.7148,-41.2200,2.7480,0.038907,0.059436,0.084854,0.000146,0.6000
0.1205,descent,1.3183,44.9121,42.7148,-41.2200,2.7480,0.039086,0.059431,0.084854,0.000146,0.6000
0.1216,descent,1.3183,44.9121,42.7148,-39.8460,1.3740,0.039072,0.149528,0.084858,0.000142,0.6000
0.1227,descent,1.3183,44.9121,42.7148,-39.8460,1.3740,0.039072,0.149528,0.084858,0.000142,0.6000
0.1238,descent,1.3183,44.9121,42.7148,-38.4720,1.3740,0.039057,0.149528,0.084832,0.000168,0.6000
0.1249,descent,1.4111,44.8242,42.7148,-38.4720,1.3740,0.039237,0.149523,0.084832,0.000168,0.6000
0.1260,descent,1.4111,44.8242,42.7148,-37.0980,1.3740,0.039222,0.149523,0.084846,0.000154,0.6000
0.1271,descent,1.4111,44.8242,42.7148,-37.0980,1.3740,0.039222,0.149523,0.084846,0.000154,0.6000
0.1283,descent,1.4111,44.8242,42.7148,-35.7240,1.3740,0.039208,0.149523,0.084833,0.000167,0.6000
0.1295,descent,1.4111,44.8242,42.7148,-34.3500,1.3740,0.039194,0.149523,0.084833,0.000167,0.6000
0.1307,descent,1.4111,44.8242,42.7148,-32.9760,1.3740,0.039179,0.149523,0.084839,0.000161,0.6000
0.1317,descent,1.4111,44.7363,42.7148,-31.6020,1.3740,0.039344,0.149519,0.084843,0.000157,0.6000
0.1328,descent,1.4111,44.7363,42.7148,-31.6020,1.3740,0.039344,0.149519,0.084843,0.000157,0.6000
0.1338,descent,1.4111,44.7363,42.7148,-30.2280,1.3740,0.039330,0.149519,0.084836,0.000164,0.6000
0.1349,descent,1.4111,44.7363,42.7148,-30.2280,1.3740,0.039330,0.149519,0.084836,0.000164,0.6000
0.1360,descent,1.4111,44.7363,42.7148,-28.8540,1.3740,0.039316,0.149519,0.084821,0.000179,0.6000
0.1371,descent,1.4111,44.6484,42.7148,-27.4800,1.3740,0.039481,0.149514,0.084821,0.000179,0.6000
0.1384,descent,1.4111,44.6484,42.7148,-27.4800,1.3740,0.039481,0.149514,0.084827,0.000173,0.6000
0.1394,descent,1.4111,44.6484,42.7148,-26.1060,1.3740,0.039466,0.149514,0.084828,0.000172,0.6000
0.1405,descent,1.4111,44.6484,42.8027,-24.7320,1.3740,0.039457,0.148827,0.084828,0.000172,0.6000
0.1416,descent,1.4111,44.6484,42.8027,-24.7320,1.3740,0.039457,0.148827,0.084816,0.000184,0.6000
0.1427,descent,1.4111,44.6484,42.8027,-23.3580,2.7480,0.039442,0.058731,0.084816,0.000184,0.6000
0.1438,descent,1.4111,44.6484,42.8906,-21.9840,2.7480,0.039433,0.058044,0.084821,0.000179,0.6000
0.1449,descent,1.4111,44.6484,42.8906,-20.6100,2.7480,0.039418,0.058044,0.084821,0.000179,0.6000
0.1460,descent,1.4111,44.5605,42.9785,-20.6100,4.1220,0.039602,0.042409,0.084810,0.000190,0.6000
0.1471,descent,1.4111,44.5605,42.9785,-20.6100,5.4960,0.039602,0.041726,0.084810,0.000190,0.6000
0.1483,descent,1.4111,44.6484,43.0664,-19.2360,5.4960,0.039413,0.041044,0.084821,0.000179,0.6000
0.1494,descent,1.4111,44.6484,43.0664,-17.8620,6.8700,0.039399,0.040982,0.084799,0.000201,0.6000
0.1506,descent,1.4111,44.5605,43.1543,-16.4880,8.2440,0.039568,0.040236,0.084799,0.000201,0.6000
0.1517,descent,1.4111,44.5605,43.1543,-16.4880,8.2440,0.039568,0.040236,0.084791,0.000209,0.6000
0.1528,descent,1.4111,44.5605,43.1543,-16.4880,8.2440,0.039568,0.040236,0.084791,0.000209,0.6000
0.1542,descent,1.4111,44.5605,43.1543,-16.4880,8.2440,0.039568,0.040236,0.084805,0.000195,0.6000
0.1550,descent,1.4111,44.5605,43.2422,-16.4880,9.6180,0.039573,0.039495,0.084805,0.000195,0.6000
0.1561,descent,1.4111,44.5605,43.4180,-13.7400,15.1140,0.039553,0.037903,0.084801,0.000199,0.6000
0.1572,descent,1.4111,44.5605,43.4180,-13.7400,15.1140,0.039553,0.037903,0.084792,0.000208,0.6000
0.1583,descent,1.4111,44.5605,43.5059,-12.3660,17.8620,0.039544,0.037107,0.084792,0.000208,0.6000
0.1594,descent,1.4111,44.5605,43.5937,-10.9920,19.2360,0.039534,0.036366,0.084789,0.000211,0.6000
0.1605,descent,1.4111,44.5605,43.6816,-9.6180,21.9840,0.039524,0.035570,0.084789,0.000211,0.6000
0.1616,descent,1.4111,44.5605,43.6816,-9.6180,23.3580,0.039524,0.035516,0.084788,0.000212,0.6000
0.1627,descent,1.4111,44.5605,43.7695,-9.6180,24.7320,0.039529,0.034774,0.084788,0.000212,0.6000
0.1638,descent,1.4111,44.5605,43.8574,-8.2440,27.4800,0.039519,0.033978,0.084784,0.000216,0.6000
0.1650,descent,1.4111,44.5605,43.8574,-8.2440,28.8540,0.039519,0.033924,0.084784,0.000216,0.6000
0.1661,descent,1.4111,44.5605,43.8574,-8.2440,28.8540,0.039519,0.033924,0.084775,0.000225,0.6000
0.1672,descent,1.4111,44.5605,43.9453,-6.8700,30.2280,0.039509,0.033182,0.084780,0.000220,0.6000
0.1683,descent,1.4111,44.5605,43.9453,-6.8700,31.6020,0.039509,0.033128,0.084780,0.000220,0.6000
0.1694,descent,1.4111,44.5605,43.9453,-5.4960,32.9760,0.039502,0.033074,0.084764,0.000236,0.6000
0.1705,descent,1.4111,44.5605,43.9453,-5.4960,34.3500,0.039502,0.033019,0.084764,0.000236,0.6000
0.1717,descent,1.4111,44.5605,43.9453,-5.4960,34.3500,0.039502,0.033019,0.084764,0.000236,0.6000
0.1729,descent,1.4111,44.6484,44.0332,-2.7480,35.7240,0.054816,0.032282,0.084770,0.000230,0.6000
0.1739,descent,1.4111,44.6484,44.0332,-2.7480,35.7240,0.054816,0.032282,0.084767,0.000233,0.6000
0.1750,descent,1.4111,44.6484,44.0332,-2.7480,37.0980,0.054816,0.032228,0.084767,0.000233,0.6000
0.1761,descent,1.4111,44.5605,44.0332,-2.7480,37.0980,0.054995,0.032223,0.084766,0.000234,0.6000
0.1772,descent,1.4111,44.5605,44.0332,-2.7480,37.0980,0.054995,0.032223,0.084766,0.000234,0.6000
0.1783,descent,1.4111,44.5605,44.0332,-1.3740,35.7240,0.145023,0.032278,0.084743,0.000257,0.6000
0.1794,descent,1.4111,44.5605,44.0332,-1.3740,35.7240,0.145023,0.032278,0.084751,0.000249,0.6000
0.1806,descent,1.4111,44.5605,44.0332,-1.3740,34.3500,0.145023,0.032332,0.084751,0.000249,0.6000
0.1816,descent,1.4111,44.6484,44.0332,-1.3740,32.9760,0.144844,0.032391,0.084749,0.000251,0.6000
0.1827,descent,1.4111,44.5605,43.9453,-1.3740,32.9760,0.145018,0.033074,0.084749,0.000251,0.6000
0.1838,descent,1.4111,44.5605,44.0332,-1.3740,31.6020,0.145023,0.032441,0.084747,0.000253,0.6000
0.1849,descent,1.4111,44.5605,43.9453,0.0000,30.2280,0.239438,0.033182,0.084747,0.000253,0.6000
0.1860,descent,1.4111,44.5605,43.9453,0.0000,28.8540,0.239438,0.033237,0.084740,0.000260,0.6000
0.1871,descent,1.4111,44.5605,43.9453,0.0000,26.1060,0.239438,0.033346,0.084740,0.000260,0.6000
0.1891,descent,1.4111,44.5605,43.9453,0.0000,24.7320,0.239438,0.033400,0.084719,0.000281,0.6000
0.1894,descent,1.4111,44.5605,43.9453,0.0000,24.7320,0.239438,0.033400,0.084737,0.000263,0.6000
0.1905,descent,1.4111,44.6484,43.9453,0.0000,20.6100,0.239258,0.033568,0.084737,0.000263,0.6000
0.1916,descent,1.4111,44.6484,43.9453,1.3740,19.2360,0.144811,0.033622,0.084724,0.000276,0.6000
0.1927,descent,1.4111,44.6484,43.9453,1.3740,17.8620,0.144811,0.033677,0.084724,0.000276,0.6000
0.1938,descent,1.4111,44.6484,43.9453,1.3740,16.4880,0.144811,0.033731,0.084728,0.000272,0.6000
0.1949,descent,1.4111,44.7363,43.9453,2.7480,15.1140,0.054575,0.033790,0.084728,0.000272,0.6000
0.1960,descent,1.4111,44.7363,43.8574,2.7480,12.3660,0.054570,0.034586,0.084729,0.000271,0.6000
0.1971,descent,1.4111,44.7363,43.8574,4.1220,10.9920,0.039668,0.034641,0.084729,0.000271,0.6000
0.1982,descent,1.4111,44.8242,43.8574,4.1220,9.6180,0.039489,0.034700,0.084707,0.000293,0.6000
0.1993,descent,1.4111,44.8242,43.8574,5.4960,8.2440,0.038845,0.034754,0.084703,0.000297,0.6000
0.2005,descent,1.4111,45.0000,43.8574,6.8700,5.4960,0.038466,0.034879,0.084703,0.000297,0.6000
0.2015,descent,1.4111,45.0879,43.7695,8.2440,4.1220,0.038267,0.036254,0.084717,0.000283,0.6000
0.2027,descent,1.4111,45.1758,43.7695,10.9920,2.7480,0.038060,0.051201,0.084717,0.000283,0.6000
0.2041,descent,1.4111,45.2637,43.7695,12.3660,1.3740,0.037866,0.141302,0.084691,0.000309,0.6000
0.2050,descent,1.4111,45.3516,43.7695,13.7400,0.0000,0.037673,0.235795,0.084691,0.000309,0.6000
0.2061,descent,1.4111,45.4395,43.7695,15.1140,-1.3740,0.037479,0.141420,0.084678,0.000322,0.6000
0.2072,descent,1.4111,45.5273,43.7695,16.4880,-1.3740,0.037286,0.141425,0.084678,0.000322,0.6000
0.2083,descent,1.4111,45.7031,43.6816,19.2360,-2.7480,0.036894,0.052134,0.084696,0.000304,0.6000
0.2096,descent,1.4111,45.7910,43.6816,23.3580,-4.1220,0.036672,0.037304,0.084664,0.000336,0.6000
0.2106,descent,1.4111,45.9668,43.6816,28.8540,-5.4960,0.036256,0.036739,0.084664,0.000336,0.6000
0.2116,descent,1.4111,46.0547,43.6816,31.6020,-6.8700,0.036049,0.036791,0.084678,0.000322,0.6000
0.2127,descent,1.4111,46.1426,43.6816,34.3500,-6.8700,0.035841,0.036796,0.084678,0.000322,0.6000
0.2138,descent,1.4111,46.2305,43.6816,35.7240,-6.8700,0.035647,0.036800,0.084681,0.000319,0.6000
0.2150,descent,1.2364,46.4062,43.5937,39.8460,-8.2440,0.035242,0.037551,0.084681,0.000319,0.6000
0.2161,descent,1.2364,46.4941,43.5937,42.5940,-8.2440,0.035034,0.037555,0.084669,0.000331,0.6000
0.2172,descent,1.2364,46.5820,43.5937,45.3420,-9.6180,0.034826,0.037614,0.084669,0.000331,0.6000
0.2185,descent,1.2364,46.6699,43.5937,49.4640,-9.6180,0.034604,0.037619,0.084669,0.000331,0.6000
0.2194,descent,1.2364,46.7578,43.5937,52.2120,-9.6180,0.034396,0.037624,0.084674,0.000326,0.6000
0.2207,descent,1.2364,47.0215,43.5937,57.7080,-9.6180,0.033802,0.037638,0.084674,0.000326,0.6000
0.2217,descent,1.2364,47.0215,43.5937,57.7080,-9.6180,0.033802,0.037638,0.084674,0.000326,0.6000
0.2231,descent,1.2364,47.0215,43.5937,57.7080,-9.6180,0.033802,0.037638,0.084655,0.000345,0.6000
0.2239,descent,1.2364,47.1094,43.5937,60.4560,-9.6180,0.033594,0.037642,0.084660,0.000340,0.6000
0.2249,descent,1.2364,47.1094,43.5937,60.4560,-9.6180,0.033594,0.037642,0.084660,0.000340,0.6000
0.2261,descent,1.2364,47.3730,43.5937,68.7000,-9.6180,0.032971,0.037656,0.084644,0.000356,0.6000
0.2272,descent,1.2364,47.5488,43.6816,74.1960,-9.6180,0.032560,0.036978,0.084644,0.000356,0.6000
0.2283,descent,1.2364,47.6367,43.6816,76.9440,-8.2440,0.032352,0.036929,0.084648,0.000352,0.6000
0.2294,descent,1.2364,47.7246,43.6816,79.6920,-8.2440,0.032145,0.036933,0.084649,0.000351,0.6000
0.2306,descent,1.2364,47.9004,43.5937,83.8140,-6.8700,0.031739,0.037575,0.084649,0.000351,0.6000
0.2316,descent,1.2364,47.9004,43.6816,83.8140,-6.8700,0.031743,0.036888,0.084626,0.000374,0.6000
0.2328,descent,1.2364,47.9883,43.5937,86.5620,-6.8700,0.031531,0.037580,0.084626,0.000374,0.6000
0.2339,descent,1.2364,48.0762,43.5937,87.9360,-6.8700,0.031338,0.037584,0.084632,0.000368,0.6000
0.2350,descent,1.2364,48.1641,43.5937,89.3100,-6.8700,0.031144,0.037589,0.084632,0.000368,0.6000
0.2361,descent,1.2364,48.2520,43.5937,89.3100,-6.8700,0.030965,0.037594,0.084625,0.000375,0.6000
0.2372,descent,1.2364,48.3398,43.6816,90.6840,-5.4960,0.030777,0.036864,0.084625,0.000375,0.6000
0.2383,descent,1.2364,48.4277,43.5937,90.6840,-5.4960,0.030593,0.037556,0.084617,0.000383,0.6000
0.2418,descent,1.2364,48.4277,43.5937,90.6840,-5.4960,0.030593,0.037556,0.084624,0.000376,0.6000
0.2423,descent,1.2364,48.4277,43.5937,90.6840,-5.4960,0.030593,0.037556,0.084624,0.000376,0.6000
0.2427,descent,1.2364,48.5156,43.5937,90.6840,-5.4960,0.030414,0.037561,0.084624,0.000376,0.6000
0.2438,descent,1.2364,48.6914,43.5937,89.3100,-4.1220,0.030070,0.038144,0.084608,0.000392,0.6000
0.2449,descent,1.2364,48.7793,43.5937,89.3100,-2.7480,0.029891,0.052983,0.084608,0.000392,0.6000
0.2460,descent,1.2364,48.8672,43.5937,87.9360,-2.7480,0.029726,0.052987,0.084605,0.000395,0.6000
0.2472,descent,1.2364,48.9551,43.5937,86.5620,-2.7480,0.029562,0.052992,0.084605,0.000395,0.6000
0.2482,descent,1.2364,48.9551,43.5937,85.1880,-1.3740,0.029576,0.142980,0.084605,0.000395,0.6000
0.2494,descent,1.2364,49.0430,43.5937,83.8140,-1.3740,0.029411,0.142984,0.084599,0.000401,0.6000
0.2504,descent,1.2364,49.1309,43.5937,82.4400,-1.3740,0.029246,0.142989,0.084599,0.000401,0.6000
0.2516,descent,1.2364,49.1309,43.5937,79.6920,-1.3740,0.029275,0.142989,0.084597,0.000403,0.6000
0.2527,descent,1.2364,49.2188,43.5937,78.3180,0.0000,0.029110,0.237373,0.084597,0.000403,0.6000
0.2538,descent,1.2364,49.2188,43.5937,76.9440,0.0000,0.029125,0.237373,0.084583,0.000417,0.6000
0.2549,descent,1.2364,49.3066,43.5937,75.5700,0.0000,0.028960,0.237378,0.084583,0.000417,0.6000
0.2561,descent,1.2364,49.3066,43.5937,74.1960,0.0000,0.028974,0.237378,0.084591,0.000409,0.6000
0.2588,descent,1.2364,49.3066,43.5937,71.4480,-1.3740,0.029003,0.142998,0.084581,0.000419,0.6000
0.2597,descent,1.2364,49.3066,43.5937,70.0740,0.0000,0.029017,0.237378,0.084578,0.000422,0.6000
0.2605,descent,1.2364,49.3945,43.5937,64.5780,-1.3740,0.028895,0.143003,0.084578,0.000422,0.6000
