Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad
0.0540,descent,1.2422,49.3066,42.7148,10.9920,0.0000,0.029586,0.244246,0.084951,0.000049,0.6000
0.0551,descent,1.2422,49.4824,42.7148,12.3660,0.0000,0.029214,0.244255,0.084951,0.000049,0.6000
0.0562,descent,1.2422,49.5703,42.7148,15.1140,0.0000,0.029006,0.244260,0.084974,0.000026,0.6000
0.0573,descent,1.2422,49.6582,42.7148,17.8620,0.0000,0.028798,0.244265,0.084974,0.000026,0.6000
0.0584,descent,1.2422,49.8340,42.7148,20.6100,0.0000,0.028412,0.244274,0.084949,0.000051,0.6000
0.0596,descent,1.2422,49.9219,42.7148,23.3580,0.0000,0.028204,0.244279,0.084949,0.000051,0.6000
0.0608,descent,1.2422,50.0098,42.7148,26.1060,0.0000,0.027996,0.244283,0.084946,0.000054,0.6000
0.0619,descent,1.2422,50.1855,42.7148,28.8540,0.0000,0.027610,0.244293,0.084937,0.000063,0.6000
0.0629,descent,1.2422,50.3613,42.8027,35.7240,1.3740,0.027185,0.149127,0.084937,0.000063,0.6000
0.0640,descent,1.2422,50.5371,42.8027,38.4720,1.3740,0.026798,0.149136,0.084937,0.000063,0.6000
0.0651,descent,1.2422,50.6250,42.8027,41.2200,1.3740,0.026591,0.149141,0.084937,0.000063,0.6000
0.0662,descent,1.2422,50.8008,42.8906,45.3420,2.7480,0.026194,0.058367,0.084939,0.000061,0.6000
0.0673,descent,1.2422,50.8887,42.9785,49.4640,2.7480,0.025977,0.057685,0.084939,0.000061,0.6000
0.0684,descent,1.2422,51.0645,42.9785,52.2120,4.1220,0.025591,0.042752,0.084928,0.000072,0.6000
0.0696,descent,1.2422,51.1523,43.0664,56.3340,5.4960,0.025373,0.041386,0.084928,0.000072,0.6000
0.0707,descent,1.2422,51.2402,43.1543,60.4560,6.8700,0.025156,0.040643,0.084930,0.000070,0.6000
0.0718,descent,1.2422,51.3281,43.2422,63.2040,8.2440,0.024953,0.039906,0.084937,0.000063,0.6000
0.0734,descent,1.2422,51.5918,43.4180,70.0740,12.3660,0.024354,0.038383,0.084937,0.000063,0.6000
0.0741,descent,1.2422,51.6797,43.5059,74.1960,13.7400,0.024137,0.037647,0.084919,0.000081,0.6000
0.0752,descent,1.2422,51.7676,43.5937,76.9440,16.4880,0.023934,0.036856,0.084919,0.000081,0.6000
0.0763,descent,1.2422,51.8555,43.6816,81.0660,17.8620,0.023717,0.036120,0.084927,0.000073,0.6000
0.0776,descent,1.2422,51.9434,43.7695,83.8140,20.6100,0.023515,0.035329,0.084927,0.000073,0.6000
0.0785,descent,1.2422,52.0312,43.8574,86.5620,23.3580,0.023312,0.034538,0.084920,0.000080,0.6000
0.0796,descent,1.2422,52.0312,43.8574,86.5620,23.3580,0.023312,0.034538,0.084920,0.000080,0.6000
0.0807,descent,1.2422,52.2070,43.9453,89.3100,24.7320,0.022930,0.033806,0.084917,0.000083,0.6000
0.0817,descent,1.2422,52.2949,44.1211,93.4320,30.2280,0.022718,0.032220,0.084928,0.000072,0.6000
0.0829,descent,1.2422,52.4707,44.2969,96.1800,35.7240,0.022341,0.030638,0.084928,0.000072,0.6000
0.0840,descent,1.2422,52.5586,44.3848,98.9280,38.4720,0.022138,0.029848,0.084908,0.000092,0.6000
0.0851,descent,1.2422,52.6465,44.4727,100.3020,39.8460,0.021950,0.029111,0.084908,0.000092,0.6000
0.0862,descent,1.2422,52.7344,44.5605,101.6760,42.5940,0.021761,0.028320,0.084918,0.000082,0.6000
0.0874,descent,1.2422,52.7344,44.5605,101.6760,45.3420,0.021761,0.028212,0.084918,0.000082,0.6000
0.0884,descent,1.2422,52.8223,44.6484,101.6760,48.0900,0.021587,0.027421,0.084916,0.000084,0.6000
0.0896,descent,1.2422,52.9102,44.6484,101.6760,49.4640,0.021408,0.027371,0.084916,0.000084,0.6000
0.0907,descent,1.2422,52.9102,44.7363,100.3020,52.2120,0.021427,0.026576,0.084911,0.000089,0.6000
0.0918,descent,1.2422,52.9980,44.8242,100.3020,53.5860,0.021253,0.025839,0.084904,0.000096,0.6000
0.0929,descent,1.2422,53.0859,44.9121,97.5540,57.7080,0.021108,0.024994,0.084904,0.000096,0.6000
0.0940,descent,1.2417,53.1738,44.9121,97.5540,59.0820,0.020929,0.024945,0.084898,0.000102,0.6000
0.0951,descent,1.2417,53.1738,44.9121,96.1800,60.4560,0.020943,0.024890,0.084898,0.000102,0.6000
0.0962,descent,1.2417,53.1738,45.0000,93.4320,61.8300,0.020977,0.024149,0.084900,0.000100,0.6000
0.0974,descent,1.2417,53.2617,45.0000,92.0580,63.2040,0.020812,0.024099,0.084900,0.000100,0.6000
0.0985,descent,1.2417,53.2617,45.0000,90.6840,63.2040,0.020827,0.024099,0.084905,0.000095,0.6000
0.0996,descent,1.2417,53.3496,45.0000,87.9360,63.2040,0.020676,0.024104,0.084905,0.000095,0.6000
0.1007,descent,1.2417,53.3496,45.0000,86.5620,63.2040,0.020691,0.024104,0.084914,0.000086,0.6000
0.1018,descent,1.2417,53.3496,45.0000,83.8140,63.2040,0.020719,0.024104,0.084893,0.000107,0.6000
0.1029,descent,1.2417,53.4375,45.0000,78.3180,61.8300,0.020598,0.024163,0.084893,0.000107,0.6000
0.1040,descent,1.2417,53.4375,45.0000,76.9440,60.4560,0.020612,0.024218,0.084897,0.000103,0.6000
0.1051,descent,1.2417,53.4375,45.0000,74.1960,59.0820,0.020641,0.024272,0.084897,0.000103,0.6000
0.1062,descent,1.2417,53.4375,45.0000,71.4480,57.7080,0.020669,0.024327,0.084893,0.000107,0.6000
0.1073,descent,1.2417,53.4375,45.0000,68.7000,54.9600,0.020698,0.024436,0.084893,0.000107,0.6000
0.1085,descent,1.2417,53.4375,45.0000,65.9520,53.5860,0.020726,0.024490,0.084871,0.000129,0.6000
0.1096,descent,1.2417,53.4375,45.0000,63.2040,50.8380,0.020755,0.024599,0.084871,0.000129,0.6000
0.1108,descent,1.2417,53.4375,44.9121,60.4560,48.0900,0.020779,0.025394,0.084876,0.000124,0.6000
0.1118,descent,1.2417,53.4375,44.9121,57.7080,46.7160,0.020808,0.025449,0.084878,0.000122,0.6000
0.1129,descent,1.2417,53.4375,44.9121,52.2120,41.2200,0.020865,0.025666,0.084878,0.000122,0.6000
0.1140,descent,1.2417,53.3496,44.9121,48.0900,38.4720,0.021087,0.025770,0.084882,0.000118,0.6000
0.1151,descent,1.2417,53.3496,44.8242,45.3420,35.7240,0.021110,0.026566,0.084882,0.000118,0.6000
0.1163,descent,1.2417,53.3496,44.8242,42.5940,31.6020,0.021139,0.026729,0.084875,0.000125,0.6000
0.1174,descent,1.2417,53.3496,44.8242,39.8460,28.8540,0.021168,0.026838,0.084875,0.000125,0.6000
0.1185,descent,1.2417,53.3496,44.8242,37.0980,26.1060,0.021196,0.026947,0.084861,0.000139,0.6000
0.1224,descent,1.2417,53.3496,44.7363,34.3500,23.3580,0.021220,0.027742,0.084868,0.000132,0.6000
0.1232,descent,1.2417,53.3496,44.7363,31.6020,20.6100,0.021249,0.027851,0.084868,0.000132,0.6000
0.1241,descent,1.2417,53.2617,44.5605,23.3580,9.6180,0.021504,0.029655,0.084855,0.000145,0.6000
0.1251,descent,1.2417,53.2617,44.5605,19.2360,5.4960,0.021547,0.029826,0.084855,0.000145,0.6000
0.1265,descent,1.2417,53.1738,44.5605,16.4880,4.1220,0.021754,0.030504,0.084861,0.000139,0.6000
0.1273,descent,1.2417,53.1738,44.4727,13.7400,1.3740,0.021778,0.136230,0.084861,0.000139,0.6000
0.1285,descent,1.2417,53.1738,44.4727,12.3660,-1.3740,0.021792,0.136339,0.084857,0.000143,0.6000
0.1296,descent,1.2417,53.1738,44.4727,9.6180,-2.7480,0.021821,0.046351,0.084857,0.000143,0.6000
0.1307,descent,1.2417,53.0859,44.3848,8.2440,-5.4960,0.022009,0.031625,0.084848,0.000152,0.6000
0.1317,descent,1.2417,53.0859,44.3848,5.4960,-6.8700,0.022045,0.031672,0.084848,0.000152,0.6000
0.1329,descent,1.2417,52.9980,44.2969,1.3740,-10.9920,0.127821,0.032517,0.084838,0.000162,0.6000
0.1340,descent,1.2417,52.9980,44.2969,0.0000,-12.3660,0.222269,0.032572,0.084849,0.000151,0.6000
0.1353,descent,1.2417,52.9980,44.2090,-1.3740,-13.7400,0.127845,0.033313,0.084849,0.000151,0.6000
0.1363,descent,1.2417,52.9980,44.1211,-4.1220,-16.4880,0.022939,0.034108,0.084841,0.000159,0.6000
0.1374,descent,1.2417,52.9980,44.1211,-4.1220,-16.4880,0.022939,0.034108,0.084841,0.000159,0.6000
0.1385,descent,1.2417,52.9102,44.1211,-5.4960,-17.8620,0.022503,0.034158,0.084838,0.000162,0.6000
0.1397,descent,1.2417,52.9102,44.1211,-6.8700,-19.2360,0.022510,0.034212,0.084838,0.000162,0.6000
0.1407,descent,1.2417,52.9102,44.1211,-6.8700,-19.2360,0.022510,0.034212,0.084842,0.000158,0.6000
0.1418,descent,1.2417,52.9102,44.0332,-9.6180,-21.9840,0.022534,0.035008,0.084829,0.000171,0.6000
0.1434,descent,1.2417,52.8223,43.9453,-12.3660,-23.3580,0.022737,0.035744,0.084829,0.000171,0.6000
0.1442,descent,1.2417,52.8223,43.9453,-13.7400,-24.7320,0.022751,0.035799,0.084818,0.000182,0.6000
0.1452,descent,1.2417,52.7344,43.8574,-15.1140,-26.1060,0.022940,0.036535,0.084818,0.000182,0.6000
0.1463,descent,1.2417,52.7344,43.8574,-15.1140,-27.4800,0.022940,0.036590,0.084818,0.000182,0.6000
0.1474,descent,1.2417,52.7344,43.8574,-15.1140,-27.4800,0.022940,0.036590,0.084818,0.000182,0.6000
0.1485,descent,1.2417,52.7344,43.7695,-16.4880,-28.8540,0.022949,0.037331,0.084816,0.000184,0.6000
0.1496,descent,1.2417,52.7344,43.7695,-16.4880,-28.8540,0.022949,0.037331,0.084816,0.000184,0.6000
0.1509,descent,1.2417,52.7344,43.6816,-16.4880,-30.2280,0.022944,0.038072,0.084819,0.000181,0.6000
0.1520,descent,1.2417,52.7344,43.6816,-16.4880,-30.2280,0.022944,0.038072,0.084807,0.000193,0.6000
0.1535,descent,1.2417,52.7344,43.5937,-16.4880,-31.6020,0.022940,0.038813,0.084807,0.000193,0.6000
0.1542,descent,1.2417,52.7344,43.5937,-16.4880,-31.6020,0.022940,0.038813,0.084800,0.000200,0.6000
0.1553,descent,1.2417,52.7344,43.5937,-16.4880,-31.6020,0.022940,0.038813,0.084800,0.000200,0.6000
0.1563,descent,1.2417,52.7344,43.5059,-16.4880,-31.6020,0.022935,0.039500,0.084817,0.000183,0.6000
0.1574,descent,1.2417,52.7344,43.5059,-16.4880,-31.6020,0.022935,0.039500,0.084817,0.000183,0.6000
0.1585,descent,1.2417,52.7344,43.4180,-16.4880,-31.6020,0.022930,0.040186,0.084812,0.000188,0.6000
0.1596,descent,1.2417,52.7344,43.4180,-15.1140,-31.6020,0.022916,0.040186,0.084812,0.000188,0.6000
0.1607,descent,1.2417,52.7344,43.4180,-15.1140,-31.6020,0.022916,0.040186,0.084801,0.000199,0.6000
0.1618,descent,1.2417,52.7344,43.3301,-15.1140,-32.9760,0.022911,0.040928,0.084797,0.000203,0.6000
0.1630,descent,1.2417,52.7344,43.3301,-13.7400,-32.9760,0.022897,0.040928,0.084797,0.000203,0.6000
0.1641,descent,1.2417,52.7344,43.2422,-12.3660,-32.9760,0.022878,0.041614,0.084783,0.000217,0.6000
0.1652,descent,1.2417,52.7344,43.2422,-12.3660,-32.9760,0.022878,0.041614,0.084783,0.000217,0.6000
0.1663,descent,1.2417,52.7344,43.1543,-10.9920,-32.9760,0.022859,0.042301,0.084793,0.000207,0.6000
0.1674,descent,1.2417,52.7344,43.1543,-10.9920,-32.9760,0.022859,0.042301,0.084793,0.000207,0.6000
0.1685,descent,1.2417,52.7344,43.1543,-10.9920,-32.9760,0.022859,0.042301,0.084787,0.000213,0.6000
0.1708,descent,1.2417,52.7344,43.1543,-9.6180,-31.6020,0.022844,0.042247,0.084788,0.000212,0.6000
0.1712,descent,1.2417,52.7344,43.1543,-9.6180,-31.6020,0.022844,0.042247,0.084788,0.000212,0.6000
0.1719,descent,1.2417,52.7344,43.0664,-8.2440,-31.6020,0.022825,0.042933,0.084774,0.000226,0.6000
0.1731,descent,1.2417,52.7344,43.0664,-8.2440,-31.6020,0.022825,0.042933,0.084774,0.000226,0.6000
0.1741,descent,1.2417,52.7344,42.9785,-6.8700,-31.6020,0.022806,0.043620,0.084777,0.000223,0.6000
0.1752,descent,1.2417,52.7344,42.9785,-5.4960,-31.6020,0.022799,0.043620,0.084777,0.000223,0.6000
0.1763,descent,1.2417,52.7344,42.8906,-5.4960,-31.6020,0.022795,0.044307,0.084767,0.000233,0.6000
0.1774,descent,1.2417,52.7344,42.8906,-4.1220,-30.2280,0.023409,0.044253,0.084767,0.000233,0.6000
0.1785,descent,1.2417,52.7344,42.8906,-4.1220,-30.2280,0.023409,0.044253,0.084767,0.000233,0.6000
0.1796,descent,1.2417,52.7344,42.8027,-2.7480,-31.6020,0.038278,0.044994,0.084767,0.000233,0.6000
0.1807,descent,1.2417,52.7344,42.8027,-2.7480,-30.2280,0.038278,0.044939,0.084761,0.000239,0.6000
0.1818,descent,1.2417,52.6465,42.8027,-2.7480,-30.2280,0.038457,0.044935,0.084743,0.000257,0.6000
0.1830,descent,1.2417,52.6465,42.7148,-2.7480,-30.2280,0.038452,0.045621,0.084743,0.000257,0.6000
0.1841,descent,1.2410,52.6465,42.7148,-2.7480,-30.2280,0.038452,0.045621,0.084746,0.000254,0.6000
0.1851,descent,1.2410,52.6465,42.7148,-2.7480,-28.8540,0.038452,0.045567,0.084746,0.000254,0.6000
0.1879,descent,1.2410,52.6465,42.6270,-2.7480,-28.8540,0.038448,0.046254,0.084753,0.000247,0.6000
0.1886,descent,1.2410,52.6465,42.6270,-2.7480,-28.8540,0.038448,0.046254,0.084753,0.000247,0.6000
0.1897,descent,1.2410,52.6465,42.6270,-2.7480,-28.8540,0.038448,0.046254,0.084753,0.000247,0.6000
0.1907,descent,1.2410,52.5586,42.6270,-2.7480,-27.4800,0.038627,0.046195,0.084753,0.000247,0.6000
0.1918,descent,1.2410,52.5586,42.6270,-2.7480,-27.4800,0.038627,0.046195,0.084753,0.000247,0.6000
0.1929,descent,1.2410,52.5586,42.6270,-2.7480,-26.1060,0.038627,0.046140,0.084722,0.000278,0.6000
0.1940,descent,1.2410,52.5586,42.5391,-4.1220,-26.1060,0.023748,0.046827,0.084730,0.000270,0.6000
0.1952,descent,1.2410,52.5586,42.5391,-4.1220,-26.1060,0.023748,0.046827,0.084730,0.000270,0.6000
0.1963,descent,1.2410,52.5586,42.5391,-4.1220,-24.7320,0.023748,0.046772,0.084717,0.000283,0.6000
0.1974,descent,1.2410,52.5586,42.5391,-4.1220,-24.7320,0.023748,0.046772,0.084717,0.000283,0.6000
0.1985,descent,1.2410,52.5586,42.5391,-4.1220,-23.3580,0.023748,0.046718,0.084718,0.000282,0.6000
0.1996,descent,1.2410,52.4707,42.5391,-5.4960,-23.3580,0.023312,0.046713,0.084718,0.000282,0.6000
0.2008,descent,1.2410,52.4707,42.5391,-5.4960,-21.9840,0.023312,0.046659,0.084714,0.000286,0.6000
0.2018,descent,1.2410,52.4707,42.5391,-5.4960,-21.9840,0.023312,0.046659,0.084714,0.000286,0.6000
0.2042,descent,1.2410,52.4707,42.5391,-5.4960,-20.6100,0.023312,0.046605,0.084693,0.000307,0.6000
0.2054,descent,1.2410,52.4707,42.4512,-6.8700,-20.6100,0.023315,0.047291,0.084693,0.000307,0.6000
0.2064,descent,1.2410,52.4707,42.4512,-6.8700,-19.2360,0.023315,0.047237,0.084695,0.000305,0.6000
0.2075,descent,1.2410,52.4707,42.4512,-6.8700,-17.8620,0.023315,0.047182,0.084695,0.000305,0.6000
0.2086,descent,1.2410,52.4707,42.4512,-6.8700,-17.8620,0.023315,0.047182,0.084693,0.000307,0.6000
0.2097,descent,1.2410,52.4707,42.4512,-6.8700,-16.4880,0.023315,0.047128,0.084693,0.000307,0.6000
0.2108,descent,1.2410,52.4707,42.4512,-6.8700,-16.4880,0.023315,0.047128,0.084688,0.000312,0.6000
0.2118,descent,1.2410,52.3828,42.4512,-6.8700,-15.1140,0.023494,0.047069,0.084681,0.000319,0.6000
0.2130,descent,1.2410,52.3828,42.4512,-6.8700,-13.7400,0.023494,0.047015,0.084681,0.000319,0.6000
0.2142,descent,1.2410,52.3828,42.4512,-6.8700,-13.7400,0.023494,0.047015,0.084678,0.000322,0.6000
0.2152,descent,1.2410,52.3828,42.4512,-6.8700,-12.3660,0.023494,0.046960,0.084678,0.000322,0.6000
0.2163,descent,1.2410,52.3828,42.4512,-6.8700,-10.9920,0.023494,0.046906,0.084673,0.000327,0.6000
0.2174,descent,1.2410,52.3828,42.4512,-6.8700,-10.9920,0.023494,0.046906,0.084673,0.000327,0.6000
0.2186,descent,1.2410,52.3828,42.4512,-6.8700,-9.6180,0.023494,0.046851,0.084669,0.000331,0.6000
0.2198,descent,1.2410,52.3828,42.4512,-6.8700,-9.6180,0.023494,0.046851,0.084665,0.000335,0.6000
0.2208,descent,1.2410,52.3828,42.4512,-6.8700,-8.2440,0.023494,0.046797,0.084665,0.000335,0.6000
0.2221,descent,1.2410,52.2949,42.4512,-8.2440,-6.8700,0.023687,0.046738,0.084669,0.000331,0.6000
0.2231,descent,1.2410,52.2949,42.4512,-8.2440,-6.8700,0.023687,0.046738,0.084669,0.000331,0.6000
0.2241,descent,1.2410,52.2949,42.5391,-8.2440,-6.8700,0.023692,0.046051,0.084654,0.000346,0.6000
0.2251,descent,1.2410,52.2949,42.5391,-8.2440,-5.4960,0.023692,0.046004,0.084654,0.000346,0.6000
0.2262,descent,1.2410,52.2949,42.4512,-8.2440,-5.4960,0.023687,0.046691,0.084636,0.000364,0.6000
0.2274,descent,1.2410,52.2949,42.4512,-8.2440,-4.1220,0.023687,0.047265,0.084636,0.000364,0.6000
0.2285,descent,1.2410,52.2949,42.4512,-8.2440,-4.1220,0.023687,0.047265,0.084645,0.000355,0.6000
0.2296,descent,1.2410,52.2949,42.4512,-8.2440,-4.1220,0.023687,0.047265,0.084645,0.000355,0.6000
0.2307,descent,1.2410,52.2949,42.4512,-6.8700,-4.1220,0.023673,0.047265,0.084635,0.000365,0.6000
0.2318,descent,1.2410,52.2949,42.4512,-6.8700,-4.1220,0.023673,0.047265,0.084635,0.000365,0.6000
0.2329,descent,1.2410,52.2070,42.4512,-6.8700,-2.7480,0.023852,0.062094,0.084632,0.000368,0.6000
0.2340,descent,1.2410,52.2070,42.4512,-6.8700,-2.7480,0.023852,0.062094,0.084645,0.000355,0.6000
0.2351,descent,1.2410,52.2070,42.4512,-6.8700,-2.7480,0.023852,0.062094,0.084645,0.000355,0.6000
0.2362,descent,1.2410,52.2070,42.4512,-6.8700,-1.3740,0.023852,0.152082,0.084618,0.000382,0.6000
0.2378,descent,1.2410,52.2070,42.4512,-6.8700,-1.3740,0.023852,0.152082,0.084618,0.000382,0.6000
0.2385,descent,1.2410,52.2070,42.4512,-6.8700,-1.3740,0.023852,0.152082,0.084622,0.000378,0.6000
0.2396,descent,1.2410,52.2070,42.4512,-6.8700,-1.3740,0.023852,0.152082,0.084622,0.000378,0.6000
0.2407,descent,1.2410,52.1191,42.4512,-8.2440,-1.3740,0.024045,0.152077,0.084623,0.000377,0.6000
0.2418,descent,1.2410,52.1191,42.4512,-8.2440,-1.3740,0.024045,0.152077,0.084605,0.000395,0.6000
0.2429,descent,1.2410,52.1191,42.4512,-8.2440,0.0000,0.024045,0.246456,0.084605,0.000395,0.6000
0.2440,descent,1.2410,52.1191,42.5391,-8.2440,0.0000,0.024049,0.245769,0.084600,0.000400,0.6000
0.2451,descent,1.2410,52.1191,42.4512,-8.2440,0.0000,0.024045,0.246456,0.084600,0.000400,0.6000
0.2462,descent,1.2410,52.0312,42.4512,-8.2440,0.0000,0.024224,0.246451,0.084621,0.000379,0.6000
0.2473,descent,1.2410,52.0312,42.4512,-8.2440,0.0000,0.024224,0.246451,0.084621,0.000379,0.6000
0.2485,descent,1.2410,52.0312,42.5391,-9.6180,1.3740,0.024243,0.151277,0.084605,0.000395,0.6000
0.2496,descent,1.2410,52.0312,42.5391,-9.6180,1.3740,0.024243,0.151277,0.084605,0.000395,0.6000
0.2507,descent,1.2410,52.0312,42.5391,-9.6180,1.3740,0.024243,0.151277,0.084591,0.000409,0.6000
0.2518,descent,1.2410,51.9434,42.5391,-9.6180,1.3740,0.024422,0.151272,0.084591,0.000409,0.6000
0.2529,descent,1.2410,51.9434,42.5391,-10.9920,2.7480,0.024436,0.061175,0.084590,0.000410,0.6000
0.2540,descent,1.2410,51.9434,42.5391,-10.9920,2.7480,0.024436,0.061175,0.084595,0.000405,0.6000
0.2551,descent,1.2410,51.8555,42.6270,-10.9920,2.7480,0.024620,0.060484,0.084595,0.000405,0.6000
0.2562,descent,1.2410,51.8555,42.6270,-10.9920,2.7480,0.024620,0.060484,0.084588,0.000412,0.6000
0.2574,descent,1.2410,51.8555,42.6270,-10.9920,2.7480,0.024620,0.060484,0.084588,0.000412,0.6000
0.2585,descent,1.2410,51.8555,42.7148,-12.3660,4.1220,0.024639,0.044854,0.084575,0.000425,0.6000
0.2596,descent,1.2410,51.8555,42.8027,-12.3660,5.4960,0.024643,0.043484,0.084575,0.000425,0.6000
0.2607,descent,1.2410,51.7676,42.8906,-12.3660,6.8700,0.024827,0.042731,0.084570,0.000430,0.6000
0.2618,descent,1.2410,51.7676,42.9785,-12.3660,8.2440,0.024832,0.041990,0.084570,0.000430,0.6000
0.2629,descent,1.2410,51.7676,43.1543,-13.7400,12.3660,0.024855,0.040453,0.084586,0.000414,0.6000
