Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStrength_N_per_m,Sigma_m,Strength
0.0818,descent,0.7090,47.5488,43.5059,-26.1060,-21.9840,0.027573,0.034495,0.084907,0.000093,0.0000,0.0100,0
0.0829,descent,0.7090,47.4609,43.5059,-26.1060,-21.9840,0.027721,0.034491,0.084904,0.000096,0.0000,0.0100,0
0.0841,descent,0.7090,47.4609,43.5059,-26.1060,-21.9840,0.027721,0.034491,0.084904,0.000096,0.0000,0.0100,0
0.0852,descent,0.7090,47.4609,43.4180,-26.1060,-21.9840,0.027717,0.035061,0.084901,0.000099,0.0000,0.0100,0
0.0863,descent,0.7090,47.3730,43.4180,-26.1060,-21.9840,0.027865,0.035057,0.084900,0.000100,0.0000,0.0100,0
0.0874,descent,0.7090,47.3730,43.3301,-26.1060,-21.9840,0.027861,0.035628,0.084900,0.000100,0.0000,0.0100,0
0.0885,descent,0.7090,47.2852,43.3301,-27.4800,-21.9840,0.028067,0.035623,0.084894,0.000106,0.0000,0.0100,0
0.0896,descent,0.7090,47.2852,43.3301,-27.4800,-21.9840,0.028067,0.035623,0.084894,0.000106,0.0000,0.0100,0
0.0907,descent,0.7090,47.1973,43.3301,-27.4800,-20.6100,0.028215,0.035401,0.084896,0.000104,0.0000,0.0100,0
0.0918,descent,0.7090,47.1973,43.3301,-27.4800,-20.6100,0.028215,0.035401,0.084896,0.000104,0.0000,0.0100,0
0.0930,descent,0.7090,47.1973,43.3301,-27.4800,-20.6100,0.028215,0.035401,0.084879,0.000121,0.0000,0.0100,0
0.0941,descent,0.7090,47.1094,43.3301,-27.4800,-20.6100,0.028364,0.035396,0.084879,0.000121,0.0000,0.0100,0
0.0951,descent,0.7090,47.1094,43.3301,-27.4800,-19.2360,0.028364,0.035178,0.084884,0.000116,0.0000,0.0100,0
0.0963,descent,0.7090,47.0215,43.3301,-28.8540,-19.2360,0.028570,0.035174,0.084899,0.000101,0.0000,0.0100,0
0.0975,descent,0.7090,47.0215,43.3301,-28.8540,-19.2360,0.028570,0.035174,0.084899,0.000101,0.0000,0.0100,0
0.0985,descent,0.7090,47.0215,43.2422,-28.8540,-17.8620,0.028565,0.035527,0.084894,0.000106,0.0000,0.0100,0
0.0996,descent,0.7090,46.9336,43.2422,-28.8540,-17.8620,0.028714,0.035522,0.084894,0.000106,0.0000,0.0100,0
0.1007,descent,0.7090,46.9336,43.2422,-28.8540,-17.8620,0.028714,0.035522,0.084886,0.000114,0.0000,0.0100,0
0.1018,descent,0.7090,46.9336,43.2422,-28.8540,-16.4880,0.028713,0.035305,0.084886,0.000114,0.0000,0.0100,0
0.1029,descent,0.7090,46.8457,43.2422,-28.8540,-16.4880,0.028862,0.035300,0.084895,0.000105,0.0000,0.0100,0
0.1041,descent,0.7090,46.8457,43.2422,-28.8540,-16.4880,0.028862,0.035300,0.084895,0.000105,0.0000,0.0100,0
0.1052,descent,0.7090,46.7578,43.2422,-28.8540,-15.1140,0.029011,0.035078,0.084880,0.000120,0.0000,0.0100,0
0.1063,descent,0.7090,46.7578,43.2422,-28.8540,-15.1140,0.029011,0.035078,0.084880,0.000120,0.0000,0.0100,0
0.1074,descent,0.7090,46.7578,43.2422,-28.8540,-13.7400,0.029010,0.034860,0.084871,0.000129,0.0000,0.0100,0
0.1085,descent,0.7090,46.6699,43.2422,-28.8540,-13.7400,0.029159,0.034855,0.084893,0.000107,0.0000,0.0100,0
0.1096,descent,0.7090,46.6699,43.2422,-28.8540,-13.7400,0.029159,0.034855,0.084893,0.000107,0.0000,0.0100,0
0.1107,descent,0.7090,46.6699,43.2422,-28.8540,-12.3660,0.029159,0.034638,0.084865,0.000135,0.0000,0.0100,0
0.1118,descent,0.7090,46.5820,43.1543,-28.8540,-12.3660,0.029303,0.035204,0.084865,0.000135,0.0000,0.0100,0
0.1130,descent,0.7090,46.5820,43.1543,-28.8540,-10.9920,0.029303,0.034986,0.084886,0.000114,0.0000,0.0100,0
0.1141,descent,0.7090,46.4941,43.2422,-30.2280,-10.9920,0.029514,0.034411,0.084886,0.000114,0.0000,0.0100,0
0.1152,descent,0.7090,46.4941,43.1543,-30.2280,-9.6180,0.029509,0.034764,0.084852,0.000148,0.0000,0.0100,0
0.1163,descent,0.7090,46.4062,43.1543,-30.2280,-9.6180,0.029657,0.034759,0.084870,0.000130,0.0000,0.0100,0
0.1174,descent,0.7090,46.4062,43.1543,-30.2280,-9.6180,0.029657,0.034759,0.084870,0.000130,0.0000,0.0100,0
0.1185,descent,0.7090,46.3184,43.1543,-30.2280,-9.6180,0.029806,0.034755,0.084883,0.000117,0.0000,0.0100,0
0.1196,descent,0.7090,46.3184,43.1543,-30.2280,-8.2440,0.029806,0.034537,0.084883,0.000117,0.0000,0.0100,0
0.1207,descent,0.7090,46.3184,43.1543,-30.2280,-8.2440,0.029806,0.034537,0.084873,0.000127,0.0000,0.0100,0
0.1218,descent,0.7090,46.3184,43.1543,-30.2280,-8.2440,0.029806,0.034537,0.084873,0.000127,0.0000,0.0100,0
0.1229,descent,0.7090,46.2305,43.2422,-30.2280,-6.8700,0.029959,0.033744,0.084860,0.000140,0.0000,0.0100,0
0.1241,descent,0.7090,46.2305,43.2422,-30.2280,-6.8700,0.029959,0.033744,0.084860,0.000140,0.0000,0.0100,0
0.1252,descent,0.7090,46.1426,43.1543,-30.2280,-6.8700,0.030103,0.034310,0.084860,0.000140,0.0000,0.0100,0
0.1262,descent,0.7090,46.1426,43.2422,-30.2280,-5.4960,0.030107,0.033528,0.084847,0.000153,0.0000,0.0100,0
0.1274,descent,0.7090,45.9668,43.2422,-30.2280,-4.1220,0.030405,0.033930,0.084851,0.000149,0.0000,0.0100,0
0.1285,descent,0.7086,45.9668,43.2422,-30.2280,-4.1220,0.030405,0.033930,0.084853,0.000147,0.0000,0.0100,0
0.1296,descent,0.7086,45.9668,43.2422,-30.2280,-4.1220,0.030405,0.033930,0.084853,0.000147,0.0000,0.0100,0
0.1307,descent,0.7086,45.8789,43.2422,-30.2280,-4.1220,0.030553,0.033926,0.084843,0.000157,0.0000,0.0100,0
0.1318,descent,0.7086,45.8789,43.2422,-30.2280,-2.7480,0.030553,0.048596,0.084843,0.000157,0.0000,0.0100,0
0.1329,descent,0.7086,45.8789,43.2422,-30.2280,-2.7480,0.030553,0.048596,0.084848,0.000152,0.0000,0.0100,0
0.1341,descent,0.7086,45.7910,43.2422,-30.2280,-2.7480,0.030702,0.048591,0.084848,0.000152,0.0000,0.0100,0
0.1351,descent,0.7086,45.7910,43.2422,-30.2280,-1.3740,0.030702,0.138416,0.084855,0.000145,0.0000,0.0100,0
0.1363,descent,0.7086,45.7031,43.2422,-30.2280,-1.3740,0.030850,0.138411,0.084846,0.000154,0.0000,0.0100,0
0.1374,descent,0.7086,45.7031,43.1543,-30.2280,-1.3740,0.030846,0.138982,0.084846,0.000154,0.0000,0.0100,0
0.1385,descent,0.7086,45.7031,43.1543,-30.2280,-1.3740,0.030846,0.138982,0.084831,0.000169,0.0000,0.0100,0
0.1396,descent,0.7086,45.6152,43.2422,-30.2280,-1.3740,0.030999,0.138407,0.084831,0.000169,0.0000,0.0100,0
0.1407,descent,0.7086,45.6152,43.2422,-30.2280,-1.3740,0.030999,0.138407,0.084837,0.000163,0.0000,0.0100,0
0.1418,descent,0.7086,45.6152,43.2422,-30.2280,-1.3740,0.030999,0.138407,0.084837,0.000163,0.0000,0.0100,0
0.1429,descent,0.7086,45.6152,43.2422,-30.2280,0.0000,0.030999,0.232622,0.084838,0.000162,0.0000,0.0100,0
0.1440,descent,0.7086,45.5273,43.2422,-30.2280,0.0000,0.031148,0.232618,0.084838,0.000162,0.0000,0.0100,0
0.1451,descent,0.7086,45.4395,43.2422,-30.2280,1.3740,0.031296,0.137962,0.084840,0.000160,0.0000,0.0100,0
0.1462,descent,0.7086,45.4395,43.2422,-30.2280,1.3740,0.031296,0.137962,0.084840,0.000160,0.0000,0.0100,0
0.1474,descent,0.7086,45.3516,43.1543,-30.2280,1.3740,0.031440,0.138528,0.084821,0.000179,0.0000,0.0100,0
0.1485,descent,0.7086,45.3516,43.2422,-30.2280,1.3740,0.031445,0.137957,0.084823,0.000177,0.0000,0.0100,0
0.1496,descent,0.7086,45.3516,43.2422,-30.2280,1.3740,0.031445,0.137957,0.084823,0.000177,0.0000,0.0100,0
0.1507,descent,0.7086,45.3516,43.2422,-30.2280,1.3740,0.031445,0.137957,0.084805,0.000195,0.0000,0.0100,0
0.1518,descent,0.7086,45.2637,43.2422,-30.2280,1.3740,0.031593,0.137953,0.084805,0.000195,0.0000,0.0100,0
0.1529,descent,0.7086,45.2637,43.2422,-30.2280,2.7480,0.031593,0.047693,0.084832,0.000168,0.0000,0.0100,0
0.1541,descent,0.7086,45.2637,43.3301,-30.2280,2.7480,0.031598,0.047122,0.084832,0.000168,0.0000,0.0100,0
0.1551,descent,0.7086,45.1758,43.3301,-30.2280,2.7480,0.031747,0.047117,0.084802,0.000198,0.0000,0.0100,0
0.1563,descent,0.7086,45.1758,43.3301,-28.8540,4.1220,0.031689,0.032011,0.084803,0.000197,0.0000,0.0100,0
0.1574,descent,0.7086,45.1758,43.4180,-28.8540,4.1220,0.031693,0.031440,0.084803,0.000197,0.0000,0.0100,0
0.1585,descent,0.7086,45.0879,43.5059,-28.8540,5.4960,0.031847,0.030018,0.084801,0.000199,0.0000,0.0100,0
0.1596,descent,0.7086,45.0879,43.5059,-28.8540,5.4960,0.031847,0.030018,0.084801,0.000199,0.0000,0.0100,0
0.1607,descent,0.7086,45.0879,43.5937,-28.8540,6.8700,0.031851,0.029222,0.084798,0.000202,0.0000,0.0100,0
0.1618,descent,0.7086,45.0879,43.5937,-28.8540,6.8700,0.031851,0.029222,0.084798,0.000202,0.0000,0.0100,0
0.1629,descent,0.7086,45.0879,43.6816,-27.4800,8.2440,0.031798,0.028433,0.084788,0.000212,0.0000,0.0100,0
0.1641,descent,0.7086,45.0000,43.7695,-27.4800,9.6180,0.031951,0.027640,0.084788,0.000212,0.0000,0.0100,0
0.1652,descent,0.7086,45.0000,43.8574,-27.4800,12.3660,0.031955,0.026633,0.084798,0.000202,0.0000,0.0100,0
0.1662,descent,0.7086,45.0000,43.9453,-26.1060,13.7400,0.031902,0.025845,0.084798,0.000202,0.0000,0.0100,0
0.1674,descent,0.7086,44.9121,44.0332,-26.1060,15.1140,0.032056,0.025051,0.084776,0.000224,0.0000,0.0100,0
0.1685,descent,0.7086,44.9121,44.0332,-26.1060,16.4880,0.032055,0.024833,0.084786,0.000214,0.0000,0.0100,0
0.1696,descent,0.7086,44.9121,44.0332,-26.1060,19.2360,0.032055,0.024398,0.084786,0.000214,0.0000,0.0100,0
0.1707,descent,0.7086,44.9121,44.1211,-24.7320,20.6100,0.032002,0.023609,0.084773,0.000227,0.0000,0.0100,0
0.1718,descent,0.7086,44.9121,44.2090,-24.7320,21.9840,0.032007,0.022820,0.084773,0.000227,0.0000,0.0100,0
0.1729,descent,0.7086,44.8242,44.2090,-24.7320,23.3580,0.032155,0.022598,0.084788,0.000212,0.0000,0.0100,0
0.1740,descent,0.7086,44.8242,44.2969,-24.7320,24.7320,0.032160,0.021809,0.084788,0.000212,0.0000,0.0100,0
0.1752,descent,0.7086,44.8242,44.2969,-23.3580,27.4800,0.032102,0.021374,0.084780,0.000220,0.0000,0.0100,0
0.1763,descent,0.7086,44.7363,44.2969,-23.3580,28.8540,0.032250,0.021151,0.084766,0.000234,0.0000,0.0100,0
0.1774,descent,0.7086,44.7363,44.3848,-23.3580,28.8540,0.032255,0.020580,0.084766,0.000234,0.0000,0.0100,0
0.1785,descent,0.7086,44.7363,44.3848,-23.3580,30.2280,0.032255,0.020363,0.084767,0.000233,0.0000,0.0100,0
0.1796,descent,0.7086,44.7363,44.3848,-21.9840,31.6020,0.032197,0.020145,0.084767,0.000233,0.0000,0.0100,0
0.1807,descent,0.7086,44.7363,44.3848,-21.9840,32.9760,0.032197,0.019927,0.084759,0.000241,0.0000,0.0100,0
0.1818,descent,0.7086,44.7363,44.3848,-20.6100,32.9760,0.032140,0.019927,0.084759,0.000241,0.0000,0.0100,0
0.1829,descent,0.7086,44.6484,44.3848,-20.6100,32.9760,0.032288,0.019922,0.084760,0.000240,0.0000,0.0100,0
0.1840,descent,0.7086,44.6484,44.3848,-20.6100,34.3500,0.032288,0.019704,0.084760,0.000240,0.0000,0.0100,0
0.1852,descent,0.7086,44.6484,44.3848,-20.6100,34.3500,0.032288,0.019704,0.084749,0.000251,0.0000,0.0100,0
0.1862,descent,0.7086,44.6484,44.3848,-19.2360,34.3500,0.032231,0.019704,0.084751,0.000249,0.0000,0.0100,0
0.1874,descent,0.7086,44.5605,44.3848,-19.2360,34.3500,0.032379,0.019700,0.084751,0.000249,0.0000,0.0100,0
0.1885,descent,0.7086,44.5605,44.3848,-19.2360,34.3500,0.032379,0.019700,0.084747,0.000253,0.0000,0.0100,0
0.1896,descent,0.7086,44.5605,44.3848,-19.2360,32.9760,0.032379,0.019917,0.084747,0.000253,0.0000,0.0100,0
0.1907,descent,0.7086,44.5605,44.3848,-19.2360,32.9760,0.032379,0.019917,0.084731,0.000269,0.0000,0.0100,0
0.1918,descent,0.7086,44.5605,44.3848,-17.8620,31.6020,0.032322,0.020135,0.084731,0.000269,0.0000,0.0100,0
0.1929,descent,0.7086,44.5605,44.3848,-17.8620,31.6020,0.032322,0.020135,0.084733,0.000267,0.0000,0.0100,0
0.1940,descent,0.7086,44.5605,44.3848,-17.8620,30.2280,0.032322,0.020353,0.084733,0.000267,0.0000,0.0100,0
0.1951,descent,0.7086,44.5605,44.3848,-17.8620,28.8540,0.032322,0.020571,0.084727,0.000273,0.0000,0.0100,0
0.1963,descent,0.7086,44.4727,44.2969,-16.4880,26.1060,0.032409,0.021572,0.084727,0.000273,0.0000,0.0100,0
0.1974,descent,0.7086,44.4727,44.2969,-16.4880,24.7320,0.032409,0.021790,0.084715,0.000285,0.0000,0.0100,0
0.1985,descent,0.7086,44.4727,44.2969,-16.4880,21.9840,0.032410,0.022226,0.084708,0.000292,0.0000,0.0100,0
0.1996,descent,0.7086,44.4727,44.2969,-16.4880,20.6100,0.032410,0.022443,0.084708,0.000292,0.0000,0.0100,0
0.2007,descent,0.7086,44.4727,44.2969,-15.1140,19.2360,0.032353,0.022661,0.084716,0.000284,0.0000,0.0100,0
0.2018,descent,0.7086,44.4727,44.2969,-15.1140,17.8620,0.032353,0.022879,0.084716,0.000284,0.0000,0.0100,0
0.2029,descent,0.7086,44.4727,44.2090,-15.1140,15.1140,0.032348,0.023885,0.084704,0.000296,0.0000,0.0100,0
0.2041,descent,0.7086,44.4727,44.2090,-15.1140,13.7400,0.032349,0.024103,0.084704,0.000296,0.0000,0.0100,0
0.2052,descent,0.7086,44.4727,44.2090,-13.7400,9.6180,0.032292,0.024756,0.084691,0.000309,0.0000,0.0100,0
0.2063,descent,0.7086,44.4727,44.2090,-12.3660,8.2440,0.032234,0.024974,0.084698,0.000302,0.0000,0.0100,0
0.2074,descent,0.7086,44.4727,44.1211,-12.3660,5.4960,0.032230,0.025988,0.084698,0.000302,0.0000,0.0100,0
0.2085,descent,0.7086,44.4727,44.1211,-12.3660,4.1220,0.032230,0.026834,0.084699,0.000301,0.0000,0.0100,0
0.2096,descent,0.7086,44.4727,44.1211,-10.9920,2.7480,0.032173,0.041940,0.084699,0.000301,0.0000,0.0100,0
0.2107,descent,0.7086,44.3848,44.1211,-10.9920,1.3740,0.032322,0.132195,0.084678,0.000322,0.0000,0.0100,0
0.2118,descent,0.7086,44.3848,44.0332,-10.9920,0.0000,0.032317,0.227418,0.084678,0.000322,0.0000,0.0100,0
0.2129,descent,0.7086,44.4727,44.0332,-10.9920,-1.3740,0.032169,0.133206,0.084671,0.000329,0.0000,0.0100,0
0.2140,descent,0.7086,44.4727,44.0332,-9.6180,-2.7480,0.032111,0.043382,0.084671,0.000329,0.0000,0.0100,0
0.2151,descent,0.7086,44.4727,44.0332,-9.6180,-4.1220,0.032111,0.028712,0.084685,0.000315,0.0000,0.0100,0
0.2162,descent,0.7086,44.4727,43.9453,-8.2440,-6.8700,0.032050,0.029082,0.084685,0.000315,0.0000,0.0100,0
0.2174,descent,0.7086,44.4727,43.9453,-6.8700,-6.8700,0.031992,0.029082,0.084679,0.000321,0.0000,0.0100,0
0.2185,descent,0.7203,44.4727,43.9453,-6.8700,-8.2440,0.031992,0.029300,0.084652,0.000348,0.0000,0.0100,0
0.2196,descent,0.7203,44.4727,43.9453,-6.8700,-9.6180,0.031993,0.029517,0.084652,0.000348,0.0000,0.0100,0
0.2207,descent,0.7203,44.4727,43.8574,-5.4960,-9.6180,0.031938,0.030088,0.084675,0.000325,0.0000,0.0100,0
0.2218,descent,0.7203,44.4727,43.8574,-5.4960,-10.9920,0.031938,0.030306,0.084675,0.000325,0.0000,0.0100,0
0.2229,descent,0.7203,44.4727,43.8574,-4.1220,-10.9920,0.032509,0.030306,0.084664,0.000336,0.0000,0.0100,0
0.2240,descent,0.7203,44.4727,43.8574,-4.1220,-12.3660,0.032509,0.030524,0.084664,0.000336,0.0000,0.0100,0
0.2251,descent,0.7203,44.3848,43.8574,-4.1220,-12.3660,0.032658,0.030519,0.084656,0.000344,0.0000,0.0100,0
0.2263,descent,0.7203,44.4727,43.8574,-4.1220,-13.7400,0.032509,0.030741,0.084637,0.000363,0.0000,0.0100,0
0.2274,descent,0.7203,44.4727,43.8574,-2.7480,-13.7400,0.047340,0.030741,0.084637,0.000363,0.0000,0.0100,0
0.2285,descent,0.7203,44.4727,43.8574,-2.7480,-13.7400,0.047340,0.030741,0.084661,0.000339,0.0000,0.0100,0
