Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0007,descent,1.1624,46.4941,45.0000,-57.7080,0.0000,0.036153,0.226239,0.084973,0.000027,0.6000,+0
0.0018,descent,1.1624,46.4941,44.9121,-57.7080,-1.3740,0.036148,0.132546,0.084989,0.000011,0.6000,+0
0.0029,descent,1.1624,46.4062,44.9121,-57.7080,-4.1220,0.036327,0.027720,0.084989,0.000011,0.6000,+0
0.0040,descent,1.1624,46.4062,44.8242,-57.7080,-5.4960,0.036323,0.027833,0.085010,-0.000010,0.6000,+0
0.0051,descent,1.1619,46.3184,44.8242,-57.7080,-8.2440,0.036502,0.027930,0.085010,-0.000010,0.6000,+0
0.0062,descent,1.1619,46.2305,44.8242,-57.7080,-9.6180,0.036681,0.027979,0.084996,0.000004,0.6000,+0
0.0074,descent,1.1619,46.2305,44.8242,-56.3340,-10.9920,0.036666,0.028034,0.084996,0.000004,0.6000,+0
0.0085,descent,1.1619,46.1426,44.7363,-56.3340,-12.3660,0.036841,0.028770,0.085002,-0.000002,0.6000,+0
0.0096,descent,1.1619,46.0547,44.6484,-56.3340,-15.1140,0.037015,0.029562,0.085002,-0.000002,0.6000,+0
0.0106,descent,1.1619,46.0547,44.6484,-54.9600,-16.4880,0.037001,0.029616,0.084983,0.000017,0.6000,+0
0.0119,descent,1.1619,45.9668,44.5605,-54.9600,-17.8620,0.037176,0.030353,0.084994,0.000006,0.6000,+0
0.0129,descent,1.1619,45.8789,44.5605,-54.9600,-19.2360,0.037355,0.030402,0.084994,0.000006,0.6000,+0
0.0140,descent,1.1619,45.8789,44.5605,-54.9600,-20.6100,0.037355,0.030457,0.084985,0.000015,0.6000,+0
0.0151,descent,1.1619,45.7910,44.5605,-54.9600,-20.6100,0.037534,0.030452,0.084985,0.000015,0.6000,+0
0.0162,descent,1.1619,45.7910,44.5605,-53.5860,-20.6100,0.037520,0.030452,0.084996,0.000004,0.6000,+0
0.0173,descent,1.1619,45.7031,44.4727,-53.5860,-21.9840,0.037694,0.031189,0.084996,0.000004,0.6000,+0
0.0185,descent,1.1619,45.7031,44.4727,-53.5860,-23.3580,0.037694,0.031243,0.084981,0.000019,0.6000,+0
0.0196,descent,1.1619,45.6152,44.3848,-52.2120,-24.7320,0.037854,0.031980,0.084981,0.000019,0.6000,+0
0.0207,descent,1.1619,45.5273,44.3848,-52.2120,-24.7320,0.038033,0.031975,0.085003,-0.000003,0.6000,+0
0.0218,descent,1.1619,45.5273,44.3848,-52.2120,-24.7320,0.038033,0.031975,0.085003,-0.000003,0.6000,+0
0.0229,descent,1.1619,45.5273,44.3848,-50.8380,-24.7320,0.038019,0.031975,0.084990,0.000010,0.6000,+0
0.0240,descent,1.1619,45.4395,44.3848,-50.8380,-26.1060,0.038198,0.032025,0.084987,0.000013,0.6000,+0
0.0251,descent,1.1619,45.3516,44.2969,-50.8380,-26.1060,0.038373,0.032707,0.084987,0.000013,0.6000,+0
