Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0007,descent,0.3045,33.3984,39.6387,-27.4800,-21.9840,0.003518,0.008027,0.089988,0.000012,0.1000,+5
0.0018,descent,0.3045,33.3105,39.5508,-27.4800,-23.3580,0.003541,0.008184,0.089992,0.000008,0.1000,+5
0.0029,descent,0.3045,33.3105,39.5508,-28.8540,-23.3580,0.003555,0.008184,0.089992,0.000008,0.1000,+5
0.0040,descent,0.3045,33.2227,39.5508,-28.8540,-24.7320,0.003583,0.008235,0.089998,0.000002,0.1000,+5
0.0051,descent,0.3045,33.2227,39.4629,-30.2280,-24.7320,0.003593,0.008342,0.089981,0.000019,0.1000,+5
0.0066,descent,0.3045,33.1348,39.4629,-31.6020,-24.7320,0.003634,0.008338,0.089981,0.000019,0.1000,+5
0.0074,descent,0.3045,33.1348,39.3750,-31.6020,-24.7320,0.003630,0.008445,0.090002,-0.000002,0.1000,+5
0.0085,descent,0.3045,33.0469,39.3750,-31.6020,-26.1060,0.003658,0.008496,0.090002,-0.000002,0.1000,+5
0.0096,descent,0.3045,33.0469,39.2871,-32.9760,-26.1060,0.003668,0.008603,0.089985,0.000015,0.1000,+5
0.0107,descent,0.3045,32.9590,39.2871,-32.9760,-26.1060,0.003695,0.008599,0.089985,0.000015,0.1000,+5
0.0118,descent,0.3045,32.8711,39.2871,-34.3500,-26.1060,0.003737,0.008595,0.089998,0.000002,0.1000,+5
0.0129,descent,0.3045,32.8711,39.2871,-34.3500,-26.1060,0.003737,0.008595,0.089998,0.000002,0.1000,+5
0.0140,descent,0.3045,32.7832,39.1992,-35.7240,-27.4800,0.003774,0.008753,0.089994,0.000006,0.1000,+5
0.0156,descent,0.3045,32.6953,39.1113,-37.0980,-27.4800,0.003811,0.008856,0.089986,0.000014,0.1000,+5
0.0163,descent,0.3045,32.6953,39.1113,-37.0980,-27.4800,0.003811,0.008856,0.089986,0.000014,0.1000,+5
0.0174,descent,0.3045,32.6074,39.1113,-37.0980,-28.8540,0.003839,0.008907,0.089995,0.000005,0.1000,+5
0.0185,descent,0.3045,32.6074,39.0234,-38.4720,-28.8540,0.003849,0.009014,0.089995,0.000005,0.1000,+5
0.0196,descent,0.3314,32.5195,39.0234,-38.4720,-28.8540,0.003876,0.009010,0.089994,0.000006,0.1000,+5
0.0207,descent,0.3314,32.5195,38.9355,-38.4720,-28.8540,0.003872,0.009118,0.089994,0.000006,0.1000,+5
0.0218,descent,0.3314,32.4316,38.9355,-39.8460,-30.2280,0.003914,0.009168,0.089994,0.000006,0.1000,+5
0.0229,descent,0.3314,32.4316,38.9355,-39.8460,-30.2280,0.003914,0.009168,0.089994,0.000006,0.1000,+5
0.0240,descent,0.3314,32.4316,38.8477,-39.8460,-30.2280,0.003910,0.009276,0.090001,-0.000001,0.1000,+5
0.0251,descent,0.3314,32.2559,38.8477,-41.2200,-30.2280,0.003978,0.009267,0.089997,0.000003,0.1000,+5
0.0263,descent,0.3314,32.1680,38.7598,-41.2200,-30.2280,0.004002,0.009371,0.089997,0.000003,0.1000,+5
0.0274,descent,0.3314,32.1680,38.7598,-42.5940,-30.2280,0.004016,0.009371,0.089983,0.000017,0.1000,+5
0.0285,descent,0.3314,32.1680,38.6719,-42.5940,-31.6020,0.004012,0.009533,0.089983,0.000017,0.1000,+5
0.0296,descent,0.3314,32.0801,38.6719,-42.5940,-31.6020,0.004039,0.009529,0.089986,0.000014,0.1000,+5
0.0307,descent,0.3314,31.9922,38.6719,-42.5940,-30.2280,0.004067,0.009470,0.089986,0.000014,0.1000,+5
0.0318,descent,0.3314,31.9922,38.5840,-42.5940,-31.6020,0.004062,0.009633,0.089980,0.000020,0.1000,+5
0.0329,descent,0.3314,31.9043,38.5840,-43.9680,-31.6020,0.004104,0.009629,0.089980,0.000020,0.1000,+5
0.0340,descent,0.3314,31.8164,38.5840,-43.9680,-31.6020,0.004131,0.009624,0.089976,0.000024,0.1000,+5
0.0351,descent,0.3314,31.8164,38.4961,-43.9680,-31.6020,0.004127,0.009732,0.089988,0.000012,0.1000,+5
0.0366,descent,0.3314,31.7285,38.4082,-43.9680,-31.6020,0.004151,0.009836,0.089988,0.000012,0.1000,+5
0.0374,descent,0.3314,31.6406,38.4082,-45.3420,-31.6020,0.004192,0.009832,0.089971,0.000029,0.1000,+5
0.0385,descent,0.3314,31.6406,38.4082,-45.3420,-31.6020,0.004192,0.009832,0.089971,0.000029,0.1000,+5
0.0396,descent,0.3314,31.5527,38.4082,-45.3420,-31.6020,0.004220,0.009828,0.089974,0.000026,0.1000,+5
0.0407,descent,0.3314,31.4648,38.3203,-46.7160,-31.6020,0.004257,0.009931,0.089974,0.000026,0.1000,+5
0.0419,descent,0.3314,31.4648,38.3203,-46.7160,-31.6020,0.004257,0.009931,0.089985,0.000015,0.1000,+5
0.0430,descent,0.3314,31.3770,38.2324,-46.7160,-31.6020,0.004281,0.010035,0.089985,0.000015,0.1000,+5
0.0440,descent,0.3314,31.2891,38.2324,-46.7160,-31.6020,0.004308,0.010031,0.089978,0.000022,0.1000,+5
0.0452,descent,0.3314,31.2012,38.1445,-48.0900,-31.6020,0.004346,0.010135,0.089971,0.000029,0.1000,+5
0.0463,descent,0.3314,31.2012,38.1445,-48.0900,-31.6020,0.004346,0.010135,0.089971,0.000029,0.1000,+5
0.0474,descent,0.3314,31.1133,38.0566,-48.0900,-31.6020,0.004369,0.010238,0.089971,0.000029,0.1000,+5
0.0485,descent,0.3314,31.0254,38.0566,-48.0900,-31.6020,0.004396,0.010234,0.089971,0.000029,0.1000,+5
0.0496,descent,0.3314,30.9375,37.9688,-49.4640,-32.9760,0.004434,0.010392,0.089983,0.000017,0.1000,+5
0.0507,descent,0.3314,30.9375,37.9688,-49.4640,-32.9760,0.004434,0.010392,0.089983,0.000017,0.1000,+5
0.0518,descent,0.3314,30.8496,37.8809,-49.4640,-32.9760,0.004457,0.010496,0.089981,0.000019,0.1000,+5
0.0529,descent,0.3314,30.7617,37.8809,-50.8380,-32.9760,0.004499,0.010492,0.089981,0.000019,0.1000,+5
0.0540,descent,0.3314,30.7617,37.8809,-50.8380,-32.9760,0.004499,0.010492,0.089978,0.000022,0.1000,+5
0.0551,descent,0.3314,30.4980,37.7930,-52.2120,-32.9760,0.004592,0.010588,0.089984,0.000016,0.1000,+5
0.0563,descent,0.3314,30.4980,37.7051,-52.2120,-32.9760,0.004588,0.010696,0.089984,0.000016,0.1000,+5
0.0574,descent,0.3314,30.4102,37.7051,-52.2120,-32.9760,0.004615,0.010692,0.089968,0.000032,0.1000,+5
0.0585,descent,0.3314,30.4102,37.7051,-52.2120,-32.9760,0.004615,0.010692,0.089968,0.000032,0.1000,+5
0.0596,descent,0.3314,30.3223,37.6172,-52.2120,-32.9760,0.004638,0.010796,0.089983,0.000017,0.1000,+5
0.0607,descent,0.3314,30.2344,37.6172,-53.5860,-32.9760,0.004680,0.010792,0.089983,0.000017,0.1000,+5
0.0618,descent,0.3314,30.1465,37.5293,-53.5860,-32.9760,0.004704,0.010896,0.089957,0.000043,0.1000,+5
0.0629,descent,0.3314,30.1465,37.5293,-53.5860,-34.3500,0.004704,0.010950,0.089957,0.000043,0.1000,+5
0.0640,descent,0.3314,30.1465,37.5293,-53.5860,-32.9760,0.004704,0.010896,0.089981,0.000019,0.1000,+5
0.0651,descent,0.3314,29.9707,37.4414,-54.9600,-34.3500,0.004769,0.011050,0.089964,0.000036,0.1000,+5
0.0663,descent,0.3314,29.9707,37.3535,-54.9600,-34.3500,0.004765,0.011158,0.089964,0.000036,0.1000,+5
0.0674,descent,0.3314,29.8828,37.3535,-54.9600,-34.3500,0.004792,0.011154,0.089955,0.000045,0.1000,+5
0.0685,descent,0.3314,29.7949,37.3535,-56.3340,-34.3500,0.004834,0.011150,0.089955,0.000045,0.1000,+5
0.0696,descent,0.3314,29.7949,37.2656,-56.3340,-34.3500,0.004830,0.011258,0.089965,0.000035,0.1000,+5
0.0707,descent,0.3314,29.6191,37.2656,-56.3340,-34.3500,0.004885,0.011250,0.089965,0.000035,0.1000,+5
0.0718,descent,0.3314,29.6191,37.1777,-56.3340,-34.3500,0.004881,0.011358,0.089945,0.000055,0.1000,+5
0.0729,descent,0.3314,29.5312,37.1777,-56.3340,-34.3500,0.004909,0.011354,0.089945,0.000055,0.1000,+5
0.0740,descent,0.3314,29.5312,37.1777,-57.7080,-34.3500,0.004923,0.011354,0.089956,0.000044,0.1000,+5
0.0752,descent,0.3314,29.3555,37.0898,-57.7080,-34.3500,0.004974,0.011454,0.089956,0.000044,0.1000,+5
0.0766,descent,0.3314,29.3555,37.0020,-57.7080,-34.3500,0.004970,0.011562,0.089956,0.000044,0.1000,+5
0.0774,descent,0.3314,29.2676,37.0020,-57.7080,-34.3500,0.004998,0.011558,0.089941,0.000059,0.1000,+5
0.0785,descent,0.3314,29.1797,37.0020,-57.7080,-34.3500,0.005025,0.011554,0.089941,0.000059,0.1000,+5
0.0796,descent,0.3314,29.1797,36.9141,-59.0820,-34.3500,0.005035,0.011662,0.089952,0.000048,0.1000,+5
0.0807,descent,0.3314,29.0918,36.9141,-59.0820,-34.3500,0.005063,0.011658,0.089952,0.000048,0.1000,+5
0.0818,descent,0.3314,29.0039,36.8262,-59.0820,-34.3500,0.005087,0.011762,0.089941,0.000059,0.1000,+5
0.0829,descent,0.3314,28.9160,36.8262,-59.0820,-34.3500,0.005114,0.011758,0.089941,0.000059,0.1000,+5
0.0840,descent,0.3314,28.9160,36.8262,-59.0820,-34.3500,0.005114,0.011758,0.089948,0.000052,0.1000,+5
0.0851,descent,0.3314,28.7402,36.7383,-59.0820,-34.3500,0.005165,0.011858,0.089939,0.000061,0.1000,+5
0.0863,descent,0.3314,28.7402,36.6504,-59.0820,-34.3500,0.005161,0.011966,0.089939,0.000061,0.1000,+5
0.0874,descent,0.3314,28.6523,36.6504,-59.0820,-34.3500,0.005189,0.011962,0.089936,0.000064,0.1000,+5
0.0885,descent,0.3314,28.5645,36.5625,-59.0820,-34.3500,0.005212,0.012066,0.089936,0.000064,0.1000,+5
0.0896,descent,0.3314,28.5645,36.5625,-59.0820,-34.3500,0.005212,0.012066,0.089930,0.000070,0.1000,+5
0.0907,descent,0.3314,28.4766,36.5625,-60.4560,-34.3500,0.005254,0.012063,0.089930,0.000070,0.1000,+5
0.0918,descent,0.3314,28.3887,36.4746,-60.4560,-34.3500,0.005278,0.012167,0.089938,0.000062,0.1000,+5
0.0929,descent,0.3314,28.3008,36.4746,-60.4560,-34.3500,0.005306,0.012163,0.089938,0.000062,0.1000,+5
0.0940,descent,0.3314,28.3008,36.3867,-60.4560,-34.3500,0.005302,0.012271,0.089942,0.000058,0.1000,+5
0.0956,descent,0.3314,28.1250,36.3867,-60.4560,-34.3500,0.005357,0.012263,0.089934,0.000066,0.1000,+5
0.0963,descent,0.3314,28.0371,36.3867,-60.4560,-34.3500,0.005384,0.012259,0.089934,0.000066,0.1000,+5
0.0974,descent,0.3314,27.9492,36.2988,-60.4560,-34.3500,0.005408,0.012364,0.089937,0.000063,0.1000,+5
0.0985,descent,0.3314,27.9492,36.2988,-61.8300,-34.3500,0.005422,0.012364,0.089937,0.000063,0.1000,+5
0.0996,descent,0.3314,27.8613,36.2109,-61.8300,-34.3500,0.005446,0.012468,0.089925,0.000075,0.1000,+5
0.1007,descent,0.3314,27.8613,36.2109,-61.8300,-34.3500,0.005446,0.012468,0.089925,0.000075,0.1000,+5
0.1018,descent,0.3314,27.7734,36.2109,-61.8300,-34.3500,0.005474,0.012464,0.089936,0.000064,0.1000,+5
0.1029,descent,0.3314,27.6855,36.1230,-61.8300,-34.3500,0.005497,0.012568,0.089936,0.000064,0.1000,+5
0.1040,descent,0.3314,27.5977,36.1230,-61.8300,-34.3500,0.005525,0.012564,0.089925,0.000075,0.1000,+5
0.1051,descent,0.3314,27.5098,36.0352,-61.8300,-34.3500,0.005549,0.012669,0.089914,0.000086,0.1000,+5
0.1063,descent,0.3314,27.4219,35.9473,-61.8300,-34.3500,0.005573,0.012773,0.089914,0.000086,0.1000,+5
0.1074,descent,0.3314,27.4219,35.9473,-61.8300,-34.3500,0.005573,0.012773,0.089913,0.000087,0.1000,+5
0.1085,descent,0.3314,27.3340,35.9473,-61.8300,-34.3500,0.005600,0.012769,0.089913,0.000087,0.1000,+5
0.1096,descent,0.4250,27.2461,35.8594,-61.8300,-34.3500,0.005624,0.012873,0.089911,0.000089,0.1000,+5
0.1107,descent,0.4250,27.1582,35.8594,-61.8300,-34.3500,0.005652,0.012870,0.089911,0.000089,0.1000,+5
0.1118,descent,0.4250,27.1582,35.8594,-61.8300,-34.3500,0.005652,0.012870,0.089919,0.000081,0.1000,+5
0.1129,descent,0.4250,27.0703,35.7715,-61.8300,-34.3500,0.005676,0.012974,0.089919,0.000081,0.1000,+5
0.1140,descent,0.4250,26.9824,35.7715,-61.8300,-34.3500,0.005703,0.012970,0.089918,0.000082,0.1000,+5
0.1151,descent,0.4250,26.8066,35.6836,-63.2040,-34.3500,0.005769,0.013071,0.089904,0.000096,0.1000,+5
