Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_displacement_m,Press_type,Angle_deg
0.0010,descent,1.3907,0.1381,90.4395,41.9238,-28.8540,-38.4720,0.039649,0.035023,0.000006,vertical,-30
0.0016,descent,1.3907,0.1381,90.4395,41.8359,-28.8540,-38.4720,0.039797,0.035175,-0.000003,vertical,-30
0.0026,descent,1.3907,0.1381,90.2637,41.7480,-30.2280,-39.8460,0.040344,0.035712,-0.000003,vertical,-30
0.0038,descent,1.3907,0.1381,90.2637,41.6602,-30.2280,-39.8460,0.040493,0.035866,-0.000004,vertical,-30
0.0049,descent,1.3907,0.1381,90.1758,41.6602,-30.2280,-39.8460,0.040664,0.036014,-0.000004,vertical,-30
0.0060,descent,1.3907,0.1381,90.1758,41.5723,-30.2280,-39.8460,0.040814,0.036169,0.000010,vertical,-30
0.0071,descent,1.3907,0.1381,90.1758,41.5723,-30.2280,-39.8460,0.040814,0.036169,0.000010,vertical,-30
0.0082,descent,1.3907,0.1381,90.0879,41.5723,-30.2280,-39.8460,0.040985,0.036318,-0.000011,vertical,-30
0.0093,descent,1.3907,0.1381,90.0879,41.4844,-30.2280,-39.8460,0.041136,0.036473,-0.000017,vertical,-30
0.0104,descent,1.3907,0.1381,90.0879,41.3965,-30.2280,-39.8460,0.041287,0.036629,-0.000017,vertical,-30
0.0115,descent,1.3907,0.1381,90.0000,41.3965,-30.2280,-39.8460,0.041458,0.036779,0.000009,vertical,-30
0.0126,descent,1.3907,0.1381,89.9121,41.3086,-30.2280,-39.8460,0.041782,0.037086,0.000009,vertical,-30
0.0138,descent,1.3850,0.1376,89.9121,41.3086,-30.2280,-39.8460,0.041782,0.037086,-0.000007,vertical,-30
0.0149,descent,1.3850,0.1376,89.9121,41.2207,-30.2280,-39.8460,0.041934,0.037243,-0.000007,vertical,-30
0.0170,descent,1.3850,0.1376,89.9121,41.2207,-30.2280,-39.8460,0.041934,0.037243,0.000006,vertical,-30
0.0175,descent,1.3850,0.1376,89.9121,41.2207,-30.2280,-39.8460,0.041934,0.037243,0.000016,vertical,-30
0.0183,descent,1.3850,0.1376,89.8242,41.2207,-30.2280,-39.8460,0.042107,0.037395,0.000016,vertical,-30
0.0195,descent,1.3850,0.1376,89.7363,41.1328,-31.6020,-39.8460,0.042472,0.037725,0.000022,vertical,-30
0.0206,descent,1.3850,0.1376,89.7363,41.1328,-31.6020,-39.8460,0.042472,0.037725,0.000022,vertical,-30
0.0216,descent,1.3850,0.1376,89.7363,41.0449,-31.6020,-39.8460,0.042625,0.037884,-0.000003,vertical,-30
0.0226,descent,1.3850,0.1376,89.6484,40.9570,-31.6020,-38.4720,0.042932,0.038126,-0.000003,vertical,-30
0.0238,descent,1.3850,0.1376,89.6484,40.8691,-31.6020,-38.4720,0.043086,0.038286,0.000010,vertical,-30
0.0249,descent,1.3850,0.1376,89.5605,40.8691,-31.6020,-38.4720,0.043260,0.038439,0.000010,vertical,-30
0.0260,descent,1.3850,0.1376,89.5605,40.8691,-31.6020,-38.4720,0.043260,0.038439,0.000011,vertical,-30
0.0271,descent,1.3850,0.1376,89.5605,40.7812,-31.6020,-38.4720,0.043414,0.038600,0.000011,vertical,-30
0.0282,descent,1.3850,0.1376,89.4727,40.7812,-31.6020,-38.4720,0.043589,0.038754,0.000010,vertical,-30
0.0293,descent,1.3850,0.1376,89.4727,40.7812,-31.6020,-38.4720,0.043589,0.038754,0.000010,vertical,-30
0.0304,descent,1.3850,0.1376,89.3848,40.6934,-31.6020,-38.4720,0.043919,0.039070,0.000027,vertical,-30
0.0315,descent,1.3850,0.1376,89.3848,40.6934,-31.6020,-37.0980,0.043899,0.039000,0.000025,vertical,-30
0.0328,descent,1.3850,0.1376,89.3848,40.6934,-31.6020,-37.0980,0.043899,0.039000,0.000025,vertical,-30
0.0356,descent,1.3850,0.1376,89.3848,40.6934,-31.6020,-37.0980,0.043899,0.039000,0.000037,vertical,-30
0.0362,descent,1.3850,0.1376,89.3848,40.6934,-31.6020,-37.0980,0.043899,0.039000,0.000037,vertical,-30
0.0372,descent,1.3850,0.1376,89.2090,40.5176,-30.2280,-35.7240,0.044501,0.039546,0.000037,vertical,-30
0.0384,descent,1.3850,0.1376,89.1211,40.5176,-31.6020,-35.7240,0.044717,0.039722,0.000022,vertical,-30
0.0394,descent,1.3850,0.1376,89.1211,40.4297,-31.6020,-35.7240,0.044874,0.039886,0.000030,vertical,-30
0.0405,descent,1.3850,0.1376,89.1211,40.4297,-30.2280,-35.7240,0.044834,0.039866,0.000030,vertical,-30
0.0416,descent,1.3850,0.1376,89.0332,40.4297,-31.6020,-34.3500,0.045030,0.039972,0.000039,vertical,-30
0.0427,descent,1.3850,0.1376,89.0332,40.3418,-31.6020,-34.3500,0.045187,0.040137,0.000039,vertical,-30
0.0439,descent,1.3850,0.1376,88.9453,40.3418,-31.6020,-34.3500,0.045364,0.040294,0.000045,vertical,-30
0.0450,descent,1.3850,0.1376,88.9453,40.3418,-30.2280,-32.9760,0.045303,0.040203,0.000045,vertical,-30
0.0460,descent,1.3850,0.1376,88.9453,40.3418,-30.2280,-32.9760,0.045303,0.040203,0.000023,vertical,-30
0.0471,descent,1.3850,0.1376,88.8574,40.2539,-31.6020,-31.6020,0.045658,0.040476,0.000023,vertical,-30
0.0482,descent,1.3850,0.1376,88.8574,40.2539,-30.2280,-31.6020,0.045618,0.040455,0.000032,vertical,-30
0.0494,descent,1.3850,0.1376,88.8574,40.2539,-30.2280,-31.6020,0.045618,0.040455,0.000032,vertical,-30
0.0505,descent,1.3850,0.1376,88.7695,40.2539,-30.2280,-30.2280,0.045774,0.040542,0.000047,vertical,-30
0.0517,descent,1.3850,0.1376,88.7695,40.2539,-30.2280,-28.8540,0.045754,0.040471,0.000051,vertical,-30
0.0528,descent,1.3850,0.1376,88.6816,40.2539,-31.6020,-27.4800,0.045950,0.040579,0.000051,vertical,-30
0.0538,descent,1.3850,0.1376,88.6816,40.1660,-30.2280,-27.4800,0.046069,0.040725,0.000052,vertical,-30
0.0549,descent,1.3850,0.1376,88.5937,40.1660,-31.6020,-26.1060,0.046266,0.040833,0.000052,vertical,-30
0.0560,descent,1.3850,0.1376,88.5937,40.1660,-31.6020,-26.1060,0.046266,0.040833,0.000043,vertical,-30
0.0571,descent,1.3850,0.1376,88.5937,40.1660,-31.6020,-24.7320,0.046245,0.040762,0.000043,vertical,-30
0.0582,descent,1.3850,0.1376,88.5059,40.1660,-31.6020,-24.7320,0.046423,0.040921,0.000051,vertical,-30
0.0593,descent,1.3850,0.1376,88.5059,40.1660,-31.6020,-23.3580,0.046402,0.040850,0.000051,vertical,-30
0.0604,descent,1.3850,0.1376,88.5059,40.1660,-31.6020,-23.3580,0.046402,0.040850,0.000044,vertical,-30
0.0615,descent,1.3850,0.1376,88.4180,40.0781,-31.6020,-23.3580,0.046739,0.041177,0.000068,vertical,-30
0.0626,descent,1.3850,0.1376,88.4180,40.0781,-30.2280,-21.9840,0.046679,0.041085,0.000068,vertical,-30
0.0638,descent,1.3850,0.1376,88.4180,40.0781,-30.2280,-20.6100,0.046658,0.041014,0.000054,vertical,-30
0.0649,descent,1.3850,0.1376,88.3301,40.0781,-30.2280,-20.6100,0.046836,0.041174,0.000054,vertical,-30
0.0662,descent,1.3850,0.1376,88.3301,40.0781,-30.2280,-19.2360,0.046815,0.041102,0.000060,vertical,-30
0.0674,descent,1.3850,0.1376,88.3301,40.0781,-30.2280,-19.2360,0.046815,0.041102,0.000061,vertical,-30
0.0683,descent,1.3850,0.1376,88.2422,40.0781,-30.2280,-17.8620,0.046972,0.041191,0.000061,vertical,-30
0.0694,descent,1.3850,0.1376,88.2422,40.0781,-30.2280,-17.8620,0.046972,0.041191,0.000069,vertical,-30
0.0704,descent,1.3850,0.1376,88.2422,40.0781,-28.8540,-16.4880,0.046912,0.041099,0.000069,vertical,-30
0.0715,descent,1.3850,0.1376,88.2422,40.0781,-28.8540,-16.4880,0.046912,0.041099,0.000077,vertical,-30
0.0726,descent,1.3850,0.1376,88.1543,40.0781,-28.8540,-13.7400,0.047048,0.041116,0.000077,vertical,-30
0.0738,descent,1.3850,0.1376,88.1543,40.0781,-28.8540,-13.7400,0.047048,0.041116,0.000088,vertical,-30
0.0749,descent,1.3850,0.1376,88.1543,40.0781,-28.8540,-12.3660,0.047027,0.041044,0.000088,vertical,-30
0.0760,descent,1.3850,0.1376,88.0664,40.0781,-27.4800,-12.3660,0.047166,0.041183,0.000084,vertical,-30
0.0771,descent,1.3850,0.1376,88.0664,40.0781,-27.4800,-10.9920,0.047145,0.041112,0.000084,vertical,-30
0.0782,descent,1.3850,0.1376,88.0664,40.0781,-27.4800,-10.9920,0.047145,0.041112,0.000072,vertical,-30
0.0793,descent,1.3850,0.1376,88.0664,40.0781,-27.4800,-9.6180,0.047124,0.041041,0.000081,vertical,-30
0.0804,descent,1.3850,0.1376,87.9785,40.0781,-27.4800,-9.6180,0.047302,0.041201,0.000081,vertical,-30
0.0815,descent,1.3850,0.1376,87.9785,40.0781,-27.4800,-8.2440,0.047281,0.041130,0.000090,vertical,-30
0.0829,descent,1.3850,0.1376,87.9785,40.0781,-26.1060,-6.8700,0.047221,0.041037,0.000090,vertical,-30
0.0838,descent,1.3850,0.1376,87.9785,40.0781,-26.1060,-6.8700,0.047221,0.041037,0.000083,vertical,-30
0.0849,descent,1.3850,0.1376,87.8906,40.0781,-24.7320,-6.8700,0.047359,0.041177,0.000083,vertical,-30
0.0860,descent,1.3850,0.1376,87.8906,40.0781,-24.7320,-5.4960,0.047338,0.041113,0.000096,vertical,-30
0.0871,descent,1.3850,0.1376,87.8906,40.0781,-24.7320,-5.4960,0.047338,0.041113,0.000096,vertical,-30
0.0882,descent,1.3850,0.1376,87.8906,40.0781,-23.3580,-5.4960,0.047298,0.041092,0.000101,vertical,-30
0.0893,descent,1.3850,0.1376,87.8027,40.0781,-23.3580,-4.1220,0.047456,0.041809,0.000101,vertical,-30
0.0904,descent,1.3850,0.1376,87.8027,40.0781,-23.3580,-4.1220,0.047456,0.041809,0.000096,vertical,-30
0.0915,descent,1.3850,0.1376,87.8027,40.0781,-23.3580,-4.1220,0.047456,0.041809,0.000108,vertical,-30
0.0926,descent,1.3850,0.1376,87.8027,40.0781,-21.9840,-2.7480,0.047395,0.056605,0.000108,vertical,-30
0.0937,descent,1.3850,0.1376,87.8027,40.0781,-21.9840,-2.7480,0.047395,0.056605,0.000104,vertical,-30
0.0949,descent,1.3850,0.1376,87.8027,40.0781,-20.6100,-1.3740,0.047334,0.146555,0.000104,vertical,-30
0.0960,descent,1.3850,0.1376,87.8027,40.0781,-20.6100,-1.3740,0.047334,0.146555,0.000102,vertical,-30
0.0971,descent,1.3850,0.1376,87.8027,40.0781,-20.6100,-1.3740,0.047334,0.146555,0.000102,vertical,-30
0.0982,descent,1.3850,0.1376,87.8027,40.0781,-19.2360,-1.3740,0.047293,0.146534,0.000110,vertical,-30
0.0993,descent,1.3850,0.1376,87.7148,40.0781,-19.2360,-1.3740,0.047472,0.146695,0.000110,vertical,-30
0.1004,descent,1.3850,0.1376,87.7148,40.0781,-19.2360,0.0000,0.047451,0.241057,0.000107,vertical,-30
0.1015,descent,1.3850,0.1376,87.7148,40.0781,-17.8620,0.0000,0.047411,0.241036,0.000117,vertical,-30
0.1027,descent,1.3850,0.1376,87.7148,40.0781,-17.8620,0.0000,0.047411,0.241036,0.000117,vertical,-30
0.1038,descent,1.3826,0.1374,87.7148,40.0781,-16.4880,0.0000,0.047371,0.241015,0.000106,vertical,-30
0.1049,descent,1.3826,0.1374,87.7148,40.0781,-16.4880,0.0000,0.047371,0.241015,0.000106,vertical,-30
0.1060,descent,1.3826,0.1374,87.7148,40.0781,-16.4880,0.0000,0.047371,0.241015,0.000124,vertical,-30
0.1071,descent,1.3826,0.1374,87.7148,40.0781,-15.1140,0.0000,0.047331,0.240994,0.000124,vertical,-30
0.1082,descent,1.3826,0.1374,87.7148,40.0781,-15.1140,0.0000,0.047331,0.240994,0.000127,vertical,-30
0.1093,descent,1.3826,0.1374,87.7148,40.1660,-13.7400,1.3740,0.047109,0.146298,0.000127,vertical,-30
0.1104,descent,1.3826,0.1374,87.6270,40.1660,-13.7400,1.3740,0.047288,0.146459,0.000134,vertical,-30
0.1115,descent,1.3826,0.1374,87.6270,40.1660,-13.7400,1.3740,0.047288,0.146459,0.000109,vertical,-30
0.1126,descent,1.3826,0.1374,87.6270,40.2539,-12.3660,2.7480,0.047067,0.056155,0.000109,vertical,-30
0.1138,descent,1.3826,0.1374,87.6270,40.3418,-12.3660,4.1220,0.046886,0.041026,0.000127,vertical,-30
0.1151,descent,1.3826,0.1374,87.6270,40.4297,-12.3660,5.4960,0.046706,0.040158,0.000127,vertical,-30
0.1161,descent,1.3826,0.1374,87.6270,40.4297,-12.3660,5.4960,0.046706,0.040158,0.000128,vertical,-30
0.1172,descent,1.3826,0.1374,87.6270,40.5176,-10.9920,6.8700,0.046486,0.039890,0.000128,vertical,-30
0.1182,descent,1.3826,0.1374,87.6270,40.6055,-10.9920,8.2440,0.046307,0.039652,0.000137,vertical,-30
0.1193,descent,1.3826,0.1374,87.6270,40.6934,-9.6180,10.9920,0.046068,0.039322,0.000139,vertical,-30
0.1205,descent,1.3826,0.1374,87.6270,40.7812,-9.6180,12.3660,0.045889,0.039085,0.000139,vertical,-30
0.1215,descent,1.3826,0.1374,87.6270,40.8691,-9.6180,13.7400,0.045711,0.038848,0.000143,vertical,-30
0.1228,descent,1.3826,0.1374,87.6270,41.0449,-8.2440,17.8620,0.045297,0.038285,0.000143,vertical,-30
0.1238,descent,1.3826,0.1374,87.6270,41.1328,-6.8700,20.6100,0.045060,0.037959,0.000150,vertical,-30
0.1249,descent,1.3826,0.1374,87.6270,41.2207,-6.8700,23.3580,0.044864,0.037654,0.000150,vertical,-30
0.1260,descent,1.3826,0.1374,87.6270,41.3965,-6.8700,26.1060,0.044514,0.037188,0.000158,vertical,-30
0.1271,descent,1.3826,0.1374,87.6270,41.4844,-6.8700,28.8540,0.044319,0.036885,0.000158,vertical,-30
0.1282,descent,1.3826,0.1374,87.6270,41.5723,-6.8700,31.6020,0.044125,0.036582,0.000140,vertical,-30
0.1293,descent,1.3826,0.1374,87.6270,41.5723,-5.4960,32.9760,0.044072,0.036492,0.000140,vertical,-30
0.1304,descent,1.3826,0.1374,87.6270,41.6602,-5.4960,35.7240,0.043879,0.036190,0.000155,vertical,-30
0.1315,descent,1.3826,0.1374,87.6270,41.7480,-5.4960,38.4720,0.043686,0.035889,0.000166,vertical,-30
