Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_d_Nmrad,Alpha
0.0007,descent,0.4226,30.4980,29.3555,-9.6180,35.7240,0.011385,0.033527,0.085000,0.000000,0.159542,0.3
0.0018,descent,0.4226,30.4102,29.5312,-9.6180,41.2200,0.011438,0.032950,0.084984,0.000016,0.159542,0.3
0.0030,descent,0.4226,30.4102,29.6191,-9.6180,42.5940,0.011442,0.032718,0.084984,0.000016,0.159542,0.3
0.0041,descent,0.4226,30.4102,29.7070,-10.9920,45.3420,0.011460,0.032432,0.084985,0.000015,0.159542,0.3
0.0052,descent,0.4226,30.4102,29.7070,-10.9920,46.7160,0.011460,0.032377,0.084985,0.000015,0.159542,0.3
0.0063,descent,0.4226,30.4102,29.7949,-10.9920,49.4640,0.011463,0.032091,0.084984,0.000016,0.159542,0.3
0.0074,descent,0.4226,30.4102,29.8828,-10.9920,52.2120,0.011467,0.031804,0.084984,0.000016,0.159542,0.3
0.0085,descent,0.4226,30.3223,29.9707,-10.9920,53.5860,0.011516,0.031568,0.084993,0.000007,0.159542,0.3
0.0096,descent,0.4226,30.3223,30.0586,-10.9920,56.3340,0.011520,0.031282,0.084993,0.000007,0.159542,0.3
0.0108,descent,0.4226,30.3223,30.1465,-12.3660,59.0820,0.011538,0.030995,0.084985,0.000015,0.159542,0.3
0.0119,descent,0.4226,30.2344,30.2344,-12.3660,63.2040,0.011587,0.030651,0.085002,-0.000002,0.159542,0.3
0.0130,descent,0.4226,30.2344,30.3223,-12.3660,64.5780,0.011591,0.030418,0.085002,-0.000002,0.159542,0.3
0.0141,descent,0.4226,30.2344,30.4102,-13.7400,67.3260,0.011609,0.030132,0.084991,0.000009,0.159542,0.3
0.0152,descent,0.4226,30.2344,30.4980,-13.7400,68.7000,0.011612,0.029900,0.084991,0.000009,0.159542,0.3
0.0163,descent,0.4226,30.2344,30.5859,-13.7400,70.0740,0.011616,0.029668,0.084998,0.000002,0.159542,0.3
0.0174,descent,0.4226,30.1465,30.5859,-13.7400,71.4480,0.011662,0.029610,0.084998,0.000002,0.159542,0.3
0.0185,descent,0.4226,30.1465,30.6738,-15.1140,72.8220,0.011680,0.029378,0.084980,0.000020,0.159542,0.3
0.0196,descent,0.4226,30.1465,30.7617,-15.1140,74.1960,0.011683,0.029146,0.084980,0.000020,0.159542,0.3
0.0207,descent,0.4226,30.1465,30.7617,-15.1140,74.1960,0.011683,0.029146,0.084991,0.000009,0.159542,0.3
0.0218,descent,0.4226,30.0586,30.8496,-15.1140,75.5700,0.011733,0.028910,0.084982,0.000018,0.159542,0.3
0.0229,descent,0.4226,30.0586,31.0254,-16.4880,75.5700,0.011754,0.028555,0.084982,0.000018,0.159542,0.3
0.0241,descent,0.4226,30.0586,31.0254,-16.4880,75.5700,0.011754,0.028555,0.084980,0.000020,0.159542,0.3
0.0252,descent,0.4226,30.0586,31.0254,-16.4880,75.5700,0.011754,0.028555,0.084980,0.000020,0.159542,0.3
0.0263,descent,0.4226,29.9707,31.1133,-16.4880,74.1960,0.011804,0.028428,0.084966,0.000034,0.159542,0.3
0.0275,descent,0.4226,29.9707,31.2012,-16.4880,74.1960,0.011807,0.028250,0.084966,0.000034,0.159542,0.3
0.0286,descent,0.4226,29.9707,31.2891,-16.4880,74.1960,0.011811,0.028073,0.084967,0.000033,0.159542,0.3
0.0296,descent,0.4226,29.9707,31.2891,-16.4880,72.8220,0.011811,0.028127,0.084967,0.000033,0.159542,0.3
0.0307,descent,0.4226,29.8828,31.3770,-17.8620,72.8220,0.011875,0.027946,0.084982,0.000018,0.159542,0.3
0.0318,descent,0.4226,29.8828,31.4648,-17.8620,71.4480,0.011878,0.027823,0.084972,0.000028,0.159542,0.3
0.0330,descent,0.4226,29.7949,31.4648,-17.8620,70.0740,0.011924,0.027873,0.084972,0.000028,0.159542,0.3
0.0341,descent,0.4226,29.7949,31.5527,-17.8620,68.7000,0.011928,0.027750,0.084975,0.000025,0.159542,0.3
0.0352,descent,0.4226,29.7949,31.5527,-17.8620,67.3260,0.011928,0.027805,0.084975,0.000025,0.159542,0.3
0.0363,descent,0.4226,29.7949,31.5527,-17.8620,65.9520,0.011928,0.027859,0.084982,0.000018,0.159542,0.3
0.0374,descent,0.4226,29.7070,31.6406,-19.2360,65.9520,0.011991,0.027678,0.084982,0.000018,0.159542,0.3
0.0385,descent,0.4226,29.7070,31.6406,-19.2360,64.5780,0.011991,0.027732,0.084966,0.000034,0.159542,0.3
0.0396,descent,0.4226,29.7070,31.7285,-19.2360,63.2040,0.011995,0.027609,0.084966,0.000034,0.159542,0.3
0.0407,descent,0.4226,29.7070,31.7285,-19.2360,63.2040,0.011995,0.027609,0.084973,0.000027,0.159542,0.3
0.0419,descent,0.4226,29.6191,31.8164,-19.2360,60.4560,0.012045,0.027537,0.084971,0.000029,0.159542,0.3
0.0430,descent,0.4226,29.6191,31.8164,-20.6100,59.0820,0.012059,0.027591,0.084971,0.000029,0.159542,0.3
0.0443,descent,0.4226,29.6191,31.8164,-19.2360,57.7080,0.012045,0.027646,0.084967,0.000033,0.159542,0.3
0.0453,descent,0.4226,29.5313,31.9043,-20.6100,56.3340,0.012108,0.027519,0.084967,0.000033,0.159542,0.3
0.0464,descent,0.4226,29.5313,31.9043,-20.6100,54.9600,0.012108,0.027573,0.084965,0.000035,0.159542,0.3
0.0475,descent,0.4226,29.5313,31.9043,-20.6100,53.5860,0.012108,0.027628,0.084965,0.000035,0.159542,0.3
0.0486,descent,0.4226,29.4434,31.9043,-20.6100,52.2120,0.012154,0.027678,0.084981,0.000019,0.159542,0.3
0.0497,descent,0.4226,29.4434,31.9043,-20.6100,50.8380,0.012154,0.027733,0.084981,0.000019,0.159542,0.3
0.0507,descent,0.4226,29.4434,31.9922,-20.6100,49.4640,0.012158,0.027610,0.084957,0.000043,0.159542,0.3
0.0519,descent,0.4226,29.3555,31.9922,-21.9840,46.7160,0.012218,0.027715,0.084980,0.000020,0.159542,0.3
0.0530,descent,0.4226,29.3555,31.9922,-21.9840,45.3420,0.012218,0.027769,0.084980,0.000020,0.159542,0.3
0.0541,descent,0.4226,29.3555,31.9922,-21.9840,43.9680,0.012218,0.027824,0.084966,0.000034,0.159542,0.3
0.0552,descent,0.4226,29.2676,31.9922,-21.9840,41.2200,0.012264,0.027929,0.084966,0.000034,0.159542,0.3
0.0563,descent,0.4226,29.2676,31.9922,-21.9840,39.8460,0.012264,0.027983,0.084971,0.000029,0.159542,0.3
0.0574,descent,0.4226,29.2676,31.9922,-21.9840,38.4720,0.012264,0.028038,0.084971,0.000029,0.159542,0.3
