Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,K11,K22,K33
29.5968,0.4000,0.435877,0.551095,0.551570,-0.022896,16.8750,31.2012,0.213026,0.454153,0.454153
29.5978,0.4000,0.436768,0.551095,0.551570,-0.022896,16.8750,31.1133,0.213018,0.454151,0.454151
29.5990,0.4000,0.437795,0.551095,0.551570,-0.022896,16.7871,31.0254,0.213009,0.454149,0.454149
29.6000,0.4000,0.437883,0.551095,0.551570,-0.022896,16.6992,31.0254,0.213000,0.454147,0.454147
29.6012,0.4000,0.437836,0.551095,0.551570,-0.022896,16.6992,31.0254,0.212992,0.454144,0.454144
29.6023,0.4000,0.438728,0.551095,0.551570,-0.022896,16.6992,30.9375,0.212983,0.454142,0.454142
29.6035,0.4000,0.438814,0.551095,0.551570,-0.022896,16.6113,30.9375,0.212974,0.454140,0.454140
29.6047,0.4000,0.438766,0.551095,0.551570,-0.022896,16.6113,30.9375,0.212965,0.454137,0.454137
29.6057,0.4000,0.438852,0.551095,0.551570,-0.022896,16.5234,30.9375,0.212956,0.454135,0.454135
29.6067,0.4000,0.439743,0.551095,0.551570,-0.022896,16.5234,30.8496,0.212947,0.454133,0.454133
29.6078,0.4000,0.439827,0.551095,0.551570,-0.022896,16.4355,30.8496,0.212937,0.454130,0.454130
29.6090,0.4000,0.440851,0.551095,0.551570,-0.022896,16.3477,30.7617,0.212928,0.454128,0.454128
29.6101,0.4000,0.440801,0.551095,0.551570,-0.022896,16.3477,30.7617,0.212918,0.454125,0.454125
29.6111,0.4000,0.440882,0.551095,0.551570,-0.022896,16.2598,30.7617,0.212909,0.454123,0.454123
29.6122,0.4000,0.440831,0.551095,0.551570,-0.022896,16.2598,30.7617,0.212899,0.454120,0.454120
29.6133,0.4000,0.441722,0.551095,0.551570,-0.022896,16.2598,30.6738,0.212890,0.454118,0.454118
29.6144,0.4000,0.441802,0.551095,0.551570,-0.022896,16.1719,30.6738,0.212880,0.454115,0.454115
29.6156,0.4000,0.441749,0.551095,0.551570,-0.022896,16.1719,30.6738,0.212870,0.454113,0.454113
29.6167,0.4000,0.441697,0.551095,0.551570,-0.022896,16.1719,30.6738,0.212861,0.454110,0.454110
29.6178,0.4000,0.442720,0.551095,0.551570,-0.022896,16.0840,30.5859,0.212851,0.454108,0.454108
29.6189,0.4000,0.442797,0.551095,0.551570,-0.022896,15.9961,30.5859,0.212841,0.454105,0.454105
29.6200,0.4000,0.442743,0.551095,0.551570,-0.022896,15.9961,30.5859,0.212831,0.454103,0.454103
29.6211,0.4000,0.443764,0.551095,0.551570,-0.022896,15.9082,30.4980,0.212821,0.454100,0.454100
29.6222,0.4000,0.443709,0.551095,0.551570,-0.022896,15.9082,30.4980,0.212811,0.454097,0.454097
29.6233,0.4000,0.443654,0.551095,0.551570,-0.022896,15.9082,30.4980,0.212800,0.454094,0.454094
29.6244,0.4000,0.443729,0.551095,0.551570,-0.022896,15.8203,30.4980,0.212790,0.454092,0.454092
29.6256,0.4000,0.443674,0.551095,0.551570,-0.022896,15.8203,30.4980,0.212780,0.454089,0.454089
29.6267,0.4000,0.443749,0.551095,0.551570,-0.022896,15.7324,30.4980,0.212770,0.454086,0.454086
29.6278,0.4000,0.443693,0.551095,0.551570,-0.022896,15.7324,30.4980,0.212760,0.454084,0.454084
29.6289,0.4000,0.443768,0.551095,0.551570,-0.022896,15.6445,30.4980,0.212749,0.454081,0.454081
29.6300,0.4000,0.443712,0.551095,0.551570,-0.022896,15.6445,30.4980,0.212739,0.454078,0.454078
29.6311,0.4000,0.443657,0.551095,0.551570,-0.022896,15.6445,30.4980,0.212729,0.454076,0.454076
29.6322,0.4000,0.443602,0.551095,0.551570,-0.022896,15.6445,30.4980,0.212719,0.454073,0.454073
29.6333,0.4000,0.443546,0.551095,0.551570,-0.022896,15.6445,30.4980,0.212709,0.454070,0.454070
29.6344,0.4000,0.444565,0.551095,0.551570,-0.022896,15.5566,30.4102,0.212698,0.454068,0.454068
29.6356,0.4000,0.444508,0.551095,0.551570,-0.022896,15.5566,30.4102,0.212688,0.454065,0.454065
29.6367,0.4000,0.444580,0.551095,0.551570,-0.022896,15.4687,30.4102,0.212677,0.454062,0.454062
29.6378,0.4000,0.444524,0.551095,0.551570,-0.022896,15.4687,30.4102,0.212667,0.454060,0.454060
29.6389,0.4000,0.444595,0.644075,0.644940,0.033381,15.3809,30.4102,0.212657,0.454057,0.454057
29.6400,0.4000,0.444539,0.644075,0.644940,0.033381,15.3809,30.4102,0.212646,0.454054,0.454054
29.6411,0.4000,0.444610,0.644075,0.644940,0.033381,15.2930,30.4102,0.212636,0.454051,0.454051
29.6422,0.4000,0.443610,0.644075,0.644940,0.033381,15.2930,30.4980,0.212625,0.454049,0.454049
29.6433,0.4000,0.443682,0.644075,0.644940,0.033381,15.2051,30.4980,0.212615,0.454046,0.454046
29.6444,0.4000,0.443626,0.644075,0.644940,0.033381,15.2051,30.4980,0.212605,0.454043,0.454043
29.6456,0.4000,0.443571,0.644075,0.644940,0.033381,15.2051,30.4980,0.212595,0.454041,0.454041
29.6467,0.4000,0.443643,0.644075,0.644940,0.033381,15.1172,30.4980,0.212584,0.454038,0.454038
29.6478,0.4000,0.443587,0.644075,0.644940,0.033381,15.1172,30.4980,0.212574,0.454035,0.454035
29.6489,0.4000,0.443659,0.644075,0.644940,0.033381,15.0293,30.4980,0.212564,0.454033,0.454033
29.6500,0.4000,0.443603,0.644075,0.644940,0.033381,15.0293,30.4980,0.212554,0.454030,0.454030
29.6511,0.4000,0.443547,0.644075,0.644940,0.033381,15.0293,30.4980,0.212543,0.454027,0.454027
29.6522,0.4000,0.443618,0.644075,0.644940,0.033381,14.9414,30.4980,0.212533,0.454025,0.454025
29.6533,0.4000,0.443562,0.644075,0.644940,0.033381,14.9414,30.4980,0.212523,0.454022,0.454022
29.6544,0.4000,0.443506,0.644075,0.644940,0.033381,14.9414,30.4980,0.212513,0.454019,0.454019
29.6556,0.4000,0.443577,0.644075,0.644940,0.033381,14.8535,30.4980,0.212502,0.454017,0.454017
29.6567,0.4000,0.443521,0.644075,0.644940,0.033381,14.8535,30.4980,0.212492,0.454014,0.454014
29.6578,0.4000,0.443592,0.644075,0.644940,0.033381,14.7656,30.4980,0.212482,0.454011,0.454011
29.6589,0.4000,0.443536,0.644075,0.644940,0.033381,14.7656,30.4980,0.212471,0.454009,0.454009
29.6600,0.4000,0.442666,0.644075,0.644940,0.033381,14.6777,30.5859,0.212461,0.454006,0.454006
29.6611,0.4000,0.442611,0.644075,0.644940,0.033381,14.6777,30.5859,0.212451,0.454004,0.454004
29.6622,0.4000,0.442556,0.644075,0.644940,0.033381,14.6777,30.5859,0.212441,0.454001,0.454001
29.6633,0.4000,0.442502,0.644075,0.644940,0.033381,14.6777,30.5859,0.212431,0.453998,0.453998
29.6645,0.4000,0.442447,0.644075,0.644940,0.033381,14.6777,30.5859,0.212421,0.453996,0.453996
29.6656,0.4000,0.442518,0.644075,0.644940,0.033381,14.5898,30.5859,0.212411,0.453993,0.453993
29.6667,0.4000,0.442463,0.644075,0.644940,0.033381,14.5898,30.5859,0.212401,0.453991,0.453991
29.6678,0.4000,0.442409,0.644075,0.644940,0.033381,14.5898,30.5859,0.212391,0.453988,0.453988
29.6689,0.4000,0.441416,0.644075,0.644940,0.033381,14.5898,30.6738,0.212381,0.453986,0.453986
29.6700,0.4000,0.441489,0.644075,0.644940,0.033381,14.5020,30.6738,0.212371,0.453983,0.453983
29.6711,0.4000,0.441435,0.644075,0.644940,0.033381,14.5020,30.6738,0.212361,0.453981,0.453981
29.6722,0.4000,0.440446,0.644075,0.644940,0.033381,14.5020,30.7617,0.212352,0.453978,0.453978
29.6733,0.4000,0.440394,0.644075,0.644940,0.033381,14.5020,30.7617,0.212342,0.453976,0.453976
29.6744,0.4000,0.439408,0.644075,0.644940,0.033381,14.5020,30.8496,0.212333,0.453973,0.453973
29.6756,0.4000,0.438551,0.644075,0.644940,0.033381,14.4141,30.9375,0.212323,0.453971,0.453971
29.6767,0.4000,0.438501,0.644075,0.644940,0.033381,14.4141,30.9375,0.212314,0.453969,0.453969
29.6778,0.4000,0.437522,0.644075,0.644940,0.033381,14.4141,31.0254,0.212305,0.453967,0.453967
29.6789,0.4000,0.436545,0.644075,0.644940,0.033381,14.4141,31.1133,0.212297,0.453965,0.453965
29.6800,0.4000,0.435571,0.644075,0.644940,0.033381,14.4141,31.2012,0.212288,0.453962,0.453962
29.6811,0.4000,0.434726,0.644075,0.644940,0.033381,14.3262,31.2891,0.212280,0.453960,0.453960
29.6822,0.4000,0.434682,0.644075,0.644940,0.033381,14.3262,31.2891,0.212271,0.453958,0.453958
29.6833,0.4000,0.433714,0.644075,0.644940,0.033381,14.3262,31.3770,0.212263,0.453956,0.453956
29.6844,0.4000,0.432750,0.644075,0.644940,0.033381,14.3262,31.4648,0.212255,0.453954,0.453954
29.6856,0.4000,0.431915,0.644075,0.644940,0.033381,14.2383,31.5527,0.212248,0.453953,0.453953
29.6867,0.4000,0.431874,0.644075,0.644940,0.033381,14.2383,31.5527,0.212240,0.453951,0.453951
29.6878,0.4000,0.430916,0.644075,0.644940,0.033381,14.2383,31.6406,0.212233,0.453949,0.453949
29.6889,0.4000,0.429173,0.644075,0.644940,0.033381,14.1504,31.8164,0.212225,0.453947,0.453947
29.6900,0.4000,0.429135,0.644075,0.644940,0.033381,14.1504,31.8164,0.212218,0.453946,0.453946
29.6911,0.4000,0.428186,0.644075,0.644940,0.033381,14.1504,31.9043,0.212212,0.453944,0.453944
29.6922,0.4000,0.427240,0.644075,0.644940,0.033381,14.1504,31.9922,0.212205,0.453943,0.453943
29.6933,0.4000,0.426424,0.644075,0.644940,0.033381,14.0625,32.0801,0.212199,0.453941,0.453941
29.6944,0.4000,0.426390,0.644075,0.644940,0.033381,14.0625,32.0801,0.212192,0.453940,0.453940
29.6956,0.4000,0.425451,0.644075,0.644940,0.033381,14.0625,32.1680,0.212186,0.453938,0.453938
29.6967,0.4000,0.424514,0.644075,0.644940,0.033381,14.0625,32.2559,0.212180,0.453937,0.453937
29.6978,0.4000,0.424483,0.644075,0.644940,0.033381,14.0625,32.2559,0.212174,0.453936,0.453936
29.6989,0.4000,0.422775,0.644075,0.644940,0.033381,13.9746,32.4316,0.212168,0.453934,0.453934
29.7000,0.4000,0.421848,0.644075,0.644940,0.033381,13.9746,32.5195,0.212163,0.453933,0.453933
29.7011,0.4000,0.421947,0.644075,0.644940,0.033381,13.8867,32.5195,0.212158,0.453932,0.453932
29.7022,0.4000,0.421023,0.644075,0.644940,0.033381,13.8867,32.6074,0.212153,0.453931,0.453931
29.7033,0.4000,0.420102,0.644075,0.644940,0.033381,13.8867,32.6953,0.212148,0.453930,0.453930
29.7044,0.4000,0.420076,0.644075,0.644940,0.033381,13.8867,32.6953,0.212143,0.453929,0.453929
29.7056,0.4000,0.419158,0.644075,0.644940,0.033381,13.8867,32.7832,0.212138,0.453928,0.453928
29.7067,0.4000,0.419134,0.644075,0.644940,0.033381,13.8867,32.7832,0.212133,0.453927,0.453927
29.7078,0.4000,0.418219,0.644075,0.644940,0.033381,13.8867,32.8711,0.212129,0.453926,0.453926
29.7089,0.4000,0.417435,0.644075,0.644940,0.033381,13.7988,32.9590,0.212124,0.453925,0.453925
29.7100,0.4000,0.416526,0.644075,0.644940,0.033381,13.7988,33.0469,0.212120,0.453924,0.453924
29.7111,0.4000,0.416505,0.644075,0.644940,0.033381,13.7988,33.0469,0.212116,0.453923,0.453923
29.7122,0.4000,0.415727,0.644075,0.644940,0.033381,13.7109,33.1348,0.212112,0.453922,0.453922
29.7133,0.4000,0.415707,0.644075,0.644940,0.033381,13.7109,33.1348,0.212109,0.453921,0.453921
29.7144,0.4000,0.414805,0.644075,0.644940,0.033381,13.7109,33.2227,0.212105,0.453920,0.453920
29.7156,0.4000,0.414786,0.644075,0.644940,0.033381,13.7109,33.2227,0.212101,0.453920,0.453920
29.7167,0.4000,0.413888,0.644075,0.644940,0.033381,13.7109,33.3105,0.212098,0.453919,0.453919
29.7178,0.4000,0.413870,0.644075,0.644940,0.033381,13.7109,33.3105,0.212094,0.453918,0.453918
29.7189,0.4000,0.412975,0.644075,0.644940,0.033381,13.7109,33.3984,0.212091,0.453918,0.453918
29.7200,0.4000,0.412958,0.644075,0.644940,0.033381,13.7109,33.3984,0.212088,0.453917,0.453917
29.7211,0.4000,0.412193,0.644075,0.644940,0.033381,13.6230,33.4863,0.212085,0.453916,0.453916
29.7222,0.4000,0.412177,0.644075,0.644940,0.033381,13.6230,33.4863,0.212082,0.453916,0.453916
29.7233,0.4000,0.411288,0.644075,0.644940,0.033381,13.6230,33.5742,0.212079,0.453915,0.453915
29.7244,0.4000,0.411274,0.644075,0.644940,0.033381,13.6230,33.5742,0.212076,0.453914,0.453914
29.7256,0.4000,0.411260,0.644075,0.644940,0.033381,13.6230,33.5742,0.212073,0.453914,0.453914
29.7267,0.4000,0.411373,0.644075,0.644940,0.033381,13.5352,33.5742,0.212071,0.453913,0.453913
29.7278,0.4000,0.410487,0.644075,0.644940,0.033381,13.5352,33.6621,0.212068,0.453913,0.453913
29.7289,0.4000,0.410473,0.511994,0.512448,-0.021546,13.5352,33.6621,0.212065,0.453912,0.453912
29.7300,0.4000,0.410460,0.511994,0.512448,-0.021546,13.5352,33.6621,0.212063,0.453912,0.453912
29.7312,0.4000,0.409577,0.511994,0.512448,-0.021546,13.5352,33.7500,0.212060,0.453911,0.453911
29.7322,0.4000,0.409565,0.511994,0.512448,-0.021546,13.5352,33.7500,0.212058,0.453911,0.453911
29.7333,0.4000,0.409553,0.511994,0.512448,-0.021546,13.5352,33.7500,0.212055,0.453910,0.453910
29.7344,0.4000,0.409541,0.511994,0.512448,-0.021546,13.5352,33.7500,0.212053,0.453910,0.453910
29.7356,0.4000,0.409656,0.511994,0.512448,-0.021546,13.4473,33.7500,0.212051,0.453909,0.453909
29.7367,0.4000,0.409644,0.511994,0.512448,-0.021546,13.4473,33.7500,0.212048,0.453909,0.453909
29.7378,0.4000,0.409632,0.511994,0.512448,-0.021546,13.4473,33.7500,0.212046,0.453908,0.453908
29.7389,0.4000,0.409620,0.511994,0.512448,-0.021546,13.4473,33.7500,0.212043,0.453908,0.453908
29.7400,0.4000,0.408740,0.511994,0.512448,-0.021546,13.4473,33.8379,0.212041,0.453907,0.453907
29.7411,0.4000,0.408729,0.511994,0.512448,-0.021546,13.4473,33.8379,0.212039,0.453907,0.453907
29.7422,0.4000,0.409585,0.511994,0.512448,-0.021546,13.4473,33.7500,0.212037,0.453906,0.453906
29.7433,0.4000,0.408706,0.511994,0.512448,-0.021546,13.4473,33.8379,0.212034,0.453906,0.453906
29.7445,0.4000,0.408822,0.511994,0.512448,-0.021546,13.3594,33.8379,0.212032,0.453906,0.453906
29.7456,0.4000,0.408811,0.511994,0.512448,-0.021546,13.3594,33.8379,0.212030,0.453905,0.453905
29.7467,0.4000,0.408799,0.511994,0.512448,-0.021546,13.3594,33.8379,0.212028,0.453905,0.453905
29.7478,0.4000,0.409655,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212025,0.453904,0.453904
29.7489,0.4000,0.409643,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212023,0.453904,0.453904
29.7500,0.4000,0.409631,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212021,0.453903,0.453903
29.7511,0.4000,0.409619,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212018,0.453903,0.453903
29.7522,0.4000,0.409607,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212016,0.453902,0.453902
29.7533,0.4000,0.409595,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212013,0.453902,0.453902
29.7544,0.4000,0.409582,0.511994,0.512448,-0.021546,13.3594,33.7500,0.212011,0.453901,0.453901
29.7556,0.4000,0.409696,0.511994,0.512448,-0.021546,13.2715,33.7500,0.212009,0.453901,0.453901
29.7567,0.4000,0.409684,0.511994,0.512448,-0.021546,13.2715,33.7500,0.212006,0.453900,0.453900
29.7578,0.4000,0.409672,0.511994,0.512448,-0.021546,13.2715,33.7500,0.212004,0.453900,0.453900
29.7589,0.4000,0.409660,0.511994,0.512448,-0.021546,13.2715,33.7500,0.212001,0.453899,0.453899
29.7600,0.4000,0.409647,0.511994,0.512448,-0.021546,13.2715,33.7500,0.211999,0.453899,0.453899
29.7611,0.4000,0.409635,0.511994,0.512448,-0.021546,13.2715,33.7500,0.211996,0.453898,0.453898
29.7622,0.4000,0.410492,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211994,0.453898,0.453898
29.7633,0.4000,0.410479,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211991,0.453897,0.453897
29.7645,0.4000,0.410465,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211989,0.453897,0.453897
29.7656,0.4000,0.410452,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211986,0.453896,0.453896
29.7667,0.4000,0.410439,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211983,0.453896,0.453896
29.7678,0.4000,0.410426,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211981,0.453895,0.453895
29.7689,0.4000,0.410413,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211978,0.453895,0.453895
29.7700,0.4000,0.410399,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211975,0.453894,0.453894
29.7711,0.4000,0.410386,0.511994,0.512448,-0.021546,13.2715,33.6621,0.211973,0.453894,0.453894
29.7722,0.4000,0.411244,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211970,0.453893,0.453893
29.7733,0.4000,0.411230,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211967,0.453892,0.453892
29.7744,0.4000,0.411216,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211964,0.453892,0.453892
29.7756,0.4000,0.411201,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211962,0.453891,0.453891
29.7767,0.4000,0.411187,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211959,0.453891,0.453891
29.7778,0.4000,0.411173,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211956,0.453890,0.453890
29.7789,0.4000,0.411159,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211953,0.453890,0.453890
29.7800,0.4000,0.412018,0.511994,0.512448,-0.021546,13.2715,33.4863,0.211950,0.453889,0.453889
29.7811,0.4000,0.412002,0.511994,0.512448,-0.021546,13.2715,33.4863,0.211947,0.453888,0.453888
29.7822,0.4000,0.411987,0.511994,0.512448,-0.021546,13.2715,33.4863,0.211944,0.453888,0.453888
29.7833,0.4000,0.411099,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211941,0.453887,0.453887
29.7844,0.4000,0.411085,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211939,0.453887,0.453887
29.7856,0.4000,0.411071,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211936,0.453886,0.453886
29.7867,0.4000,0.411057,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211933,0.453885,0.453885
29.7878,0.4000,0.411043,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211930,0.453885,0.453885
29.7889,0.4000,0.411029,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211928,0.453884,0.453884
29.7900,0.4000,0.411015,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211925,0.453884,0.453884
29.7911,0.4000,0.411001,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211922,0.453883,0.453883
29.7922,0.4000,0.410987,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211919,0.453883,0.453883
29.7933,0.4000,0.410973,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211917,0.453882,0.453882
29.7945,0.4000,0.410959,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211914,0.453882,0.453882
29.7956,0.4000,0.410945,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211911,0.453881,0.453881
29.7967,0.4000,0.410931,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211908,0.453880,0.453880
29.7978,0.4000,0.410917,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211906,0.453880,0.453880
29.7989,0.4000,0.410904,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211903,0.453879,0.453879
29.8000,0.4000,0.410890,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211900,0.453879,0.453879
29.8011,0.4000,0.410876,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211897,0.453878,0.453878
29.8022,0.4000,0.410862,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211895,0.453878,0.453878
29.8033,0.4000,0.410848,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211892,0.453877,0.453877
29.8044,0.4000,0.410835,0.511994,0.512448,-0.021546,13.2715,33.5742,0.211889,0.453876,0.453876
29.8056,0.4000,0.410696,0.511994,0.512448,-0.021546,13.3594,33.5742,0.211887,0.453876,0.453876
29.8067,0.4000,0.410682,0.511994,0.512448,-0.021546,13.3594,33.5742,0.211884,0.453875,0.453875
29.8078,0.4000,0.410668,0.511994,0.512448,-0.021546,13.3594,33.5742,0.211881,0.453875,0.453875
29.8089,0.4000,0.410529,0.511994,0.512448,-0.021546,13.4473,33.5742,0.211879,0.453874,0.453874
29.8100,0.4000,0.410390,0.511994,0.512448,-0.021546,13.5352,33.5742,0.211876,0.453874,0.453874
29.8111,0.4000,0.410251,0.511994,0.512448,-0.021546,13.6230,33.5742,0.211874,0.453873,0.453873
29.8122,0.4000,0.409985,0.511994,0.512448,-0.021546,13.7988,33.5742,0.211871,0.453873,0.453873
29.8133,0.4000,0.409846,0.511994,0.512448,-0.021546,13.8867,33.5742,0.211869,0.453872,0.453872
29.8144,0.4000,0.409707,0.511994,0.512448,-0.021546,13.9746,33.5742,0.211866,0.453872,0.453872
29.8156,0.4000,0.409440,0.511994,0.512448,-0.021546,14.1504,33.5742,0.211864,0.453871,0.453871
29.8167,0.4000,0.409172,0.511994,0.512448,-0.021546,14.3262,33.5742,0.211862,0.453871,0.453871
29.8178,0.4000,0.409032,0.511994,0.512448,-0.021546,14.4141,33.5742,0.211859,0.453870,0.453870
29.8189,0.4000,0.408505,0.337153,0.346881,-0.081575,14.7656,33.5742,0.211857,0.453870,0.453870
29.8200,0.4000,0.408364,0.337153,0.346881,-0.081575,14.8535,33.5742,0.211855,0.453869,0.453869
29.8211,0.4000,0.407220,0.337153,0.346881,-0.081575,15.0293,33.6621,0.211853,0.453869,0.453869
29.8222,0.4000,0.406950,0.337153,0.346881,-0.081575,15.2051,33.6621,0.211852,0.453869,0.453869
29.8233,0.4000,0.406678,0.337153,0.346881,-0.081575,15.3809,33.6621,0.211850,0.453868,0.453868
29.8245,0.4000,0.405534,0.337153,0.346881,-0.081575,15.5566,33.7500,0.211849,0.453868,0.453868
29.8256,0.4000,0.405262,0.337153,0.346881,-0.081575,15.7324,33.7500,0.211847,0.453868,0.453868
29.8267,0.4000,0.404118,0.337153,0.346881,-0.081575,15.9082,33.8379,0.211846,0.453868,0.453868
29.8278,0.4000,0.402976,0.337153,0.346881,-0.081575,16.0840,33.9258,0.211846,0.453867,0.453867
29.8289,0.4000,0.401700,0.337153,0.346881,-0.081575,16.3477,34.0137,0.211845,0.453867,0.453867
29.8300,0.4000,0.400560,0.337153,0.346881,-0.081575,16.5234,34.1016,0.211845,0.453867,0.453867
29.8311,0.4000,0.400286,0.337153,0.346881,-0.081575,16.6992,34.1016,0.211845,0.453867,0.453867
29.8322,0.4000,0.399147,0.337153,0.346881,-0.081575,16.8750,34.1895,0.211845,0.453867,0.453867
29.8333,0.4000,0.398009,0.337153,0.346881,-0.081575,17.0508,34.2773,0.211846,0.453867,0.453867
29.8344,0.4000,0.396873,0.337153,0.346881,-0.081575,17.2266,34.3652,0.211847,0.453868,0.453868
29.8356,0.4000,0.396596,0.337153,0.346881,-0.081575,17.4023,34.3652,0.211847,0.453868,0.453868
29.8367,0.4000,0.395601,0.337153,0.346881,-0.081575,17.4902,34.4531,0.211848,0.453868,0.453868
29.8378,0.4000,0.394325,0.337153,0.346881,-0.081575,17.7539,34.5410,0.211850,0.453868,0.453868
29.8389,0.4000,0.392052,0.337153,0.346881,-0.081575,18.1055,34.7168,0.211852,0.453869,0.453869
29.8400,0.4000,0.390921,0.337153,0.346881,-0.081575,18.2813,34.8047,0.211854,0.453869,0.453869
29.8411,0.4000,0.390641,0.337153,0.346881,-0.081575,18.4570,34.8047,0.211856,0.453870,0.453870
29.8422,0.4000,0.389510,0.337153,0.346881,-0.081575,18.6328,34.8926,0.211859,0.453870,0.453870
29.8433,0.4000,0.388528,0.337153,0.346881,-0.081575,18.7207,34.9805,0.211861,0.453871,0.453871
29.8444,0.4000,0.388246,0.337153,0.346881,-0.081575,18.8965,34.9805,0.211864,0.453871,0.453871
29.8456,0.4000,0.387116,0.337153,0.346881,-0.081575,19.0723,35.0684,0.211867,0.453872,0.453872
29.8467,0.4000,0.386137,0.337153,0.346881,-0.081575,19.1602,35.1563,0.211870,0.453872,0.453872
29.8478,0.4000,0.385011,0.337153,0.346881,-0.081575,19.3359,35.2441,0.211874,0.453873,0.453873
29.8489,0.4000,0.383583,0.337153,0.346881,-0.081575,19.6875,35.3320,0.211878,0.453874,0.453874
29.8500,0.4000,0.383448,0.337153,0.346881,-0.081575,19.7754,35.3320,0.211882,0.453875,0.453875
29.8511,0.4000,0.382322,0.337153,0.346881,-0.081575,19.9512,35.4199,0.211886,0.453875,0.453875
29.8522,0.4000,0.382033,0.337153,0.346881,-0.081575,20.1270,35.4199,0.211890,0.453876,0.453876
29.8533,0.4000,0.381215,0.337153,0.346881,-0.081575,20.1270,35.5078,0.211894,0.453877,0.453877
29.8544,0.4000,0.379935,0.337153,0.346881,-0.081575,20.3906,35.5957,0.211899,0.453878,0.453878
29.8556,0.4000,0.379956,0.337153,0.346881,-0.081575,20.3906,35.5957,0.211904,0.453879,0.453879
29.8567,0.4000,0.378831,0.337153,0.346881,-0.081575,20.5664,35.6836,0.211909,0.453880,0.453880
29.8578,0.4000,0.378697,0.337153,0.346881,-0.081575,20.6543,35.6836,0.211914,0.453881,0.453881
29.8589,0.4000,0.377413,0.337153,0.346881,-0.081575,20.9180,35.7715,0.211919,0.453882,0.453882
29.8600,0.4000,0.377117,0.337153,0.346881,-0.081575,21.0938,35.7715,0.211924,0.453883,0.453883
29.8611,0.4000,0.375990,0.337153,0.346881,-0.081575,21.2695,35.8594,0.211930,0.453884,0.453884
29.8622,0.4000,0.375854,0.337153,0.346881,-0.081575,21.3574,35.8594,0.211935,0.453885,0.453885
29.8633,0.4000,0.375555,0.337153,0.346881,-0.081575,21.5332,35.8594,0.211941,0.453886,0.453886
29.8644,0.4000,0.375418,0.337153,0.346881,-0.081575,21.6211,35.8594,0.211947,0.453887,0.453887
29.8656,0.4000,0.374287,0.337153,0.346881,-0.081575,21.7969,35.9473,0.211953,0.453889,0.453889
29.8667,0.4000,0.374149,0.337153,0.346881,-0.081575,21.8848,35.9473,0.211958,0.453890,0.453890
29.8678,0.4000,0.373846,0.337153,0.346881,-0.081575,22.0605,35.9473,0.211964,0.453891,0.453891
29.8689,0.4000,0.373374,0.337153,0.346881,-0.081575,22.3242,35.9473,0.211971,0.453892,0.453892
29.8700,0.4000,0.372405,0.337153,0.346881,-0.081575,22.4121,36.0352,0.211977,0.453893,0.453893
29.8711,0.4000,0.372097,0.337153,0.346881,-0.081575,22.5879,36.0352,0.211983,0.453895,0.453895
29.8722,0.4000,0.371957,0.337153,0.346881,-0.081575,22.6758,36.0352,0.211990,0.453896,0.453896
29.8733,0.4000,0.371646,0.337153,0.346881,-0.081575,22.8516,36.0352,0.211996,0.453897,0.453897
