Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,K11,K22,K33
0.0368,0.4000,0.990718,1.263278,1.263728,0.033718,44.9121,43.8574,0.496842,0.499681,0.499681
0.0378,0.4000,0.992250,1.263278,1.263728,0.033718,44.9121,43.7695,0.496747,0.499669,0.499669
0.0391,0.4000,0.997841,1.263278,1.263728,0.033718,44.8242,43.5937,0.496651,0.499657,0.499657
0.0403,0.4000,0.997597,1.263278,1.263728,0.033718,44.8242,43.5937,0.496554,0.499645,0.499645
0.0412,0.4000,0.997354,1.263278,1.263728,0.033718,44.8242,43.5937,0.496458,0.499633,0.499633
0.0422,0.4000,0.998886,1.263278,1.263728,0.033718,44.8242,43.5059,0.496362,0.499621,0.499621
0.0433,0.4000,0.998642,1.263278,1.263728,0.033718,44.8242,43.5059,0.496266,0.499608,0.499608
0.0445,0.4000,1.000177,1.263278,1.263728,0.033718,44.8242,43.4180,0.496170,0.499596,0.499596
0.0456,0.4000,0.999931,1.263278,1.263728,0.033718,44.8242,43.4180,0.496074,0.499583,0.499583
0.0467,0.4000,1.001468,1.263278,1.263728,0.033718,44.8242,43.3301,0.495978,0.499571,0.499571
0.0478,0.4000,1.001221,1.263278,1.263728,0.033718,44.8242,43.3301,0.495882,0.499558,0.499558
0.0489,0.4000,1.005011,1.263278,1.263728,0.033718,44.7363,43.2422,0.495785,0.499545,0.499545
0.0500,0.4000,1.004760,1.263278,1.263728,0.033718,44.7363,43.2422,0.495688,0.499532,0.499532
0.0511,0.4000,1.004510,1.263278,1.263728,0.033718,44.7363,43.2422,0.495591,0.499519,0.499519
0.0522,0.4000,1.006044,1.263278,1.263728,0.033718,44.7363,43.1543,0.495495,0.499506,0.499506
0.0533,0.4000,1.005793,1.263278,1.263728,0.033718,44.7363,43.1543,0.495398,0.499492,0.499492
0.0545,0.4000,1.005541,1.263278,1.263728,0.033718,44.7363,43.1543,0.495301,0.499479,0.499479
0.0556,0.4000,1.007077,1.263278,1.263728,0.033718,44.7363,43.0664,0.495205,0.499466,0.499466
0.0567,0.4000,1.006824,1.263278,1.263728,0.033718,44.7363,43.0664,0.495108,0.499452,0.499452
0.0578,0.4000,1.008362,1.263278,1.263728,0.033718,44.7363,42.9785,0.495011,0.499438,0.499438
0.0589,0.4000,1.009903,1.263278,1.263728,0.033718,44.7363,42.8906,0.494914,0.499424,0.499424
0.0600,0.4000,1.009647,1.263278,1.263728,0.033718,44.7363,42.8906,0.494817,0.499411,0.499411
0.0611,0.4000,1.009392,1.263278,1.263728,0.033718,44.7363,42.8906,0.494721,0.499397,0.499397
0.0624,0.4000,1.010933,1.263278,1.263728,0.033718,44.7363,42.8027,0.494624,0.499382,0.499382
0.0633,0.4000,1.010676,1.263278,1.263728,0.033718,44.7363,42.8027,0.494527,0.499368,0.499368
0.0645,0.4000,1.010420,1.263278,1.263728,0.033718,44.7363,42.8027,0.494431,0.499354,0.499354
0.0656,0.4000,1.011962,1.263278,1.263728,0.033718,44.7363,42.7148,0.494334,0.499340,0.499340
0.0667,0.4000,1.011704,1.263278,1.263728,0.033718,44.7363,42.7148,0.494237,0.499325,0.499325
0.0678,0.4000,1.009234,1.263278,1.263728,0.033718,44.8242,42.7148,0.494141,0.499311,0.499311
0.0689,0.4000,1.008978,1.263278,1.263728,0.033718,44.8242,42.7148,0.494045,0.499297,0.499297
0.0700,0.4000,1.010528,1.263278,1.263728,0.033718,44.8242,42.6270,0.493949,0.499282,0.499282
0.0711,0.4000,1.010271,1.263278,1.263728,0.033718,44.8242,42.6270,0.493853,0.499267,0.499267
0.0722,0.4000,1.010014,1.263278,1.263728,0.033718,44.8242,42.6270,0.493757,0.499253,0.499253
0.0734,0.4000,1.009757,1.263278,1.263728,0.033718,44.8242,42.6270,0.493661,0.499238,0.499238
0.0745,0.4000,1.011308,1.263278,1.263728,0.033718,44.8242,42.5391,0.493565,0.499223,0.499223
0.0756,0.4000,1.011050,1.263278,1.263728,0.033718,44.8242,42.5391,0.493469,0.499209,0.499209
0.0767,0.4000,1.010792,1.263278,1.263728,0.033718,44.8242,42.5391,0.493373,0.499194,0.499194
0.0782,0.4000,1.010534,1.263278,1.263728,0.033718,44.8242,42.5391,0.493277,0.499179,0.499179
0.0792,0.4000,1.010276,1.263278,1.263728,0.033718,44.8242,42.5391,0.493182,0.499164,0.499164
0.0801,0.4000,1.011827,1.263278,1.263728,0.033718,44.8242,42.4512,0.493086,0.499149,0.499149
0.0812,0.4000,1.011568,1.263278,1.263728,0.033718,44.8242,42.4512,0.492990,0.499134,0.499134
0.0823,0.4000,1.011308,1.263278,1.263728,0.033718,44.8242,42.4512,0.492894,0.499119,0.499119
0.0834,0.4000,1.011049,1.263278,1.263728,0.033718,44.8242,42.4512,0.492798,0.499104,0.499104
0.0845,0.4000,1.010790,1.263278,1.263728,0.033718,44.8242,42.4512,0.492703,0.499089,0.499089
0.0856,0.4000,1.010531,1.263278,1.263728,0.033718,44.8242,42.4512,0.492607,0.499074,0.499074
0.0867,0.4000,1.012082,1.263278,1.263728,0.033718,44.8242,42.3633,0.492511,0.499059,0.499059
0.0878,0.4000,1.009634,1.263278,1.263728,0.033718,44.9121,42.3633,0.492416,0.499044,0.499044
0.0889,0.4000,1.009375,1.263278,1.263728,0.033718,44.9121,42.3633,0.492321,0.499028,0.499028
0.0900,0.4000,1.009117,1.263278,1.263728,0.033718,44.9121,42.3633,0.492226,0.499013,0.499013
0.0911,0.4000,1.006668,1.263278,1.263728,0.033718,45.0000,42.3633,0.492132,0.498998,0.498998
0.0923,0.4000,1.004218,1.262350,1.262810,0.034071,45.0879,42.3633,0.492038,0.498983,0.498983
0.0934,0.4000,1.003964,1.262350,1.262810,0.034071,45.0879,42.3633,0.491945,0.498968,0.498968
0.0945,0.4000,1.001513,1.262350,1.262810,0.034071,45.1758,42.3633,0.491852,0.498953,0.498953
0.0956,0.4000,1.001261,1.262350,1.262810,0.034071,45.1758,42.3633,0.491759,0.498938,0.498938
0.0967,0.4000,1.001010,1.262350,1.262810,0.034071,45.1758,42.3633,0.491666,0.498923,0.498923
0.0978,0.4000,0.998558,1.262350,1.262810,0.034071,45.2637,42.3633,0.491574,0.498908,0.498908
0.0990,0.4000,0.993897,1.262350,1.262810,0.034071,45.4395,42.3633,0.491483,0.498893,0.498893
0.1001,0.4000,0.993652,1.262350,1.262810,0.034071,45.4395,42.3633,0.491392,0.498878,0.498878
0.1011,0.4000,0.991196,1.262350,1.262810,0.034071,45.5273,42.3633,0.491301,0.498864,0.498864
0.1023,0.4000,0.990953,1.262350,1.262810,0.034071,45.5273,42.3633,0.491211,0.498849,0.498849
0.1034,0.4000,0.988496,1.262350,1.262810,0.034071,45.6152,42.3633,0.491122,0.498834,0.498834
0.1045,0.4000,0.988255,1.262350,1.262810,0.034071,45.6152,42.3633,0.491032,0.498819,0.498819
0.1056,0.4000,0.985797,1.262350,1.262810,0.034071,45.7031,42.3633,0.490943,0.498805,0.498805
0.1067,0.4000,0.985558,1.262350,1.262810,0.034071,45.7031,42.3633,0.490854,0.498790,0.498790
0.1078,0.4000,0.985320,1.262350,1.262810,0.034071,45.7031,42.3633,0.490766,0.498775,0.498775
0.1090,0.4000,0.980636,1.262350,1.262810,0.034071,45.8789,42.3633,0.490678,0.498761,0.498761
0.1100,0.4000,0.980402,1.262350,1.262810,0.034071,45.8789,42.3633,0.490591,0.498746,0.498746
0.1111,0.4000,0.980168,1.262350,1.262810,0.034071,45.8789,42.3633,0.490503,0.498732,0.498732
0.1122,0.4000,0.977706,1.262350,1.262810,0.034071,45.9668,42.3633,0.490416,0.498717,0.498717
0.1134,0.4000,0.977474,1.262350,1.262810,0.034071,45.9668,42.3633,0.490329,0.498703,0.498703
0.1145,0.4000,0.977242,1.262350,1.262810,0.034071,45.9668,42.3633,0.490243,0.498689,0.498689
0.1156,0.4000,0.977011,1.262350,1.262810,0.034071,45.9668,42.3633,0.490156,0.498674,0.498674
0.1167,0.4000,0.976779,1.262350,1.262810,0.034071,45.9668,42.3633,0.490069,0.498660,0.498660
0.1178,0.4000,0.976547,1.262350,1.262810,0.034071,45.9668,42.3633,0.489983,0.498645,0.498645
0.1190,0.4000,0.976316,1.262350,1.262810,0.034071,45.9668,42.3633,0.489896,0.498631,0.498631
0.1201,0.4000,0.976085,1.262350,1.262810,0.034071,45.9668,42.3633,0.489809,0.498616,0.498616
0.1211,0.4000,0.975853,1.262350,1.262810,0.034071,45.9668,42.3633,0.489723,0.498602,0.498602
0.1222,0.4000,0.975622,1.262350,1.262810,0.034071,45.9668,42.3633,0.489636,0.498588,0.498588
0.1234,0.4000,0.975391,1.262350,1.262810,0.034071,45.9668,42.3633,0.489550,0.498573,0.498573
0.1245,0.4000,0.975160,1.262350,1.262810,0.034071,45.9668,42.3633,0.489463,0.498559,0.498559
0.1256,0.4000,0.974929,1.262350,1.262810,0.034071,45.9668,42.3633,0.489377,0.498544,0.498544
0.1267,0.4000,0.974698,1.262350,1.262810,0.034071,45.9668,42.3633,0.489291,0.498530,0.498530
0.1278,0.4000,0.974467,1.262350,1.262810,0.034071,45.9668,42.3633,0.489204,0.498516,0.498516
0.1290,0.4000,0.974237,1.262350,1.262810,0.034071,45.9668,42.3633,0.489118,0.498501,0.498501
0.1300,0.4000,0.974006,1.262350,1.262810,0.034071,45.9668,42.3633,0.489032,0.498487,0.498487
0.1311,0.4000,0.973776,1.262350,1.262810,0.034071,45.9668,42.3633,0.488945,0.498473,0.498473
0.1322,0.4000,0.973545,1.262350,1.262810,0.034071,45.9668,42.3633,0.488859,0.498458,0.498458
0.1334,0.4000,0.973315,1.262350,1.262810,0.034071,45.9668,42.3633,0.488773,0.498444,0.498444
0.1345,0.4000,0.971235,1.262350,1.262810,0.034071,45.9668,42.4512,0.488687,0.498430,0.498430
0.1357,0.4000,0.973228,1.262350,1.262810,0.034071,45.8789,42.4512,0.488600,0.498416,0.498416
0.1368,0.4000,0.971156,1.262350,1.262810,0.034071,45.8789,42.5391,0.488514,0.498402,0.498402
0.1379,0.4000,0.970928,1.262350,1.262810,0.034071,45.8789,42.5391,0.488428,0.498388,0.498388
0.1391,0.4000,0.968862,1.262350,1.262810,0.034071,45.8789,42.6270,0.488341,0.498374,0.498374
0.1401,0.4000,0.966803,1.262350,1.262810,0.034071,45.8789,42.7148,0.488255,0.498361,0.498361
0.1412,0.4000,0.964749,1.262350,1.262810,0.034071,45.8789,42.8027,0.488169,0.498348,0.498348
0.1423,0.4000,0.962701,1.262350,1.262810,0.034071,45.8789,42.8906,0.488083,0.498335,0.498335
0.1434,0.4000,0.960659,1.262350,1.262810,0.034071,45.8789,42.9785,0.487997,0.498322,0.498322
0.1445,0.4000,0.958623,1.262350,1.262810,0.034071,45.8789,43.0664,0.487912,0.498310,0.498310
0.1456,0.4000,0.956593,1.262350,1.262810,0.034071,45.8789,43.1543,0.487826,0.498297,0.498297
0.1467,0.4000,0.957278,1.262350,1.262810,0.034071,45.7031,43.3301,0.487740,0.498286,0.498286
0.1478,0.4000,0.955270,1.262350,1.262810,0.034071,45.7031,43.4180,0.487654,0.498274,0.498274
0.1490,0.4000,0.951488,1.262350,1.262810,0.034071,45.7031,43.5937,0.487568,0.498263,0.498263
0.1500,0.4000,0.947726,1.262350,1.262810,0.034071,45.7031,43.7695,0.487482,0.498252,0.498252
0.1511,0.4000,0.943985,1.262350,1.262810,0.034071,45.7031,43.9453,0.487396,0.498242,0.498242
0.1522,0.4000,0.942019,1.262350,1.262810,0.034071,45.7031,44.0332,0.487311,0.498232,0.498232
0.1534,0.4000,0.940058,1.262350,1.262810,0.034071,45.7031,44.1211,0.487225,0.498222,0.498222
0.1545,0.4000,0.940397,1.262350,1.262810,0.034071,45.6152,44.2090,0.487140,0.498212,0.498212
0.1556,0.4000,0.938452,1.262350,1.262810,0.034071,45.6152,44.2969,0.487054,0.498203,0.498203
0.1567,0.4000,0.936513,1.262350,1.262810,0.034071,45.6152,44.3848,0.486968,0.498194,0.498194
0.1578,0.4000,0.934580,1.262350,1.262810,0.034071,45.6152,44.4727,0.486883,0.498185,0.498185
0.1589,0.4000,0.930936,1.262350,1.262810,0.034071,45.6152,44.6484,0.486798,0.498176,0.498176
0.1600,0.4000,0.929022,1.262350,1.262810,0.034071,45.6152,44.7363,0.486713,0.498168,0.498168
0.1611,0.4000,0.927115,1.262350,1.262810,0.034071,45.6152,44.8242,0.486628,0.498160,0.498160
0.1622,0.4000,0.925214,1.262350,1.262810,0.034071,45.6152,44.9121,0.486543,0.498152,0.498152
0.1633,0.4000,0.925017,1.262350,1.262810,0.034071,45.6152,44.9121,0.486458,0.498144,0.498144
0.1645,0.4000,0.919746,1.262350,1.262810,0.034071,45.6152,45.1758,0.486374,0.498136,0.498136
0.1656,0.4000,0.919551,1.262350,1.262810,0.034071,45.6152,45.1758,0.486289,0.498129,0.498129
0.1667,0.4000,0.917677,1.262350,1.262810,0.034071,45.6152,45.2637,0.486205,0.498122,0.498122
0.1678,0.4000,0.917483,1.262350,1.262810,0.034071,45.6152,45.2637,0.486121,0.498115,0.498115
0.1690,0.4000,0.913947,1.262350,1.262810,0.034071,45.6152,45.4395,0.486037,0.498108,0.498108
0.1700,0.4000,0.913755,1.262350,1.262810,0.034071,45.6152,45.4395,0.485953,0.498102,0.498102
0.1711,0.4000,0.913563,1.262350,1.262810,0.034071,45.6152,45.4395,0.485869,0.498095,0.498095
0.1723,0.4000,0.911709,1.262350,1.262810,0.034071,45.6152,45.5273,0.485785,0.498088,0.498088
0.1734,0.4000,0.911519,1.262350,1.262810,0.034071,45.6152,45.5273,0.485701,0.498082,0.498082
0.1745,0.4000,0.909671,1.262350,1.262810,0.034071,45.6152,45.6152,0.485618,0.498076,0.498076
0.1756,0.4000,0.909482,1.262350,1.262810,0.034071,45.6152,45.6152,0.485534,0.498069,0.498069
0.1767,0.4000,0.909292,1.262350,1.262810,0.034071,45.6152,45.6152,0.485450,0.498063,0.498063
0.1777,0.4000,0.909102,1.262350,1.262810,0.034071,45.6152,45.6152,0.485367,0.498057,0.498057
0.1789,0.4000,0.908913,1.262350,1.262810,0.034071,45.6152,45.6152,0.485283,0.498050,0.498050
0.1800,0.4000,0.908723,1.262350,1.262810,0.034071,45.6152,45.6152,0.485200,0.498044,0.498044
0.1811,0.4000,0.908534,1.262350,1.262810,0.034071,45.6152,45.6152,0.485116,0.498038,0.498038
0.1822,0.4000,0.908344,1.262065,1.262525,0.034087,45.6152,45.6152,0.485033,0.498032,0.498032
0.1833,0.4000,0.908155,1.262065,1.262525,0.034087,45.6152,45.6152,0.484950,0.498025,0.498025
0.1845,0.4000,0.907966,1.262065,1.262525,0.034087,45.6152,45.6152,0.484866,0.498019,0.498019
0.1856,0.4000,0.907776,1.262065,1.262525,0.034087,45.6152,45.6152,0.484783,0.498013,0.498013
0.1867,0.4000,0.907587,1.262065,1.262525,0.034087,45.6152,45.6152,0.484699,0.498007,0.498007
0.1878,0.4000,0.907398,1.262065,1.262525,0.034087,45.6152,45.6152,0.484616,0.498000,0.498000
0.1889,0.4000,0.908864,1.262065,1.262525,0.034087,45.6152,45.5273,0.484533,0.497994,0.497994
0.1900,0.4000,0.908675,1.262065,1.262525,0.034087,45.6152,45.5273,0.484449,0.497987,0.497987
0.1911,0.4000,0.908485,1.262065,1.262525,0.034087,45.6152,45.5273,0.484366,0.497981,0.497981
0.1922,0.4000,0.908296,1.262065,1.262525,0.034087,45.6152,45.5273,0.484283,0.497975,0.497975
0.1933,0.4000,0.909767,1.262065,1.262525,0.034087,45.6152,45.4395,0.484200,0.497968,0.497968
0.1945,0.4000,0.909576,1.262065,1.262525,0.034087,45.6152,45.4395,0.484116,0.497961,0.497961
0.1956,0.4000,0.909386,1.262065,1.262525,0.034087,45.6152,45.4395,0.484033,0.497955,0.497955
0.1967,0.4000,0.911529,1.262065,1.262525,0.034087,45.5273,45.4395,0.483949,0.497948,0.497948
0.1978,0.4000,0.912998,1.262065,1.262525,0.034087,45.5273,45.3516,0.483865,0.497941,0.497941
0.1989,0.4000,0.910478,1.262065,1.262525,0.034087,45.6152,45.3516,0.483782,0.497934,0.497934
0.2000,0.4000,0.911959,1.262065,1.262525,0.034087,45.6152,45.2637,0.483699,0.497927,0.497927
0.2011,0.4000,0.911767,1.262065,1.262525,0.034087,45.6152,45.2637,0.483615,0.497920,0.497920
0.2022,0.4000,0.911576,1.262065,1.262525,0.034087,45.6152,45.2637,0.483532,0.497913,0.497913
0.2033,0.4000,0.910741,1.262065,1.262525,0.034087,45.7031,45.1758,0.483449,0.497906,0.497906
0.2045,0.4000,0.910550,1.262065,1.262525,0.034087,45.7031,45.1758,0.483367,0.497899,0.497899
0.2056,0.4000,0.913739,1.262065,1.262525,0.034087,45.7031,45.0000,0.483284,0.497891,0.497891
0.2068,0.4000,0.908913,1.262065,1.262525,0.034087,45.8789,45.0000,0.483202,0.497884,0.497884
0.2078,0.4000,0.906402,1.262065,1.262525,0.034087,45.9668,45.0000,0.483121,0.497876,0.497876
0.2096,0.4000,0.905603,1.262065,1.262525,0.034087,46.0547,44.9121,0.483041,0.497869,0.497869
0.2101,0.4000,0.905418,1.262065,1.262525,0.034087,46.0547,44.9121,0.482961,0.497861,0.497861
0.2114,0.4000,0.902305,1.262065,1.262525,0.034087,46.2305,44.8242,0.482881,0.497853,0.497853
0.2123,0.4000,0.899791,1.262065,1.262525,0.034087,46.3184,44.8242,0.482803,0.497845,0.497845
0.2134,0.4000,0.899020,1.262065,1.262525,0.034087,46.4062,44.7363,0.482725,0.497838,0.497838
0.2145,0.4000,0.895925,1.262065,1.262525,0.034087,46.5820,44.6484,0.482648,0.497830,0.497830
0.2156,0.4000,0.893409,1.262065,1.262525,0.034087,46.6699,44.6484,0.482572,0.497822,0.497822
0.2167,0.4000,0.892664,1.262065,1.262525,0.034087,46.7578,44.5605,0.482496,0.497813,0.497813
0.2178,0.4000,0.887798,1.262065,1.262525,0.034087,46.9336,44.5605,0.482422,0.497805,0.497805
0.2189,0.4000,0.884715,1.262065,1.262525,0.034087,47.1094,44.4727,0.482348,0.497797,0.497797
0.2200,0.4000,0.879827,1.262065,1.262525,0.034087,47.2852,44.4727,0.482276,0.497789,0.497789
0.2211,0.4000,0.879114,1.262065,1.262525,0.034087,47.3730,44.3848,0.482204,0.497781,0.497781
0.2222,0.4000,0.876584,1.262065,1.262525,0.034087,47.4609,44.3848,0.482133,0.497773,0.497773
0.2233,0.4000,0.875883,1.262065,1.262525,0.034087,47.5488,44.2969,0.482063,0.497764,0.497764
0.2245,0.4000,0.873352,1.262065,1.262525,0.034087,47.6367,44.2969,0.481993,0.497756,0.497756
0.2256,0.4000,0.870289,1.262065,1.262525,0.034087,47.8125,44.2090,0.481924,0.497747,0.497747
0.2267,0.4000,0.867753,1.262065,1.262525,0.034087,47.9004,44.2090,0.481856,0.497739,0.497739
0.2278,0.4000,0.865214,1.262065,1.262525,0.034087,47.9883,44.2090,0.481788,0.497731,0.497731
0.2289,0.4000,0.862154,1.262065,1.262525,0.034087,48.1641,44.1211,0.481722,0.497722,0.497722
0.2300,0.4000,0.861495,1.262065,1.262525,0.034087,48.2520,44.0332,0.481656,0.497714,0.497714
0.2311,0.4000,0.858952,1.262065,1.262525,0.034087,48.3398,44.0332,0.481590,0.497705,0.497705
0.2322,0.4000,0.856406,1.262065,1.262525,0.034087,48.4277,44.0332,0.481525,0.497696,0.497696
0.2333,0.4000,0.855761,1.262065,1.262525,0.034087,48.5156,43.9453,0.481461,0.497688,0.497688
0.2345,0.4000,0.853213,1.262065,1.262525,0.034087,48.6035,43.9453,0.481397,0.497679,0.497679
0.2356,0.4000,0.850662,1.262065,1.262525,0.034087,48.6914,43.9453,0.481334,0.497671,0.497671
0.2367,0.4000,0.850032,1.262065,1.262525,0.034087,48.7793,43.8574,0.481271,0.497662,0.497662
0.2378,0.4000,0.847478,1.262065,1.262525,0.034087,48.8672,43.8574,0.481209,0.497653,0.497653
0.2389,0.4000,0.846860,1.262065,1.262525,0.034087,48.9551,43.7695,0.481147,0.497644,0.497644
0.2400,0.4000,0.848205,1.262065,1.262525,0.034087,49.0430,43.5937,0.481086,0.497635,0.497635
0.2411,0.4000,0.845654,1.262065,1.262525,0.034087,49.1309,43.5937,0.481025,0.497626,0.497626
0.2422,0.4000,0.843101,1.262065,1.262525,0.034087,49.2188,43.5937,0.480964,0.497617,0.497617
0.2433,0.4000,0.844928,1.262065,1.262525,0.034087,49.2188,43.5059,0.480904,0.497608,0.497608
0.2445,0.4000,0.842376,1.262065,1.262525,0.034087,49.3066,43.5059,0.480844,0.497598,0.497598
0.2456,0.4000,0.844212,1.262065,1.262525,0.034087,49.3066,43.4180,0.480784,0.497589,0.497589
0.2467,0.4000,0.841661,1.262065,1.262525,0.034087,49.3945,43.4180,0.480725,0.497580,0.497580
0.2478,0.4000,0.841523,1.262065,1.262525,0.034087,49.3945,43.4180,0.480665,0.497570,0.497570
0.2489,0.4000,0.840958,1.262065,1.262525,0.034087,49.4824,43.3301,0.480607,0.497561,0.497561
0.2500,0.4000,0.840820,1.262065,1.262525,0.034087,49.4824,43.3301,0.480548,0.497551,0.497551
0.2511,0.4000,0.840265,1.262065,1.262525,0.034087,49.5703,43.2422,0.480489,0.497542,0.497542
0.2522,0.4000,0.840128,1.262065,1.262525,0.034087,49.5703,43.2422,0.480431,0.497532,0.497532
0.2533,0.4000,0.841990,1.262065,1.262525,0.034087,49.5703,43.1543,0.480372,0.497522,0.497522
0.2545,0.4000,0.841851,1.262065,1.262525,0.034087,49.5703,43.1543,0.480314,0.497512,0.497512
0.2556,0.4000,0.841712,1.262065,1.262525,0.034087,49.5703,43.1543,0.480255,0.497503,0.497503
0.2567,0.4000,0.843577,1.262065,1.262525,0.034087,49.5703,43.0664,0.480196,0.497493,0.497493
0.2578,0.4000,0.841035,1.262065,1.262525,0.034087,49.6582,43.0664,0.480138,0.497483,0.497483
0.2589,0.4000,0.845303,1.262065,1.262525,0.034087,49.5703,42.9785,0.480079,0.497472,0.497472
0.2600,0.4000,0.845162,1.262065,1.262525,0.034087,49.5703,42.9785,0.480021,0.497462,0.497462
0.2611,0.4000,0.844640,1.262065,1.262525,0.034087,49.6582,42.8906,0.479962,0.497452,0.497452
0.2622,0.4000,0.844499,1.262065,1.262525,0.034087,49.6582,42.8906,0.479904,0.497441,0.497441
0.2633,0.4000,0.846746,1.262065,1.262525,0.034087,49.5703,42.8906,0.479845,0.497431,0.497431
0.2645,0.4000,0.846603,1.262065,1.262525,0.034087,49.5703,42.8906,0.479786,0.497421,0.497421
0.2656,0.4000,0.848471,1.262065,1.262525,0.034087,49.5703,42.8027,0.479727,0.497410,0.497410
0.2667,0.4000,0.848327,1.262065,1.262525,0.034087,49.5703,42.8027,0.479668,0.497399,0.497399
0.2678,0.4000,0.848183,1.262065,1.262525,0.034087,49.5703,42.8027,0.479609,0.497389,0.497389
0.2689,0.4000,0.850052,1.262065,1.262525,0.034087,49.5703,42.7148,0.479550,0.497378,0.497378
0.2700,0.4000,0.849907,1.262065,1.262525,0.034087,49.5703,42.7148,0.479491,0.497367,0.497367
0.2711,0.4000,0.849761,1.262065,1.262525,0.034087,49.5703,42.7148,0.479432,0.497357,0.497357
0.2723,0.4000,0.851631,1.261766,1.262223,0.033987,49.5703,42.6270,0.479373,0.497346,0.497346
0.2733,0.4000,0.853848,1.261766,1.262223,0.033987,49.4824,42.6270,0.479314,0.497335,0.497335
0.2745,0.4000,0.853700,1.261766,1.262223,0.033987,49.4824,42.6270,0.479254,0.497323,0.497323
0.2756,0.4000,0.853551,1.261766,1.262223,0.033987,49.4824,42.6270,0.479194,0.497312,0.497312
0.2767,0.4000,0.855415,1.261766,1.262223,0.033987,49.4824,42.5391,0.479135,0.497301,0.497301
0.2778,0.4000,0.857617,1.261766,1.262223,0.033987,49.3945,42.5391,0.479074,0.497290,0.497290
0.2789,0.4000,0.857466,1.261766,1.262223,0.033987,49.3945,42.5391,0.479014,0.497279,0.497279
