Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,K11,K22,K33
0.0434,0.4000,1.015571,1.002604,1.042968,0.287343,43.0664,44.9121,0.495813,0.499570,0.499570
0.0445,0.4000,1.015301,1.002604,1.042968,0.287343,43.0664,44.9121,0.495705,0.499561,0.499561
0.0457,0.4000,1.015031,1.002604,1.042968,0.287343,43.0664,44.9121,0.495597,0.499551,0.499551
0.0466,0.4000,1.018619,1.002604,1.042968,0.287343,42.9785,44.8242,0.495489,0.499542,0.499542
0.0478,0.4000,1.018346,1.002604,1.042968,0.287343,42.9785,44.8242,0.495380,0.499532,0.499532
0.0489,0.4000,1.018074,1.002604,1.042968,0.287343,42.9785,44.8242,0.495272,0.499523,0.499523
0.0501,0.4000,1.017801,1.002604,1.042968,0.287343,42.9785,44.8242,0.495164,0.499513,0.499513
0.0511,0.4000,1.017529,1.002604,1.042968,0.287343,42.9785,44.8242,0.495055,0.499504,0.499504
0.0522,0.4000,1.017257,1.002604,1.042968,0.287343,42.9785,44.8242,0.494947,0.499495,0.499495
0.0533,0.4000,1.018601,1.002604,1.042968,0.287343,42.9785,44.7363,0.494839,0.499485,0.499485
0.0545,0.4000,1.018328,1.002604,1.042968,0.287343,42.9785,44.7363,0.494731,0.499475,0.499475
0.0556,0.4000,1.019676,1.002604,1.042968,0.287343,42.9785,44.6484,0.494622,0.499465,0.499465
0.0567,0.4000,1.019403,1.002604,1.042968,0.287343,42.9785,44.6484,0.494514,0.499455,0.499455
0.0578,0.4000,1.019129,1.002604,1.042968,0.287343,42.9785,44.6484,0.494406,0.499446,0.499446
0.0589,0.4000,1.022697,1.002604,1.042968,0.287343,42.8906,44.5605,0.494297,0.499435,0.499435
0.0603,0.4000,1.022421,1.002604,1.042968,0.287343,42.8906,44.5605,0.494188,0.499425,0.499425
0.0612,0.4000,1.022144,1.002604,1.042968,0.287343,42.8906,44.5605,0.494080,0.499415,0.499415
0.0623,0.4000,1.021868,1.002604,1.042968,0.287343,42.8906,44.5605,0.493971,0.499405,0.499405
0.0634,0.4000,1.023217,1.002604,1.042968,0.287343,42.8906,44.4727,0.493862,0.499395,0.499395
0.0645,0.4000,1.022940,1.002604,1.042968,0.287343,42.8906,44.4727,0.493754,0.499384,0.499384
0.0656,0.4000,1.024293,1.002604,1.042968,0.287343,42.8906,44.3848,0.493645,0.499374,0.499374
0.0667,0.4000,1.024015,1.002604,1.042968,0.287343,42.8906,44.3848,0.493536,0.499363,0.499363
0.0678,0.4000,1.025372,1.002604,1.042968,0.287343,42.8906,44.2969,0.493428,0.499352,0.499352
0.0689,0.4000,1.025093,1.002604,1.042968,0.287343,42.8906,44.2969,0.493319,0.499341,0.499341
0.0700,0.4000,1.024814,1.002604,1.042968,0.287343,42.8906,44.2969,0.493211,0.499330,0.499330
0.0711,0.4000,1.026174,1.002604,1.042968,0.287343,42.8906,44.2090,0.493102,0.499319,0.499319
0.0722,0.4000,1.025894,1.002604,1.042968,0.287343,42.8906,44.2090,0.492994,0.499308,0.499308
0.0733,0.4000,1.025615,1.002604,1.042968,0.287343,42.8906,44.2090,0.492885,0.499297,0.499297
0.0745,0.4000,1.026978,1.002604,1.042968,0.287343,42.8906,44.1211,0.492777,0.499286,0.499286
0.0756,0.4000,1.026698,1.002604,1.042968,0.287343,42.8906,44.1211,0.492668,0.499275,0.499275
0.0767,0.4000,1.028064,1.002604,1.042968,0.287343,42.8906,44.0332,0.492560,0.499263,0.499263
0.0778,0.4000,1.027783,1.002604,1.042968,0.287343,42.8906,44.0332,0.492451,0.499252,0.499252
0.0789,0.4000,1.027502,1.002604,1.042968,0.287343,42.8906,44.0332,0.492343,0.499240,0.499240
0.0800,0.4000,1.027221,1.002604,1.042968,0.287343,42.8906,44.0332,0.492235,0.499229,0.499229
0.0811,0.4000,1.028590,1.002604,1.042968,0.287343,42.8906,43.9453,0.492126,0.499217,0.499217
0.0822,0.4000,1.028308,1.002604,1.042968,0.287343,42.8906,43.9453,0.492018,0.499205,0.499205
0.0833,0.4000,1.028026,1.002604,1.042968,0.287343,42.8906,43.9453,0.491910,0.499193,0.499193
0.0845,0.4000,1.027745,1.002604,1.042968,0.287343,42.8906,43.9453,0.491802,0.499182,0.499182
0.0855,0.4000,1.029117,1.002604,1.042968,0.287343,42.8906,43.8574,0.491693,0.499170,0.499170
0.0866,0.4000,1.028834,1.002604,1.042968,0.287343,42.8906,43.8574,0.491585,0.499158,0.499158
0.0878,0.4000,1.028552,1.002604,1.042968,0.287343,42.8906,43.8574,0.491477,0.499146,0.499146
0.0889,0.4000,1.029927,1.002604,1.042968,0.287343,42.8906,43.7695,0.491369,0.499134,0.499134
0.0900,0.4000,1.029644,1.002604,1.042968,0.287343,42.8906,43.7695,0.491261,0.499121,0.499121
0.0911,0.4000,1.029360,1.002604,1.042968,0.287343,42.8906,43.7695,0.491153,0.499109,0.499109
0.0922,0.4000,1.029077,1.002604,1.042968,0.287343,42.8906,43.7695,0.491045,0.499097,0.499097
0.0933,0.4000,1.028793,1.002604,1.042968,0.287343,42.8906,43.7695,0.490937,0.499085,0.499085
0.0945,0.4000,1.031837,1.002604,1.042968,0.287343,42.8906,43.5937,0.490829,0.499072,0.499072
0.0956,0.4000,1.031552,1.002604,1.042968,0.287343,42.8906,43.5937,0.490721,0.499060,0.499060
0.0967,0.4000,1.032935,1.002604,1.042968,0.287343,42.8906,43.5059,0.490613,0.499047,0.499047
0.0978,0.4000,1.032649,1.002604,1.042968,0.287343,42.8906,43.5059,0.490505,0.499034,0.499034
0.0989,0.4000,1.032362,1.002604,1.042968,0.287343,42.8906,43.5059,0.490397,0.499021,0.499021
0.1000,0.4000,1.032076,1.002604,1.042968,0.287343,42.8906,43.5059,0.490289,0.499008,0.499008
0.1011,0.4000,1.031790,1.002604,1.042968,0.287343,42.8906,43.5059,0.490181,0.498995,0.498995
0.1022,0.4000,1.033176,1.002604,1.042968,0.287343,42.8906,43.4180,0.490074,0.498982,0.498982
0.1035,0.4000,1.032888,1.002604,1.042968,0.287343,42.8906,43.4180,0.489966,0.498969,0.498969
0.1046,0.4000,1.032601,1.002604,1.042968,0.287343,42.8906,43.4180,0.489858,0.498956,0.498956
0.1056,0.4000,1.030180,1.002604,1.042968,0.287343,42.9785,43.4180,0.489751,0.498943,0.498943
0.1067,0.4000,1.031575,1.002604,1.042968,0.287343,42.9785,43.3301,0.489644,0.498929,0.498929
0.1078,0.4000,1.029157,1.002604,1.042968,0.287343,43.0664,43.3301,0.489538,0.498916,0.498916
0.1089,0.4000,1.028873,1.002604,1.042968,0.287343,43.0664,43.3301,0.489431,0.498903,0.498903
0.1100,0.4000,1.028590,1.002604,1.042968,0.287343,43.0664,43.3301,0.489325,0.498890,0.498890
0.1111,0.4000,1.026172,1.003184,1.043532,0.287368,43.1543,43.3301,0.489219,0.498877,0.498877
0.1122,0.4000,1.021611,1.003184,1.043532,0.287368,43.3301,43.3301,0.489115,0.498863,0.498863
0.1133,0.4000,1.023033,1.003184,1.043532,0.287368,43.3301,43.2422,0.489011,0.498850,0.498850
0.1145,0.4000,1.020615,1.003184,1.043532,0.287368,43.4180,43.2422,0.488907,0.498837,0.498837
0.1155,0.4000,1.018196,1.003184,1.043532,0.287368,43.5059,43.2422,0.488804,0.498824,0.498824
0.1167,0.4000,1.011468,1.003184,1.043532,0.287368,43.7695,43.2422,0.488703,0.498810,0.498810
0.1178,0.4000,1.010769,1.003184,1.043532,0.287368,43.8574,43.1543,0.488603,0.498797,0.498797
0.1193,0.4000,1.008345,1.003184,1.043532,0.287368,43.9453,43.1543,0.488503,0.498784,0.498784
0.1202,0.4000,1.003754,1.003184,1.043532,0.287368,44.1211,43.1543,0.488405,0.498771,0.498771
0.1212,0.4000,1.001325,1.003184,1.043532,0.287368,44.2090,43.1543,0.488307,0.498758,0.498758
0.1223,0.4000,0.998895,1.003184,1.043532,0.287368,44.2969,43.1543,0.488210,0.498744,0.498744
0.1234,0.4000,0.996464,1.003184,1.043532,0.287368,44.3848,43.1543,0.488114,0.498731,0.498731
0.1245,0.4000,0.993610,1.003184,1.043532,0.287368,44.5605,43.0664,0.488019,0.498718,0.498718
0.1255,0.4000,0.991177,1.003184,1.043532,0.287368,44.6484,43.0664,0.487924,0.498705,0.498705
0.1266,0.4000,0.986550,1.003184,1.043532,0.287368,44.8242,43.0664,0.487831,0.498692,0.498692
0.1278,0.4000,0.984111,1.003184,1.043532,0.287368,44.9121,43.0664,0.487739,0.498679,0.498679
0.1289,0.4000,0.979467,1.003184,1.043532,0.287368,45.0879,43.0664,0.487647,0.498666,0.498666
0.1300,0.4000,0.977023,1.003184,1.043532,0.287368,45.1758,43.0664,0.487557,0.498653,0.498653
0.1311,0.4000,0.976379,1.003184,1.043532,0.287368,45.2637,42.9785,0.487467,0.498640,0.498640
0.1322,0.4000,0.973935,1.003184,1.043532,0.287368,45.3516,42.9785,0.487377,0.498627,0.498627
0.1333,0.4000,0.971488,1.003184,1.043532,0.287368,45.4395,42.9785,0.487288,0.498615,0.498615
0.1345,0.4000,0.969040,1.003184,1.043532,0.287368,45.5273,42.9785,0.487200,0.498602,0.498602
0.1355,0.4000,0.966591,1.003184,1.043532,0.287368,45.6152,42.9785,0.487113,0.498589,0.498589
0.1366,0.4000,0.959675,1.003184,1.043532,0.287368,45.8789,42.9785,0.487027,0.498576,0.498576
0.1378,0.4000,0.957217,1.003184,1.043532,0.287368,45.9668,42.9785,0.486942,0.498564,0.498564
0.1389,0.4000,0.954756,1.003184,1.043532,0.287368,46.0547,42.9785,0.486858,0.498551,0.498551
0.1400,0.4000,0.952294,1.003184,1.043532,0.287368,46.1426,42.9785,0.486774,0.498538,0.498538
0.1411,0.4000,0.949830,1.003184,1.043532,0.287368,46.2305,42.9785,0.486691,0.498526,0.498526
0.1422,0.4000,0.947364,1.003184,1.043532,0.287368,46.3184,42.9785,0.486609,0.498514,0.498514
0.1433,0.4000,0.949012,1.003184,1.043532,0.287368,46.3184,42.8906,0.486527,0.498501,0.498501
0.1445,0.4000,0.946547,1.003184,1.043532,0.287368,46.4062,42.8906,0.486445,0.498488,0.498488
0.1455,0.4000,0.944081,1.003184,1.043532,0.287368,46.4941,42.8906,0.486364,0.498476,0.498476
0.1466,0.4000,0.941613,1.003184,1.043532,0.287368,46.5820,42.8906,0.486283,0.498463,0.498463
0.1478,0.4000,0.939142,1.003184,1.043532,0.287368,46.6699,42.8906,0.486203,0.498451,0.498451
0.1489,0.4000,0.936670,1.003184,1.043532,0.287368,46.7578,42.8906,0.486124,0.498439,0.498439
0.1500,0.4000,0.936468,1.003184,1.043532,0.287368,46.7578,42.8906,0.486044,0.498426,0.498426
0.1511,0.4000,0.933994,1.003184,1.043532,0.287368,46.8457,42.8906,0.485966,0.498414,0.498414
0.1522,0.4000,0.933794,1.003184,1.043532,0.287368,46.8457,42.8906,0.485887,0.498402,0.498402
0.1533,0.4000,0.931318,1.003184,1.043532,0.287368,46.9336,42.8906,0.485809,0.498389,0.498389
0.1545,0.4000,0.931121,1.003184,1.043532,0.287368,46.9336,42.8906,0.485731,0.498377,0.498377
0.1555,0.4000,0.928643,1.003184,1.043532,0.287368,47.0215,42.8906,0.485654,0.498365,0.498365
0.1566,0.4000,0.928447,1.003184,1.043532,0.287368,47.0215,42.8906,0.485576,0.498353,0.498353
0.1578,0.4000,0.925968,1.003184,1.043532,0.287368,47.1094,42.8906,0.485500,0.498341,0.498341
0.1589,0.4000,0.925774,1.003184,1.043532,0.287368,47.1094,42.8906,0.485423,0.498328,0.498328
0.1600,0.4000,0.923293,1.003184,1.043532,0.287368,47.1973,42.8906,0.485347,0.498316,0.498316
0.1611,0.4000,0.923101,1.003184,1.043532,0.287368,47.1973,42.8906,0.485271,0.498304,0.498304
0.1622,0.4000,0.922910,1.003184,1.043532,0.287368,47.1973,42.8906,0.485195,0.498292,0.498292
0.1633,0.4000,0.922718,1.003184,1.043532,0.287368,47.1973,42.8906,0.485119,0.498280,0.498280
0.1645,0.4000,0.920236,1.003184,1.043532,0.287368,47.2852,42.8906,0.485044,0.498268,0.498268
0.1655,0.4000,0.920046,1.003184,1.043532,0.287368,47.2852,42.8906,0.484968,0.498256,0.498256
0.1666,0.4000,0.919856,1.003184,1.043532,0.287368,47.2852,42.8906,0.484893,0.498244,0.498244
0.1678,0.4000,0.919667,1.003184,1.043532,0.287368,47.2852,42.8906,0.484818,0.498232,0.498232
0.1689,0.4000,0.919477,1.003184,1.043532,0.287368,47.2852,42.8906,0.484743,0.498220,0.498220
0.1700,0.4000,0.919287,1.003184,1.043532,0.287368,47.2852,42.8906,0.484667,0.498208,0.498208
0.1711,0.4000,0.919098,1.003184,1.043532,0.287368,47.2852,42.8906,0.484592,0.498196,0.498196
0.1723,0.4000,0.918908,1.003184,1.043532,0.287368,47.2852,42.8906,0.484517,0.498184,0.498184
0.1733,0.4000,0.918719,1.003184,1.043532,0.287368,47.2852,42.8906,0.484442,0.498172,0.498172
0.1745,0.4000,0.918530,1.003184,1.043532,0.287368,47.2852,42.8906,0.484367,0.498160,0.498160
0.1755,0.4000,0.918340,1.003184,1.043532,0.287368,47.2852,42.8906,0.484292,0.498148,0.498148
0.1766,0.4000,0.918151,1.003184,1.043532,0.287368,47.2852,42.8906,0.484217,0.498136,0.498136
0.1778,0.4000,0.917962,1.003184,1.043532,0.287368,47.2852,42.8906,0.484142,0.498124,0.498124
0.1789,0.4000,0.917773,1.003184,1.043532,0.287368,47.2852,42.8906,0.484067,0.498112,0.498112
0.1800,0.4000,0.917584,1.003184,1.043532,0.287368,47.2852,42.8906,0.483992,0.498100,0.498100
0.1811,0.4000,0.917395,1.003184,1.043532,0.287368,47.2852,42.8906,0.483917,0.498088,0.498088
0.1822,0.4000,0.917206,1.003184,1.043532,0.287368,47.2852,42.8906,0.483842,0.498077,0.498077
0.1833,0.4000,0.917017,1.003184,1.043532,0.287368,47.2852,42.8906,0.483767,0.498065,0.498065
0.1845,0.4000,0.919110,1.003184,1.043532,0.287368,47.1973,42.8906,0.483691,0.498053,0.498053
0.1855,0.4000,0.918919,1.003184,1.043532,0.287368,47.1973,42.8906,0.483616,0.498041,0.498041
0.1866,0.4000,0.918729,1.003184,1.043532,0.287368,47.1973,42.8906,0.483541,0.498029,0.498029
0.1878,0.4000,0.918539,1.003184,1.043532,0.287368,47.1973,42.8906,0.483465,0.498017,0.498017
0.1889,0.4000,0.918349,1.003184,1.043532,0.287368,47.1973,42.8906,0.483390,0.498005,0.498005
0.1900,0.4000,0.918549,1.003184,1.043532,0.287368,47.1094,42.9785,0.483314,0.497993,0.497993
0.1911,0.4000,0.918358,1.003184,1.043532,0.287368,47.1094,42.9785,0.483238,0.497981,0.497981
0.1922,0.4000,0.918168,1.003184,1.043532,0.287368,47.1094,42.9785,0.483163,0.497969,0.497969
0.1933,0.4000,0.916099,1.003184,1.043532,0.287368,47.1094,43.0664,0.483087,0.497958,0.497958
0.1945,0.4000,0.915910,1.003184,1.043532,0.287368,47.1094,43.0664,0.483011,0.497946,0.497946
0.1955,0.4000,0.916129,1.003184,1.043532,0.287368,47.0215,43.1543,0.482936,0.497935,0.497935
0.1966,0.4000,0.912213,1.003184,1.043532,0.287368,47.0215,43.3301,0.482860,0.497924,0.497924
0.1978,0.4000,0.912027,1.003184,1.043532,0.287368,47.0215,43.3301,0.482784,0.497913,0.497913
0.1989,0.4000,0.909984,1.003184,1.043532,0.287368,47.0215,43.4180,0.482709,0.497902,0.497902
0.2000,0.4000,0.907948,1.003184,1.043532,0.287368,47.0215,43.5059,0.482633,0.497892,0.497892
0.2011,0.4000,0.908216,1.002242,1.042555,0.287110,46.9336,43.5937,0.482557,0.497881,0.497881
0.2022,0.4000,0.904361,1.002242,1.042555,0.287110,46.9336,43.7695,0.482482,0.497872,0.497872
0.2033,0.4000,0.902351,1.002242,1.042555,0.287110,46.9336,43.8574,0.482406,0.497862,0.497862
0.2045,0.4000,0.900347,1.002242,1.042555,0.287110,46.9336,43.9453,0.482331,0.497852,0.497852
0.2055,0.4000,0.900666,1.002242,1.042555,0.287110,46.8457,44.0332,0.482255,0.497843,0.497843
0.2066,0.4000,0.896872,1.002242,1.042555,0.287110,46.8457,44.2090,0.482180,0.497834,0.497834
0.2078,0.4000,0.894896,1.002242,1.042555,0.287110,46.8457,44.2969,0.482104,0.497826,0.497826
0.2089,0.4000,0.892925,1.002242,1.042555,0.287110,46.8457,44.3848,0.482029,0.497817,0.497817
0.2100,0.4000,0.892751,1.002242,1.042555,0.287110,46.8457,44.3848,0.481954,0.497809,0.497809
0.2111,0.4000,0.890788,1.002242,1.042555,0.287110,46.8457,44.4727,0.481879,0.497800,0.497800
0.2122,0.4000,0.891169,1.002242,1.042555,0.287110,46.7578,44.5605,0.481804,0.497792,0.497792
0.2133,0.4000,0.890996,1.002242,1.042555,0.287110,46.7578,44.5605,0.481728,0.497784,0.497784
0.2145,0.4000,0.889048,1.002242,1.042555,0.287110,46.7578,44.6484,0.481653,0.497776,0.497776
0.2155,0.4000,0.887107,1.002242,1.042555,0.287110,46.7578,44.7363,0.481578,0.497768,0.497768
0.2166,0.4000,0.885172,1.002242,1.042555,0.287110,46.7578,44.8242,0.481503,0.497761,0.497761
0.2178,0.4000,0.885002,1.002242,1.042555,0.287110,46.7578,44.8242,0.481428,0.497753,0.497753
0.2189,0.4000,0.883074,1.002242,1.042555,0.287110,46.7578,44.9121,0.481353,0.497746,0.497746
0.2200,0.4000,0.882905,1.002242,1.042555,0.287110,46.7578,44.9121,0.481278,0.497739,0.497739
0.2211,0.4000,0.880983,1.002242,1.042555,0.287110,46.7578,45.0000,0.481203,0.497732,0.497732
0.2222,0.4000,0.880816,1.002242,1.042555,0.287110,46.7578,45.0000,0.481129,0.497725,0.497725
0.2233,0.4000,0.880648,1.002242,1.042555,0.287110,46.7578,45.0000,0.481054,0.497717,0.497717
0.2245,0.4000,0.880480,1.002242,1.042555,0.287110,46.7578,45.0000,0.480979,0.497710,0.497710
0.2256,0.4000,0.882665,1.002242,1.042555,0.287110,46.6699,45.0000,0.480904,0.497703,0.497703
0.2266,0.4000,0.882496,1.002242,1.042555,0.287110,46.6699,45.0000,0.480829,0.497696,0.497696
0.2278,0.4000,0.882326,1.002242,1.042555,0.287110,46.6699,45.0000,0.480754,0.497689,0.497689
0.2289,0.4000,0.882157,1.002242,1.042555,0.287110,46.6699,45.0000,0.480679,0.497682,0.497682
0.2300,0.4000,0.881988,1.002242,1.042555,0.287110,46.6699,45.0000,0.480604,0.497675,0.497675
0.2312,0.4000,0.881819,1.002242,1.042555,0.287110,46.6699,45.0000,0.480528,0.497667,0.497667
0.2324,0.4000,0.881650,1.002242,1.042555,0.287110,46.6699,45.0000,0.480453,0.497660,0.497660
0.2334,0.4000,0.881481,1.002242,1.042555,0.287110,46.6699,45.0000,0.480378,0.497653,0.497653
0.2345,0.4000,0.881312,1.002242,1.042555,0.287110,46.6699,45.0000,0.480303,0.497646,0.497646
0.2355,0.4000,0.883486,1.002242,1.042555,0.287110,46.5820,45.0000,0.480228,0.497639,0.497639
0.2366,0.4000,0.883315,1.002242,1.042555,0.287110,46.5820,45.0000,0.480152,0.497632,0.497632
0.2378,0.4000,0.884885,1.002242,1.042555,0.287110,46.5820,44.9121,0.480077,0.497624,0.497624
0.2389,0.4000,0.884713,1.002242,1.042555,0.287110,46.5820,44.9121,0.480001,0.497617,0.497617
0.2400,0.4000,0.884542,1.002242,1.042555,0.287110,46.5820,44.9121,0.479925,0.497610,0.497610
0.2411,0.4000,0.884371,1.002242,1.042555,0.287110,46.5820,44.9121,0.479850,0.497602,0.497602
0.2422,0.4000,0.885944,1.002242,1.042555,0.287110,46.5820,44.8242,0.479774,0.497595,0.497595
0.2434,0.4000,0.885772,1.002242,1.042555,0.287110,46.5820,44.8242,0.479699,0.497587,0.497587
0.2445,0.4000,0.887924,1.002242,1.042555,0.287110,46.4941,44.8242,0.479622,0.497580,0.497580
0.2455,0.4000,0.887750,1.002242,1.042555,0.287110,46.4941,44.8242,0.479546,0.497572,0.497572
0.2466,0.4000,0.887577,1.002242,1.042555,0.287110,46.4941,44.8242,0.479470,0.497565,0.497565
0.2478,0.4000,0.889147,1.002242,1.042555,0.287110,46.4941,44.7363,0.479394,0.497557,0.497557
0.2489,0.4000,0.890722,1.002242,1.042555,0.287110,46.4941,44.6484,0.479318,0.497549,0.497549
0.2500,0.4000,0.890546,1.002242,1.042555,0.287110,46.4941,44.6484,0.479241,0.497541,0.497541
0.2511,0.4000,0.890370,1.002242,1.042555,0.287110,46.4941,44.6484,0.479165,0.497533,0.497533
0.2522,0.4000,0.894250,1.002242,1.042555,0.287110,46.4062,44.5605,0.479088,0.497525,0.497525
0.2533,0.4000,0.894072,1.002242,1.042555,0.287110,46.4062,44.5605,0.479011,0.497517,0.497517
0.2545,0.4000,0.893894,1.002242,1.042555,0.287110,46.4062,44.5605,0.478934,0.497509,0.497509
0.2556,0.4000,0.895469,1.002242,1.042555,0.287110,46.4062,44.4727,0.478857,0.497500,0.497500
0.2566,0.4000,0.897580,1.002242,1.042555,0.287110,46.3184,44.4727,0.478780,0.497492,0.497492
0.2578,0.4000,0.897399,1.002242,1.042555,0.287110,46.3184,44.4727,0.478702,0.497484,0.497484
0.2589,0.4000,0.898971,1.002242,1.042555,0.287110,46.3184,44.3848,0.478625,0.497475,0.497475
0.2600,0.4000,0.898789,1.002242,1.042555,0.287110,46.3184,44.3848,0.478547,0.497467,0.497467
0.2611,0.4000,0.900365,1.002242,1.042555,0.287110,46.3184,44.2969,0.478469,0.497458,0.497458
0.2622,0.4000,0.902455,1.002242,1.042555,0.287110,46.2305,44.2969,0.478391,0.497449,0.497449
0.2633,0.4000,0.904028,1.002242,1.042555,0.287110,46.2305,44.2090,0.478313,0.497440,0.497440
0.2645,0.4000,0.903842,1.002242,1.042555,0.287110,46.2305,44.2090,0.478235,0.497431,0.497431
0.2656,0.4000,0.903656,1.002242,1.042555,0.287110,46.2305,44.2090,0.478156,0.497422,0.497422
0.2666,0.4000,0.907489,1.002242,1.042555,0.287110,46.1426,44.1211,0.478077,0.497413,0.497413
0.2678,0.4000,0.907301,1.002242,1.042555,0.287110,46.1426,44.1211,0.477999,0.497403,0.497403
0.2689,0.4000,0.907112,1.002242,1.042555,0.287110,46.1426,44.1211,0.477920,0.497394,0.497394
0.2700,0.4000,0.906924,1.002242,1.042555,0.287110,46.1426,44.1211,0.477841,0.497385,0.497385
0.2711,0.4000,0.910742,1.002242,1.042555,0.287110,46.0547,44.0332,0.477761,0.497376,0.497376
0.2722,0.4000,0.910551,1.002242,1.042555,0.287110,46.0547,44.0332,0.477682,0.497366,0.497366
0.2733,0.4000,0.910359,1.002242,1.042555,0.287110,46.0547,44.0332,0.477602,0.497357,0.497357
0.2745,0.4000,0.910168,1.002242,1.042555,0.287110,46.0547,44.0332,0.477523,0.497347,0.497347
0.2756,0.4000,0.912217,1.002242,1.042555,0.287110,45.9668,44.0332,0.477443,0.497338,0.497338
0.2766,0.4000,0.913778,1.002242,1.042555,0.287110,45.9668,43.9453,0.477363,0.497328,0.497328
0.2778,0.4000,0.913584,1.002242,1.042555,0.287110,45.9668,43.9453,0.477283,0.497318,0.497318
0.2789,0.4000,0.913390,1.002242,1.042555,0.287110,45.9668,43.9453,0.477203,0.497309,0.497309
