Time_s,Force_Ref_N,Force_Pred_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,K11,K22,K33
0.0412,0.4000,1.029621,1.035940,1.067626,0.258171,44.6484,42.1875,0.496231,0.499502,0.499502
0.0434,0.4000,1.029349,1.035940,1.067626,0.258171,44.6484,42.1875,0.496132,0.499486,0.499486
0.0445,0.4000,1.029077,1.035940,1.067626,0.258171,44.6484,42.1875,0.496034,0.499470,0.499470
0.0456,0.4000,1.024050,1.035940,1.067626,0.258171,44.9121,42.0996,0.495937,0.499453,0.499453
0.0467,0.4000,1.021225,1.035940,1.067626,0.258171,45.0879,42.0117,0.495842,0.499437,0.499437
0.0478,0.4000,1.018757,1.035940,1.067626,0.258171,45.1758,42.0117,0.495747,0.499421,0.499421
0.0489,0.4000,1.016288,1.035940,1.067626,0.258171,45.2637,42.0117,0.495653,0.499405,0.499405
0.0500,0.4000,1.013818,1.035940,1.067626,0.258171,45.3516,42.0117,0.495559,0.499388,0.499388
0.0512,0.4000,1.008780,1.035940,1.067626,0.258171,45.6152,41.9238,0.495467,0.499372,0.499372
0.0522,0.4000,1.006305,1.035940,1.067626,0.258171,45.7031,41.9238,0.495376,0.499356,0.499356
0.0533,0.4000,1.003490,1.035940,1.067626,0.258171,45.8789,41.8359,0.495286,0.499340,0.499340
0.0544,0.4000,0.998779,1.035940,1.067626,0.258171,46.0547,41.8359,0.495198,0.499323,0.499323
0.0556,0.4000,0.996298,1.035940,1.067626,0.258171,46.1426,41.8359,0.495110,0.499307,0.499307
0.0567,0.4000,0.995725,1.035940,1.067626,0.258171,46.2305,41.7480,0.495022,0.499291,0.499291
0.0578,0.4000,0.993243,1.035940,1.067626,0.258171,46.3184,41.7480,0.494935,0.499275,0.499275
0.0594,0.4000,0.990759,1.035940,1.067626,0.258171,46.4062,41.7480,0.494849,0.499258,0.499258
0.0600,0.4000,0.988273,1.035940,1.067626,0.258171,46.4941,41.7480,0.494764,0.499242,0.499242
0.0612,0.4000,0.987717,1.035940,1.067626,0.258171,46.5820,41.6602,0.494679,0.499226,0.499226
0.0626,0.4000,0.980718,1.035940,1.067626,0.258171,46.8457,41.6602,0.494595,0.499210,0.499210
0.0636,0.4000,0.978224,1.035940,1.067626,0.258171,46.9336,41.6602,0.494513,0.499194,0.499194
0.0646,0.4000,0.975729,1.035940,1.067626,0.258171,47.0215,41.6602,0.494431,0.499178,0.499178
0.0657,0.4000,0.975502,1.035940,1.067626,0.258171,47.0215,41.6602,0.494349,0.499162,0.499162
0.0668,0.4000,0.973005,1.035940,1.067626,0.258171,47.1094,41.6602,0.494268,0.499146,0.499146
0.0679,0.4000,0.972471,1.035940,1.067626,0.258171,47.1973,41.5723,0.494187,0.499130,0.499130
0.0690,0.4000,0.969974,1.035940,1.067626,0.258171,47.2852,41.5723,0.494107,0.499113,0.499113
0.0701,0.4000,0.967474,1.035940,1.067626,0.258171,47.3730,41.5723,0.494028,0.499097,0.499097
0.0713,0.4000,0.964972,1.035940,1.067626,0.258171,47.4609,41.5723,0.493949,0.499082,0.499082
0.0723,0.4000,0.962468,1.035940,1.067626,0.258171,47.5488,41.5723,0.493870,0.499066,0.499066
0.0735,0.4000,0.959962,1.035940,1.067626,0.258171,47.6367,41.5723,0.493793,0.499050,0.499050
0.0745,0.4000,0.959747,1.035940,1.067626,0.258171,47.6367,41.5723,0.493715,0.499034,0.499034
0.0756,0.4000,0.957239,1.035940,1.067626,0.258171,47.7246,41.5723,0.493638,0.499018,0.499018
0.0767,0.4000,0.957026,1.035940,1.067626,0.258171,47.7246,41.5723,0.493561,0.499003,0.499003
0.0780,0.4000,0.954516,1.035940,1.067626,0.258171,47.8125,41.5723,0.493485,0.498987,0.498987
0.0792,0.4000,0.952005,1.035940,1.067626,0.258171,47.9004,41.5723,0.493409,0.498971,0.498971
0.0801,0.4000,0.951795,1.035940,1.067626,0.258171,47.9004,41.5723,0.493334,0.498956,0.498956
0.0816,0.4000,0.949282,1.035940,1.067626,0.258171,47.9883,41.5723,0.493259,0.498940,0.498940
0.0824,0.4000,0.949074,1.035940,1.067626,0.258171,47.9883,41.5723,0.493184,0.498925,0.498925
0.0834,0.4000,0.946559,1.035940,1.067626,0.258171,48.0762,41.5723,0.493109,0.498909,0.498909
0.0845,0.4000,0.946353,1.035940,1.067626,0.258171,48.0762,41.5723,0.493035,0.498894,0.498894
0.0856,0.4000,0.943836,1.035940,1.067626,0.258171,48.1641,41.5723,0.492961,0.498878,0.498878
0.0868,0.4000,0.943633,1.035940,1.067626,0.258171,48.1641,41.5723,0.492887,0.498863,0.498863
0.0878,0.4000,0.943429,1.035940,1.067626,0.258171,48.1641,41.5723,0.492813,0.498847,0.498847
0.0889,0.4000,0.943225,1.035940,1.067626,0.258171,48.1641,41.5723,0.492740,0.498832,0.498832
0.0900,0.4000,0.943021,1.035940,1.067626,0.258171,48.1641,41.5723,0.492666,0.498817,0.498817
0.0913,0.4000,0.942818,1.035940,1.067626,0.258171,48.1641,41.5723,0.492592,0.498801,0.498801
0.0923,0.4000,0.940301,1.035940,1.067626,0.258171,48.2520,41.5723,0.492519,0.498786,0.498786
0.0934,0.4000,0.942412,1.035940,1.067626,0.258171,48.1641,41.5723,0.492446,0.498771,0.498771
0.0949,0.4000,0.942208,1.035940,1.067626,0.258171,48.1641,41.5723,0.492372,0.498755,0.498755
0.0959,0.4000,0.942005,1.035940,1.067626,0.258171,48.1641,41.5723,0.492299,0.498740,0.498740
0.0971,0.4000,0.941802,1.035940,1.067626,0.258171,48.1641,41.5723,0.492225,0.498725,0.498725
0.0980,0.4000,0.941599,1.035940,1.067626,0.258171,48.1641,41.5723,0.492152,0.498709,0.498709
0.0990,0.4000,0.941395,1.035009,1.066837,0.258645,48.1641,41.5723,0.492078,0.498694,0.498694
0.1003,0.4000,0.941192,1.035009,1.066837,0.258645,48.1641,41.5723,0.492005,0.498679,0.498679
0.1015,0.4000,0.940989,1.035009,1.066837,0.258645,48.1641,41.5723,0.491931,0.498663,0.498663
0.1025,0.4000,0.940787,1.035009,1.066837,0.258645,48.1641,41.5723,0.491858,0.498648,0.498648
0.1035,0.4000,0.940584,1.035009,1.066837,0.258645,48.1641,41.5723,0.491785,0.498633,0.498633
0.1046,0.4000,0.940381,1.035009,1.066837,0.258645,48.1641,41.5723,0.491711,0.498617,0.498617
0.1058,0.4000,0.940178,1.035009,1.066837,0.258645,48.1641,41.5723,0.491638,0.498602,0.498602
0.1069,0.4000,0.939976,1.035009,1.066837,0.258645,48.1641,41.5723,0.491565,0.498587,0.498587
0.1079,0.4000,0.942076,1.035009,1.066837,0.258645,48.0762,41.5723,0.491491,0.498572,0.498572
0.1092,0.4000,0.941871,1.035009,1.066837,0.258645,48.0762,41.5723,0.491417,0.498556,0.498556
0.1103,0.4000,0.941667,1.035009,1.066837,0.258645,48.0762,41.5723,0.491344,0.498541,0.498541
0.1115,0.4000,0.943760,1.035009,1.066837,0.258645,47.9883,41.5723,0.491269,0.498525,0.498525
0.1127,0.4000,0.943554,1.035009,1.066837,0.258645,47.9883,41.5723,0.491195,0.498510,0.498510
0.1135,0.4000,0.943348,1.035009,1.066837,0.258645,47.9883,41.5723,0.491121,0.498495,0.498495
0.1146,0.4000,0.941155,1.035009,1.066837,0.258645,47.9883,41.6602,0.491047,0.498480,0.498480
0.1157,0.4000,0.940952,1.035009,1.066837,0.258645,47.9883,41.6602,0.490973,0.498464,0.498464
0.1168,0.4000,0.943043,1.035009,1.066837,0.258645,47.9004,41.6602,0.490898,0.498449,0.498449
0.1179,0.4000,0.942838,1.035009,1.066837,0.258645,47.9004,41.6602,0.490823,0.498434,0.498434
0.1190,0.4000,0.940655,1.035009,1.066837,0.258645,47.9004,41.7480,0.490749,0.498419,0.498419
0.1201,0.4000,0.940452,1.035009,1.066837,0.258645,47.9004,41.7480,0.490674,0.498404,0.498404
0.1213,0.4000,0.938609,1.035009,1.066837,0.258645,47.8125,41.9238,0.490600,0.498390,0.498390
0.1223,0.4000,0.938408,1.035009,1.066837,0.258645,47.8125,41.9238,0.490525,0.498375,0.498375
0.1234,0.4000,0.938549,1.035009,1.066837,0.258645,47.7246,42.0117,0.490450,0.498361,0.498361
0.1245,0.4000,0.936395,1.035009,1.066837,0.258645,47.7246,42.0996,0.490375,0.498347,0.498347
0.1256,0.4000,0.934247,1.035009,1.066837,0.258645,47.7246,42.1875,0.490300,0.498333,0.498333
0.1267,0.4000,0.930163,1.035009,1.066837,0.258645,47.7246,42.3633,0.490225,0.498320,0.498320
0.1278,0.4000,0.930353,1.035009,1.066837,0.258645,47.6367,42.4512,0.490150,0.498307,0.498307
0.1289,0.4000,0.928230,1.035009,1.066837,0.258645,47.6367,42.5391,0.490076,0.498294,0.498294
0.1300,0.4000,0.926113,1.035009,1.066837,0.258645,47.6367,42.6270,0.490001,0.498281,0.498281
0.1321,0.4000,0.924001,1.035009,1.066837,0.258645,47.6367,42.7148,0.489926,0.498269,0.498269
0.1324,0.4000,0.923812,1.035009,1.066837,0.258645,47.6367,42.7148,0.489852,0.498256,0.498256
0.1337,0.4000,0.922134,1.035009,1.066837,0.258645,47.5488,42.8906,0.489777,0.498244,0.498244
0.1347,0.4000,0.916247,1.035009,1.066837,0.258645,47.5488,43.1543,0.489702,0.498233,0.498233
0.1358,0.4000,0.916526,1.035009,1.066837,0.258645,47.4609,43.2422,0.489628,0.498221,0.498221
0.1370,0.4000,0.914461,1.035009,1.066837,0.258645,47.4609,43.3301,0.489553,0.498210,0.498210
0.1380,0.4000,0.912401,1.035009,1.066837,0.258645,47.4609,43.4180,0.489478,0.498200,0.498200
0.1390,0.4000,0.910347,1.035009,1.066837,0.258645,47.4609,43.5059,0.489404,0.498189,0.498189
0.1405,0.4000,0.910667,1.035009,1.066837,0.258645,47.3730,43.5937,0.489329,0.498179,0.498179
0.1415,0.4000,0.906773,1.035009,1.066837,0.258645,47.3730,43.7695,0.489254,0.498169,0.498169
0.1425,0.4000,0.904746,1.035009,1.066837,0.258645,47.3730,43.8574,0.489180,0.498159,0.498159
0.1435,0.4000,0.905107,1.035009,1.066837,0.258645,47.2852,43.9453,0.489105,0.498149,0.498149
0.1446,0.4000,0.903095,1.035009,1.066837,0.258645,47.2852,44.0332,0.489030,0.498140,0.498140
0.1456,0.4000,0.901090,1.035009,1.066837,0.258645,47.2852,44.1211,0.488955,0.498131,0.498131
0.1467,0.4000,0.899090,1.035009,1.066837,0.258645,47.2852,44.2090,0.488880,0.498122,0.498122
0.1478,0.4000,0.901309,1.035009,1.066837,0.258645,47.1973,44.2090,0.488805,0.498113,0.498113
0.1490,0.4000,0.899319,1.035009,1.066837,0.258645,47.1973,44.2969,0.488730,0.498104,0.498104
0.1501,0.4000,0.899146,1.035009,1.066837,0.258645,47.1973,44.2969,0.488655,0.498095,0.498095
0.1513,0.4000,0.897757,1.035009,1.066837,0.258645,47.1094,44.4727,0.488580,0.498087,0.498087
0.1523,0.4000,0.897585,1.035009,1.066837,0.258645,47.1094,44.4727,0.488505,0.498078,0.498078
0.1534,0.4000,0.899806,1.035009,1.066837,0.258645,47.0215,44.4727,0.488429,0.498070,0.498070
0.1545,0.4000,0.897842,1.035009,1.066837,0.258645,47.0215,44.5605,0.488353,0.498062,0.498062
0.1556,0.4000,0.897670,1.035009,1.066837,0.258645,47.0215,44.5605,0.488277,0.498054,0.498054
0.1567,0.4000,0.897497,1.035009,1.066837,0.258645,47.0215,44.5605,0.488201,0.498045,0.498045
0.1578,0.4000,0.897324,1.035009,1.066837,0.258645,47.0215,44.5605,0.488126,0.498037,0.498037
0.1592,0.4000,0.899543,1.035009,1.066837,0.258645,46.9336,44.5605,0.488050,0.498029,0.498029
0.1602,0.4000,0.897590,1.035009,1.066837,0.258645,46.9336,44.6484,0.487973,0.498021,0.498021
0.1612,0.4000,0.897416,1.035009,1.066837,0.258645,46.9336,44.6484,0.487897,0.498013,0.498013
0.1623,0.4000,0.899633,1.035009,1.066837,0.258645,46.8457,44.6484,0.487821,0.498005,0.498005
0.1634,0.4000,0.899458,1.035009,1.066837,0.258645,46.8457,44.6484,0.487744,0.497997,0.497997
0.1645,0.4000,0.901666,1.035009,1.066837,0.258645,46.7578,44.6484,0.487667,0.497988,0.497988
0.1656,0.4000,0.901490,1.035009,1.066837,0.258645,46.7578,44.6484,0.487589,0.497980,0.497980
0.1667,0.4000,0.901313,1.035009,1.066837,0.258645,46.7578,44.6484,0.487512,0.497972,0.497972
0.1678,0.4000,0.903514,1.035009,1.066837,0.258645,46.6699,44.6484,0.487434,0.497964,0.497964
0.1689,0.4000,0.903335,1.035009,1.066837,0.258645,46.6699,44.6484,0.487357,0.497956,0.497956
0.1700,0.4000,0.903157,1.035009,1.066837,0.258645,46.6699,44.6484,0.487279,0.497948,0.497948
0.1711,0.4000,0.907106,1.035009,1.066837,0.258645,46.5820,44.5605,0.487201,0.497939,0.497939
0.1723,0.4000,0.909285,1.035009,1.066837,0.258645,46.4941,44.5605,0.487121,0.497931,0.497931
0.1734,0.4000,0.909102,1.035009,1.066837,0.258645,46.4941,44.5605,0.487042,0.497923,0.497923
0.1746,0.4000,0.908920,1.035009,1.066837,0.258645,46.4941,44.5605,0.486963,0.497914,0.497914
0.1756,0.4000,0.908737,1.035009,1.066837,0.258645,46.4941,44.5605,0.486885,0.497906,0.497906
0.1768,0.4000,0.908554,1.035009,1.066837,0.258645,46.4941,44.5605,0.486806,0.497897,0.497897
0.1780,0.4000,0.910725,1.035009,1.066837,0.258645,46.4062,44.5605,0.486726,0.497889,0.497889
0.1789,0.4000,0.914633,1.035009,1.066837,0.258645,46.3184,44.4727,0.486646,0.497880,0.497880
0.1800,0.4000,0.914446,1.035009,1.066837,0.258645,46.3184,44.4727,0.486566,0.497872,0.497872
0.1811,0.4000,0.916595,1.035009,1.066837,0.258645,46.2305,44.4727,0.486485,0.497863,0.497863
0.1823,0.4000,0.918738,1.035009,1.066837,0.258645,46.1426,44.4727,0.486404,0.497854,0.497854
0.1834,0.4000,0.920287,1.036820,1.068857,0.259731,46.1426,44.3848,0.486322,0.497845,0.497845
0.1845,0.4000,0.920095,1.036820,1.068857,0.259731,46.1426,44.3848,0.486241,0.497836,0.497836
0.1856,0.4000,0.922223,1.036820,1.068857,0.259731,46.0547,44.3848,0.486159,0.497827,0.497827
0.1867,0.4000,0.922030,1.036820,1.068857,0.259731,46.0547,44.3848,0.486077,0.497818,0.497818
0.1878,0.4000,0.925885,1.036820,1.068857,0.259731,45.9668,44.2969,0.485994,0.497809,0.497809
0.1889,0.4000,0.925689,1.036820,1.068857,0.259731,45.9668,44.2969,0.485912,0.497800,0.497800
0.1900,0.4000,0.925492,1.036820,1.068857,0.259731,45.9668,44.2969,0.485829,0.497791,0.497791
0.1911,0.4000,0.929333,1.036820,1.068857,0.259731,45.8789,44.2090,0.485746,0.497781,0.497781
0.1923,0.4000,0.929134,1.036820,1.068857,0.259731,45.8789,44.2090,0.485662,0.497772,0.497772
0.1934,0.4000,0.933516,1.036820,1.068857,0.259731,45.7031,44.2090,0.485578,0.497762,0.497762
0.1945,0.4000,0.933312,1.036820,1.068857,0.259731,45.7031,44.2090,0.485494,0.497753,0.497753
0.1956,0.4000,0.937116,1.036820,1.068857,0.259731,45.6152,44.1211,0.485408,0.497743,0.497743
0.1967,0.4000,0.939182,1.036820,1.068857,0.259731,45.5273,44.1211,0.485323,0.497733,0.497733
0.1978,0.4000,0.938974,1.036820,1.068857,0.259731,45.5273,44.1211,0.485237,0.497724,0.497724
0.1989,0.4000,0.940490,1.036820,1.068857,0.259731,45.5273,44.0332,0.485151,0.497714,0.497714
0.2000,0.4000,0.942543,1.036820,1.068857,0.259731,45.4395,44.0332,0.485065,0.497704,0.497704
0.2011,0.4000,0.944589,1.036820,1.068857,0.259731,45.3516,44.0332,0.484978,0.497693,0.497693
0.2022,0.4000,0.944376,1.036820,1.068857,0.259731,45.3516,44.0332,0.484891,0.497683,0.497683
0.2033,0.4000,0.946414,1.036820,1.068857,0.259731,45.2637,44.0332,0.484804,0.497673,0.497673
0.2044,0.4000,0.947913,1.036820,1.068857,0.259731,45.2637,43.9453,0.484716,0.497663,0.497663
0.2056,0.4000,0.949938,1.036820,1.068857,0.259731,45.1758,43.9453,0.484628,0.497653,0.497653
0.2067,0.4000,0.949720,1.036820,1.068857,0.259731,45.1758,43.9453,0.484540,0.497642,0.497642
0.2078,0.4000,0.949503,1.036820,1.068857,0.259731,45.1758,43.9453,0.484452,0.497632,0.497632
0.2090,0.4000,0.951520,1.036820,1.068857,0.259731,45.0879,43.9453,0.484363,0.497621,0.497621
0.2100,0.4000,0.951301,1.036820,1.068857,0.259731,45.0879,43.9453,0.484275,0.497611,0.497611
0.2111,0.4000,0.955013,1.036820,1.068857,0.259731,45.0000,43.8574,0.484186,0.497600,0.497600
0.2122,0.4000,0.954791,1.036820,1.068857,0.259731,45.0000,43.8574,0.484096,0.497590,0.497590
0.2136,0.4000,0.956788,1.036820,1.068857,0.259731,44.9121,43.8574,0.484006,0.497579,0.497579
0.2146,0.4000,0.956564,1.036820,1.068857,0.259731,44.9121,43.8574,0.483917,0.497569,0.497569
0.2157,0.4000,0.958554,1.036820,1.068857,0.259731,44.8242,43.8574,0.483826,0.497558,0.497558
0.2168,0.4000,0.958328,1.036820,1.068857,0.259731,44.8242,43.8574,0.483736,0.497547,0.497547
0.2179,0.4000,0.960310,1.036820,1.068857,0.259731,44.7363,43.8574,0.483645,0.497536,0.497536
0.2190,0.4000,0.960082,1.036820,1.068857,0.259731,44.7363,43.8574,0.483554,0.497526,0.497526
0.2201,0.4000,0.962057,1.036820,1.068857,0.259731,44.6484,43.8574,0.483463,0.497515,0.497515
0.2213,0.4000,0.963514,1.036820,1.068857,0.259731,44.6484,43.7695,0.483371,0.497504,0.497504
0.2223,0.4000,0.963283,1.036820,1.068857,0.259731,44.6484,43.7695,0.483280,0.497493,0.497493
0.2234,0.4000,0.965245,1.036820,1.068857,0.259731,44.5605,43.7695,0.483188,0.497482,0.497482
0.2245,0.4000,0.967200,1.036820,1.068857,0.259731,44.4727,43.7695,0.483095,0.497471,0.497471
0.2257,0.4000,0.966965,1.036820,1.068857,0.259731,44.4727,43.7695,0.483002,0.497460,0.497460
0.2267,0.4000,0.966731,1.036820,1.068857,0.259731,44.4727,43.7695,0.482910,0.497449,0.497449
0.2278,0.4000,0.968678,1.036820,1.068857,0.259731,44.3848,43.7695,0.482817,0.497438,0.497438
0.2289,0.4000,0.968441,1.036820,1.068857,0.259731,44.3848,43.7695,0.482723,0.497427,0.497427
0.2300,0.4000,0.970381,1.036820,1.068857,0.259731,44.2969,43.7695,0.482630,0.497416,0.497416
0.2313,0.4000,0.972314,1.036820,1.068857,0.259731,44.2090,43.7695,0.482535,0.497405,0.497405
0.2323,0.4000,0.972074,1.036820,1.068857,0.259731,44.2090,43.7695,0.482441,0.497393,0.497393
0.2333,0.4000,0.973999,1.036820,1.068857,0.259731,44.1211,43.7695,0.482346,0.497382,0.497382
0.2345,0.4000,0.973757,1.036820,1.068857,0.259731,44.1211,43.7695,0.482252,0.497371,0.497371
0.2356,0.4000,0.976842,1.036820,1.068857,0.259731,44.1211,43.5937,0.482157,0.497359,0.497359
0.2367,0.4000,0.978749,1.036820,1.068857,0.259731,44.0332,43.5937,0.482061,0.497348,0.497348
0.2378,0.4000,0.978503,1.036820,1.068857,0.259731,44.0332,43.5937,0.481966,0.497336,0.497336
0.2389,0.4000,0.978257,1.036820,1.068857,0.259731,44.0332,43.5937,0.481870,0.497325,0.497325
0.2400,0.4000,0.980156,1.036820,1.068857,0.259731,43.9453,43.5937,0.481774,0.497313,0.497313
0.2411,0.4000,0.979908,1.036820,1.068857,0.259731,43.9453,43.5937,0.481678,0.497301,0.497301
0.2422,0.4000,0.981799,1.036820,1.068857,0.259731,43.8574,43.5937,0.481582,0.497290,0.497290
0.2434,0.4000,0.983685,1.036820,1.068857,0.259731,43.7695,43.5937,0.481485,0.497278,0.497278
0.2445,0.4000,0.983433,1.036820,1.068857,0.259731,43.7695,43.5937,0.481388,0.497266,0.497266
0.2458,0.4000,0.985311,1.036820,1.068857,0.259731,43.6816,43.5937,0.481290,0.497254,0.497254
0.2468,0.4000,0.985057,1.036820,1.068857,0.259731,43.6816,43.5937,0.481192,0.497243,0.497243
0.2479,0.4000,0.984803,1.036820,1.068857,0.259731,43.6816,43.5937,0.481095,0.497231,0.497231
0.2490,0.4000,0.988315,1.036820,1.068857,0.259731,43.5938,43.5059,0.480996,0.497219,0.497219
0.2501,0.4000,0.990173,1.036820,1.068857,0.259731,43.5059,43.5059,0.480898,0.497207,0.497207
0.2513,0.4000,0.989914,1.036820,1.068857,0.259731,43.5059,43.5059,0.480799,0.497195,0.497195
0.2523,0.4000,0.991765,1.036820,1.068857,0.259731,43.4180,43.5059,0.480699,0.497183,0.497183
0.2534,0.4000,0.991504,1.036820,1.068857,0.259731,43.4180,43.5059,0.480600,0.497171,0.497171
0.2545,0.4000,0.991244,1.036820,1.068857,0.259731,43.4180,43.5059,0.480501,0.497158,0.497158
0.2556,0.4000,0.993087,1.036820,1.068857,0.259731,43.3301,43.5059,0.480401,0.497146,0.497146
0.2568,0.4000,0.992824,1.036820,1.068857,0.259731,43.3301,43.5059,0.480301,0.497134,0.497134
0.2579,0.4000,0.994661,1.036820,1.068857,0.259731,43.2422,43.5059,0.480201,0.497122,0.497122
0.2590,0.4000,0.994396,1.036820,1.068857,0.259731,43.2422,43.5059,0.480100,0.497110,0.497110
0.2601,0.4000,0.996225,1.036820,1.068857,0.259731,43.1543,43.5059,0.479999,0.497098,0.497098
0.2614,0.4000,0.998047,1.036820,1.068857,0.259731,43.0664,43.5059,0.479898,0.497086,0.497086
0.2623,0.4000,0.997779,1.036820,1.068857,0.259731,43.0664,43.5059,0.479796,0.497073,0.497073
0.2634,0.4000,0.997511,1.036820,1.068857,0.259731,43.0664,43.5059,0.479695,0.497061,0.497061
0.2645,0.4000,1.000939,1.036820,1.068857,0.259731,42.9785,43.4180,0.479593,0.497049,0.497049
0.2656,0.4000,1.000667,1.036820,1.068857,0.259731,42.9785,43.4180,0.479491,0.497036,0.497036
0.2667,0.4000,1.000396,1.036820,1.068857,0.259731,42.9785,43.4180,0.479389,0.497024,0.497024
0.2678,0.4000,1.002198,1.036820,1.068857,0.259731,42.8906,43.4180,0.479286,0.497011,0.497011
0.2689,0.4000,1.001925,1.036820,1.068857,0.259731,42.8906,43.4180,0.479184,0.496999,0.496999
0.2700,0.4000,1.003719,1.036820,1.068857,0.259731,42.8027,43.4180,0.479081,0.496987,0.496987
0.2711,0.4000,1.005508,1.036820,1.068857,0.259731,42.7148,43.4180,0.478977,0.496974,0.496974
0.2722,0.4000,1.005230,1.036820,1.068857,0.259731,42.7148,43.4180,0.478874,0.496961,0.496961
0.2733,0.4000,1.007011,1.038675,1.070427,0.258783,42.6270,43.4180,0.478769,0.496949,0.496949
0.2744,0.4000,1.006732,1.038675,1.070427,0.258783,42.6270,43.4180,0.478665,0.496936,0.496936
0.2756,0.4000,1.006453,1.038675,1.070427,0.258783,42.6270,43.4180,0.478561,0.496924,0.496924
0.2767,0.4000,1.008227,1.038675,1.070427,0.258783,42.5391,43.4180,0.478456,0.496911,0.496911
0.2778,0.4000,1.007946,1.038675,1.070427,0.258783,42.5391,43.4180,0.478352,0.496899,0.496899
0.2789,0.4000,1.007665,1.038675,1.070427,0.258783,42.5391,43.4180,0.478247,0.496886,0.496886
0.2800,0.4000,1.009431,1.038675,1.070427,0.258783,42.4512,43.4180,0.478142,0.496873,0.496873
