time_s,type,k,run,phase,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,qdot_0,qdot_1,qdot_2,qdot_3,qdot_4,qdot_5,qdot_6,qdot_7,qdot_8,qdot_9,qdot_10,qdot_11,qdot_12,qdot_13,qdot_14,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,note,velocity
36.0220,state,10.0,1,press_down,0.11504855909142317,-0.021475731030398935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.11344190505315468,-0.11232528627970807,0.02398082392240207,0.02398082392240207,2.625088407299935e-181,0.02398082392240207,0.0,0.02398082392240207,0.02397440288374193,0.023980823922402104,0.021893844420522945,0.01310047920600317,0.0,0.0,0.02398082392240207,0.8115547825779206,-1.901326146219981,-0.0031777771485142635,-0.000434886588100567,-0.0011827402134887898,-0.0005310818575310523,-5.098823378785569e-05,-0.00249549974047893,-0.0019860619724868006,0.05079065717773126,0.06523745398523229,-0.002139740225291466,-0.0010350632816844437,-0.0012942513070571138,-0.0015864124862259256,,
36.0540,state,10.0,1,press_down,0.11965050145508027,-0.029145634969826997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,0.0,0.0,0.0,0.0,0.1334954358540606,-0.20330977466089284,0.02398082392240207,0.02398082392240207,8.237805578837415e-182,0.02398082392240207,0.0,0.02398082392240207,0.023978808932432625,0.023980823922402104,0.023325907640889782,0.009330025585027463,0.0,0.0,0.02398082392240207,0.8130534593249383,-1.8327412158328895,-0.0031758339200921395,-0.000445907526518591,-0.0011841063390151895,-0.000531341845406445,-5.002035967080724e-05,-0.002492454533171261,-0.001984542573390424,0.050295672640144694,0.06497337859011032,-0.0022813123380263584,-0.001032891895290271,-0.0012930159789572605,-0.001585580848760397,,
36.0860,state,10.0,1,press_down,0.12425244381873694,-0.0352815581213698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.13810407205000427,-0.21736599004801405,0.02398082392240207,0.02398082392240207,2.8723451990761083e-182,0.02398082392240207,0.0,0.02398082392240207,0.023980121338842725,0.023980823922402104,0.023752468734968283,0.026731431526567758,0.0,0.0,0.02398082392240207,0.801535148897486,-1.798949489470693,-0.0031740562660950646,-0.0004555589070038349,-0.0011852711330232035,-0.0005315646107626999,-4.91837018058648e-05,-0.0024897400316031943,-0.0019830919933501627,0.05003555673789022,0.06483650629916653,-0.002268765097887943,-0.0010315159681122663,-0.0012918631682379738,-0.0015848121525698599,,
36.1180,state,10.0,1,press_down,0.12578642460662262,-0.03988350048502646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,0.0,0.0,0.0,0.0,0.12887305184191217,-0.18963584888686064,0.02398082392240207,0.02398082392240207,9.013723590983235e-183,0.02398082392240207,0.0,0.02398082392240207,0.02398060344423652,0.023980823922402104,0.02390916364491324,0.011186128179250602,0.0,0.0,0.02398082392240207,0.805719498389723,-1.7769918169446446,-0.003173096892103366,-0.000460792238092708,-0.0011859089259082449,-0.0005316852768142235,-4.871334577493472e-05,-0.002488258837813255,-0.001982292471422489,0.04999219271520106,0.06481161222353798,-0.0022950253560926216,-0.0010303225908243972,-0.001291290458674987,-0.0015844268051499921,,
36.1500,state,10.0,1,press_down,0.12732040539450834,-0.04295146206079787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.10011365723483968,-0.14301081500214827,0.02398082392240207,0.02398082392240207,2.828601973076945e-183,0.02398082392240207,0.0,0.02398082392240207,0.023980754734017524,0.023980823922402104,0.023958336168007337,0.005689616762760623,0.0,0.0,0.02398082392240207,0.8075587305953038,-1.7699646009419019,-0.0031723141303753697,-0.0004649577438502731,-0.0011864080859755749,-0.0005317801346747545,-4.834376771331841e-05,-0.0024870693474312797,-0.0019816421299083337,0.05006850472113612,0.06484847284058914,-0.002056525721907544,-0.0010299131768587487,-0.001290810721341996,-0.0015841062860918517,,
36.1820,state,10.0,1,press_down,0.13038836697027975,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.08475458230117125,-0.11784257360406618,0.02398082392240207,0.02398082392240207,9.862725236362514e-184,0.02398082392240207,0.0,0.02398082392240207,0.023980799797904087,0.023980823922402104,0.02397298292727837,0.0066035617523278614,0.0,0.0,0.02398082392240207,0.7965906099500646,-1.763781687849275,-0.003171241770423,-0.00047039581301423853,-0.001187034993120816,-0.0005319010701614154,-4.78823603365696e-05,-0.002485495334526254,-0.001980776900752034,0.050035221941740524,0.06483050166414603,-0.0020637802826234714,-0.0010289234443482975,-0.0012900952345753036,-0.001583635646383451,,
36.2137,state,10.0,1,press_down,0.131922347758165,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.08206583905576943,-0.0759461388367238,0.02398082392240207,0.02398082392240207,3.095027685494807e-184,0.02398082392240207,0.0,0.02398082392240207,0.023980816351878986,0.023980823922402104,0.023978363335048374,0.017691495294641306,0.0,0.0,0.02398082392240207,0.7789727663358013,-1.7829878210525483,-0.0031709137130265376,-0.00047201247508097744,-0.0011872169277999441,-0.0005319364800253912,-4.77486815671979e-05,-0.0024850232300234025,-0.001980517756590928,0.0501006498338863,0.06486379076962354,-0.0021734956368873654,-0.0010286203041700236,-0.001289867333507319,-0.0015834868584048672,,
36.2450,state,10.0,1,press_down,0.131922347758165,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6381360077604264,-0.0015339807878856182,0.0,0.0,0.0,0.0665753860067307,-0.03397193545373109,0.02398082392240207,0.02398082392240207,1.079169425444643e-184,0.02398082392240207,0.0,0.02398082392240207,0.023980821282723903,0.023980823922402104,0.023979965968641864,0.015268050286352567,0.0,0.0,0.02398082392240207,0.7831720404373244,-1.782570398690631,-0.003170682019549267,-0.0004732698237597299,-0.0011873712296979876,-0.0005319652415227033,-4.76300648694173e-05,-0.0024846622047089944,-0.0019803190491086827,0.050196967118797856,0.06491177670092269,-0.0021490151562689602,-0.0010284159216076634,-0.0012897460816009248,-0.0015834041783455773,,
36.2770,state,10.0,1,press_down,0.13345632854605072,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6396699885483123,-0.0015339807878856182,0.0,0.0,0.0,0.03734744884027777,-0.010660753315066359,0.02398082392240207,0.02398082392240207,3.386548006808864e-185,0.02398082392240207,0.0,0.02398082392240207,0.0239808230940431,0.023980823922402104,0.023980554687421173,0.01512755759502489,0.0,0.0,0.02398082392240207,0.7715151642289406,-1.8031843782233108,-0.003170537614969527,-0.00047378041676824685,-0.001187406850603429,-0.0005319742579432018,-4.761172806158372e-05,-0.0024845011835472764,-0.001980231045908178,0.050311593487832804,0.06491350979217637,-0.0021473393160033275,-0.0010282680194472545,-0.0012895815166222508,-0.0015833026238244517,,
36.3089,state,10.0,1,press_down,0.13345632854605072,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6458059116998549,-0.0015339807878856182,0.0,0.0,0.0,0.04379464010041827,0.012273770292256752,0.02398082392240207,0.02398082392240207,1.0627346487040913e-185,0.02398082392240207,0.0,0.02398082392240207,0.023980823662454263,0.023980823922402104,0.06732374063678662,0.005676254119344561,0.0,0.0,0.02398082392240207,0.7655925085952703,-1.81168543200105,-0.0031705399606886103,-0.00047376912406431017,-0.0011874056059960302,-0.000531974013744433,-4.761264033762708e-05,-0.0024845045048860676,-0.0019802328937285887,0.05029146787092961,0.06434721478991537,-0.0020533425794440163,-0.001028270190676801,-0.001289583200695026,-0.001583303717000508,,
36.3410,state,10.0,1,press_down,0.13499030933393638,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6565437772150545,-0.0015339807878856182,0.0,0.0,0.0,0.03637489723810131,0.019898826724475974,0.02398082392240207,0.02398082392240207,3.705526595503641e-186,0.02398082392240207,0.0,0.02398082392240207,0.023980823831763882,0.023980823922402104,0.16934067797792632,0.013215618308201066,0.0,0.0,0.02398082392240207,0.7548010605961957,-1.8185815393144231,-0.0031702079577574723,-0.00047532017309721706,-0.001187571394829931,-0.0005320070230690722,-4.749272044557547e-05,-0.0024840451722413738,-0.001979980497934697,0.05018601893693982,0.06312127242018484,-0.002127749833045166,-0.0010279599768167253,-0.001289330717073071,-0.0015831411055559049,,
36.3730,state,10.0,1,slide_forward,0.13499030933393638,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6672816427302539,0.0,0.0,0.0,0.0,0.036253417589648826,0.022699849948483185,0.02398082392240207,0.02398082392240207,1.1628335097623459e-186,0.02398082392240207,0.0,0.02398082392240207,0.023980823893958857,0.023980823922402104,0.2823308044759443,0.009366157455321454,0.0,0.0,0.02398082392240207,0.7541509433505025,-1.8192499242204305,-0.003170268604628449,-0.0004750002525942144,-0.0011875329694667654,-0.0005319998019971152,-4.752212904777042e-05,-0.0024841377293412696,-0.001980031451027509,0.050076779207065145,0.06180954979054679,-0.002272058048069081,-0.0010277004127364966,-0.0012893646113483837,-0.0015831639245555372,,
36.4057,state,10.0,1,slide_forward,0.13499030933393638,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.6734175658817964,-0.0015339807878856182,0.0,0.0,0.0,0.027832093856691147,0.01902248417081442,0.02398082392240207,0.02398082392240207,3.6490947685194864e-187,0.02398082392240207,0.0,0.02398082392240207,0.0239808239134763,0.023980823922402104,0.31769397297669394,0.016597065009151635,0.0,0.0,0.02398082392240207,0.7574247192464438,-1.816582133719282,-0.0031703085280726023,-0.0004747808563660341,-0.0011875057275273432,-0.0005319947611317335,-4.75433437795622e-05,-0.0024842007105685218,-0.0019800661438882875,0.05004047117835769,0.06129509002898825,-0.002161544582508382,-0.0010280484932862434,-0.0012893840951282568,-0.0015831773577531043,,
36.4380,state,10.0,1,slide_forward,0.13345632854605072,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,-0.0015339807878856182,0.0,0.0,0.0,0.019970436839857882,0.010525813642012263,0.02398082392240207,0.02398082392240207,1.145124604498001e-187,0.02398082392240207,0.0,0.02398082392240207,0.023980823919601085,0.023980823922402104,0.2230326483415763,0.009579238438974512,0.0,0.0,0.02398082392240207,0.7732846356161098,-1.8068132428962123,-0.003170649775131804,-0.0004731407615329406,-0.0011873252307947743,-0.0005319593289131507,-4.767565332607774e-05,-0.002484683362268843,-0.0019803315017731444,0.05012041083140986,0.061998566402330174,-0.0020923340585709102,-0.0010283643328218093,-0.0012896295242867746,-0.0015833366155977677,,
36.4700,state,10.0,1,slide_forward,0.13499030933393638,-0.04755340442445497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,0.0,0.0,0.0,0.0,0.007892327018501214,0.011042346579392227,0.02398082392240207,0.02398082392240207,3.9928026081649256e-188,0.02398082392240207,0.0,0.02398082392240207,0.02398082392142544,0.023980823922402104,0.10032140555541254,0.011273836223099671,0.0,0.0,0.02398082392240207,0.7713454242751925,-1.799156754284834,-0.003170052482981984,-0.0004761750481390216,-0.0011876776562564874,-0.0005320266628134622,-4.740989313037458e-05,-0.002483799602662293,-0.0019798452495643887,0.05016086402104262,0.06295227259505126,-0.0022906824388871693,-0.001027511408337289,-0.001289255745093537,-0.0015830893315619057,,
36.5021,state,10.0,1,slide_forward,0.13499030933393638,-0.046019423636569266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992039904884192,0.674951546669682,0.0,0.0,0.0,0.0,0.018095923491039247,0.007155854163969129,0.02398082392240207,0.02398082392240207,1.2529837665379422e-188,0.02398082392240207,0.0,0.02398082392240207,0.023980823922095603,0.023980823922402104,0.04349241250218706,0.013475517902917549,0.0,0.0,0.02398082392240207,0.7628697670942176,-1.8113790954389077,-0.0031702330358771304,-0.0004752134384735292,-0.0011875611773536786,-0.0005320048704368334,-4.749963259468976e-05,-0.00248407744263021,-0.001979998204531554,0.05019266385917998,0.06340153525721724,-0.002312874593759819,-0.0010276707754721523,-0.001289353117293445,-0.0015831552567350535,,
