Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0008,descent,0.5501,84.9902,11.7773,-4.1220,-12.3660,0.026567,0.015651,0.084989,0.000011,75.775897,100,sigmoid
0.0018,descent,0.5501,85.0781,11.7773,-4.1220,-12.3660,0.026309,0.015385,0.084989,0.000011,75.775897,100,sigmoid
0.0029,descent,0.5501,85.0781,11.6895,-2.7480,-12.3660,0.041336,0.015659,0.084998,0.000002,75.791121,100,sigmoid
0.0041,descent,0.5501,85.0781,11.6895,-2.7480,-12.3660,0.041336,0.015659,0.084998,0.000002,75.791121,100,sigmoid
0.0052,descent,0.5501,84.9902,11.6895,-2.7480,-12.3660,0.041589,0.015922,0.084991,0.000009,75.779054,100,sigmoid
0.0063,descent,0.5501,84.9902,11.6895,-2.7480,-12.3660,0.041589,0.015922,0.084991,0.000009,75.779054,100,sigmoid
0.0074,descent,0.5501,84.9902,11.6895,-2.7480,-12.3660,0.041594,0.015925,0.084998,0.000002,75.792269,100,sigmoid
0.0085,descent,0.5501,84.9902,11.6895,-4.1220,-10.9920,0.026739,0.015934,0.084998,0.000002,75.791458,100,sigmoid
0.0096,descent,0.5501,84.9902,11.6895,-2.7480,-10.9920,0.041493,0.015833,0.084998,0.000002,75.791458,100,sigmoid
0.0107,descent,0.5501,84.9902,11.6895,-2.7480,-10.9920,0.041488,0.015830,0.084992,0.000008,75.781072,100,sigmoid
0.0118,descent,0.5501,84.9902,11.6895,-2.7480,-10.9920,0.041488,0.015830,0.084992,0.000008,75.781072,100,sigmoid
0.0129,descent,0.5501,84.9902,11.6016,-2.7480,-10.9920,0.041742,0.016193,0.084975,0.000025,75.751537,100,sigmoid
0.0141,descent,0.5501,84.9902,11.6016,-2.7480,-10.9920,0.041742,0.016193,0.084975,0.000025,75.751537,100,sigmoid
0.0152,descent,0.5501,84.9902,11.6016,-2.7480,-10.9920,0.041748,0.016197,0.084983,0.000017,75.765683,100,sigmoid
0.0163,descent,0.5501,84.9902,11.6016,-2.7480,-10.9920,0.041748,0.016197,0.084983,0.000017,75.765683,100,sigmoid
0.0174,descent,0.5501,84.9902,11.6016,-2.7480,-10.9920,0.041744,0.016195,0.084978,0.000022,75.757021,100,sigmoid
0.0185,descent,0.5501,84.9902,11.5137,-2.7480,-10.9920,0.042018,0.016570,0.084988,0.000012,75.773817,100,sigmoid
0.0196,descent,0.5501,84.9902,11.5137,-2.7480,-10.9920,0.042018,0.016570,0.084988,0.000012,75.773817,100,sigmoid
