Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0008,descent,0.5158,82.6172,14.3262,-90.6840,-21.9840,0.034293,0.019068,0.084986,0.000014,75.771015,100,sigmoid
0.0019,descent,0.5158,82.5293,14.2383,-90.6840,-21.9840,0.034818,0.019707,0.084986,0.000014,75.771015,100,sigmoid
0.0030,descent,0.5158,82.4414,14.2383,-90.6840,-21.9840,0.035082,0.019977,0.084996,0.000004,75.788078,100,sigmoid
0.0041,descent,0.5158,82.3535,14.2383,-92.0580,-21.9840,0.035473,0.020344,0.084996,0.000004,75.788078,100,sigmoid
0.0052,descent,0.5158,82.1777,14.1504,-92.0580,-21.9840,0.036247,0.021245,0.084986,0.000014,75.770119,100,sigmoid
0.0065,descent,0.5158,82.0898,14.1504,-92.0580,-21.9840,0.036505,0.021511,0.084986,0.000014,75.770119,100,sigmoid
0.0075,descent,0.5158,82.0020,14.1504,-93.4320,-21.9840,0.036905,0.021883,0.084997,0.000003,75.790318,100,sigmoid
0.0086,descent,0.5158,81.9141,14.1504,-93.4320,-21.9840,0.037162,0.022149,0.084997,0.000003,75.790318,100,sigmoid
0.0096,descent,0.5158,81.8262,14.0625,-93.4320,-20.6100,0.037583,0.022695,0.084994,0.000006,75.785307,100,sigmoid
0.0108,descent,0.5158,81.7383,14.0625,-93.4320,-20.6100,0.037824,0.022951,0.084974,0.000026,75.749875,100,sigmoid
0.0119,descent,0.5158,81.5625,14.0625,-93.4320,-20.6100,0.038339,0.023483,0.084974,0.000026,75.749875,100,sigmoid
0.0131,descent,0.5158,81.4746,13.9746,-93.4320,-20.6100,0.038889,0.024138,0.085006,-0.000006,75.805371,100,sigmoid
0.0141,descent,0.5158,81.3867,13.9746,-93.4320,-20.6100,0.039146,0.024404,0.085006,-0.000006,75.805371,100,sigmoid
0.0152,descent,0.5158,81.2988,13.9746,-94.8060,-20.6100,0.039524,0.024764,0.084990,0.000010,75.777220,100,sigmoid
0.0164,descent,0.5158,81.2109,13.9746,-94.8060,-20.6100,0.039781,0.025030,0.084990,0.000010,75.777220,100,sigmoid
0.0174,descent,0.5158,81.1230,13.8867,-94.8060,-20.6100,0.040299,0.025665,0.084982,0.000018,75.762927,100,sigmoid
0.0185,descent,0.5158,81.1230,13.8867,-93.4320,-20.6100,0.040165,0.025564,0.084982,0.000018,75.762927,100,sigmoid
0.0196,descent,0.5158,80.9473,13.7988,-92.0580,-20.6100,0.040810,0.026367,0.084978,0.000022,75.756983,100,sigmoid
0.0208,descent,0.5158,80.8594,13.7988,-92.0580,-20.6100,0.041066,0.026633,0.084978,0.000022,75.756371,100,sigmoid
0.0219,descent,0.5158,80.7715,13.7988,-92.0580,-20.6100,0.041323,0.026899,0.084978,0.000022,75.756371,100,sigmoid
0.0230,descent,0.5158,80.6836,13.7109,-92.0580,-21.9840,0.041962,0.027640,0.084993,0.000007,75.782900,100,sigmoid
0.0241,descent,0.5158,80.5957,13.7109,-92.0580,-21.9840,0.042219,0.027906,0.084993,0.000007,75.782900,100,sigmoid
0.0252,descent,0.5158,80.5078,13.7109,-90.6840,-21.9840,0.042342,0.028071,0.084993,0.000007,75.782250,100,sigmoid
0.0263,descent,0.5158,80.4199,13.6230,-90.6840,-21.9840,0.042867,0.028711,0.084993,0.000007,75.782250,100,sigmoid
0.0275,descent,0.5158,80.3320,13.6230,-89.3100,-23.3580,0.043081,0.028962,0.084982,0.000018,75.763636,100,sigmoid
0.0286,descent,0.5158,80.2441,13.6230,-89.3100,-23.3580,0.043338,0.029229,0.084982,0.000018,75.763636,100,sigmoid
0.0297,descent,0.5158,80.0684,13.5352,-89.3100,-23.3580,0.044111,0.030129,0.084973,0.000027,75.747324,100,sigmoid
0.0308,descent,0.5158,80.0684,13.5352,-87.9360,-23.3580,0.043984,0.030032,0.084980,0.000020,75.760034,100,sigmoid
0.0319,descent,0.4945,79.9805,13.5352,-87.9360,-23.3580,0.044241,0.030298,0.084980,0.000020,75.760034,100,sigmoid
0.0330,descent,0.4945,79.8926,13.5352,-86.5620,-23.3580,0.044365,0.030465,0.084982,0.000018,75.762987,100,sigmoid
0.0341,descent,0.4945,79.8047,13.4473,-86.5620,-23.3580,0.044889,0.031104,0.084982,0.000018,75.762987,100,sigmoid
0.0352,descent,0.4945,79.7168,13.4473,-86.5620,-23.3580,0.045123,0.031355,0.084959,0.000041,75.722327,100,sigmoid
0.0363,descent,0.4945,79.7168,13.3594,-85.1880,-24.7320,0.045358,0.031720,0.084959,0.000041,75.722327,100,sigmoid
0.0374,descent,0.4945,79.6289,13.3594,-85.1880,-24.7320,0.045609,0.031982,0.084953,0.000047,75.711535,100,sigmoid
0.0386,descent,0.4945,79.5410,13.3594,-83.8140,-24.7320,0.045731,0.032147,0.084953,0.000047,75.711535,100,sigmoid
0.0408,descent,0.4945,79.4531,13.3594,-82.4400,-24.7320,0.045872,0.032325,0.084971,0.000029,75.743535,100,sigmoid
0.0412,descent,0.4945,79.4531,13.3594,-82.4400,-24.7320,0.045870,0.032323,0.084968,0.000032,75.738855,100,sigmoid
0.0419,descent,0.4945,79.2773,13.2715,-81.0660,-24.7320,0.046517,0.033128,0.084968,0.000032,75.738855,100,sigmoid
0.0433,descent,0.4945,79.1895,13.2715,-81.0660,-24.7320,0.046762,0.033386,0.084957,0.000043,75.719686,100,sigmoid
0.0442,descent,0.4945,79.1016,13.1836,-81.0660,-24.7320,0.047286,0.034025,0.084957,0.000043,75.719686,100,sigmoid
0.0453,descent,0.4945,79.1016,13.1836,-79.6920,-24.7320,0.047150,0.033923,0.084956,0.000044,75.716821,100,sigmoid
0.0464,descent,0.4945,79.0137,13.1836,-78.3180,-24.7320,0.047273,0.034088,0.084956,0.000044,75.716821,100,sigmoid
0.0475,descent,0.4945,78.9258,13.1836,-78.3180,-24.7320,0.047544,0.034365,0.084970,0.000030,75.741662,100,sigmoid
0.0486,descent,0.4945,78.8379,13.0957,-76.9440,-24.7320,0.047934,0.034903,0.084970,0.000030,75.741662,100,sigmoid
0.0497,descent,0.4945,78.7500,13.0957,-75.5700,-24.7320,0.048037,0.035054,0.084952,0.000048,75.709835,100,sigmoid
0.0509,descent,0.4945,78.6621,13.0957,-75.5700,-24.7320,0.048309,0.035331,0.084966,0.000034,75.734432,100,sigmoid
0.0520,descent,0.4945,78.6621,13.0078,-74.1960,-24.7320,0.048443,0.035603,0.084966,0.000034,75.734432,100,sigmoid
0.0535,descent,0.4945,78.5742,13.0078,-74.1960,-24.7320,0.048674,0.035852,0.084943,0.000057,75.694575,100,sigmoid
0.0542,descent,0.4945,78.5742,13.0078,-72.8220,-24.7320,0.048540,0.035750,0.084943,0.000057,75.694575,100,sigmoid
0.0552,descent,0.4945,78.4863,13.0078,-72.8220,-23.3580,0.048712,0.035936,0.084958,0.000042,75.720478,100,sigmoid
0.0563,descent,0.4945,78.3984,13.0078,-71.4480,-23.3580,0.048834,0.036101,0.084958,0.000042,75.720478,100,sigmoid
