Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0007,descent,0.2905,29.5312,36.3867,23.3580,-27.4800,0.004043,0.012053,0.084974,0.000026,0.1000,+0
0.0018,descent,0.2905,29.5312,36.3867,21.9840,-28.8540,0.004058,0.012108,0.084974,0.000026,0.1000,+0
0.0029,descent,0.2905,29.5312,36.3867,20.6100,-28.8540,0.004072,0.012108,0.084991,0.000009,0.1000,+0
0.0040,descent,0.2905,29.5312,36.2988,19.2360,-28.8540,0.004082,0.012216,0.085008,-0.000008,0.1000,+0
0.0051,descent,0.2905,29.5312,36.2988,17.8620,-28.8540,0.004097,0.012216,0.085008,-0.000008,0.1000,+0
0.0062,descent,0.2905,29.5312,36.2109,16.4880,-28.8540,0.004107,0.012324,0.084972,0.000028,0.1000,+0
0.0073,descent,0.2905,29.5312,36.2109,13.7400,-30.2280,0.004136,0.012378,0.084972,0.000028,0.1000,+0
0.0085,descent,0.2905,29.4434,36.1230,12.3660,-30.2280,0.004174,0.012482,0.084995,0.000005,0.1000,+0
0.0096,descent,0.2905,29.4434,36.1230,10.9920,-30.2280,0.004188,0.012482,0.084995,0.000005,0.1000,+0
0.0107,descent,0.2905,29.4434,36.0352,9.6180,-30.2280,0.004198,0.012590,0.084978,0.000022,0.1000,+0
0.0118,descent,0.2905,29.4434,36.0352,8.2440,-30.2280,0.004213,0.012590,0.084989,0.000011,0.1000,+0
0.0129,descent,0.2905,29.4434,36.0352,6.8700,-31.6020,0.004227,0.012645,0.084989,0.000011,0.1000,+0
0.0140,descent,0.2905,29.4434,35.9473,5.4960,-31.6020,0.004245,0.012753,0.084987,0.000013,0.1000,+0
0.0151,descent,0.2905,29.4434,35.9473,4.1220,-31.6020,0.004888,0.012753,0.084987,0.000013,0.1000,+0
0.0163,descent,0.2905,29.3555,35.8594,2.7480,-32.9760,0.019814,0.012911,0.084977,0.000023,0.1000,+0
0.0173,descent,0.2905,29.3555,35.8594,1.3740,-32.9760,0.109870,0.012911,0.084977,0.000023,0.1000,+0
0.0185,descent,0.2905,29.3555,35.7715,0.0000,-32.9760,0.204314,0.013019,0.084989,0.000011,0.1000,+0
0.0196,descent,0.2905,29.3555,35.6836,0.0000,-32.9760,0.204311,0.013127,0.084989,0.000011,0.1000,+0
0.0207,descent,0.2905,29.3555,35.6836,-1.3740,-34.3500,0.109891,0.013182,0.084996,0.000004,0.1000,+0
0.0218,descent,0.2905,29.2676,35.6836,-1.3740,-34.3500,0.109919,0.013178,0.084991,0.000009,0.1000,+0
0.0229,descent,0.2905,29.2676,35.5957,-2.7480,-34.3500,0.019887,0.013286,0.084991,0.000009,0.1000,+0
0.0240,descent,0.2905,29.2676,35.5957,-4.1220,-34.3500,0.005013,0.013286,0.084978,0.000022,0.1000,+0
0.0251,descent,0.2905,29.2676,35.5078,-4.1220,-34.3500,0.005009,0.013394,0.084978,0.000022,0.1000,+0
0.0262,descent,0.2905,29.1797,35.4199,-5.4960,-34.3500,0.004419,0.013498,0.084982,0.000018,0.1000,+0
0.0274,descent,0.2905,29.1797,35.4199,-6.8700,-35.7240,0.004426,0.013553,0.084982,0.000018,0.1000,+0
0.0285,descent,0.2905,29.1797,35.3320,-6.8700,-35.7240,0.004422,0.013661,0.084972,0.000028,0.1000,+0
0.0296,descent,0.2905,29.1797,35.3320,-6.8700,-35.7240,0.004422,0.013661,0.084972,0.000028,0.1000,+0
0.0307,descent,0.2991,29.1797,35.2441,-8.2440,-35.7240,0.004432,0.013769,0.084972,0.000028,0.1000,+0
0.0318,descent,0.2991,29.1797,35.2441,-8.2440,-35.7240,0.004432,0.013769,0.084984,0.000016,0.1000,+0
0.0329,descent,0.2991,29.1797,35.2441,-8.2440,-35.7240,0.004432,0.013769,0.084984,0.000016,0.1000,+0
0.0340,descent,0.2991,29.1797,35.1563,-8.2440,-37.0980,0.004429,0.013931,0.084972,0.000028,0.1000,+0
0.0351,descent,0.2991,29.1797,35.1563,-9.6180,-37.0980,0.004443,0.013931,0.084972,0.000028,0.1000,+0
0.0363,descent,0.2991,29.1797,35.0684,-9.6180,-37.0980,0.004439,0.014040,0.084969,0.000031,0.1000,+0
0.0373,descent,0.2991,29.1797,34.9805,-9.6180,-37.0980,0.004435,0.014148,0.084969,0.000031,0.1000,+0
0.0385,descent,0.2991,29.1797,34.9805,-9.6180,-37.0980,0.004435,0.014148,0.084977,0.000023,0.1000,+0
0.0396,descent,0.2991,29.1797,34.8926,-9.6180,-38.4720,0.004431,0.014310,0.084977,0.000023,0.1000,+0
0.0407,descent,0.2991,29.1797,34.8926,-9.6180,-38.4720,0.004431,0.014310,0.084986,0.000014,0.1000,+0
0.0418,descent,0.2991,29.1797,34.8047,-9.6180,-38.4720,0.004428,0.014418,0.084978,0.000022,0.1000,+0
0.0429,descent,0.2991,29.1797,34.8047,-8.2440,-38.4720,0.004413,0.014418,0.084978,0.000022,0.1000,+0
0.0440,descent,0.2991,29.1797,34.7168,-8.2440,-38.4720,0.004409,0.014527,0.084963,0.000037,0.1000,+0
0.0451,descent,0.2991,29.1797,34.7168,-8.2440,-38.4720,0.004409,0.014527,0.084963,0.000037,0.1000,+0
0.0463,descent,0.2991,29.0918,34.6289,-8.2440,-39.8460,0.004433,0.014685,0.084965,0.000035,0.1000,+0
0.0473,descent,0.2991,29.0918,34.5410,-8.2440,-39.8460,0.004429,0.014794,0.084965,0.000035,0.1000,+0
0.0485,descent,0.2991,29.1797,34.5410,-8.2440,-39.8460,0.004402,0.014797,0.084962,0.000038,0.1000,+0
0.0496,descent,0.2991,29.0918,34.4531,-8.2440,-39.8460,0.004426,0.014902,0.084962,0.000038,0.1000,+0
0.0507,descent,0.2991,29.0918,34.4531,-8.2440,-39.8460,0.004426,0.014902,0.084973,0.000027,0.1000,+0
0.0518,descent,0.2991,29.0918,34.4531,-8.2440,-39.8460,0.004426,0.014902,0.084971,0.000029,0.1000,+0
0.0529,descent,0.2991,29.0918,34.3652,-8.2440,-39.8460,0.004422,0.015010,0.084971,0.000029,0.1000,+0
0.0540,descent,0.2991,29.0918,34.2773,-6.8700,-39.8460,0.004404,0.015118,0.084951,0.000049,0.1000,+0
0.0551,descent,0.2991,29.0918,34.2773,-6.8700,-39.8460,0.004404,0.015118,0.084951,0.000049,0.1000,+0
0.0563,descent,0.2991,29.0918,34.1895,-6.8700,-39.8460,0.004400,0.015226,0.084943,0.000057,0.1000,+0
0.0573,descent,0.2991,29.0918,34.1016,-5.4960,-41.2200,0.004389,0.015389,0.084943,0.000057,0.1000,+0
0.0585,descent,0.2991,29.0918,34.1016,-5.4960,-41.2200,0.004389,0.015389,0.084969,0.000031,0.1000,+0
0.0596,descent,0.2991,29.0039,34.1016,-5.4960,-41.2200,0.004417,0.015385,0.084969,0.000031,0.1000,+0
0.0608,descent,0.2991,29.0039,34.0137,-5.4960,-41.2200,0.004413,0.015494,0.084949,0.000051,0.1000,+0
0.0619,descent,0.2991,29.0039,34.0137,-5.4960,-41.2200,0.004413,0.015494,0.084945,0.000055,0.1000,+0
0.0630,descent,0.2991,29.0039,33.9258,-5.4960,-41.2200,0.004409,0.015602,0.084945,0.000055,0.1000,+0
0.0641,descent,0.2991,29.0039,33.9258,-5.4960,-41.2200,0.004409,0.015602,0.084951,0.000049,0.1000,+0
0.0653,descent,0.2991,29.0039,33.8379,-5.4960,-41.2200,0.004405,0.015710,0.084951,0.000049,0.1000,+0
0.0664,descent,0.2991,28.9160,33.7500,-5.4960,-41.2200,0.004429,0.015815,0.084939,0.000061,0.1000,+0
0.0674,descent,0.2991,28.9160,33.7500,-5.4960,-41.2200,0.004429,0.015815,0.084939,0.000061,0.1000,+0
0.0685,descent,0.2991,28.9160,33.6621,-5.4960,-41.2200,0.004426,0.015923,0.084949,0.000051,0.1000,+0
0.0696,descent,0.2991,28.9160,33.6621,-6.8700,-41.2200,0.004433,0.015923,0.084949,0.000051,0.1000,+0
0.0708,descent,0.2991,28.9160,33.5742,-6.8700,-41.2200,0.004429,0.016031,0.084943,0.000057,0.1000,+0
0.0718,descent,0.2991,28.9160,33.5742,-6.8700,-41.2200,0.004429,0.016031,0.084935,0.000065,0.1000,+0
0.0730,descent,0.2991,28.8281,33.4863,-6.8700,-41.2200,0.004453,0.016136,0.084935,0.000065,0.1000,+0
0.0741,descent,0.2991,28.8281,33.4863,-6.8700,-41.2200,0.004453,0.016136,0.084935,0.000065,0.1000,+0
0.0752,descent,0.2991,28.8281,33.3984,-8.2440,-41.2200,0.004463,0.016244,0.084935,0.000065,0.1000,+0
0.0765,descent,0.2991,28.8281,33.3105,-8.2440,-41.2200,0.004460,0.016352,0.084934,0.000066,0.1000,+0
0.0774,descent,0.2991,28.8281,33.3105,-8.2440,-41.2200,0.004460,0.016352,0.084934,0.000066,0.1000,+0
0.0787,descent,0.2991,28.8281,33.2227,-8.2440,-42.5940,0.004456,0.016515,0.084922,0.000078,0.1000,+0
0.0796,descent,0.2991,28.7402,33.2227,-8.2440,-41.2200,0.004484,0.016457,0.084922,0.000078,0.1000,+0
0.0807,descent,0.2991,28.7402,33.1348,-9.6180,-42.5940,0.004494,0.016620,0.084916,0.000084,0.1000,+0
0.0819,descent,0.2991,28.7402,33.1348,-9.6180,-41.2200,0.004494,0.016565,0.084920,0.000080,0.1000,+0
0.0830,descent,0.2991,28.7402,33.0469,-9.6180,-42.5940,0.004490,0.016728,0.084920,0.000080,0.1000,+0
0.0841,descent,0.2991,28.7402,33.0469,-9.6180,-42.5940,0.004490,0.016728,0.084931,0.000069,0.1000,+0
0.0852,descent,0.2991,28.6523,32.9590,-9.6180,-42.5940,0.004514,0.016833,0.084931,0.000069,0.1000,+0
0.0864,descent,0.2991,28.6523,32.8711,-10.9920,-42.5940,0.004525,0.016941,0.084911,0.000089,0.1000,+0
0.0874,descent,0.2991,28.6523,32.8711,-10.9920,-42.5940,0.004525,0.016941,0.084911,0.000089,0.1000,+0
0.0885,descent,0.2991,28.5645,32.7832,-12.3660,-42.5940,0.004563,0.017046,0.084909,0.000091,0.1000,+0
0.0896,descent,0.2991,28.5645,32.7832,-12.3660,-42.5940,0.004563,0.017046,0.084909,0.000091,0.1000,+0
0.0907,descent,0.2991,28.5645,32.7832,-12.3660,-42.5940,0.004563,0.017046,0.084909,0.000091,0.1000,+0
0.0918,descent,0.2991,28.4766,32.6953,-13.7400,-42.5940,0.004602,0.017151,0.084907,0.000093,0.1000,+0
0.0930,descent,0.2991,28.4766,32.6953,-13.7400,-41.2200,0.004602,0.017096,0.084907,0.000093,0.1000,+0
0.0941,descent,0.2991,28.4766,32.6074,-13.7400,-42.5940,0.004598,0.017259,0.084912,0.000088,0.1000,+0
0.0952,descent,0.2991,28.4766,32.6074,-13.7400,-41.2200,0.004598,0.017205,0.084912,0.000088,0.1000,+0
0.0964,descent,0.2991,28.3887,32.5195,-15.1140,-41.2200,0.004636,0.017310,0.084898,0.000102,0.1000,+0
