Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0006,descent,0.2648,30.0586,28.8281,-26.1060,-16.4880,0.004074,0.020960,0.084999,0.000001,0.1000,+0
0.0013,descent,0.2648,29.9707,28.8281,-27.4800,-16.4880,0.004116,0.020956,0.084984,0.000016,0.1000,+0
0.0025,descent,0.2648,29.9707,28.8281,-27.4800,-16.4880,0.004116,0.020956,0.084984,0.000016,0.1000,+0
0.0035,descent,0.2648,29.9707,28.8281,-27.4800,-16.4880,0.004116,0.020956,0.084988,0.000012,0.1000,+0
0.0046,descent,0.2648,29.8828,28.8281,-27.4800,-15.1140,0.004144,0.020898,0.084988,0.000012,0.1000,+0
0.0057,descent,0.2648,29.8828,28.7402,-27.4800,-15.1140,0.004140,0.021007,0.084997,0.000003,0.1000,+0
0.0068,descent,0.2648,29.7949,28.7402,-27.4800,-15.1140,0.004168,0.021004,0.084994,0.000006,0.1000,+0
0.0080,descent,0.2648,29.7949,28.7402,-27.4800,-15.1140,0.004168,0.021004,0.084994,0.000006,0.1000,+0
0.0094,descent,0.2648,29.7070,28.7402,-28.8540,-15.1140,0.004210,0.021000,0.084994,0.000006,0.1000,+0
0.0102,descent,0.2648,29.7070,28.7402,-28.8540,-15.1140,0.004210,0.021000,0.084994,0.000006,0.1000,+0
0.0114,descent,0.2648,29.6191,28.7402,-28.8540,-13.7400,0.004238,0.020942,0.084978,0.000022,0.1000,+0
0.0123,descent,0.2648,29.6191,28.7402,-28.8540,-13.7400,0.004238,0.020942,0.084978,0.000022,0.1000,+0
0.0136,descent,0.2648,29.5312,28.6523,-28.8540,-13.7400,0.004262,0.021048,0.084988,0.000012,0.1000,+0
0.0146,descent,0.2648,29.5312,28.6523,-30.2280,-13.7400,0.004276,0.021048,0.084988,0.000012,0.1000,+0
0.0157,descent,0.2648,29.4434,28.6523,-30.2280,-13.7400,0.004304,0.021044,0.084981,0.000019,0.1000,+0
0.0168,descent,0.2648,29.4434,28.6523,-30.2280,-13.7400,0.004304,0.021044,0.084981,0.000019,0.1000,+0
0.0181,descent,0.2648,29.4434,28.6523,-30.2280,-13.7400,0.004304,0.021044,0.084971,0.000029,0.1000,+0
0.0194,descent,0.2648,29.3555,28.6523,-31.6020,-12.3660,0.004346,0.020986,0.084978,0.000022,0.1000,+0
0.0201,descent,0.2648,29.3555,28.6523,-31.6020,-12.3660,0.004346,0.020986,0.084978,0.000022,0.1000,+0
0.0214,descent,0.2648,29.2676,28.6523,-31.6020,-12.3660,0.004374,0.020983,0.084984,0.000016,0.1000,+0
0.0223,descent,0.2648,29.2676,28.5645,-31.6020,-12.3660,0.004370,0.021092,0.084984,0.000016,0.1000,+0
0.0236,descent,0.2648,29.1797,28.5645,-31.6020,-12.3660,0.004398,0.021088,0.084977,0.000023,0.1000,+0
0.0246,descent,0.2648,29.1797,28.5645,-31.6020,-12.3660,0.004398,0.021088,0.084977,0.000023,0.1000,+0
0.0257,descent,0.2648,29.0918,28.5645,-32.9760,-10.9920,0.004440,0.021030,0.084971,0.000029,0.1000,+0
0.0268,descent,0.2648,29.0918,28.5645,-32.9760,-10.9920,0.004440,0.021030,0.084971,0.000029,0.1000,+0
0.0281,descent,0.2648,29.0039,28.5645,-32.9760,-10.9920,0.004468,0.021027,0.084976,0.000024,0.1000,+0
0.0293,descent,0.2648,28.9160,28.5645,-34.3500,-10.9920,0.004510,0.021023,0.084973,0.000027,0.1000,+0
0.0302,descent,0.2648,28.9160,28.5645,-34.3500,-10.9920,0.004510,0.021023,0.084973,0.000027,0.1000,+0
0.0314,descent,0.2648,28.8281,28.5645,-34.3500,-9.6180,0.004538,0.020965,0.084978,0.000022,0.1000,+0
0.0323,descent,0.2648,28.8281,28.5645,-34.3500,-9.6180,0.004538,0.020965,0.084978,0.000022,0.1000,+0
0.0336,descent,0.2648,28.8281,28.5645,-34.3500,-9.6180,0.004538,0.020965,0.084967,0.000033,0.1000,+0
0.0346,descent,0.3175,28.7402,28.5645,-35.7240,-9.6180,0.004580,0.020962,0.084967,0.000033,0.1000,+0
0.0357,descent,0.3175,28.7402,28.4766,-35.7240,-9.6180,0.004576,0.021071,0.084969,0.000031,0.1000,+0
0.0368,descent,0.3175,28.6523,28.5645,-35.7240,-9.6180,0.004608,0.020959,0.084969,0.000031,0.1000,+0
0.0380,descent,0.3175,28.6523,28.4766,-35.7240,-8.2440,0.004604,0.021013,0.084977,0.000023,0.1000,+0
0.0393,descent,0.3175,28.5645,28.4766,-37.0980,-8.2440,0.004646,0.021010,0.084959,0.000041,0.1000,+0
0.0401,descent,0.3175,28.4766,28.4766,-37.0980,-8.2440,0.004674,0.021006,0.084959,0.000041,0.1000,+0
0.0414,descent,0.3175,28.4766,28.4766,-37.0980,-8.2440,0.004674,0.021006,0.084964,0.000036,0.1000,+0
0.0423,descent,0.3175,28.3887,28.4766,-37.0980,-8.2440,0.004702,0.021003,0.084964,0.000036,0.1000,+0
0.0435,descent,0.3175,28.3887,28.4766,-37.0980,-8.2440,0.004702,0.021003,0.084958,0.000042,0.1000,+0
0.0446,descent,0.3175,28.3008,28.4766,-38.4720,-8.2440,0.004744,0.020999,0.084958,0.000042,0.1000,+0
0.0457,descent,0.3175,28.3008,28.4766,-38.4720,-6.8700,0.004744,0.020945,0.084950,0.000050,0.1000,+0
0.0468,descent,0.3175,28.3008,28.4766,-38.4720,-6.8700,0.004744,0.020945,0.084968,0.000032,0.1000,+0
0.0480,descent,0.3175,28.2129,28.4766,-38.4720,-6.8700,0.004772,0.020941,0.084968,0.000032,0.1000,+0
0.0493,descent,0.3175,28.1250,28.4766,-38.4720,-5.4960,0.004800,0.020891,0.084971,0.000029,0.1000,+0
