Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Offset_mm
0.0009,descent,0.3976,20.3027,28.5645,-2.7480,-16.4880,0.022447,0.020916,0.084993,0.000007,0.1000,+0
0.0014,descent,0.3976,20.3027,28.4766,-2.7480,-16.4880,0.022444,0.021026,0.084993,0.000007,0.1000,+0
0.0025,descent,0.3976,20.3027,28.4766,-2.7480,-16.4880,0.022444,0.021026,0.084993,0.000007,0.1000,+0
0.0036,descent,0.3976,20.3027,28.4766,-1.3740,-16.4880,0.112472,0.021026,0.084998,0.000002,0.1000,+0
0.0047,descent,0.3976,20.3027,28.4766,-1.3740,-16.4880,0.112472,0.021026,0.084987,0.000013,0.1000,+0
0.0060,descent,0.3976,20.3027,28.4766,-1.3740,-15.1140,0.112472,0.020971,0.084987,0.000013,0.1000,+0
0.0069,descent,0.3976,20.3027,28.4766,-1.3740,-15.1140,0.112472,0.020971,0.085001,-0.000001,0.1000,+0
0.0080,descent,0.3976,20.3027,28.4766,0.0000,-15.1140,0.206891,0.020971,0.085001,-0.000001,0.1000,+0
0.0092,descent,0.3976,20.3027,28.3887,0.0000,-13.7400,0.206888,0.021026,0.084993,0.000007,0.1000,+0
0.0103,descent,0.3976,20.3027,28.3887,0.0000,-13.7400,0.206888,0.021026,0.084993,0.000007,0.1000,+0
0.0114,descent,0.3976,20.3027,28.3887,0.0000,-13.7400,0.206888,0.021026,0.084976,0.000024,0.1000,+0
0.0125,descent,0.3976,20.3027,28.3887,0.0000,-13.7400,0.206888,0.021026,0.084976,0.000024,0.1000,+0
0.0137,descent,0.3976,20.3027,28.3887,0.0000,-13.7400,0.206888,0.021026,0.084984,0.000016,0.1000,+0
0.0147,descent,0.3976,20.3027,28.3887,0.0000,-12.3660,0.206888,0.020972,0.084993,0.000007,0.1000,+0
0.0158,descent,0.3976,20.3027,28.3887,0.0000,-12.3660,0.206888,0.020972,0.084993,0.000007,0.1000,+0
0.0168,descent,0.3976,20.3027,28.3887,0.0000,-12.3660,0.206888,0.020972,0.084985,0.000015,0.1000,+0
0.0180,descent,0.3976,20.3027,28.3887,0.0000,-10.9920,0.206888,0.020918,0.084985,0.000015,0.1000,+0
0.0192,descent,0.3976,20.3027,28.3887,0.0000,-10.9920,0.206888,0.020918,0.084974,0.000026,0.1000,+0
0.0202,descent,0.3976,20.3027,28.3887,0.0000,-10.9920,0.206888,0.020918,0.084974,0.000026,0.1000,+0
0.0213,descent,0.3976,20.3906,28.3887,1.3740,-9.6180,0.112412,0.020866,0.085000,-0.000000,0.1000,+0
