Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,-0.0004,2.9004,32.8711,41.2200,59.0820,-0.003375,-0.002748,0.084998,0.000002,0.0300,2
0.0018,descent,-0.0004,2.9883,32.9590,41.2200,59.0820,-0.003380,-0.002773,0.084998,0.000002,0.0300,2
0.0029,descent,-0.0004,3.0762,32.9590,41.2200,57.7080,-0.003387,-0.002716,0.084998,0.000002,0.0300,2
0.0040,descent,-0.0004,3.0762,32.9590,41.2200,56.3340,-0.003387,-0.002662,0.084998,0.000002,0.0300,2
0.0051,descent,-0.0004,3.0762,33.0469,41.2200,56.3340,-0.003385,-0.002690,0.085000,0.000000,0.0300,2
0.0062,descent,-0.0004,3.1641,33.0469,41.2200,54.9600,-0.003392,-0.002633,0.084973,0.000027,0.0300,2
0.0075,descent,-0.0004,3.1641,33.0469,41.2200,53.5860,-0.003392,-0.002579,0.084973,0.000027,0.0300,2
0.0084,descent,-0.0002,3.2520,33.0469,41.2200,52.2120,-0.003400,-0.002522,0.084996,0.000004,0.0300,2
0.0096,descent,-0.0002,3.2520,33.1348,41.2200,49.4640,-0.003397,-0.002441,0.084996,0.000004,0.0300,2
0.0107,descent,-0.0002,3.3398,33.1348,41.2200,48.0900,-0.003404,-0.002384,0.084979,0.000021,0.0300,2
0.0118,descent,-0.0002,3.3398,33.1348,41.2200,46.7160,-0.003404,-0.002330,0.084979,0.000021,0.0300,2
0.0130,descent,-0.0002,3.4277,33.2227,41.2200,46.7160,-0.003409,-0.002355,0.084985,0.000015,0.0300,2
0.0141,descent,-0.0002,3.4277,33.2227,41.2200,45.3420,-0.003409,-0.002301,0.084982,0.000018,0.0300,2
0.0151,descent,-0.0002,3.4277,33.2227,41.2200,43.9680,-0.003409,-0.002247,0.084982,0.000018,0.0300,2
0.0162,descent,-0.0002,3.5156,33.2227,39.8460,42.5940,-0.003402,-0.002189,0.084981,0.000019,0.0300,2
0.0174,descent,-0.0002,3.5156,33.2227,39.8460,41.2200,-0.003402,-0.002135,0.084981,0.000019,0.0300,2
0.0184,descent,-0.0002,3.5156,33.2227,39.8460,39.8460,-0.003402,-0.002080,0.085001,-0.000001,0.0300,2
0.0196,descent,-0.0002,3.6035,33.2227,39.8460,37.0980,-0.003410,-0.001969,0.085001,-0.000001,0.0300,2
0.0207,descent,-0.0002,3.6914,33.3105,39.8460,35.7240,-0.003414,-0.001940,0.084985,0.000015,0.0300,2
0.0218,descent,-0.0002,3.6914,33.3105,38.4720,34.3500,-0.003400,-0.001886,0.084985,0.000015,0.0300,2
0.0229,descent,-0.0002,3.6914,33.2227,38.4720,32.9760,-0.003403,-0.001803,0.084969,0.000031,0.0300,2
0.0240,descent,-0.0002,3.7793,33.2227,38.4720,31.6020,-0.003410,-0.001745,0.084969,0.000031,0.0300,2
0.0251,descent,-0.0002,3.7793,33.2227,38.4720,30.2280,-0.003410,-0.001691,0.084988,0.000012,0.0300,2
0.0263,descent,-0.0002,3.8672,33.3105,38.4720,28.8540,-0.003415,-0.001662,0.084997,0.000003,0.0300,2
0.0274,descent,-0.0002,3.8672,33.3105,38.4720,27.4800,-0.003415,-0.001608,0.084997,0.000003,0.0300,2
0.0285,descent,-0.0002,3.9551,33.3105,38.4720,26.1060,-0.003423,-0.001550,0.084962,0.000038,0.0300,2
0.0296,descent,-0.0002,3.9551,33.2227,37.0980,23.3580,-0.003411,-0.001413,0.084962,0.000038,0.0300,2
0.0309,descent,-0.0002,3.9551,33.2227,37.0980,21.9840,-0.003411,-0.001359,0.084982,0.000018,0.0300,2
0.0318,descent,-0.0002,4.0430,33.2227,37.0980,20.6100,-0.003419,-0.001301,0.084982,0.000018,0.0300,2
0.0330,descent,-0.0002,4.0430,33.2227,37.0980,19.2360,-0.003419,-0.001247,0.084964,0.000036,0.0300,2
0.0340,descent,-0.0002,4.0430,33.2227,37.0980,17.8620,-0.003419,-0.001192,0.084964,0.000036,0.0300,2
0.0351,descent,-0.0002,4.0430,33.2227,35.7240,16.4880,-0.003404,-0.001138,0.084973,0.000027,0.0300,2
0.0363,descent,-0.0002,4.0430,33.2227,35.7240,15.1140,-0.003404,-0.001083,0.084957,0.000043,0.0300,2
0.0374,descent,-0.0002,4.1309,33.2227,35.7240,13.7400,-0.003412,-0.001026,0.084957,0.000043,0.0300,2
0.0385,descent,-0.0002,4.1309,33.2227,35.7240,12.3660,-0.003412,-0.000972,0.084975,0.000025,0.0300,2
0.0396,descent,-0.0002,4.2188,33.2227,34.3500,10.9920,-0.003405,-0.000914,0.084975,0.000025,0.0300,2
0.0407,descent,-0.0002,4.2188,33.2227,34.3500,9.6180,-0.003405,-0.000860,0.084975,0.000025,0.0300,2
0.0418,descent,-0.0002,4.2188,33.2227,34.3500,8.2440,-0.003405,-0.000806,0.084975,0.000025,0.0300,2
0.0429,descent,-0.0002,4.3066,33.2227,34.3500,8.2440,-0.003412,-0.000803,0.084976,0.000024,0.0300,2
0.0440,descent,-0.0002,4.3066,33.2227,34.3500,6.8700,-0.003412,-0.000748,0.084969,0.000031,0.0300,2
0.0451,descent,-0.0002,4.3066,33.1348,34.3500,5.4960,-0.003415,-0.000673,0.084969,0.000031,0.0300,2
0.0462,descent,-0.0002,4.3945,33.1348,34.3500,5.4960,-0.003423,-0.000670,0.084973,0.000027,0.0300,2
0.0485,descent,-0.0002,4.3945,33.1348,34.3500,4.1220,-0.003423,-0.001244,0.084966,0.000034,0.0300,2
0.0489,descent,-0.0002,4.3945,33.1348,34.3500,4.1220,-0.003423,-0.001244,0.084966,0.000034,0.0300,2
0.0497,descent,-0.0002,4.4824,33.1348,32.9760,1.3740,-0.003416,-0.106063,0.084966,0.000034,0.0300,2
0.0508,descent,-0.0002,4.4824,33.1348,32.9760,1.3740,-0.003416,-0.106063,0.084961,0.000039,0.0300,2
