Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0005,descent,-0.0003,-1.8457,20.3027,48.0900,-13.7400,0.000660,0.000511,0.084984,0.000016,0.0200,5
0.0011,descent,-0.0003,-1.6699,20.3027,48.0900,-13.7400,0.000039,0.000515,0.084984,0.000016,0.0200,5
0.0022,descent,-0.0003,-1.6699,20.3027,48.0900,-13.7400,0.000039,0.000515,0.084984,0.000016,0.0200,5
0.0033,descent,-0.0003,-1.5820,20.2148,49.4640,-13.7400,-0.000288,0.000536,0.085002,-0.000002,0.0200,5
0.0044,descent,-0.0003,-1.5820,20.2148,48.0900,-13.7400,-0.000273,0.000536,0.085002,-0.000002,0.0200,5
0.0055,descent,-0.0003,-1.4941,20.2148,49.4640,-13.7400,-0.000598,0.000537,0.084996,0.000004,0.0200,5
0.0066,descent,-0.0003,-1.4063,20.2148,49.4640,-12.3660,-0.000908,0.000485,0.084987,0.000013,0.0200,5
0.0077,descent,-0.0003,-1.4063,20.1270,48.0900,-12.3660,-0.000896,0.000504,0.084987,0.000013,0.0200,5
0.0089,descent,-0.0003,-1.3184,20.1270,49.4640,-12.3660,-0.001220,0.000506,0.084996,0.000004,0.0200,5
0.0100,descent,-0.0003,-1.2305,20.1270,49.4640,-12.3660,-0.001531,0.000508,0.084996,0.000004,0.0200,5
0.0111,descent,-0.0003,-1.2305,20.1270,49.4640,-12.3660,-0.001531,0.000508,0.084984,0.000016,0.0200,5
0.0122,descent,-0.0003,-1.1426,20.1270,49.4640,-12.3660,-0.001841,0.000509,0.084984,0.000016,0.0200,5
0.0134,descent,-0.0003,-1.1426,20.1270,49.4640,-12.3660,-0.001841,0.000509,0.084991,0.000009,0.0200,5
0.0148,descent,-0.0003,-1.1426,20.1270,49.4640,-12.3660,-0.001841,0.000509,0.084981,0.000019,0.0200,5
0.0156,descent,-0.0003,-1.0547,20.1270,49.4640,-12.3660,-0.002151,0.000511,0.084981,0.000019,0.0200,5
0.0167,descent,-0.0003,-0.9668,20.0391,49.4640,-12.3660,-0.002464,0.000532,0.084983,0.000017,0.0200,5
0.0178,descent,-0.0003,-0.8789,20.0391,48.0900,-12.3660,-0.002760,0.000534,0.084983,0.000017,0.0200,5
0.0189,descent,-0.0003,-0.8789,20.0391,48.0900,-12.3660,-0.002760,0.000534,0.084991,0.000009,0.0200,5
0.0200,descent,-0.0003,-0.7910,20.0391,49.4640,-12.3660,-0.003084,0.000536,0.084991,0.000009,0.0200,5
0.0211,descent,-0.0003,-0.7910,20.0391,48.0900,-12.3660,-0.003070,0.000536,0.084982,0.000018,0.0200,5
0.0222,descent,-0.0003,-0.7031,20.0391,48.0900,-12.3660,-0.003380,0.000538,0.084982,0.000018,0.0200,5
0.0233,descent,-0.0003,-0.7031,19.9512,48.0900,-12.3660,-0.003382,0.000557,0.084981,0.000019,0.0200,5
0.0244,descent,-0.0003,-0.6152,19.9512,48.0900,-12.3660,-0.003692,0.000559,0.084981,0.000019,0.0200,5
0.0255,descent,-0.0003,-0.6152,19.9512,48.0900,-12.3660,-0.003692,0.000559,0.084989,0.000011,0.0200,5
0.0266,descent,-0.0003,-0.5273,19.9512,48.0900,-12.3660,-0.004003,0.000560,0.084985,0.000015,0.0200,5
0.0277,descent,-0.0003,-0.4395,19.9512,48.0900,-12.3660,-0.004313,0.000562,0.084985,0.000015,0.0200,5
