Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.0145,4.3066,35.6836,1.3740,-24.7320,0.106952,0.003166,0.084989,0.000011,0.0500,1
0.0018,descent,0.0510,4.3066,35.6836,1.3740,-24.7320,0.106952,0.003166,0.084989,0.000011,0.0500,1
0.0029,descent,0.0510,4.3066,35.6836,1.3740,-24.7320,0.106952,0.003166,0.084993,0.000007,0.0500,1
0.0040,descent,0.0510,4.3066,35.5957,1.3740,-24.7320,0.106949,0.003217,0.084993,0.000007,0.0500,1
0.0051,descent,0.0510,4.3066,35.5957,1.3740,-26.1060,0.106949,0.003272,0.084990,0.000010,0.0500,1
0.0062,descent,0.0510,4.3066,35.5957,1.3740,-26.1060,0.106949,0.003272,0.084990,0.000010,0.0500,1
0.0073,descent,0.0510,4.3945,35.5078,1.3740,-26.1060,0.106933,0.003326,0.084989,0.000011,0.0500,1
0.0085,descent,0.0510,4.3066,35.5078,1.3740,-26.1060,0.106946,0.003323,0.084989,0.000011,0.0500,1
0.0096,descent,0.0510,4.3066,35.4199,1.3740,-26.1060,0.106943,0.003375,0.084988,0.000012,0.0500,1
0.0107,descent,0.0510,4.3945,35.4199,1.3740,-26.1060,0.106930,0.003378,0.084990,0.000010,0.0500,1
0.0118,descent,0.0510,4.3945,35.4199,1.3740,-26.1060,0.106930,0.003378,0.084990,0.000010,0.0500,1
0.0129,descent,0.0510,4.3945,35.3320,2.7480,-26.1060,0.016870,0.003429,0.084998,0.000002,0.0500,1
0.0141,descent,0.0510,4.3945,35.3320,2.7480,-26.1060,0.016870,0.003429,0.084998,0.000002,0.0500,1
0.0152,descent,0.0510,4.3945,35.3320,2.7480,-26.1060,0.016870,0.003429,0.084977,0.000023,0.0500,1
0.0163,descent,0.0510,4.3945,35.3320,2.7480,-26.1060,0.016870,0.003429,0.084977,0.000023,0.0500,1
0.0173,descent,0.0510,4.3945,35.2441,2.7480,-27.4800,0.016867,0.003535,0.084988,0.000012,0.0500,1
0.0184,descent,0.0510,4.3945,35.1562,2.7480,-27.4800,0.016864,0.003587,0.084988,0.000012,0.0500,1
0.0196,descent,0.0510,4.4824,35.1562,4.1220,-27.4800,0.001948,0.003590,0.084990,0.000010,0.0500,1
0.0208,descent,0.0510,4.4824,35.1562,4.1220,-27.4800,0.001948,0.003590,0.084988,0.000012,0.0500,1
0.0218,descent,0.0510,4.4824,35.0684,4.1220,-27.4800,0.001945,0.003641,0.084988,0.000012,0.0500,1
0.0229,descent,0.0510,4.5703,35.0684,5.4960,-27.4800,0.001288,0.003644,0.084972,0.000028,0.0500,1
0.0240,descent,0.0510,4.5703,35.0684,5.4960,-27.4800,0.001288,0.003644,0.084972,0.000028,0.0500,1
0.0251,descent,0.0510,4.6582,34.9805,6.8700,-27.4800,0.001250,0.003699,0.084977,0.000023,0.0500,1
0.0263,descent,0.0510,4.7461,34.9805,8.2440,-27.4800,0.001223,0.003702,0.084977,0.000023,0.0500,1
0.0273,descent,0.0510,4.7461,34.8926,8.2440,-27.4800,0.001220,0.003754,0.084970,0.000030,0.0500,1
0.0284,descent,0.0510,4.9219,34.8926,10.9920,-28.8540,0.001164,0.003814,0.084970,0.000030,0.0500,1
0.0296,descent,0.0510,5.0098,34.8926,13.7400,-27.4800,0.001122,0.003763,0.084989,0.000011,0.0500,1
0.0308,descent,0.0510,5.0098,34.8047,15.1140,-28.8540,0.001104,0.003869,0.084974,0.000026,0.0500,1
