Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,-0.0003,4.5703,14.6777,1.3740,-17.8620,-0.111314,0.002046,0.084993,0.000007,0.0200,4
0.0018,descent,-0.0003,4.6582,14.6777,2.7480,-17.8620,-0.021291,0.002048,0.084993,0.000007,0.0200,4
0.0029,descent,-0.0003,4.6582,14.6777,2.7480,-17.8620,-0.021291,0.002048,0.084996,0.000004,0.0200,4
0.0040,descent,-0.0003,4.5703,14.6777,1.3740,-17.8620,-0.111314,0.002046,0.084993,0.000007,0.0200,4
0.0051,descent,-0.0003,4.5703,14.6777,1.3740,-17.8620,-0.111314,0.002046,0.084993,0.000007,0.0200,4
0.0062,descent,-0.0003,4.6582,14.6777,2.7480,-17.8620,-0.021291,0.002048,0.084981,0.000019,0.0200,4
0.0073,descent,-0.0003,4.6582,14.5898,2.7480,-16.4880,-0.021293,0.002013,0.084981,0.000019,0.0200,4
0.0085,descent,-0.0003,4.5703,14.5898,2.7480,-16.4880,-0.021288,0.002011,0.084980,0.000020,0.0200,4
0.0096,descent,-0.0003,4.5703,14.5898,1.3740,-16.4880,-0.111315,0.002011,0.084980,0.000020,0.0200,4
0.0106,descent,-0.0003,4.5703,14.5898,1.3740,-16.4880,-0.111315,0.002011,0.084985,0.000015,0.0200,4
0.0117,descent,-0.0003,4.5703,14.5898,1.3740,-16.4880,-0.111315,0.002011,0.084985,0.000015,0.0200,4
0.0129,descent,-0.0003,4.5703,14.5898,1.3740,-15.1140,-0.111315,0.001957,0.084994,0.000006,0.0200,4
0.0140,descent,-0.0003,4.5703,14.5898,1.3740,-15.1140,-0.111315,0.001957,0.084994,0.000006,0.0200,4
0.0151,descent,-0.0003,4.5703,14.5020,1.3740,-15.1140,-0.111317,0.001977,0.084976,0.000024,0.0200,4
0.0162,descent,-0.0003,4.5703,14.5020,1.3740,-15.1140,-0.111317,0.001977,0.085000,0.000000,0.0200,4
0.0173,descent,-0.0003,4.5703,14.5020,0.0000,-15.1140,-0.205736,0.001977,0.085000,0.000000,0.0200,4
0.0185,descent,-0.0003,4.5703,14.5020,0.0000,-13.7400,-0.205736,0.001922,0.084982,0.000018,0.0200,4
0.0196,descent,-0.0003,4.5703,14.5020,0.0000,-13.7400,-0.205736,0.001922,0.084982,0.000018,0.0200,4
0.0206,descent,-0.0003,4.5703,14.5020,0.0000,-13.7400,-0.205736,0.001922,0.084983,0.000017,0.0200,4
0.0217,descent,-0.0003,4.5703,14.4141,0.0000,-13.7400,-0.205738,0.001942,0.084983,0.000017,0.0200,4
0.0229,descent,-0.0003,4.5703,14.4141,0.0000,-13.7400,-0.205738,0.001942,0.084975,0.000025,0.0200,4
0.0240,descent,-0.0003,4.5703,14.4141,0.0000,-13.7400,-0.205738,0.001942,0.084977,0.000023,0.0200,4
0.0251,descent,-0.0003,4.5703,14.4141,0.0000,-13.7400,-0.205738,0.001942,0.084977,0.000023,0.0200,4
0.0262,descent,-0.0003,4.4824,14.4141,0.0000,-13.7400,-0.205733,0.001940,0.084982,0.000018,0.0200,4
0.0273,descent,-0.0003,4.4824,14.4141,-1.3740,-13.7400,-0.111285,0.001940,0.084982,0.000018,0.0200,4
0.0285,descent,-0.0003,4.3066,14.3262,-2.7480,-13.7400,-0.021220,0.001957,0.084993,0.000007,0.0200,4
0.0295,descent,-0.0003,4.2188,14.3262,-4.1220,-13.7400,-0.006312,0.001955,0.084993,0.000007,0.0200,4
0.0306,descent,-0.0003,4.1309,14.3262,-5.4960,-13.7400,-0.005664,0.001954,0.084975,0.000025,0.0200,4
0.0317,descent,-0.0003,4.0430,14.3262,-6.8700,-13.7400,-0.005637,0.001952,0.084975,0.000025,0.0200,4
0.0329,descent,-0.0003,4.0430,14.3262,-8.2440,-12.3660,-0.005623,0.001898,0.084988,0.000012,0.0200,4
0.0340,descent,-0.0003,3.9551,14.3262,-10.9920,-12.3660,-0.005589,0.001896,0.084991,0.000009,0.0200,4
0.0351,descent,-0.0003,3.8672,14.3262,-13.7400,-12.3660,-0.005555,0.001895,0.084991,0.000009,0.0200,4
0.0362,descent,-0.0003,3.6914,14.3262,-15.1140,-12.3660,-0.005530,0.001892,0.084977,0.000023,0.0200,4
0.0373,descent,-0.0004,3.6035,14.3262,-17.8620,-10.9920,-0.005497,0.001836,0.084977,0.000023,0.0200,4
0.0385,descent,-0.0004,3.2520,14.3262,-24.7320,-10.9920,-0.005404,0.001830,0.084984,0.000016,0.0200,4
0.0396,descent,-0.0004,3.1641,14.3262,-28.8540,-10.9920,-0.005356,0.001828,0.084984,0.000016,0.0200,4
0.0406,descent,-0.0004,2.9883,14.2383,-31.6020,-10.9920,-0.005319,0.001845,0.084971,0.000029,0.0200,4
0.0417,descent,-0.0004,2.9004,14.2383,-34.3500,-10.9920,-0.005285,0.001844,0.084971,0.000029,0.0200,4
0.0429,descent,-0.0004,2.7246,14.2383,-38.4720,-10.9920,-0.005231,0.001841,0.084984,0.000016,0.0200,4
0.0440,descent,-0.0004,2.6367,14.2383,-42.5940,-10.9920,-0.005183,0.001839,0.084972,0.000028,0.0200,4
0.0451,descent,-0.0004,2.4609,14.2383,-45.3420,-10.9920,-0.005144,0.001836,0.084972,0.000028,0.0200,4
0.0462,descent,-0.0004,2.2852,14.2383,-49.4640,-9.6180,-0.005090,0.001779,0.084971,0.000029,0.0200,4
0.0473,descent,-0.0004,2.1973,14.2383,-53.5860,-9.6180,-0.005042,0.001778,0.084971,0.000029,0.0200,4
0.0484,descent,-0.0004,1.8457,14.1504,-61.8300,-9.6180,-0.004937,0.001792,0.084961,0.000039,0.0200,4
0.0496,descent,-0.0004,1.7578,14.1504,-65.9520,-9.6180,-0.004888,0.001790,0.084961,0.000039,0.0200,4
0.0507,descent,-0.0004,1.5820,14.1504,-70.0740,-9.6180,-0.004835,0.001787,0.084968,0.000032,0.0200,4
0.0518,descent,-0.0004,1.4063,14.1504,-75.5700,-9.6180,-0.004767,0.001785,0.084955,0.000045,0.0200,4
0.0529,descent,-0.0004,1.3184,14.1504,-79.6920,-9.6180,-0.004719,0.001783,0.084955,0.000045,0.0200,4
0.0540,descent,-0.0004,1.1426,14.1504,-83.8140,-9.6180,-0.004665,0.001780,0.084962,0.000038,0.0200,4
0.0551,descent,-0.0004,0.9668,14.1504,-87.9360,-9.6180,-0.004612,0.001778,0.084962,0.000038,0.0200,4
0.0562,descent,-0.0004,0.8789,14.1504,-92.0580,-8.2440,-0.004563,0.001722,0.084967,0.000033,0.0200,4
0.0573,descent,-0.0004,0.7910,14.1504,-96.1800,-8.2440,-0.004515,0.001720,0.084967,0.000033,0.0200,4
0.0585,descent,-0.0004,0.4395,14.1504,-104.4240,-8.2440,-0.004408,0.001715,0.084966,0.000034,0.0200,4
0.0595,descent,-0.0004,0.3516,14.1504,-108.5460,-8.2440,-0.004359,0.001713,0.084966,0.000034,0.0200,4
0.0607,descent,-0.0004,0.2637,14.1504,-111.2940,-6.8700,-0.004325,0.001658,0.084975,0.000025,0.0200,4
0.0618,descent,-0.0004,0.0879,14.1504,-114.0420,-6.8700,-0.004286,0.001655,0.084975,0.000025,0.0200,4
0.0629,descent,-0.0004,0.0000,14.1504,-116.7900,-6.8700,-0.004252,0.001654,0.084955,0.000045,0.0200,4
0.0640,descent,-0.0004,-0.0879,14.1504,-118.1640,-6.8700,-0.003927,0.001652,0.084953,0.000047,0.0200,4
