Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.2929,21.7090,26.6309,-20.6100,-15.1140,0.003426,0.017472,0.084989,0.000011,0.0800,4
0.0018,descent,0.2929,21.6211,26.6309,-20.6100,-13.7400,0.003448,0.017414,0.084989,0.000011,0.0800,4
0.0029,descent,0.2929,21.6211,26.6309,-20.6100,-13.7400,0.003448,0.017414,0.084976,0.000024,0.0800,4
0.0040,descent,0.2929,21.6211,26.6309,-20.6100,-13.7400,0.003448,0.017414,0.084987,0.000013,0.0800,4
0.0052,descent,0.2929,21.6211,26.6309,-20.6100,-13.7400,0.003448,0.017414,0.084987,0.000013,0.0800,4
0.0062,descent,0.2929,21.6211,26.6309,-20.6100,-13.7400,0.003448,0.017414,0.085005,-0.000005,0.0800,4
0.0073,descent,0.2929,21.6211,26.6309,-20.6100,-12.3660,0.003448,0.017360,0.085005,-0.000005,0.0800,4
0.0085,descent,0.2929,21.5332,26.5430,-19.2360,-12.3660,0.003453,0.017443,0.085001,-0.000001,0.0800,4
0.0096,descent,0.2929,21.5332,26.5430,-19.2360,-12.3660,0.003453,0.017443,0.085001,-0.000001,0.0800,4
0.0107,descent,0.2929,21.5332,26.5430,-19.2360,-12.3660,0.003453,0.017443,0.084983,0.000017,0.0800,4
0.0118,descent,0.2929,21.5332,26.5430,-19.2360,-12.3660,0.003453,0.017443,0.084983,0.000017,0.0800,4
0.0129,descent,0.2929,21.5332,26.5430,-19.2360,-12.3660,0.003453,0.017443,0.084993,0.000007,0.0800,4
0.0141,descent,0.2929,21.5332,26.5430,-17.8620,-10.9920,0.003438,0.017389,0.084993,0.000007,0.0800,4
0.0153,descent,0.2929,21.4453,26.4551,-17.8620,-12.3660,0.003457,0.017527,0.084975,0.000025,0.0800,4
0.0164,descent,0.2929,21.4453,26.4551,-17.8620,-12.3660,0.003457,0.017527,0.084984,0.000016,0.0800,4
0.0174,descent,0.2929,21.4453,26.4551,-17.8620,-12.3660,0.003457,0.017527,0.084984,0.000016,0.0800,4
0.0185,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084978,0.000022,0.0800,4
0.0197,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084978,0.000022,0.0800,4
0.0207,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084982,0.000018,0.0800,4
0.0218,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084982,0.000018,0.0800,4
0.0229,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084973,0.000027,0.0800,4
0.0240,descent,0.2929,21.3574,26.3672,-17.8620,-12.3660,0.003476,0.017610,0.084984,0.000016,0.0800,4
0.0251,descent,0.2929,21.2695,26.2793,-17.8620,-13.7400,0.003495,0.017748,0.084984,0.000016,0.0800,4
0.0262,descent,0.2929,21.2695,26.2793,-17.8620,-13.7400,0.003495,0.017748,0.084975,0.000025,0.0800,4
0.0273,descent,0.2929,21.2695,26.2793,-16.4880,-13.7400,0.003481,0.017748,0.084975,0.000025,0.0800,4
0.0285,descent,0.2929,21.2695,26.2793,-16.4880,-13.7400,0.003481,0.017748,0.084979,0.000021,0.0800,4
0.0296,descent,0.2929,21.2695,26.1914,-16.4880,-13.7400,0.003478,0.017834,0.084979,0.000021,0.0800,4
0.0311,descent,0.2929,21.2695,26.1914,-15.1140,-13.7400,0.003464,0.017834,0.084991,0.000009,0.0800,4
0.0320,descent,0.2929,21.2695,26.1914,-15.1140,-13.7400,0.003464,0.017834,0.084973,0.000027,0.0800,4
0.0329,descent,0.2929,21.1816,26.1914,-15.1140,-13.7400,0.003486,0.017831,0.084973,0.000027,0.0800,4
0.0340,descent,0.2929,21.1816,26.1035,-15.1140,-13.7400,0.003483,0.017918,0.084971,0.000029,0.0800,4
0.0351,descent,0.2929,21.1816,26.1035,-15.1140,-15.1140,0.003483,0.017972,0.084971,0.000029,0.0800,4
0.0362,descent,0.2929,21.1816,26.1035,-15.1140,-15.1140,0.003483,0.017972,0.084980,0.000020,0.0800,4
0.0373,descent,0.2929,21.1816,26.1035,-15.1140,-15.1140,0.003483,0.017972,0.084980,0.000020,0.0800,4
0.0384,descent,0.2929,21.0937,26.0156,-15.1140,-16.4880,0.003502,0.018110,0.084980,0.000020,0.0800,4
0.0395,descent,0.2929,21.0937,26.0156,-15.1140,-16.4880,0.003502,0.018110,0.084980,0.000020,0.0800,4
0.0407,descent,0.2929,21.0937,26.0156,-15.1140,-16.4880,0.003502,0.018110,0.084976,0.000024,0.0800,4
0.0418,descent,0.2929,21.0937,25.9277,-15.1140,-16.4880,0.003499,0.018196,0.084976,0.000024,0.0800,4
0.0429,descent,0.2929,21.0937,25.9277,-13.7400,-16.4880,0.003485,0.018196,0.084973,0.000027,0.0800,4
0.0440,descent,0.2929,21.0937,25.9277,-13.7400,-16.4880,0.003485,0.018196,0.084960,0.000040,0.0800,4
0.0451,descent,0.2929,21.0937,25.9277,-13.7400,-16.4880,0.003485,0.018196,0.084960,0.000040,0.0800,4
0.0462,descent,0.2929,21.0937,25.9277,-13.7400,-17.8620,0.003485,0.018251,0.084975,0.000025,0.0800,4
0.0473,descent,0.2929,21.0059,25.9277,-13.7400,-16.4880,0.003507,0.018193,0.084975,0.000025,0.0800,4
0.0484,descent,0.2929,21.0059,25.8398,-13.7400,-17.8620,0.003504,0.018334,0.084969,0.000031,0.0800,4
0.0495,descent,0.3204,21.0059,25.8398,-13.7400,-17.8620,0.003504,0.018334,0.084969,0.000031,0.0800,4
0.0507,descent,0.3204,21.0059,25.8398,-12.3660,-17.8620,0.003489,0.018334,0.084958,0.000042,0.0800,4
0.0518,descent,0.3204,21.0059,25.7520,-12.3660,-17.8620,0.003486,0.018421,0.084958,0.000042,0.0800,4
0.0529,descent,0.3204,21.0059,25.7520,-12.3660,-17.8620,0.003486,0.018421,0.084956,0.000044,0.0800,4
