Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.3780,20.1270,22.5000,-19.2360,16.4880,0.003673,0.020241,0.084995,0.000005,0.0800,1
0.0018,descent,0.3780,20.1270,22.6758,-17.8620,20.6100,0.003665,0.019904,0.084995,0.000005,0.0800,1
0.0029,descent,0.3780,20.0391,22.8516,-17.8620,24.7320,0.003693,0.019564,0.084994,0.000006,0.0800,1
0.0040,descent,0.3780,20.0391,22.9395,-17.8620,27.4800,0.003695,0.019368,0.084993,0.000007,0.0800,1
0.0051,descent,0.3780,20.0391,23.1152,-17.8620,30.2280,0.003701,0.019086,0.084993,0.000007,0.0800,1
0.0062,descent,0.3780,20.0391,23.2031,-17.8620,34.3500,0.003704,0.018835,0.084992,0.000008,0.0800,1
0.0073,descent,0.3780,20.0391,23.3789,-17.8620,37.0980,0.003709,0.018553,0.084992,0.000008,0.0800,1
0.0085,descent,0.3780,19.9512,23.4668,-17.8620,41.2200,0.003734,0.018300,0.084994,0.000006,0.0800,1
0.0096,descent,0.3780,19.9512,23.5547,-17.8620,43.9680,0.003737,0.018104,0.084994,0.000006,0.0800,1
0.0107,descent,0.3780,19.9512,23.8184,-16.4880,50.8380,0.003731,0.017571,0.084982,0.000018,0.0800,1
0.0117,descent,0.3780,19.9512,23.9941,-16.4880,54.9600,0.003737,0.017234,0.084982,0.000018,0.0800,1
0.0129,descent,0.3780,19.8633,24.0820,-16.4880,59.0820,0.003762,0.016981,0.084986,0.000014,0.0800,1
0.0140,descent,0.3780,19.8633,24.2578,-17.8620,63.2040,0.003782,0.016645,0.084994,0.000006,0.0800,1
0.0151,descent,0.3780,19.8633,24.3457,-16.4880,67.3260,0.003771,0.016394,0.084994,0.000006,0.0800,1
0.0162,descent,0.3780,19.8633,24.4336,-16.4880,70.0740,0.003774,0.016199,0.084986,0.000014,0.0800,1
0.0173,descent,0.3780,19.8633,24.6094,-16.4880,74.1960,0.003780,0.015862,0.084986,0.000014,0.0800,1
0.0186,descent,0.3780,19.8633,24.6973,-16.4880,78.3180,0.003783,0.015612,0.084998,0.000002,0.0800,1
0.0196,descent,0.3780,19.8633,24.8730,-16.4880,82.4400,0.003788,0.015275,0.084998,0.000002,0.0800,1
0.0208,descent,0.3780,19.8633,24.9609,-16.4880,85.1880,0.003791,0.015080,0.084979,0.000021,0.0800,1
0.0218,descent,0.3780,19.7754,25.2246,-15.1140,92.0580,0.003808,0.014545,0.084979,0.000021,0.0800,1
0.0229,descent,0.3780,19.7754,25.3125,-15.1140,96.1800,0.003811,0.014295,0.084983,0.000017,0.0800,1
0.0240,descent,0.3780,19.7754,25.4004,-15.1140,98.9280,0.003814,0.014099,0.084992,0.000008,0.0800,1
0.0251,descent,0.3780,19.7754,25.4883,-15.1140,101.6760,0.003817,0.013904,0.084992,0.000008,0.0800,1
0.0262,descent,0.3780,19.7754,25.5762,-15.1140,103.0500,0.003820,0.013763,0.084972,0.000028,0.0800,1
0.0274,descent,0.3780,19.7754,25.7520,-15.1140,105.7980,0.003826,0.013481,0.084972,0.000028,0.0800,1
0.0285,descent,0.3780,19.7754,25.8398,-15.1140,107.1720,0.003829,0.013340,0.084973,0.000027,0.0800,1
0.0296,descent,0.3780,19.6875,25.9277,-15.1140,109.9200,0.003854,0.013141,0.084973,0.000027,0.0800,1
0.0307,descent,0.3780,19.6875,26.0156,-13.7400,111.2940,0.003842,0.013000,0.084983,0.000017,0.0800,1
0.0318,descent,0.3780,19.6875,26.2793,-13.7400,112.6680,0.003851,0.012686,0.084983,0.000017,0.0800,1
0.0329,descent,0.3780,19.6875,26.3672,-13.7400,114.0420,0.003854,0.012545,0.084974,0.000026,0.0800,1
0.0340,descent,0.3780,19.6875,26.4551,-13.7400,115.4160,0.003857,0.012404,0.084983,0.000017,0.0800,1
0.0351,descent,0.3780,19.6875,26.5430,-12.3660,115.4160,0.003846,0.012318,0.084983,0.000017,0.0800,1
0.0362,descent,0.3780,19.6875,26.6309,-12.3660,115.4160,0.003849,0.012232,0.084980,0.000020,0.0800,1
0.0374,descent,0.3780,19.5996,26.7187,-12.3660,115.4160,0.003874,0.012142,0.084980,0.000020,0.0800,1
0.0385,descent,0.3780,19.5996,26.8066,-12.3660,114.0420,0.003877,0.012110,0.084969,0.000031,0.0800,1
0.0396,descent,0.3780,19.5996,26.8945,-12.3660,114.0420,0.003880,0.012024,0.084969,0.000031,0.0800,1
