Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.3120,28.3008,29.3555,60.4560,-12.3660,0.001043,0.014945,0.084994,0.000006,0.0800,3
0.0018,descent,0.3120,28.3887,29.3555,59.0820,-12.3660,0.001035,0.014948,0.084994,0.000006,0.0800,3
0.0029,descent,0.3120,28.3887,29.3555,57.7080,-12.3660,0.001050,0.014948,0.084998,0.000002,0.0800,3
0.0041,descent,0.3120,28.3887,29.3555,56.3340,-12.3660,0.001064,0.014948,0.084998,0.000002,0.0800,3
0.0051,descent,0.3120,28.3887,29.3555,54.9600,-12.3660,0.001078,0.014948,0.085003,-0.000003,0.0800,3
0.0065,descent,0.3120,28.3887,29.3555,52.2120,-12.3660,0.001107,0.014948,0.084987,0.000013,0.0800,3
0.0075,descent,0.3120,28.3887,29.2676,48.0900,-12.3660,0.001146,0.015034,0.084987,0.000013,0.0800,3
0.0085,descent,0.3120,28.3887,29.2676,46.7160,-10.9920,0.001161,0.014979,0.084987,0.000013,0.0800,3
0.0097,descent,0.3120,28.3887,29.2676,45.3420,-10.9920,0.001175,0.014979,0.084987,0.000013,0.0800,3
0.0107,descent,0.3120,28.3887,29.2676,42.5940,-10.9920,0.001204,0.014979,0.084995,0.000005,0.0800,3
0.0119,descent,0.3120,28.3887,29.2676,41.2200,-10.9920,0.001218,0.014979,0.084995,0.000005,0.0800,3
0.0130,descent,0.3120,28.3887,29.2676,38.4720,-10.9920,0.001247,0.014979,0.084974,0.000026,0.0800,3
0.0141,descent,0.3120,28.3887,29.2676,37.0980,-10.9920,0.001261,0.014979,0.084974,0.000026,0.0800,3
0.0152,descent,0.3120,28.3887,29.1797,34.3500,-10.9920,0.001286,0.015065,0.085007,-0.000007,0.0800,3
0.0165,descent,0.3120,28.3887,29.1797,31.6020,-10.9920,0.001315,0.015065,0.084989,0.000011,0.0800,3
0.0175,descent,0.3120,28.3887,29.1797,30.2280,-10.9920,0.001329,0.015065,0.084989,0.000011,0.0800,3
0.0185,descent,0.3120,28.3887,29.1797,27.4800,-10.9920,0.001358,0.015065,0.084980,0.000020,0.0800,3
0.0197,descent,0.3120,28.3887,29.1797,26.1060,-10.9920,0.001372,0.015065,0.084980,0.000020,0.0800,3
0.0207,descent,0.3120,28.3887,29.1797,26.1060,-10.9920,0.001372,0.015065,0.084980,0.000020,0.0800,3
0.0219,descent,0.3120,28.3887,29.0918,24.7320,-10.9920,0.001383,0.015151,0.084978,0.000022,0.0800,3
0.0229,descent,0.3120,28.3887,29.0918,21.9840,-10.9920,0.001411,0.015151,0.084987,0.000013,0.0800,3
0.0240,descent,0.3120,28.3887,29.0918,20.6100,-10.9920,0.001426,0.015151,0.084987,0.000013,0.0800,3
0.0251,descent,0.3120,28.3887,29.0918,17.8620,-10.9920,0.001454,0.015151,0.084972,0.000028,0.0800,3
0.0263,descent,0.3120,28.3887,29.0039,15.1140,-10.9920,0.001479,0.015236,0.084972,0.000028,0.0800,3
0.0274,descent,0.3120,28.3887,29.0039,13.7400,-12.3660,0.001494,0.015291,0.084979,0.000021,0.0800,3
0.0285,descent,0.3120,28.3008,29.0039,12.3660,-12.3660,0.001530,0.015287,0.084981,0.000019,0.0800,3
0.0296,descent,0.3120,28.3008,29.0039,10.9920,-12.3660,0.001544,0.015287,0.084981,0.000019,0.0800,3
0.0310,descent,0.3120,28.3008,28.9160,9.6180,-12.3660,0.001555,0.015373,0.085000,0.000000,0.0800,3
0.0318,descent,0.3120,28.3008,28.9160,8.2440,-13.7400,0.001569,0.015427,0.085000,0.000000,0.0800,3
0.0330,descent,0.3120,28.3008,28.9160,6.8700,-13.7400,0.001584,0.015427,0.084984,0.000016,0.0800,3
