Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0008,descent,0.8651,44.1211,42.3633,-35.7240,0.0000,0.030982,0.236557,0.085009,-0.000009,0.4800,3
0.0018,descent,0.8651,44.0332,42.3633,-35.7240,0.0000,0.031125,0.236553,0.084986,0.000014,0.4800,3
0.0029,descent,0.8651,44.0332,42.3633,-35.7240,0.0000,0.031125,0.236553,0.084986,0.000014,0.4800,3
0.0040,descent,0.8651,44.0332,42.4512,-35.7240,1.3740,0.031129,0.141517,0.085009,-0.000009,0.4800,3
0.0051,descent,0.8651,43.9453,42.4512,-35.7240,1.3740,0.031272,0.141512,0.085009,-0.000009,0.4800,3
0.0062,descent,0.8651,43.8574,42.4512,-35.7240,1.3740,0.031415,0.141508,0.084993,0.000007,0.4800,3
0.0073,descent,0.8651,43.8574,42.5391,-35.7240,2.7480,0.031419,0.050863,0.084995,0.000005,0.4800,3
0.0084,descent,0.8651,43.8574,42.5391,-35.7240,2.7480,0.031419,0.050863,0.084995,0.000005,0.4800,3
0.0095,descent,0.8651,43.7695,42.5391,-35.7240,4.1220,0.031562,0.035916,0.084998,0.000002,0.4800,3
0.0107,descent,0.8636,43.7695,42.6270,-35.7240,4.1220,0.031566,0.035368,0.084998,0.000002,0.4800,3
0.0118,descent,0.8636,43.7695,42.6270,-35.7240,5.4960,0.031566,0.034685,0.084983,0.000017,0.4800,3
0.0129,descent,0.8636,43.6816,42.7148,-35.7240,5.4960,0.031713,0.034133,0.084983,0.000017,0.4800,3
0.0140,descent,0.8636,43.6816,42.8027,-35.7240,6.8700,0.031718,0.033523,0.085004,-0.000004,0.4800,3
0.0151,descent,0.8636,43.6816,42.8906,-34.3500,8.2440,0.031708,0.032921,0.085004,-0.000004,0.4800,3
0.0162,descent,0.8636,43.5938,43.0664,-34.3500,12.3660,0.031860,0.031658,0.084990,0.000010,0.4800,3
0.0173,descent,0.8636,43.5059,43.0664,-34.3500,13.7400,0.032003,0.031599,0.084990,0.000010,0.4800,3
0.0184,descent,0.8636,43.5059,43.1543,-34.3500,15.1140,0.032007,0.030996,0.084985,0.000015,0.4800,3
0.0195,descent,0.8636,43.5059,43.2422,-34.3500,17.8620,0.032012,0.030340,0.084977,0.000023,0.4800,3
0.0207,descent,0.8636,43.4180,43.3301,-32.9760,19.2360,0.032145,0.029733,0.084977,0.000023,0.4800,3
0.0218,descent,0.8636,43.4180,43.3301,-32.9760,20.6100,0.032145,0.029679,0.084995,0.000005,0.4800,3
0.0229,descent,0.8636,43.4180,43.4180,-32.9760,23.3580,0.032149,0.029022,0.084995,0.000005,0.4800,3
0.0240,descent,0.8636,43.3301,43.4180,-32.9760,24.7320,0.032292,0.028963,0.084977,0.000023,0.4800,3
0.0251,descent,0.8636,43.3301,43.5059,-32.9760,26.1060,0.032296,0.028361,0.084977,0.000023,0.4800,3
0.0262,descent,0.8636,43.2422,43.5937,-32.9760,30.2280,0.032444,0.027645,0.084992,0.000008,0.4800,3
0.0273,descent,0.8636,43.2422,43.6816,-32.9760,31.6020,0.032448,0.027043,0.084976,0.000024,0.4800,3
0.0290,descent,0.8636,43.2422,43.6816,-32.9760,31.6020,0.032448,0.027043,0.084976,0.000024,0.4800,3
0.0296,descent,0.8636,43.2422,43.7695,-31.6020,32.9760,0.032438,0.026441,0.084974,0.000026,0.4800,3
0.0307,descent,0.8636,43.1543,43.7695,-31.6020,37.0980,0.032581,0.026273,0.084974,0.000026,0.4800,3
0.0318,descent,0.8636,43.1543,43.8574,-31.6020,38.4720,0.032586,0.025671,0.084979,0.000021,0.4800,3
0.0329,descent,0.8636,43.1543,43.8574,-31.6020,39.8460,0.032586,0.025616,0.084979,0.000021,0.4800,3
0.0340,descent,0.8636,43.0664,43.8574,-31.6020,41.2200,0.032728,0.025557,0.084985,0.000015,0.4800,3
0.0351,descent,0.8636,43.0664,43.9453,-30.2280,42.5940,0.032718,0.024955,0.084985,0.000015,0.4800,3
0.0362,descent,0.8636,43.0664,43.9453,-30.2280,43.9680,0.032718,0.024901,0.084964,0.000036,0.4800,3
0.0373,descent,0.8636,42.9785,43.9453,-30.2280,43.9680,0.032861,0.024896,0.084964,0.000036,0.4800,3
0.0384,descent,0.8636,42.9785,43.9453,-28.8540,43.9680,0.032847,0.024896,0.084975,0.000025,0.4800,3
0.0395,descent,0.8636,42.8906,43.9453,-28.8540,43.9680,0.032989,0.024892,0.084968,0.000032,0.4800,3
0.0407,descent,0.8636,42.8906,43.9453,-28.8540,43.9680,0.032989,0.024892,0.084968,0.000032,0.4800,3
0.0418,descent,0.8636,42.8906,43.9453,-28.8540,43.9680,0.032989,0.024892,0.084958,0.000042,0.4800,3
0.0429,descent,0.8636,42.8906,43.9453,-28.8540,43.9680,0.032989,0.024892,0.084958,0.000042,0.4800,3
0.0440,descent,0.8636,42.8027,43.9453,-28.8540,43.9680,0.033132,0.024887,0.084966,0.000034,0.4800,3
0.0451,descent,0.8636,42.8027,43.9453,-28.8540,42.5940,0.033132,0.024941,0.084966,0.000034,0.4800,3
0.0462,descent,0.8636,42.8027,43.9453,-27.4800,41.2200,0.033118,0.024996,0.084959,0.000041,0.4800,3
0.0473,descent,0.8636,42.7148,43.8574,-27.4800,38.4720,0.033256,0.025648,0.084959,0.000041,0.4800,3
0.0484,descent,0.8636,42.7148,43.8574,-27.4800,37.0980,0.033256,0.025702,0.084964,0.000036,0.4800,3
0.0495,descent,0.8636,42.7148,43.8574,-27.4800,35.7240,0.033256,0.025757,0.084955,0.000045,0.4800,3
0.0507,descent,0.8636,42.7148,43.8574,-26.1060,32.9760,0.033242,0.025866,0.084955,0.000045,0.4800,3
0.0518,descent,0.8636,42.6270,43.8574,-26.1060,31.6020,0.033384,0.025916,0.084951,0.000049,0.4800,3
0.0529,descent,0.8636,42.6270,43.7695,-26.1060,28.8540,0.033380,0.026572,0.084951,0.000049,0.4800,3
0.0540,descent,0.8636,42.6270,43.7695,-26.1060,27.4800,0.033380,0.026627,0.084959,0.000041,0.4800,3
0.0551,descent,0.8636,42.6270,43.7695,-26.1060,24.7320,0.033380,0.026735,0.084959,0.000041,0.4800,3
0.0562,descent,0.8636,42.5391,43.6816,-24.7320,20.6100,0.033504,0.027442,0.084955,0.000045,0.4800,3
0.0573,descent,0.8636,42.5391,43.6816,-24.7320,17.8620,0.033504,0.027551,0.084955,0.000045,0.4800,3
0.0584,descent,0.8636,42.5391,43.6816,-24.7320,15.1140,0.033504,0.027660,0.084950,0.000050,0.4800,3
0.0595,descent,0.8636,42.5391,43.6816,-23.3580,13.7400,0.033489,0.027714,0.084937,0.000063,0.4800,3
0.0607,descent,0.8636,42.5391,43.5937,-23.3580,10.9920,0.033485,0.028371,0.084937,0.000063,0.4800,3
0.0618,descent,0.8636,42.4512,43.5937,-23.3580,8.2440,0.033627,0.028475,0.084941,0.000059,0.4800,3
0.0629,descent,0.8636,42.4512,43.5937,-23.3580,6.8700,0.033627,0.028529,0.084941,0.000059,0.4800,3
0.0640,descent,0.8636,42.4512,43.5059,-21.9840,4.1220,0.033609,0.029822,0.084946,0.000054,0.4800,3
0.0651,descent,0.8636,42.4512,43.5059,-21.9840,1.3740,0.033609,0.134861,0.084946,0.000054,0.4800,3
0.0662,descent,0.8636,42.4512,43.4180,-21.9840,-2.7480,0.033604,0.045530,0.084939,0.000061,0.4800,3
0.0673,descent,0.8636,42.3633,43.4180,-21.9840,-4.1220,0.033747,0.030692,0.084939,0.000061,0.4800,3
0.0684,descent,0.8636,42.3633,43.4180,-21.9840,-5.4960,0.033747,0.030118,0.084919,0.000081,0.4800,3
0.0695,descent,0.8636,42.3633,43.3301,-20.6100,-8.2440,0.033728,0.030767,0.084932,0.000068,0.4800,3
0.0707,descent,0.8636,42.3633,43.3301,-20.6100,-9.6180,0.033728,0.030821,0.084932,0.000068,0.4800,3
