Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,1.0545,39.8145,40.4297,-70.0740,4.1220,0.027754,0.036740,0.084987,0.000013,0.3700,1
0.0017,descent,1.0545,39.7266,40.4297,-70.0740,4.1220,0.027864,0.036736,0.085002,-0.000002,0.3700,1
0.0028,descent,1.0663,39.6387,40.5176,-70.0740,5.4960,0.027977,0.035628,0.085001,-0.000001,0.3700,1
0.0039,descent,1.0663,39.5508,40.6934,-71.4480,6.8700,0.028110,0.034721,0.085001,-0.000001,0.3700,1
0.0050,descent,1.0663,39.5508,40.7812,-71.4480,9.6180,0.028114,0.034192,0.084989,0.000011,0.3700,1
0.0062,descent,1.0663,39.4629,40.7812,-71.4480,10.9920,0.028223,0.034133,0.084989,0.000011,0.3700,1
0.0075,descent,1.0663,39.3750,40.8691,-71.4480,12.3660,0.028337,0.033654,0.084994,0.000006,0.3700,1
0.0086,descent,1.0663,39.2871,40.9570,-71.4480,13.7400,0.028451,0.033174,0.084994,0.000006,0.3700,1
0.0097,descent,1.0663,39.1992,41.0449,-71.4480,16.4880,0.028564,0.032641,0.085001,-0.000001,0.3700,1
0.0112,descent,1.0663,39.1992,41.2207,-71.4480,19.2360,0.028573,0.031691,0.085006,-0.000006,0.3700,1
0.0122,descent,1.0663,39.0234,41.3965,-71.4480,24.7320,0.028800,0.030624,0.085006,-0.000006,0.3700,1
0.0133,descent,1.0663,38.9355,41.4844,-71.4480,26.1060,0.028914,0.030144,0.084967,0.000033,0.3700,1
0.0141,descent,1.0663,38.8477,41.5723,-72.8220,28.8540,0.029042,0.029611,0.084967,0.000033,0.3700,1
0.0152,descent,1.0663,38.7598,41.6602,-72.8220,31.6020,0.029156,0.029077,0.084988,0.000012,0.3700,1
0.0164,descent,1.0663,38.6719,41.7480,-72.8220,34.3500,0.029270,0.028543,0.084988,0.000012,0.3700,1
0.0174,descent,1.0663,38.6719,41.7480,-72.8220,34.3500,0.029270,0.028543,0.084988,0.000012,0.3700,1
0.0184,descent,1.0663,38.6719,41.8359,-72.8220,37.0980,0.029274,0.028014,0.084984,0.000016,0.3700,1
0.0195,descent,1.0663,38.4961,42.0117,-72.8220,37.0980,0.029501,0.027165,0.084978,0.000022,0.3700,1
0.0206,descent,1.0663,38.3203,42.0996,-72.8220,48.0900,0.029724,0.026300,0.084978,0.000022,0.3700,1
0.0217,descent,1.0663,38.2324,42.1875,-72.8220,50.8380,0.029838,0.025766,0.084993,0.000007,0.3700,1
0.0228,descent,1.0663,38.1445,42.2754,-72.8220,53.5860,0.029952,0.025233,0.084998,0.000002,0.3700,1
0.0239,descent,1.0663,38.1445,42.3633,-72.8220,56.3340,0.029956,0.024703,0.084998,0.000002,0.3700,1
0.0250,descent,1.0663,38.0566,42.4512,-72.8220,59.0820,0.030070,0.024170,0.084981,0.000019,0.3700,1
0.0262,descent,1.0663,37.8809,42.5391,-72.8220,61.8300,0.030293,0.023632,0.084981,0.000019,0.3700,1
0.0273,descent,1.0663,37.8809,42.5391,-72.8220,63.2040,0.030293,0.023577,0.084997,0.000003,0.3700,1
0.0283,descent,1.0663,37.7930,42.6270,-72.8220,65.9520,0.030407,0.023044,0.084997,0.000003,0.3700,1
0.0295,descent,1.0663,37.6172,42.8027,-72.8220,70.0740,0.030634,0.022031,0.084985,0.000015,0.3700,1
0.0306,descent,1.0663,37.5293,42.8027,-74.1960,71.4480,0.030758,0.021972,0.084985,0.000015,0.3700,1
0.0317,descent,1.0663,37.4414,42.8906,-74.1960,72.8220,0.030872,0.021493,0.084988,0.000012,0.3700,1
0.0329,descent,1.0663,37.3535,42.9785,-74.1960,74.1960,0.030986,0.021014,0.084979,0.000021,0.3700,1
0.0340,descent,1.0663,37.3535,42.9785,-74.1960,75.5700,0.030986,0.020959,0.084979,0.000021,0.3700,1
0.0351,descent,1.0663,37.2656,43.0664,-74.1960,76.9440,0.031099,0.020480,0.084973,0.000027,0.3700,1
0.0363,descent,1.0663,37.1777,43.0664,-74.1960,76.9440,0.031209,0.020476,0.084973,0.000027,0.3700,1
0.0373,descent,1.0663,37.0898,43.1543,-74.1960,76.9440,0.031322,0.020051,0.084982,0.000018,0.3700,1
0.0386,descent,1.0663,37.0020,43.1543,-74.1960,76.9440,0.031432,0.020046,0.084982,0.000018,0.3700,1
0.0397,descent,1.0663,36.9141,43.2422,-74.1960,76.9440,0.031546,0.019622,0.084994,0.000006,0.3700,1
0.0406,descent,1.0663,36.8262,43.2422,-74.1960,76.9440,0.031655,0.019617,0.084994,0.000006,0.3700,1
0.0420,descent,1.0663,36.7383,43.3301,-74.1960,75.5700,0.031769,0.019247,0.084966,0.000034,0.3700,1
0.0430,descent,1.0663,36.6504,43.3301,-75.5700,74.1960,0.031892,0.019297,0.084972,0.000028,0.3700,1
0.0441,descent,1.0663,36.6504,43.3301,-74.1960,72.8220,0.031878,0.019351,0.084972,0.000028,0.3700,1
0.0451,descent,1.0663,36.5625,43.3301,-74.1960,71.4480,0.031987,0.019401,0.084970,0.000030,0.3700,1
0.0463,descent,1.0663,36.4746,43.3301,-74.1960,68.7000,0.032097,0.019506,0.084970,0.000030,0.3700,1
0.0474,descent,1.0663,36.3867,43.3301,-74.1960,67.3260,0.032206,0.019556,0.084956,0.000044,0.3700,1
0.0486,descent,1.0663,36.2109,43.3301,-74.1960,63.2040,0.032425,0.019710,0.084956,0.000044,0.3700,1
