Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.8820,37.6172,41.9238,-8.2440,-17.8620,0.020654,0.021571,0.084995,0.000005,0.2800,2
0.0018,descent,0.8820,37.5293,41.9238,-10.9920,-17.8620,0.020765,0.021567,0.084995,0.000005,0.2800,2
0.0029,descent,0.8820,37.5293,41.9238,-12.3660,-17.8620,0.020779,0.021567,0.084993,0.000007,0.2800,2
0.0040,descent,0.8820,37.5293,41.8359,-12.3660,-19.2360,0.020775,0.021937,0.084993,0.000007,0.2800,2
0.0051,descent,0.8820,37.5293,41.8359,-13.7400,-19.2360,0.020789,0.021937,0.084990,0.000010,0.2800,2
0.0063,descent,0.8820,37.4414,41.7480,-15.1140,-19.2360,0.020881,0.022249,0.084990,0.000010,0.2800,2
0.0074,descent,0.8820,37.4414,41.7480,-15.1140,-19.2360,0.020881,0.022249,0.084999,0.000001,0.2800,2
0.0085,descent,0.8820,37.4414,41.7480,-16.4880,-20.6100,0.020895,0.022303,0.084999,0.000001,0.2800,2
0.0096,descent,0.8820,37.4414,41.7480,-17.8620,-20.6100,0.020910,0.022303,0.084999,0.000001,0.2800,2
0.0107,descent,0.8820,37.3535,41.6602,-17.8620,-20.6100,0.020987,0.022615,0.084991,0.000009,0.2800,2
0.0118,descent,0.8820,37.3535,41.6602,-19.2360,-20.6100,0.021002,0.022615,0.084991,0.000009,0.2800,2
0.0129,descent,0.8820,37.2656,41.5723,-19.2360,-21.9840,0.021079,0.022981,0.084994,0.000006,0.2800,2
0.0149,descent,0.8820,37.2656,41.5723,-19.2360,-21.9840,0.021079,0.022981,0.085006,-0.000006,0.2800,2
0.0152,descent,0.8820,37.2656,41.5723,-20.6100,-21.9840,0.021094,0.022981,0.085006,-0.000006,0.2800,2
0.0163,descent,0.8820,37.2656,41.5723,-20.6100,-21.9840,0.021094,0.022981,0.085006,-0.000006,0.2800,2
0.0174,descent,0.8820,37.2656,41.5723,-20.6100,-21.9840,0.021094,0.022981,0.084991,0.000009,0.2800,2
0.0185,descent,0.8820,37.1777,41.4844,-21.9840,-21.9840,0.021185,0.023293,0.084989,0.000011,0.2800,2
0.0196,descent,0.8820,37.1777,41.3965,-21.9840,-23.3580,0.021181,0.023663,0.084989,0.000011,0.2800,2
0.0207,descent,0.8820,37.1777,41.3965,-21.9840,-23.3580,0.021181,0.023663,0.084998,0.000002,0.2800,2
0.0218,descent,0.8820,37.0898,41.3965,-23.3580,-23.3580,0.021277,0.023659,0.084998,0.000002,0.2800,2
0.0229,descent,0.8820,37.0898,41.3086,-23.3580,-23.3580,0.021273,0.023975,0.084979,0.000021,0.2800,2
0.0240,descent,0.8820,37.0020,41.3086,-23.3580,-23.3580,0.021355,0.023971,0.084979,0.000021,0.2800,2
0.0251,descent,0.8820,37.0020,41.2207,-23.3580,-23.3580,0.021351,0.024287,0.084996,0.000004,0.2800,2
0.0262,descent,0.8820,37.0020,41.2207,-23.3580,-24.7320,0.021351,0.024341,0.084996,0.000004,0.2800,2
0.0274,descent,0.8820,37.0020,41.2207,-23.3580,-24.7320,0.021351,0.024341,0.084983,0.000017,0.2800,2
0.0285,descent,0.8820,36.9141,41.1328,-23.3580,-24.7320,0.021428,0.024653,0.084983,0.000017,0.2800,2
0.0296,descent,0.8820,36.9141,41.1328,-23.3580,-24.7320,0.021428,0.024653,0.084980,0.000020,0.2800,2
0.0307,descent,0.8820,36.9141,41.1328,-23.3580,-26.1060,0.021428,0.024708,0.084974,0.000026,0.2800,2
0.0318,descent,0.8820,36.8262,41.0449,-23.3580,-26.1060,0.021506,0.025019,0.084974,0.000026,0.2800,2
