Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,0.1716,2.9004,33.9258,-15.1140,-16.4880,0.001715,0.003824,0.084983,0.000017,0.0500,3
0.0018,descent,0.1716,2.9004,33.9258,-15.1140,-16.4880,0.001715,0.003824,0.084983,0.000017,0.0500,3
0.0029,descent,0.1716,2.9004,33.8379,-13.7400,-16.4880,0.001698,0.003876,0.084990,0.000010,0.0500,3
0.0040,descent,0.1716,2.9004,33.8379,-13.7400,-17.8620,0.001698,0.003930,0.084987,0.000013,0.0500,3
0.0051,descent,0.1716,2.9004,33.8379,-12.3660,-17.8620,0.001684,0.003930,0.084987,0.000013,0.0500,3
0.0062,descent,0.1716,2.9004,33.7500,-10.9920,-17.8620,0.001666,0.003982,0.084985,0.000015,0.0500,3
0.0073,descent,0.1716,2.9883,33.7500,-10.9920,-17.8620,0.001653,0.003985,0.084985,0.000015,0.0500,3
0.0084,descent,0.1716,2.9004,33.7500,-9.6180,-17.8620,0.001652,0.003982,0.084977,0.000023,0.0500,3
0.0095,descent,0.1716,2.9004,33.6621,-9.6180,-17.8620,0.001649,0.004034,0.084977,0.000023,0.0500,3
0.0107,descent,0.1716,2.9883,33.6621,-8.2440,-19.2360,0.001621,0.004091,0.084998,0.000002,0.0500,3
0.0118,descent,0.1716,2.9883,33.6621,-8.2440,-19.2360,0.001621,0.004091,0.084998,0.000002,0.0500,3
0.0129,descent,0.1716,2.9883,33.6621,-5.4960,-19.2360,0.001600,0.004091,0.084989,0.000011,0.0500,3
0.0140,descent,0.1716,2.9883,33.5742,-5.4960,-19.2360,0.001597,0.004143,0.084997,0.000003,0.0500,3
0.0151,descent,0.1716,2.9883,33.5742,-4.1220,-19.2360,0.002212,0.004143,0.084997,0.000003,0.0500,3
0.0162,descent,0.1716,2.9883,33.5742,-4.1220,-19.2360,0.002212,0.004143,0.084981,0.000019,0.0500,3
0.0173,descent,0.1716,2.9883,33.4863,-2.7480,-19.2360,0.017083,0.004195,0.084981,0.000019,0.0500,3
0.0185,descent,0.1716,2.9883,33.4863,-2.7480,-19.2360,0.017083,0.004195,0.084981,0.000019,0.0500,3
0.0197,descent,0.1716,2.9883,33.4863,-1.3740,-20.6100,0.107110,0.004249,0.084972,0.000028,0.0500,3
0.0207,descent,0.1716,2.9883,33.4863,-1.3740,-19.2360,0.107110,0.004195,0.084984,0.000016,0.0500,3
0.0218,descent,0.1716,2.9883,33.4863,-1.3740,-19.2360,0.107110,0.004195,0.084984,0.000016,0.0500,3
0.0229,descent,0.1716,2.9883,33.3984,-1.3740,-20.6100,0.107107,0.004301,0.084981,0.000019,0.0500,3
0.0240,descent,0.1716,2.9883,33.3984,0.0000,-20.6100,0.201527,0.004301,0.084984,0.000016,0.0500,3
0.0251,descent,0.1716,2.9883,33.3984,0.0000,-20.6100,0.201527,0.004301,0.084984,0.000016,0.0500,3
0.0262,descent,0.1716,2.9883,33.3105,1.3740,-20.6100,0.107076,0.004353,0.084969,0.000031,0.0500,3
0.0273,descent,0.1716,2.9883,33.3105,1.3740,-20.6100,0.107076,0.004353,0.084969,0.000031,0.0500,3
0.0284,descent,0.1716,3.0762,33.3105,1.3740,-20.6100,0.107062,0.004356,0.084979,0.000021,0.0500,3
0.0295,descent,0.1716,3.0762,33.2227,2.7480,-20.6100,0.017003,0.004408,0.084979,0.000021,0.0500,3
0.0306,descent,0.1716,3.0762,33.2227,2.7480,-20.6100,0.017003,0.004408,0.084991,0.000009,0.0500,3
0.0318,descent,0.1716,3.0762,33.2227,4.1220,-20.6100,0.002101,0.004408,0.084991,0.000009,0.0500,3
0.0329,descent,0.1716,3.0762,33.1348,4.1220,-21.9840,0.002098,0.004514,0.084962,0.000038,0.0500,3
0.0340,descent,0.1716,3.1641,33.1348,5.4960,-21.9840,0.001441,0.004517,0.084978,0.000022,0.0500,3
0.0356,descent,0.1716,3.1641,33.1348,5.4960,-21.9840,0.001441,0.004517,0.084978,0.000022,0.0500,3
0.0362,descent,0.1716,3.1641,33.1348,5.4960,-21.9840,0.001441,0.004517,0.084973,0.000027,0.0500,3
0.0373,descent,0.1580,3.2520,33.0469,6.8700,-21.9840,0.001403,0.004572,0.084973,0.000027,0.0500,3
0.0384,descent,0.1580,3.2520,33.0469,8.2440,-21.9840,0.001389,0.004572,0.084983,0.000017,0.0500,3
0.0395,descent,0.1580,3.2520,32.9590,8.2440,-21.9840,0.001386,0.004624,0.084983,0.000017,0.0500,3
0.0407,descent,0.1580,3.3398,32.9590,8.2440,-21.9840,0.001372,0.004626,0.084982,0.000018,0.0500,3
0.0418,descent,0.1580,3.4277,32.9590,9.6180,-21.9840,0.001344,0.004629,0.084982,0.000018,0.0500,3
0.0429,descent,0.1580,3.5156,32.9590,10.9920,-21.9840,0.001316,0.004632,0.084963,0.000037,0.0500,3
0.0440,descent,0.1580,3.5156,32.8711,12.3660,-21.9840,0.001299,0.004684,0.084974,0.000026,0.0500,3
0.0451,descent,0.1580,3.6035,32.8711,13.7400,-21.9840,0.001271,0.004687,0.084974,0.000026,0.0500,3
0.0462,descent,0.1580,3.6914,32.8711,15.1140,-21.9840,0.001243,0.004690,0.084971,0.000029,0.0500,3
0.0473,descent,0.1580,3.6914,32.8711,16.4880,-21.9840,0.001229,0.004690,0.084971,0.000029,0.0500,3
0.0484,descent,0.1580,3.7793,32.8711,17.8620,-21.9840,0.001201,0.004693,0.084965,0.000035,0.0500,3
0.0495,descent,0.1580,3.7793,32.7832,19.2360,-21.9840,0.001184,0.004744,0.084965,0.000035,0.0500,3
0.0507,descent,0.1580,3.8672,32.7832,20.6100,-21.9840,0.001156,0.004747,0.084959,0.000041,0.0500,3
0.0518,descent,0.1580,3.9551,32.7832,21.9840,-21.9840,0.001128,0.004750,0.084959,0.000041,0.0500,3
0.0529,descent,0.1580,3.9551,32.6953,24.7320,-21.9840,0.001096,0.004802,0.084948,0.000052,0.0500,3
0.0540,descent,0.1580,4.0430,32.6953,26.1060,-21.9840,0.001068,0.004805,0.084947,0.000053,0.0500,3
0.0551,descent,0.1580,4.0430,32.6953,27.4800,-21.9840,0.001054,0.004805,0.084947,0.000053,0.0500,3
0.0562,descent,0.1580,4.0430,32.6074,28.8540,-21.9840,0.001037,0.004857,0.084945,0.000055,0.0500,3
0.0573,descent,0.1580,4.1309,32.6074,30.2280,-21.9840,0.001009,0.004860,0.084945,0.000055,0.0500,3
0.0584,descent,0.1580,4.1309,32.6074,31.6020,-21.9840,0.000995,0.004860,0.084968,0.000032,0.0500,3
0.0595,descent,0.1580,4.2188,32.6074,32.9760,-21.9840,0.000967,0.004863,0.084968,0.000032,0.0500,3
0.0607,descent,0.1580,4.2188,32.5195,34.3500,-21.9840,0.000950,0.004914,0.084954,0.000046,0.0500,3
0.0618,descent,0.1580,4.3066,32.5195,35.7240,-21.9840,0.000922,0.004917,0.084954,0.000046,0.0500,3
0.0629,descent,0.1580,4.3945,32.4316,37.0980,-21.9840,0.000891,0.004972,0.084932,0.000068,0.0500,3
0.0640,descent,0.1580,4.4824,32.4316,38.4720,-21.9840,0.000863,0.004975,0.084943,0.000057,0.0500,3
0.0651,descent,0.1580,4.4824,32.4316,39.8460,-21.9840,0.000849,0.004975,0.084943,0.000057,0.0500,3
0.0662,descent,0.1580,4.4824,32.4316,41.2200,-21.9840,0.000834,0.004975,0.084939,0.000061,0.0500,3
0.0673,descent,0.1580,4.5703,32.3438,41.2200,-21.9840,0.000818,0.005030,0.084939,0.000061,0.0500,3
0.0684,descent,0.1580,4.6582,32.3438,42.5940,-23.3580,0.000790,0.005087,0.084947,0.000053,0.0500,3
0.0695,descent,0.1580,4.6582,32.3438,43.9680,-21.9840,0.000776,0.005032,0.084947,0.000053,0.0500,3
0.0707,descent,0.1580,4.7461,32.2559,43.9680,-23.3580,0.000759,0.005142,0.084941,0.000059,0.0500,3
0.0718,descent,0.1580,4.7461,32.2559,45.3420,-21.9840,0.000745,0.005087,0.084941,0.000059,0.0500,3
0.0729,descent,0.1580,4.8340,32.1680,46.7160,-23.3580,0.000714,0.005196,0.084939,0.000061,0.0500,3
0.0740,descent,0.1580,4.9219,32.1680,46.7160,-23.3580,0.000700,0.005199,0.084923,0.000077,0.0500,3
0.0751,descent,0.1580,4.9219,32.1680,46.7160,-23.3580,0.000700,0.005199,0.084923,0.000077,0.0500,3
0.0762,descent,0.1580,5.0098,32.1680,48.0900,-23.3580,0.000673,0.005202,0.084927,0.000073,0.0500,3
0.0773,descent,0.1580,5.0098,32.0801,48.0900,-23.3580,0.000670,0.005254,0.084927,0.000073,0.0500,3
0.0784,descent,0.1580,5.0098,32.0801,46.7160,-23.3580,0.000684,0.005254,0.084932,0.000068,0.0500,3
0.0795,descent,0.1580,5.0977,32.0801,46.7160,-23.3580,0.000670,0.005257,0.084932,0.000068,0.0500,3
0.0807,descent,0.1580,5.1855,32.0801,46.7160,-23.3580,0.000657,0.005260,0.084917,0.000083,0.0500,3
0.0818,descent,0.1580,5.1855,32.0801,46.7160,-23.3580,0.000657,0.005260,0.084917,0.000083,0.0500,3
0.0829,descent,0.1580,5.2734,31.9922,46.7160,-23.3580,0.000640,0.005314,0.084932,0.000068,0.0500,3
0.0840,descent,0.1580,5.3613,31.9043,46.7160,-23.3580,0.000624,0.005369,0.084923,0.000077,0.0500,3
0.0851,descent,0.1580,5.3613,31.9043,46.7160,-23.3580,0.000624,0.005369,0.084923,0.000077,0.0500,3
0.0862,descent,0.1580,5.4492,31.9043,46.7160,-23.3580,0.000610,0.005372,0.084924,0.000076,0.0500,3
0.0873,descent,0.1580,5.4492,31.9043,46.7160,-23.3580,0.000610,0.005372,0.084924,0.000076,0.0500,3
0.0884,descent,0.1580,5.5371,31.8164,46.7160,-23.3580,0.000594,0.005427,0.084915,0.000085,0.0500,3
0.0895,descent,0.1580,5.5371,31.8164,46.7160,-23.3580,0.000594,0.005427,0.084915,0.000085,0.0500,3
0.0907,descent,0.1580,5.6250,31.8164,46.7160,-23.3580,0.000580,0.005430,0.084922,0.000078,0.0500,3
0.0918,descent,0.1580,5.7129,31.7285,46.7160,-24.7320,0.000564,0.005539,0.084922,0.000078,0.0500,3
0.0929,descent,0.1580,5.7129,31.7285,46.7160,-24.7320,0.000564,0.005539,0.084897,0.000103,0.0500,3
0.0940,descent,0.1580,5.7129,31.7285,46.7160,-24.7320,0.000564,0.005539,0.084893,0.000107,0.0500,3
0.0951,descent,0.1580,5.8008,31.6406,45.3420,-24.7320,0.000562,0.005594,0.084893,0.000107,0.0500,3
0.0962,descent,0.1580,5.8887,31.6406,45.3420,-24.7320,0.000548,0.005596,0.084899,0.000101,0.0500,3
0.0973,descent,0.1580,5.8887,31.6406,45.3420,-24.7320,0.000548,0.005596,0.084899,0.000101,0.0500,3
0.0984,descent,0.1580,5.8887,31.6406,45.3420,-24.7320,0.000548,0.005596,0.084895,0.000105,0.0500,3
0.0995,descent,0.1580,5.8887,31.5527,45.3420,-24.7320,0.000545,0.005648,0.084895,0.000105,0.0500,3
0.1007,descent,0.1580,5.8887,31.5527,43.9680,-24.7320,0.000560,0.005648,0.084884,0.000116,0.0500,3
0.1018,descent,0.1580,5.9766,31.5527,43.9680,-24.7320,0.000546,0.005651,0.084884,0.000116,0.0500,3
0.1029,descent,0.1580,6.0645,31.5527,42.5940,-23.3580,0.000547,0.005600,0.084898,0.000102,0.0500,3
0.1040,descent,0.1580,6.0645,31.4648,42.5940,-23.3580,0.000544,0.005652,0.084884,0.000116,0.0500,3
0.1051,descent,0.1580,6.1523,31.4648,42.5940,-23.3580,0.000531,0.005654,0.084884,0.000116,0.0500,3
0.1063,descent,0.1580,6.1523,31.4648,41.2200,-21.9840,0.000545,0.005600,0.084879,0.000121,0.0500,3
0.1074,descent,0.1580,6.1523,31.4648,41.2200,-21.9840,0.000545,0.005600,0.084879,0.000121,0.0500,3
0.1084,descent,0.1580,6.2402,31.3770,41.2200,-21.9840,0.000528,0.005655,0.084884,0.000116,0.0500,3
0.1095,descent,0.1580,6.2402,31.3770,41.2200,-21.9840,0.000528,0.005655,0.084884,0.000116,0.0500,3
0.1107,descent,0.1580,6.2402,31.3770,41.2200,-21.9840,0.000528,0.005655,0.084883,0.000117,0.0500,3
0.1118,descent,0.1580,6.2402,31.2891,39.8460,-21.9840,0.000540,0.005707,0.084883,0.000117,0.0500,3
0.1129,descent,0.1580,6.3281,31.2891,38.4720,-23.3580,0.000541,0.005764,0.084877,0.000123,0.0500,3
0.1140,descent,0.1580,6.3281,31.2891,38.4720,-21.9840,0.000541,0.005709,0.084868,0.000132,0.0500,3
0.1151,descent,0.1580,6.3281,31.2891,37.0980,-21.9840,0.000555,0.005709,0.084868,0.000132,0.0500,3
0.1162,descent,0.1580,6.4160,31.2012,37.0980,-21.9840,0.000539,0.005764,0.084874,0.000126,0.0500,3
0.1173,descent,0.1580,6.4160,31.2012,37.0980,-21.9840,0.000539,0.005764,0.084874,0.000126,0.0500,3
0.1184,descent,0.1580,6.4160,31.2012,35.7240,-21.9840,0.000553,0.005764,0.084858,0.000142,0.0500,3
0.1195,descent,0.1580,6.5039,31.1133,35.7240,-21.9840,0.000536,0.005819,0.084858,0.000142,0.0500,3
0.1206,descent,0.1580,6.5039,31.1133,34.3500,-21.9840,0.000551,0.005819,0.084865,0.000135,0.0500,3
0.1218,descent,0.1580,6.5918,31.1133,34.3500,-21.9840,0.000537,0.005822,0.084865,0.000135,0.0500,3
0.1229,descent,0.1580,6.6797,31.0254,32.9760,-21.9840,0.000535,0.005877,0.084863,0.000137,0.0500,3
0.1240,descent,0.1580,6.6797,31.0254,32.9760,-21.9840,0.000535,0.005877,0.084864,0.000136,0.0500,3
0.1251,descent,0.1580,6.6797,31.0254,32.9760,-21.9840,0.000535,0.005877,0.084864,0.000136,0.0500,3
0.1262,descent,0.1580,6.7676,31.0254,32.9760,-21.9840,0.000522,0.005879,0.084854,0.000146,0.0500,3
0.1273,descent,0.1056,6.7676,31.0254,32.9760,-20.6100,0.000522,0.005825,0.084854,0.000146,0.0500,3
0.1284,descent,0.1056,6.8555,30.8496,32.9760,-20.6100,0.000502,0.005932,0.084848,0.000152,0.0500,3
0.1296,descent,0.1056,6.8555,30.8496,31.6020,-20.6100,0.000517,0.005932,0.084848,0.000152,0.0500,3
0.1307,descent,0.1056,6.8555,30.8496,31.6020,-20.6100,0.000517,0.005932,0.084840,0.000160,0.0500,3
0.1318,descent,0.1056,6.9434,30.8496,32.9760,-20.6100,0.000489,0.005935,0.084840,0.000160,0.0500,3
0.1329,descent,0.1056,6.9434,30.8496,31.6020,-20.6100,0.000503,0.005935,0.084844,0.000156,0.0500,3
0.1340,descent,0.1056,7.0312,30.8496,32.9760,-20.6100,0.000475,0.005937,0.084853,0.000147,0.0500,3
0.1351,descent,0.1056,7.0312,30.8496,31.6020,-20.6100,0.000490,0.005937,0.084853,0.000147,0.0500,3
0.1362,descent,0.1056,7.0312,30.7617,31.6020,-20.6100,0.000487,0.005989,0.084834,0.000166,0.0500,3
0.1373,descent,0.1056,7.1191,30.7617,31.6020,-20.6100,0.000473,0.005992,0.084834,0.000166,0.0500,3
0.1384,descent,0.1056,7.1191,30.7617,31.6020,-20.6100,0.000473,0.005992,0.084841,0.000159,0.0500,3
0.1395,descent,0.1056,7.1191,30.7617,31.6020,-20.6100,0.000473,0.005992,0.084841,0.000159,0.0500,3
0.1407,descent,0.1056,7.2070,30.6738,31.6020,-20.6100,0.000457,0.006047,0.084822,0.000178,0.0500,3
0.1422,descent,0.1056,7.2070,30.6738,31.6020,-20.6100,0.000457,0.006047,0.084824,0.000176,0.0500,3
0.1429,descent,0.1056,7.2949,30.6738,31.6020,-20.6100,0.000443,0.006050,0.084824,0.000176,0.0500,3
0.1443,descent,0.1056,7.2949,30.6738,31.6020,-20.6100,0.000443,0.006050,0.084825,0.000175,0.0500,3
0.1452,descent,0.1056,7.2949,30.5859,31.6020,-20.6100,0.000441,0.006102,0.084825,0.000175,0.0500,3
0.1462,descent,0.1056,7.3828,30.5859,31.6020,-20.6100,0.000427,0.006105,0.084817,0.000183,0.0500,3
0.1473,descent,0.1056,7.3828,30.5859,31.6020,-20.6100,0.000427,0.006105,0.084817,0.000183,0.0500,3
0.1484,descent,0.1056,7.3828,30.5859,31.6020,-20.6100,0.000427,0.006105,0.084830,0.000170,0.0500,3
0.1495,descent,0.1056,7.4707,30.4980,32.9760,-20.6100,0.000396,0.006159,0.084830,0.000170,0.0500,3
0.1507,descent,0.1056,7.4707,30.4980,32.9760,-20.6100,0.000396,0.006159,0.084816,0.000184,0.0500,3
0.1518,descent,0.1056,7.4707,30.4980,31.6020,-20.6100,0.000411,0.006159,0.084816,0.000184,0.0500,3
0.1529,descent,0.1056,7.5586,30.4102,31.6020,-20.6100,0.000394,0.006214,0.084805,0.000195,0.0500,3
0.1540,descent,0.1056,7.5586,30.4102,31.6020,-20.6100,0.000394,0.006214,0.084810,0.000190,0.0500,3
0.1551,descent,0.1056,7.5586,30.4102,31.6020,-20.6100,0.000394,0.006214,0.084810,0.000190,0.0500,3
0.1562,descent,0.1056,7.5586,30.4102,31.6020,-19.2360,0.000394,0.006160,0.084798,0.000202,0.0500,3
0.1573,descent,0.1056,7.6465,30.4102,31.6020,-19.2360,0.000381,0.006163,0.084798,0.000202,0.0500,3
0.1584,descent,0.1056,7.6465,30.3223,30.2280,-19.2360,0.000392,0.006215,0.084806,0.000194,0.0500,3
0.1596,descent,0.1056,7.6465,30.3223,30.2280,-20.6100,0.000392,0.006269,0.084806,0.000194,0.0500,3
0.1607,descent,0.1056,7.7344,30.3223,30.2280,-19.2360,0.000379,0.006217,0.084798,0.000202,0.0500,3
0.1618,descent,0.1056,7.7344,30.3223,30.2280,-19.2360,0.000379,0.006217,0.084798,0.000202,0.0500,3
0.1629,descent,0.1056,7.7344,30.3223,28.8540,-19.2360,0.000393,0.006217,0.084792,0.000208,0.0500,3
0.1640,descent,0.1056,7.8223,30.2344,28.8540,-19.2360,0.000377,0.006272,0.084784,0.000216,0.0500,3
0.1651,descent,0.1056,7.8223,30.2344,28.8540,-19.2360,0.000377,0.006272,0.084784,0.000216,0.0500,3
0.1662,descent,0.1056,7.8223,30.2344,28.8540,-19.2360,0.000377,0.006272,0.084784,0.000216,0.0500,3
0.1673,descent,0.1056,7.8223,30.2344,27.4800,-19.2360,0.000391,0.006272,0.084784,0.000216,0.0500,3
0.1684,descent,0.1056,7.9102,30.2344,27.4800,-17.8620,0.000377,0.006221,0.084783,0.000217,0.0500,3
0.1695,descent,0.1056,7.9102,30.1465,27.4800,-17.8620,0.000375,0.006273,0.084783,0.000217,0.0500,3
0.1706,descent,0.1056,7.9102,30.1465,27.4800,-17.8620,0.000375,0.006273,0.084776,0.000224,0.0500,3
0.1718,descent,0.1056,7.9980,30.1465,27.4800,-17.8620,0.000361,0.006275,0.084776,0.000224,0.0500,3
0.1729,descent,0.1056,7.9980,30.1465,27.4800,-17.8620,0.000361,0.006275,0.084770,0.000230,0.0500,3
0.1740,descent,0.1056,7.9980,30.0586,26.1060,-17.8620,0.000373,0.006327,0.084775,0.000225,0.0500,3
0.1751,descent,0.1056,7.9980,30.0586,26.1060,-17.8620,0.000373,0.006327,0.084775,0.000225,0.0500,3
0.1762,descent,0.1056,8.0859,30.0586,26.1060,-17.8620,0.000359,0.006330,0.084768,0.000232,0.0500,3
