Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,Stiffness_Nmrad,Run
0.0007,descent,-0.0005,0.7910,14.5898,27.4800,-5.4960,-0.005796,0.001518,0.084999,0.000001,0.0200,3
0.0019,descent,-0.0005,0.8789,14.5898,26.1060,-5.4960,-0.005787,0.001520,0.084991,0.000009,0.0200,3
0.0029,descent,-0.0005,0.9668,14.5898,26.1060,-5.4960,-0.005792,0.001521,0.084991,0.000009,0.0200,3
0.0040,descent,-0.0005,0.9668,14.5898,26.1060,-5.4960,-0.005792,0.001521,0.085001,-0.000001,0.0200,3
0.0054,descent,-0.0005,0.9668,14.5898,24.7320,-5.4960,-0.005778,0.001521,0.085001,-0.000001,0.0200,3
0.0064,descent,-0.0005,1.0547,14.5898,24.7320,-4.1220,-0.005783,0.002097,0.084987,0.000013,0.0200,3
0.0074,descent,-0.0005,1.0547,14.5898,24.7320,-4.1220,-0.005783,0.002097,0.084987,0.000013,0.0200,3
0.0085,descent,-0.0005,1.0547,14.5898,24.7320,-4.1220,-0.005783,0.002097,0.084980,0.000020,0.0200,3
0.0096,descent,-0.0005,1.0547,14.5898,24.7320,-4.1220,-0.005783,0.002097,0.084980,0.000020,0.0200,3
0.0108,descent,-0.0005,1.1426,14.5898,24.7320,-2.7480,-0.005789,0.016932,0.084984,0.000016,0.0200,3
0.0118,descent,-0.0005,1.1426,14.5898,24.7320,-2.7480,-0.005789,0.016932,0.084981,0.000019,0.0200,3
0.0130,descent,-0.0005,1.1426,14.5898,24.7320,-2.7480,-0.005789,0.016932,0.084981,0.000019,0.0200,3
0.0141,descent,-0.0005,1.2305,14.5898,24.7320,-2.7480,-0.005794,0.016934,0.084995,0.000005,0.0200,3
0.0152,descent,-0.0005,1.2305,14.5898,24.7320,-2.7480,-0.005794,0.016934,0.084995,0.000005,0.0200,3
0.0163,descent,-0.0005,1.2305,14.5898,23.3580,-2.7480,-0.005780,0.016934,0.084982,0.000018,0.0200,3
0.0177,descent,-0.0003,1.2305,14.5898,23.3580,-2.7480,-0.005780,0.016934,0.084982,0.000018,0.0200,3
0.0185,descent,-0.0003,1.2305,14.5898,23.3580,-2.7480,-0.005780,0.016934,0.084979,0.000021,0.0200,3
0.0196,descent,-0.0003,1.3184,14.5898,23.3580,-2.7480,-0.005785,0.016935,0.084979,0.000021,0.0200,3
0.0207,descent,-0.0003,1.3184,14.5898,23.3580,-2.7480,-0.005785,0.016935,0.084978,0.000022,0.0200,3
0.0219,descent,-0.0003,1.3184,14.5898,23.3580,-1.3740,-0.005785,0.106923,0.084996,0.000004,0.0200,3
0.0229,descent,-0.0003,1.4063,14.5898,23.3580,-1.3740,-0.005790,0.106924,0.084996,0.000004,0.0200,3
0.0240,descent,-0.0003,1.4063,14.5898,23.3580,-1.3740,-0.005790,0.106924,0.084966,0.000034,0.0200,3
0.0251,descent,-0.0003,1.4063,14.5898,21.9840,-1.3740,-0.005776,0.106924,0.084966,0.000034,0.0200,3
0.0262,descent,-0.0003,1.4063,14.5898,21.9840,0.0000,-0.005776,0.201304,0.084984,0.000016,0.0200,3
0.0274,descent,-0.0003,1.4063,14.5898,21.9840,0.0000,-0.005776,0.201304,0.084984,0.000016,0.0200,3
0.0285,descent,-0.0003,1.4063,14.5898,21.9840,0.0000,-0.005776,0.201304,0.084986,0.000014,0.0200,3
0.0296,descent,-0.0003,1.4063,14.5898,20.6100,0.0000,-0.005762,0.201304,0.084986,0.000014,0.0200,3
0.0307,descent,-0.0003,1.4941,14.5898,21.9840,0.0000,-0.005781,0.201305,0.084998,0.000002,0.0200,3
0.0319,descent,-0.0003,1.4941,14.5898,20.6100,0.0000,-0.005767,0.201305,0.084998,0.000002,0.0200,3
0.0331,descent,-0.0003,1.4941,14.5898,20.6100,0.0000,-0.005767,0.201305,0.084982,0.000018,0.0200,3
0.0340,descent,-0.0003,1.4941,14.5898,20.6100,0.0000,-0.005767,0.201305,0.084988,0.000012,0.0200,3
0.0351,descent,-0.0003,1.4941,14.5898,20.6100,0.0000,-0.005767,0.201305,0.084988,0.000012,0.0200,3
0.0362,descent,-0.0003,1.5820,14.6777,20.6100,1.3740,-0.005771,0.106798,0.084973,0.000027,0.0200,3
0.0373,descent,-0.0003,1.5820,14.6777,20.6100,1.3740,-0.005771,0.106798,0.084973,0.000027,0.0200,3
0.0384,descent,-0.0003,1.5820,14.7656,19.2360,1.3740,-0.005755,0.106778,0.084980,0.000020,0.0200,3
0.0395,descent,-0.0003,1.5820,14.7656,19.2360,2.7480,-0.005755,0.016682,0.084980,0.000020,0.0200,3
0.0407,descent,-0.0003,1.5820,14.7656,19.2360,2.7480,-0.005755,0.016682,0.084983,0.000017,0.0200,3
0.0418,descent,-0.0003,1.6699,14.9414,19.2360,5.4960,-0.005757,0.001018,0.084977,0.000023,0.0200,3
0.0429,descent,-0.0003,1.6699,15.0293,19.2360,6.8700,-0.005756,0.000936,0.084977,0.000023,0.0200,3
0.0440,descent,-0.0003,1.6699,15.1172,17.8620,8.2440,-0.005740,0.000862,0.084975,0.000025,0.0200,3
0.0451,descent,-0.0003,1.6699,15.2051,17.8620,9.6180,-0.005738,0.000787,0.084975,0.000025,0.0200,3
0.0462,descent,-0.0003,1.6699,15.2930,17.8620,10.9920,-0.005737,0.000713,0.084997,0.000003,0.0200,3
0.0473,descent,-0.0003,1.6699,15.3809,17.8620,13.7400,-0.005735,0.000585,0.084997,0.000003,0.0200,3
0.0484,descent,-0.0003,1.7578,15.4687,17.8620,16.4880,-0.005739,0.000457,0.084975,0.000025,0.0200,3
0.0495,descent,-0.0003,1.7578,15.5566,17.8620,17.8620,-0.005738,0.000383,0.084975,0.000025,0.0200,3
