Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
0.0233,0.5000,0.853167,0.902094,0.293054,49.4824,41.4844,29.978753,29.978753,29.978753
0.0244,0.5000,0.853167,0.902094,0.293054,49.5703,41.4844,29.977742,29.977742,29.977742
0.0256,0.5000,0.853167,0.902094,0.293054,49.5703,41.4844,29.976730,29.976730,29.976730
0.0267,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.975718,29.975718,29.975718
0.0278,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.974706,29.974706,29.974706
0.0289,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.973695,29.973695,29.973695
0.0300,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.972683,29.972683,29.972683
0.0311,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.971671,29.971671,29.971671
0.0322,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.970659,29.970659,29.970659
0.0333,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.969648,29.969648,29.969648
0.0344,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.968636,29.968636,29.968636
0.0356,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.967624,29.967624,29.967624
0.0367,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.966612,29.966612,29.966612
0.0378,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.965601,29.965601,29.965601
0.0389,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.964589,29.964589,29.964589
0.0400,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.963577,29.963577,29.963577
0.0411,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.962565,29.962565,29.962565
0.0422,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.961554,29.961554,29.961554
0.0433,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.960542,29.960542,29.960542
0.0444,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.959530,29.959530,29.959530
0.0456,0.5000,0.853167,0.902094,0.293054,49.8340,41.4844,29.958518,29.958518,29.958518
0.0467,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.957507,29.957507,29.957507
0.0478,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.956495,29.956495,29.956495
0.0489,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.955483,29.955483,29.955483
0.0500,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.954471,29.954471,29.954471
0.0511,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.953460,29.953460,29.953460
0.0522,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.952448,29.952448,29.952448
0.0533,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.951436,29.951436,29.951436
0.0544,0.5000,0.853167,0.902094,0.293054,49.7461,41.4844,29.950424,29.950424,29.950424
0.0556,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.949413,29.949413,29.949413
0.0567,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.948401,29.948401,29.948401
0.0578,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.947389,29.947389,29.947389
0.0589,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.946377,29.946377,29.946377
0.0600,0.5000,0.853167,0.902094,0.293054,49.6582,41.4844,29.945366,29.945366,29.945366
0.0611,0.5000,0.853167,0.902094,0.293054,49.5703,41.4844,29.944354,29.944354,29.944354
0.0622,0.5000,0.853167,0.902094,0.293054,49.5703,41.4844,29.943342,29.943342,29.943342
0.0633,0.5000,0.853167,0.902094,0.293054,49.5703,41.4844,29.942330,29.942330,29.942330
0.0644,0.5000,0.853167,0.902094,0.293054,49.5703,41.5723,29.941319,29.941319,29.941319
0.0656,0.5000,0.853167,0.902094,0.293054,49.4824,41.6602,29.940307,29.940307,29.940307
0.0667,0.5000,0.853167,0.902094,0.293054,49.4824,41.7480,29.939295,29.939295,29.939295
0.0678,0.5000,0.853167,0.902094,0.293054,49.4824,41.7480,29.938283,29.938283,29.938283
0.0689,0.5000,0.853167,0.902094,0.293054,49.4824,41.8359,29.937272,29.937272,29.937272
0.0700,0.5000,0.853167,0.902094,0.293054,49.3945,41.9238,29.936260,29.936260,29.936260
0.0711,0.5000,0.852853,0.901704,0.292765,49.3945,42.0117,29.935249,29.935249,29.935249
0.0722,0.5000,0.852853,0.901704,0.292765,49.3945,42.0996,29.934238,29.934238,29.934238
0.0733,0.5000,0.852853,0.901704,0.292765,49.3945,42.1875,29.933227,29.933227,29.933227
0.0744,0.5000,0.852853,0.901704,0.292765,49.3066,42.4512,29.932216,29.932216,29.932216
0.0756,0.5000,0.852853,0.901704,0.292765,49.3066,42.6270,29.931206,29.931206,29.931206
0.0767,0.5000,0.852853,0.901704,0.292765,49.3066,42.7148,29.930195,29.930195,29.930195
0.0778,0.5000,0.852853,0.901704,0.292765,49.3066,42.8027,29.929184,29.929184,29.929184
0.0789,0.5000,0.852853,0.901704,0.292765,49.3066,42.9785,29.928173,29.928173,29.928173
0.0800,0.5000,0.852853,0.901704,0.292765,49.3066,43.0664,29.927162,29.927162,29.927162
0.0811,0.5000,0.852853,0.901704,0.292765,49.2188,43.1543,29.926151,29.926151,29.926151
0.0822,0.5000,0.852853,0.901704,0.292765,49.2188,43.2422,29.925141,29.925141,29.925141
0.0833,0.5000,0.852853,0.901704,0.292765,49.2188,43.4180,29.924130,29.924130,29.924130
0.0844,0.5000,0.852853,0.901704,0.292765,49.2188,43.5937,29.923119,29.923119,29.923119
0.0856,0.5000,0.852853,0.901704,0.292765,49.2188,43.7695,29.922108,29.922108,29.922108
0.0867,0.5000,0.852853,0.901704,0.292765,49.2188,43.8574,29.921097,29.921097,29.921097
0.0878,0.5000,0.852853,0.901704,0.292765,49.2188,43.9453,29.920086,29.920086,29.920086
0.0889,0.5000,0.852853,0.901704,0.292765,49.1309,44.0332,29.919075,29.919075,29.919075
0.0900,0.5000,0.852853,0.901704,0.292765,49.1309,44.1211,29.918065,29.918065,29.918065
0.0911,0.5000,0.852853,0.901704,0.292765,49.1309,44.2090,29.917054,29.917054,29.917054
0.0922,0.5000,0.852853,0.901704,0.292765,49.1309,44.2969,29.916043,29.916043,29.916043
0.0933,0.5000,0.852853,0.901704,0.292765,49.1309,44.3848,29.915032,29.915032,29.915032
0.0945,0.5000,0.852853,0.901704,0.292765,49.1309,44.4727,29.914021,29.914021,29.914021
0.0956,0.5000,0.852853,0.901704,0.292765,49.1309,44.5605,29.913010,29.913010,29.913010
0.0967,0.5000,0.852853,0.901704,0.292765,49.1309,44.5605,29.911999,29.911999,29.911999
0.0978,0.5000,0.852853,0.901704,0.292765,49.0430,44.6484,29.910989,29.910989,29.910989
0.0989,0.5000,0.852853,0.901704,0.292765,49.0430,44.7363,29.909978,29.909978,29.909978
0.1000,0.5000,0.852853,0.901704,0.292765,49.0430,44.7363,29.908967,29.908967,29.908967
0.1011,0.5000,0.852853,0.901704,0.292765,49.0430,44.8242,29.907956,29.907956,29.907956
0.1022,0.5000,0.852853,0.901704,0.292765,49.0430,44.8242,29.906945,29.906945,29.906945
0.1033,0.5000,0.852853,0.901704,0.292765,49.0430,44.8242,29.905934,29.905934,29.905934
0.1045,0.5000,0.852853,0.901704,0.292765,49.0430,44.9121,29.904924,29.904924,29.904924
0.1056,0.5000,0.852853,0.901704,0.292765,48.9551,44.9121,29.903913,29.903913,29.903913
0.1067,0.5000,0.852853,0.901704,0.292765,48.9551,44.9121,29.902902,29.902902,29.902902
0.1078,0.5000,0.852853,0.901704,0.292765,48.9551,44.9121,29.901891,29.901891,29.901891
0.1089,0.5000,0.852853,0.901704,0.292765,48.9551,44.9121,29.900880,29.900880,29.900880
0.1100,0.5000,0.852853,0.901704,0.292765,48.9551,44.9121,29.899869,29.899869,29.899869
0.1111,0.5000,0.852853,0.901704,0.292765,48.8672,44.9121,29.898858,29.898858,29.898858
0.1122,0.5000,0.852853,0.901704,0.292765,48.8672,44.9121,29.897848,29.897848,29.897848
0.1133,0.5000,0.852853,0.901704,0.292765,48.8672,44.9121,29.896837,29.896837,29.896837
0.1145,0.5000,0.852853,0.901704,0.292765,48.8672,44.9121,29.895826,29.895826,29.895826
0.1156,0.5000,0.852853,0.901704,0.292765,48.7793,44.9121,29.894815,29.894815,29.894815
0.1167,0.5000,0.852853,0.901704,0.292765,48.7793,44.9121,29.893804,29.893804,29.893804
0.1178,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.892793,29.892793,29.892793
0.1189,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.891782,29.891782,29.891782
0.1200,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.890772,29.890772,29.890772
0.1211,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.889761,29.889761,29.889761
0.1222,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.888750,29.888750,29.888750
0.1233,0.5000,0.852853,0.901704,0.292765,48.7793,44.8242,29.887739,29.887739,29.887739
0.1245,0.5000,0.852853,0.901704,0.292765,48.6914,44.7363,29.886728,29.886728,29.886728
0.1256,0.5000,0.852853,0.901704,0.292765,48.6914,44.7363,29.885717,29.885717,29.885717
0.1267,0.5000,0.852853,0.901704,0.292765,48.6914,44.6484,29.884707,29.884707,29.884707
0.1278,0.5000,0.852853,0.901704,0.292765,48.6914,44.6484,29.883696,29.883696,29.883696
0.1289,0.5000,0.852853,0.901704,0.292765,48.6035,44.6484,29.882685,29.882685,29.882685
0.1300,0.5000,0.852853,0.901704,0.292765,48.6035,44.5605,29.881674,29.881674,29.881674
0.1311,0.5000,0.852853,0.901704,0.292765,48.6035,44.5605,29.880663,29.880663,29.880663
0.1322,0.5000,0.852853,0.901704,0.292765,48.6035,44.5605,29.879652,29.879652,29.879652
0.1333,0.5000,0.852853,0.901704,0.292765,48.6035,44.4727,29.878641,29.878641,29.878641
0.1344,0.5000,0.852853,0.901704,0.292765,48.5156,44.4727,29.877631,29.877631,29.877631
0.1356,0.5000,0.852853,0.901704,0.292765,48.5156,44.3848,29.876620,29.876620,29.876620
0.1367,0.5000,0.852853,0.901704,0.292765,48.4277,44.3848,29.875609,29.875609,29.875609
0.1378,0.5000,0.852853,0.901704,0.292765,48.4277,44.3848,29.874598,29.874598,29.874598
0.1389,0.5000,0.852853,0.901704,0.292765,48.4277,44.2969,29.873587,29.873587,29.873587
0.1400,0.5000,0.852853,0.901704,0.292765,48.4277,44.2969,29.872576,29.872576,29.872576
0.1411,0.5000,0.852853,0.901704,0.292765,48.3398,44.2090,29.871566,29.871566,29.871566
0.1422,0.5000,0.852853,0.901704,0.292765,48.3398,44.2090,29.870555,29.870555,29.870555
0.1433,0.5000,0.852853,0.901704,0.292765,48.3398,44.1211,29.869544,29.869544,29.869544
0.1444,0.5000,0.852853,0.901704,0.292765,48.2520,44.1211,29.868533,29.868533,29.868533
0.1457,0.5000,0.852853,0.901704,0.292765,48.2520,44.0332,29.867522,29.867522,29.867522
0.1467,0.5000,0.852853,0.901704,0.292765,48.2520,44.0332,29.866511,29.866511,29.866511
0.1478,0.5000,0.852853,0.901704,0.292765,48.2520,44.0332,29.865500,29.865500,29.865500
0.1489,0.5000,0.852853,0.901704,0.292765,48.2520,43.9453,29.864490,29.864490,29.864490
0.1501,0.5000,0.852853,0.901704,0.292765,48.1641,43.9453,29.863479,29.863479,29.863479
0.1512,0.5000,0.852853,0.901704,0.292765,48.1641,43.8574,29.862468,29.862468,29.862468
0.1522,0.5000,0.852853,0.901704,0.292765,48.1641,43.8574,29.861457,29.861457,29.861457
0.1534,0.5000,0.852853,0.901704,0.292765,48.0762,43.8574,29.860446,29.860446,29.860446
0.1545,0.5000,0.852853,0.901704,0.292765,48.0762,43.7695,29.859435,29.859435,29.859435
0.1556,0.5000,0.852853,0.901704,0.292765,47.9883,43.7695,29.858424,29.858424,29.858424
0.1567,0.5000,0.852853,0.901704,0.292765,47.9883,43.5937,29.857414,29.857414,29.857414
0.1578,0.5000,0.852853,0.901704,0.292765,47.9883,43.5937,29.856403,29.856403,29.856403
0.1589,0.5000,0.852853,0.901704,0.292765,47.9883,43.5059,29.855392,29.855392,29.855392
0.1600,0.5000,0.852853,0.901704,0.292765,47.9883,43.5059,29.854381,29.854381,29.854381
0.1612,0.5000,0.852520,0.901303,0.292501,47.9004,43.5059,29.853371,29.853371,29.853371
0.1625,0.5000,0.852520,0.901303,0.292501,47.9004,43.4180,29.852361,29.852361,29.852361
0.1634,0.5000,0.852520,0.901303,0.292501,47.9004,43.4180,29.851351,29.851351,29.851351
0.1650,0.5000,0.852520,0.901303,0.292501,47.8125,43.3301,29.850341,29.850341,29.850341
0.1655,0.5000,0.852520,0.901303,0.292501,47.8125,43.3301,29.849332,29.849332,29.849332
0.1667,0.5000,0.852520,0.901303,0.292501,47.8125,43.3301,29.848322,29.848322,29.848322
0.1678,0.5000,0.852520,0.901303,0.292501,47.8125,43.2422,29.847312,29.847312,29.847312
0.1690,0.5000,0.852520,0.901303,0.292501,47.7246,43.2422,29.846302,29.846302,29.846302
0.1700,0.5000,0.852520,0.901303,0.292501,47.7246,43.2422,29.845292,29.845292,29.845292
0.1711,0.5000,0.852520,0.901303,0.292501,47.7246,43.1543,29.844282,29.844282,29.844282
0.1722,0.5000,0.852520,0.901303,0.292501,47.6367,43.1543,29.843272,29.843272,29.843272
0.1733,0.5000,0.852520,0.901303,0.292501,47.6367,43.0664,29.842262,29.842262,29.842262
0.1749,0.5000,0.852520,0.901303,0.292501,47.5488,43.0664,29.841252,29.841252,29.841252
0.1757,0.5000,0.852520,0.901303,0.292501,47.5488,43.0664,29.840243,29.840243,29.840243
0.1768,0.5000,0.852520,0.901303,0.292501,47.5488,42.9785,29.839233,29.839233,29.839233
0.1779,0.5000,0.852520,0.901303,0.292501,47.5488,42.9785,29.838223,29.838223,29.838223
0.1790,0.5000,0.852520,0.901303,0.292501,47.5488,42.9785,29.837213,29.837213,29.837213
0.1801,0.5000,0.852520,0.901303,0.292501,47.4609,42.8906,29.836203,29.836203,29.836203
0.1811,0.5000,0.852520,0.901303,0.292501,47.4609,42.8906,29.835193,29.835193,29.835193
0.1822,0.5000,0.852520,0.901303,0.292501,47.4609,42.8027,29.834183,29.834183,29.834183
0.1833,0.5000,0.852520,0.901303,0.292501,47.4609,42.8027,29.833173,29.833173,29.833173
0.1845,0.5000,0.852520,0.901303,0.292501,47.3730,42.8027,29.832163,29.832163,29.832163
0.1856,0.5000,0.852520,0.901303,0.292501,47.3730,42.7148,29.831153,29.831153,29.831153
0.1867,0.5000,0.852520,0.901303,0.292501,47.3730,42.7148,29.830144,29.830144,29.830144
0.1878,0.5000,0.852520,0.901303,0.292501,47.3730,42.7148,29.829134,29.829134,29.829134
0.1889,0.5000,0.852520,0.901303,0.292501,47.2852,42.7148,29.828124,29.828124,29.828124
0.1901,0.5000,0.852520,0.901303,0.292501,47.2852,42.6270,29.827114,29.827114,29.827114
0.1911,0.5000,0.852520,0.901303,0.292501,47.2852,42.6270,29.826104,29.826104,29.826104
0.1925,0.5000,0.852520,0.901303,0.292501,47.2852,42.6270,29.825094,29.825094,29.825094
0.1935,0.5000,0.852520,0.901303,0.292501,47.1973,42.5391,29.824084,29.824084,29.824084
0.1947,0.5000,0.852520,0.901303,0.292501,47.1973,42.5391,29.823074,29.823074,29.823074
0.1959,0.5000,0.852520,0.901303,0.292501,47.1973,42.5391,29.822064,29.822064,29.822064
0.1967,0.5000,0.852520,0.901303,0.292501,47.1094,42.5391,29.821055,29.821055,29.821055
0.1978,0.5000,0.852520,0.901303,0.292501,47.1094,42.4512,29.820045,29.820045,29.820045
0.1989,0.5000,0.852520,0.901303,0.292501,47.1094,42.4512,29.819035,29.819035,29.819035
0.2000,0.5000,0.852520,0.901303,0.292501,47.1094,42.4512,29.818025,29.818025,29.818025
0.2011,0.5000,0.852520,0.901303,0.292501,47.0215,42.4512,29.817015,29.817015,29.817015
0.2022,0.5000,0.852520,0.901303,0.292501,47.0215,42.3633,29.816005,29.816005,29.816005
0.2033,0.5000,0.852520,0.901303,0.292501,47.0215,42.3633,29.814995,29.814995,29.814995
0.2045,0.5000,0.852520,0.901303,0.292501,47.0215,42.3633,29.813985,29.813985,29.813985
0.2056,0.5000,0.852520,0.901303,0.292501,46.9336,42.3633,29.812975,29.812975,29.812975
0.2067,0.5000,0.852520,0.901303,0.292501,46.9336,42.3633,29.811966,29.811966,29.811966
0.2078,0.5000,0.852520,0.901303,0.292501,46.9336,42.1875,29.810956,29.810956,29.810956
0.2089,0.5000,0.852520,0.901303,0.292501,46.9336,42.1875,29.809946,29.809946,29.809946
0.2100,0.5000,0.852520,0.901303,0.292501,46.8457,42.1875,29.808936,29.808936,29.808936
0.2111,0.5000,0.852520,0.901303,0.292501,46.8457,42.1875,29.807926,29.807926,29.807926
0.2122,0.5000,0.852520,0.901303,0.292501,46.8457,42.1875,29.806916,29.806916,29.806916
0.2135,0.5000,0.852520,0.901303,0.292501,46.8457,42.1875,29.805906,29.805906,29.805906
0.2145,0.5000,0.852520,0.901303,0.292501,46.8457,42.1875,29.804896,29.804896,29.804896
0.2156,0.5000,0.852520,0.901303,0.292501,46.7578,42.1875,29.803886,29.803886,29.803886
0.2168,0.5000,0.852520,0.901303,0.292501,46.7578,42.0996,29.802876,29.802876,29.802876
0.2178,0.5000,0.852520,0.901303,0.292501,46.7578,42.0996,29.801867,29.801867,29.801867
0.2189,0.5000,0.852520,0.901303,0.292501,46.7578,42.0996,29.800857,29.800857,29.800857
0.2201,0.5000,0.852520,0.901303,0.292501,46.6699,42.0996,29.799847,29.799847,29.799847
0.2211,0.5000,0.852520,0.901303,0.292501,46.6699,42.0996,29.798837,29.798837,29.798837
0.2222,0.5000,0.852520,0.901303,0.292501,46.6699,42.0996,29.797827,29.797827,29.797827
0.2233,0.5000,0.852520,0.901303,0.292501,46.6699,42.0996,29.796817,29.796817,29.796817
0.2245,0.5000,0.852520,0.901303,0.292501,46.5820,42.0996,29.795807,29.795807,29.795807
0.2256,0.5000,0.852520,0.901303,0.292501,46.5820,42.0996,29.794797,29.794797,29.794797
0.2267,0.5000,0.852520,0.901303,0.292501,46.5820,42.0996,29.793787,29.793787,29.793787
0.2278,0.5000,0.852520,0.901303,0.292501,46.5820,42.0996,29.792778,29.792778,29.792778
0.2289,0.5000,0.852520,0.901303,0.292501,46.4941,42.0996,29.791768,29.791768,29.791768
0.2300,0.5000,0.852520,0.901303,0.292501,46.4941,42.0996,29.790758,29.790758,29.790758
0.2311,0.5000,0.852520,0.901303,0.292501,46.4941,42.0996,29.789748,29.789748,29.789748
0.2322,0.5000,0.852520,0.901303,0.292501,46.4941,42.0996,29.788738,29.788738,29.788738
0.2333,0.5000,0.852520,0.901303,0.292501,46.4941,42.0996,29.787728,29.787728,29.787728
0.2345,0.5000,0.852520,0.901303,0.292501,46.4062,42.0996,29.786718,29.786718,29.786718
0.2356,0.5000,0.852520,0.901303,0.292501,46.4062,42.0996,29.785708,29.785708,29.785708
0.2367,0.5000,0.852520,0.901303,0.292501,46.4062,42.0996,29.784698,29.784698,29.784698
0.2378,0.5000,0.852520,0.901303,0.292501,46.4062,42.0996,29.783688,29.783688,29.783688
0.2389,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.782679,29.782679,29.782679
0.2400,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.781669,29.781669,29.781669
0.2411,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.780659,29.780659,29.780659
0.2422,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.779649,29.779649,29.779649
0.2433,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.778639,29.778639,29.778639
0.2445,0.5000,0.852520,0.901303,0.292501,46.3184,42.0996,29.777629,29.777629,29.777629
0.2456,0.5000,0.852520,0.901303,0.292501,46.2305,42.0996,29.776619,29.776619,29.776619
0.2467,0.5000,0.852520,0.901303,0.292501,46.2305,42.0996,29.775609,29.775609,29.775609
0.2478,0.5000,0.852520,0.901303,0.292501,46.2305,42.0996,29.774599,29.774599,29.774599
0.2489,0.5000,0.852520,0.901303,0.292501,46.2305,42.0996,29.773590,29.773590,29.773590
0.2501,0.5000,0.852520,0.901303,0.292501,46.2305,42.0996,29.772580,29.772580,29.772580
0.2511,0.5000,0.852674,0.901254,0.291900,46.1426,42.0996,29.771569,29.771569,29.771569
0.2522,0.5000,0.852674,0.901254,0.291900,46.1426,42.0996,29.770559,29.770559,29.770559
0.2533,0.5000,0.852674,0.901254,0.291900,46.1426,42.0996,29.769549,29.769549,29.769549
0.2545,0.5000,0.852674,0.901254,0.291900,46.1426,42.0996,29.768538,29.768538,29.768538
0.2556,0.5000,0.852674,0.901254,0.291900,46.1426,42.0996,29.767528,29.767528,29.767528
0.2567,0.5000,0.852674,0.901254,0.291900,46.0547,42.0996,29.766518,29.766518,29.766518
0.2578,0.5000,0.852674,0.901254,0.291900,46.0547,42.0996,29.765507,29.765507,29.765507
0.2589,0.5000,0.852674,0.901254,0.291900,46.0547,42.0996,29.764497,29.764497,29.764497
0.2600,0.5000,0.852674,0.901254,0.291900,46.0547,42.0996,29.763487,29.763487,29.763487
0.2611,0.5000,0.852674,0.901254,0.291900,46.0547,42.0996,29.762476,29.762476,29.762476
0.2622,0.5000,0.852674,0.901254,0.291900,45.9668,42.0996,29.761466,29.761466,29.761466
0.2633,0.5000,0.852674,0.901254,0.291900,45.9668,42.0996,29.760456,29.760456,29.760456
0.2645,0.5000,0.852674,0.901254,0.291900,45.9668,42.1875,29.759445,29.759445,29.759445
0.2656,0.5000,0.852674,0.901254,0.291900,45.9668,42.1875,29.758435,29.758435,29.758435
0.2667,0.5000,0.852674,0.901254,0.291900,45.9668,42.3633,29.757425,29.757425,29.757425
0.2678,0.5000,0.852674,0.901254,0.291900,45.8789,42.3633,29.756414,29.756414,29.756414
0.2689,0.5000,0.852674,0.901254,0.291900,45.8789,42.4512,29.755404,29.755404,29.755404
0.2700,0.5000,0.852674,0.901254,0.291900,45.8789,42.5391,29.754394,29.754394,29.754394
0.2711,0.5000,0.852674,0.901254,0.291900,45.8789,42.5391,29.753383,29.753383,29.753383
0.2722,0.5000,0.852674,0.901254,0.291900,45.8789,42.6270,29.752373,29.752373,29.752373
0.2733,0.5000,0.852674,0.901254,0.291900,45.7910,42.7148,29.751363,29.751363,29.751363
0.2744,0.5000,0.852674,0.901254,0.291900,45.7910,42.8906,29.750352,29.750352,29.750352
0.2756,0.5000,0.852674,0.901254,0.291900,45.7910,42.9785,29.749342,29.749342,29.749342
0.2767,0.5000,0.852674,0.901254,0.291900,45.7910,43.0664,29.748332,29.748332,29.748332
0.2778,0.5000,0.852674,0.901254,0.291900,45.7910,43.2422,29.747321,29.747321,29.747321
0.2789,0.5000,0.852674,0.901254,0.291900,45.7910,43.3301,29.746311,29.746311,29.746311
0.2801,0.5000,0.852674,0.901254,0.291900,45.7910,43.4180,29.745301,29.745301,29.745301
0.2811,0.5000,0.852674,0.901254,0.291900,45.7031,43.4180,29.744290,29.744290,29.744290
0.2826,0.5000,0.852674,0.901254,0.291900,45.7031,43.5937,29.743280,29.743280,29.743280
0.2834,0.5000,0.852674,0.901254,0.291900,45.7031,43.7695,29.742270,29.742270,29.742270
0.2845,0.5000,0.852674,0.901254,0.291900,45.7031,43.7695,29.741259,29.741259,29.741259
0.2856,0.5000,0.852674,0.901254,0.291900,45.7031,43.9453,29.740249,29.740249,29.740249
0.2867,0.5000,0.852674,0.901254,0.291900,45.7031,44.0332,29.739238,29.739238,29.739238
0.2878,0.5000,0.852674,0.901254,0.291900,45.7031,44.1211,29.738228,29.738228,29.738228
0.2889,0.5000,0.852674,0.901254,0.291900,45.7031,44.1211,29.737218,29.737218,29.737218
0.2900,0.5000,0.852674,0.901254,0.291900,45.7031,44.2090,29.736207,29.736207,29.736207
0.2911,0.5000,0.852674,0.901254,0.291900,45.5273,44.2969,29.735197,29.735197,29.735197
0.2922,0.5000,0.852674,0.901254,0.291900,45.5273,44.2969,29.734187,29.734187,29.734187
0.2933,0.5000,0.852674,0.901254,0.291900,45.5273,44.3848,29.733176,29.733176,29.733176
0.2945,0.5000,0.852674,0.901254,0.291900,45.5273,44.4727,29.732166,29.732166,29.732166
0.2956,0.5000,0.852674,0.901254,0.291900,45.5273,44.4727,29.731156,29.731156,29.731156
0.2967,0.5000,0.852674,0.901254,0.291900,45.5273,44.5605,29.730145,29.730145,29.730145
0.2978,0.5000,0.852674,0.901254,0.291900,45.5273,44.5605,29.729135,29.729135,29.729135
0.2989,0.5000,0.852674,0.901254,0.291900,45.5273,44.5605,29.728125,29.728125,29.728125
0.3000,0.5000,0.852674,0.901254,0.291900,45.5273,44.5605,29.727114,29.727114,29.727114
0.3011,0.5000,0.852674,0.901254,0.291900,45.5273,44.5605,29.726104,29.726104,29.726104
0.3022,0.5000,0.852674,0.901254,0.291900,45.4395,44.5605,29.725094,29.725094,29.725094
0.3033,0.5000,0.852674,0.901254,0.291900,45.4395,44.5605,29.724083,29.724083,29.724083
0.3054,0.5000,0.852674,0.901254,0.291900,45.4395,44.5605,29.723073,29.723073,29.723073
0.3058,0.5000,0.852674,0.901254,0.291900,45.4395,44.5605,29.722063,29.722063,29.722063
0.3067,0.5000,0.852674,0.901254,0.291900,45.4395,44.5605,29.721052,29.721052,29.721052
