Time_s,Force_Ref_N,Force_Normal_N,Force_Total_N,Force_Shear_N,Motor1_pos_deg,Motor2_pos_deg,ThetaRef1_deg,ThetaRef2_deg,ThetaRef3_deg
0.0411,0.5000,0.784363,0.816785,0.227841,47.1094,43.7695,29.969858,29.969858,29.969858
0.0422,0.5000,0.784363,0.816785,0.227841,47.0215,43.7695,29.969044,29.969044,29.969044
0.0433,0.5000,0.784363,0.816785,0.227841,46.9336,43.7695,29.968229,29.968229,29.968229
0.0444,0.5000,0.784363,0.816785,0.227841,46.8457,43.7695,29.967414,29.967414,29.967414
0.0456,0.5000,0.784363,0.816785,0.227841,46.8457,43.7695,29.966600,29.966600,29.966600
0.0467,0.5000,0.784363,0.816785,0.227841,46.7578,43.7695,29.965785,29.965785,29.965785
0.0478,0.5000,0.784363,0.816785,0.227841,46.6699,43.7695,29.964970,29.964970,29.964970
0.0489,0.5000,0.784363,0.816785,0.227841,46.6699,43.7695,29.964156,29.964156,29.964156
0.0500,0.5000,0.784363,0.816785,0.227841,46.5820,43.7695,29.963341,29.963341,29.963341
0.0511,0.5000,0.784363,0.816785,0.227841,46.4941,43.7695,29.962527,29.962527,29.962527
0.0522,0.5000,0.784363,0.816785,0.227841,46.4062,43.7695,29.961712,29.961712,29.961712
0.0533,0.5000,0.784363,0.816785,0.227841,46.4062,43.7695,29.960897,29.960897,29.960897
0.0544,0.5000,0.784363,0.816785,0.227841,46.3184,43.7695,29.960083,29.960083,29.960083
0.0556,0.5000,0.784363,0.816785,0.227841,46.2305,43.7695,29.959268,29.959268,29.959268
0.0567,0.5000,0.784363,0.816785,0.227841,46.2305,43.7695,29.958453,29.958453,29.958453
0.0578,0.5000,0.784363,0.816785,0.227841,46.1426,43.7695,29.957639,29.957639,29.957639
0.0589,0.5000,0.784363,0.816785,0.227841,46.0547,43.7695,29.956824,29.956824,29.956824
0.0600,0.5000,0.784363,0.816785,0.227841,45.9668,43.7695,29.956009,29.956009,29.956009
0.0611,0.5000,0.784363,0.816785,0.227841,45.9668,43.7695,29.955195,29.955195,29.955195
0.0622,0.5000,0.784363,0.816785,0.227841,45.8789,43.7695,29.954380,29.954380,29.954380
0.0633,0.5000,0.784363,0.816785,0.227841,45.7910,43.7695,29.953565,29.953565,29.953565
0.0644,0.5000,0.784363,0.816785,0.227841,45.7031,43.7695,29.952751,29.952751,29.952751
0.0656,0.5000,0.784363,0.816785,0.227841,45.7031,43.7695,29.951936,29.951936,29.951936
0.0667,0.5000,0.784363,0.816785,0.227841,45.5273,43.7695,29.951122,29.951122,29.951122
0.0678,0.5000,0.784363,0.816785,0.227841,45.4395,43.7695,29.950307,29.950307,29.950307
0.0689,0.5000,0.784363,0.816785,0.227841,45.4395,43.7695,29.949492,29.949492,29.949492
0.0700,0.5000,0.784363,0.816785,0.227841,45.3516,43.7695,29.948678,29.948678,29.948678
0.0711,0.5000,0.784363,0.816785,0.227841,45.3516,43.7695,29.947863,29.947863,29.947863
0.0722,0.5000,0.784363,0.816785,0.227841,45.2637,43.7695,29.947048,29.947048,29.947048
0.0733,0.5000,0.784363,0.816785,0.227841,45.1758,43.7695,29.946234,29.946234,29.946234
0.0744,0.5000,0.784363,0.816785,0.227841,45.0879,43.7695,29.945419,29.945419,29.945419
0.0756,0.5000,0.784363,0.816785,0.227841,45.0000,43.7695,29.944604,29.944604,29.944604
0.0767,0.5000,0.784363,0.816785,0.227841,45.0000,43.7695,29.943790,29.943790,29.943790
0.0778,0.5000,0.784363,0.816785,0.227841,44.9121,43.7695,29.942975,29.942975,29.942975
0.0789,0.5000,0.784363,0.816785,0.227841,44.9121,43.7695,29.942160,29.942160,29.942160
0.0800,0.5000,0.784363,0.816785,0.227841,44.8242,43.7695,29.941346,29.941346,29.941346
0.0811,0.5000,0.784363,0.816785,0.227841,44.8242,43.7695,29.940531,29.940531,29.940531
0.0822,0.5000,0.767287,0.798594,0.221413,44.7363,43.7695,29.939765,29.939765,29.939765
0.0833,0.5000,0.767287,0.798594,0.221413,44.6484,43.7695,29.939000,29.939000,29.939000
0.0844,0.5000,0.767287,0.798594,0.221413,44.5605,43.7695,29.938234,29.938234,29.938234
0.0856,0.5000,0.767287,0.798594,0.221413,44.5605,43.7695,29.937468,29.937468,29.937468
0.0867,0.5000,0.767287,0.798594,0.221413,44.4727,43.7695,29.936703,29.936703,29.936703
0.0878,0.5000,0.767287,0.798594,0.221413,44.4727,43.7695,29.935937,29.935937,29.935937
0.0889,0.5000,0.767287,0.798594,0.221413,44.4727,43.8574,29.935171,29.935171,29.935171
0.0900,0.5000,0.767287,0.798594,0.221413,44.3848,43.8574,29.934405,29.934405,29.934405
0.0911,0.5000,0.767287,0.798594,0.221413,44.2969,43.9453,29.933640,29.933640,29.933640
0.0922,0.5000,0.767287,0.798594,0.221413,44.2969,43.9453,29.932874,29.932874,29.932874
0.0933,0.5000,0.767287,0.798594,0.221413,44.2090,44.0332,29.932108,29.932108,29.932108
0.0944,0.5000,0.767287,0.798594,0.221413,44.1211,44.1211,29.931343,29.931343,29.931343
0.0956,0.5000,0.767287,0.798594,0.221413,44.1211,44.2090,29.930577,29.930577,29.930577
0.0967,0.5000,0.767287,0.798594,0.221413,44.0332,44.2969,29.929811,29.929811,29.929811
0.0978,0.5000,0.767287,0.798594,0.221413,44.0332,44.3848,29.929045,29.929045,29.929045
0.0989,0.5000,0.767287,0.798594,0.221413,43.9453,44.4727,29.928280,29.928280,29.928280
0.1000,0.5000,0.767287,0.798594,0.221413,43.9453,44.5605,29.927514,29.927514,29.927514
0.1011,0.5000,0.767287,0.798594,0.221413,43.8574,44.6484,29.926748,29.926748,29.926748
0.1022,0.5000,0.767287,0.798594,0.221413,43.8574,44.7363,29.925983,29.925983,29.925983
0.1033,0.5000,0.767287,0.798594,0.221413,43.7695,44.8242,29.925217,29.925217,29.925217
0.1044,0.5000,0.767287,0.798594,0.221413,43.7695,45.1758,29.924451,29.924451,29.924451
0.1056,0.5000,0.767287,0.798594,0.221413,43.6816,45.2637,29.923685,29.923685,29.923685
0.1067,0.5000,0.767287,0.798594,0.221413,43.6816,45.3516,29.922920,29.922920,29.922920
0.1078,0.5000,0.767287,0.798594,0.221413,43.5937,45.4395,29.922154,29.922154,29.922154
0.1089,0.5000,0.767287,0.798594,0.221413,43.5937,45.4395,29.921388,29.921388,29.921388
0.1100,0.5000,0.767287,0.798594,0.221413,43.5059,45.5273,29.920622,29.920622,29.920622
0.1111,0.5000,0.767287,0.798594,0.221413,43.5059,45.6152,29.919857,29.919857,29.919857
0.1122,0.5000,0.767287,0.798594,0.221413,43.4180,45.7031,29.919091,29.919091,29.919091
0.1133,0.5000,0.767287,0.798594,0.221413,43.4180,45.7910,29.918325,29.918325,29.918325
0.1144,0.5000,0.767287,0.798594,0.221413,43.3301,45.9668,29.917560,29.917560,29.917560
0.1156,0.5000,0.767287,0.798594,0.221413,43.3301,45.9668,29.916794,29.916794,29.916794
0.1167,0.5000,0.767287,0.798594,0.221413,43.2422,46.0547,29.916028,29.916028,29.916028
0.1178,0.5000,0.767287,0.798594,0.221413,43.2422,46.0547,29.915262,29.915262,29.915262
0.1189,0.5000,0.767287,0.798594,0.221413,43.2422,46.1426,29.914497,29.914497,29.914497
0.1200,0.5000,0.767287,0.798594,0.221413,43.1543,46.1426,29.913731,29.913731,29.913731
0.1211,0.5000,0.767287,0.798594,0.221413,43.1543,46.2305,29.912965,29.912965,29.912965
0.1222,0.5000,0.767287,0.798594,0.221413,43.1543,46.2305,29.912200,29.912200,29.912200
0.1233,0.5000,0.767287,0.798594,0.221413,43.0664,46.2305,29.911434,29.911434,29.911434
0.1244,0.5000,0.767287,0.798594,0.221413,43.0664,46.3184,29.910668,29.910668,29.910668
0.1256,0.5000,0.767287,0.798594,0.221413,42.9785,46.3184,29.909902,29.909902,29.909902
0.1267,0.5000,0.767287,0.798594,0.221413,42.9785,46.3184,29.909137,29.909137,29.909137
0.1278,0.5000,0.767287,0.798594,0.221413,42.9785,46.3184,29.908371,29.908371,29.908371
0.1289,0.5000,0.767287,0.798594,0.221413,42.8906,46.3184,29.907605,29.907605,29.907605
0.1300,0.5000,0.767287,0.798594,0.221413,42.8906,46.3184,29.906839,29.906839,29.906839
0.1311,0.5000,0.767287,0.798594,0.221413,42.8906,46.3184,29.906074,29.906074,29.906074
0.1322,0.5000,0.767287,0.798594,0.221413,42.8027,46.3184,29.905308,29.905308,29.905308
0.1333,0.5000,0.767287,0.798594,0.221413,42.8027,46.3184,29.904542,29.904542,29.904542
0.1344,0.5000,0.767287,0.798594,0.221413,42.7148,46.3184,29.903777,29.903777,29.903777
0.1356,0.5000,0.767287,0.798594,0.221413,42.7148,46.2305,29.903011,29.903011,29.903011
0.1367,0.5000,0.767287,0.798594,0.221413,42.7148,46.2305,29.902245,29.902245,29.902245
0.1378,0.5000,0.767287,0.798594,0.221413,42.7148,46.2305,29.901479,29.901479,29.901479
0.1389,0.5000,0.767287,0.798594,0.221413,42.6270,46.2305,29.900714,29.900714,29.900714
0.1400,0.5000,0.767287,0.798594,0.221413,42.6270,46.2305,29.899948,29.899948,29.899948
0.1411,0.5000,0.767287,0.798594,0.221413,42.6270,46.1426,29.899182,29.899182,29.899182
0.1422,0.5000,0.767287,0.798594,0.221413,42.6270,46.1426,29.898417,29.898417,29.898417
0.1433,0.5000,0.767287,0.798594,0.221413,42.5391,46.1426,29.897651,29.897651,29.897651
0.1444,0.5000,0.767287,0.798594,0.221413,42.5391,46.0547,29.896885,29.896885,29.896885
0.1456,0.5000,0.767287,0.798594,0.221413,42.5391,46.0547,29.896119,29.896119,29.896119
0.1467,0.5000,0.767287,0.798594,0.221413,42.5391,46.0547,29.895354,29.895354,29.895354
0.1478,0.5000,0.767287,0.798594,0.221413,42.4512,46.0547,29.894588,29.894588,29.894588
0.1489,0.5000,0.767287,0.798594,0.221413,42.4512,45.9668,29.893822,29.893822,29.893822
0.1500,0.5000,0.767287,0.798594,0.221413,42.4512,45.9668,29.893057,29.893057,29.893057
0.1511,0.5000,0.767287,0.798594,0.221413,42.4512,45.8789,29.892291,29.892291,29.892291
0.1522,0.5000,0.767287,0.798594,0.221413,42.4512,45.8789,29.891525,29.891525,29.891525
0.1533,0.5000,0.767287,0.798594,0.221413,42.4512,45.8789,29.890759,29.890759,29.890759
0.1544,0.5000,0.767287,0.798594,0.221413,42.3633,45.7910,29.889994,29.889994,29.889994
0.1556,0.5000,0.767287,0.798594,0.221413,42.3633,45.7031,29.889228,29.889228,29.889228
0.1567,0.5000,0.767287,0.798594,0.221413,42.3633,45.7031,29.888462,29.888462,29.888462
0.1578,0.5000,0.767287,0.798594,0.221413,42.3633,45.7031,29.887696,29.887696,29.887696
0.1589,0.5000,0.767287,0.798594,0.221413,42.3633,45.6152,29.886931,29.886931,29.886931
0.1600,0.5000,0.767287,0.798594,0.221413,42.3633,45.5273,29.886165,29.886165,29.886165
0.1611,0.5000,0.767287,0.798594,0.221413,42.3633,45.5273,29.885399,29.885399,29.885399
0.1622,0.5000,0.767287,0.798594,0.221413,42.3633,45.5273,29.884634,29.884634,29.884634
0.1633,0.5000,0.767287,0.798594,0.221413,42.3633,45.4395,29.883868,29.883868,29.883868
0.1644,0.5000,0.767287,0.798594,0.221413,42.2754,45.3516,29.883102,29.883102,29.883102
0.1656,0.5000,0.767287,0.798594,0.221413,42.2754,45.3516,29.882336,29.882336,29.882336
0.1667,0.5000,0.767287,0.798594,0.221413,42.2754,45.2637,29.881571,29.881571,29.881571
0.1678,0.5000,0.759273,0.790440,0.219774,42.2754,45.2637,29.880828,29.880828,29.880828
0.1689,0.5000,0.759273,0.790440,0.219774,42.2754,45.1758,29.880085,29.880085,29.880085
0.1700,0.5000,0.759273,0.790440,0.219774,42.2754,45.1758,29.879342,29.879342,29.879342
0.1711,0.5000,0.759273,0.790440,0.219774,42.2754,45.0000,29.878600,29.878600,29.878600
0.1722,0.5000,0.759273,0.790440,0.219774,42.2754,45.0000,29.877857,29.877857,29.877857
0.1733,0.5000,0.759273,0.790440,0.219774,42.2754,44.9121,29.877114,29.877114,29.877114
0.1744,0.5000,0.759273,0.790440,0.219774,42.2754,44.8242,29.876371,29.876371,29.876371
0.1756,0.5000,0.759273,0.790440,0.219774,42.2754,44.8242,29.875629,29.875629,29.875629
0.1767,0.5000,0.759273,0.790440,0.219774,42.2754,44.7363,29.874886,29.874886,29.874886
0.1778,0.5000,0.759273,0.790440,0.219774,42.2754,44.6484,29.874143,29.874143,29.874143
0.1789,0.5000,0.759273,0.790440,0.219774,42.2754,44.6484,29.873400,29.873400,29.873400
0.1800,0.5000,0.759273,0.790440,0.219774,42.2754,44.6484,29.872658,29.872658,29.872658
0.1811,0.5000,0.759273,0.790440,0.219774,42.2754,44.5605,29.871915,29.871915,29.871915
0.1822,0.5000,0.759273,0.790440,0.219774,42.2754,44.5605,29.871172,29.871172,29.871172
0.1833,0.5000,0.759273,0.790440,0.219774,42.2754,44.4727,29.870429,29.870429,29.870429
0.1844,0.5000,0.759273,0.790440,0.219774,42.2754,44.3848,29.869687,29.869687,29.869687
0.1856,0.5000,0.759273,0.790440,0.219774,42.2754,44.2969,29.868944,29.868944,29.868944
0.1867,0.5000,0.759273,0.790440,0.219774,42.2754,44.2969,29.868201,29.868201,29.868201
0.1878,0.5000,0.759273,0.790440,0.219774,42.2754,44.2090,29.867458,29.867458,29.867458
0.1889,0.5000,0.759273,0.790440,0.219774,42.2754,44.2090,29.866715,29.866715,29.866715
0.1900,0.5000,0.759273,0.790440,0.219774,42.2754,44.1211,29.865973,29.865973,29.865973
0.1911,0.5000,0.759273,0.790440,0.219774,42.2754,44.1211,29.865230,29.865230,29.865230
0.1922,0.5000,0.759273,0.790440,0.219774,42.2754,44.0332,29.864487,29.864487,29.864487
0.1933,0.5000,0.759273,0.790440,0.219774,42.2754,44.0332,29.863744,29.863744,29.863744
0.1944,0.5000,0.759273,0.790440,0.219774,42.2754,43.8574,29.863002,29.863002,29.863002
0.1956,0.5000,0.759273,0.790440,0.219774,42.2754,43.8574,29.862259,29.862259,29.862259
0.1967,0.5000,0.759273,0.790440,0.219774,42.2754,43.7695,29.861516,29.861516,29.861516
0.1978,0.5000,0.759273,0.790440,0.219774,42.2754,43.5937,29.860773,29.860773,29.860773
0.1989,0.5000,0.759273,0.790440,0.219774,42.2754,43.5937,29.860031,29.860031,29.860031
0.2000,0.5000,0.759273,0.790440,0.219774,42.2754,43.5059,29.859288,29.859288,29.859288
0.2011,0.5000,0.759273,0.790440,0.219774,42.2754,43.5059,29.858545,29.858545,29.858545
0.2022,0.5000,0.759273,0.790440,0.219774,42.2754,43.4180,29.857802,29.857802,29.857802
0.2033,0.5000,0.759273,0.790440,0.219774,42.2754,43.4180,29.857060,29.857060,29.857060
0.2044,0.5000,0.759273,0.790440,0.219774,42.2754,43.3301,29.856317,29.856317,29.856317
0.2056,0.5000,0.759273,0.790440,0.219774,42.2754,43.2422,29.855574,29.855574,29.855574
0.2067,0.5000,0.759273,0.790440,0.219774,42.2754,43.2422,29.854831,29.854831,29.854831
0.2078,0.5000,0.759273,0.790440,0.219774,42.2754,43.1543,29.854088,29.854088,29.854088
0.2089,0.5000,0.759273,0.790440,0.219774,42.3633,43.1543,29.853346,29.853346,29.853346
0.2100,0.5000,0.759273,0.790440,0.219774,42.3633,43.0664,29.852603,29.852603,29.852603
0.2111,0.5000,0.759273,0.790440,0.219774,42.3633,42.9785,29.851860,29.851860,29.851860
0.2122,0.5000,0.759273,0.790440,0.219774,42.4512,42.9785,29.851117,29.851117,29.851117
0.2133,0.5000,0.759273,0.790440,0.219774,42.4512,42.8906,29.850375,29.850375,29.850375
0.2144,0.5000,0.759273,0.790440,0.219774,42.5391,42.8027,29.849632,29.849632,29.849632
0.2156,0.5000,0.759273,0.790440,0.219774,42.6270,42.8027,29.848889,29.848889,29.848889
0.2167,0.5000,0.759273,0.790440,0.219774,42.6270,42.7148,29.848146,29.848146,29.848146
0.2178,0.5000,0.759273,0.790440,0.219774,42.7148,42.7148,29.847404,29.847404,29.847404
0.2190,0.5000,0.759273,0.790440,0.219774,42.8027,42.6270,29.846661,29.846661,29.846661
0.2200,0.5000,0.759273,0.790440,0.219774,42.9785,42.6270,29.845918,29.845918,29.845918
0.2211,0.5000,0.759273,0.790440,0.219774,43.0664,42.5391,29.845175,29.845175,29.845175
0.2222,0.5000,0.759273,0.790440,0.219774,43.1543,42.5391,29.844433,29.844433,29.844433
0.2233,0.5000,0.759273,0.790440,0.219774,43.2422,42.4512,29.843690,29.843690,29.843690
0.2244,0.5000,0.759273,0.790440,0.219774,43.4180,42.3633,29.842947,29.842947,29.842947
0.2256,0.5000,0.759273,0.790440,0.219774,43.5937,42.3633,29.842204,29.842204,29.842204
0.2267,0.5000,0.759273,0.790440,0.219774,43.6816,42.3633,29.841462,29.841462,29.841462
0.2278,0.5000,0.759273,0.790440,0.219774,43.7695,42.1875,29.840719,29.840719,29.840719
0.2290,0.5000,0.759273,0.790440,0.219774,43.8574,42.1875,29.839976,29.839976,29.839976
0.2300,0.5000,0.759273,0.790440,0.219774,43.9453,42.0996,29.839233,29.839233,29.839233
0.2311,0.5000,0.759273,0.790440,0.219774,44.0332,42.0996,29.838490,29.838490,29.838490
0.2322,0.5000,0.759273,0.790440,0.219774,44.1211,42.0117,29.837748,29.837748,29.837748
0.2333,0.5000,0.759273,0.790440,0.219774,44.2090,42.0117,29.837005,29.837005,29.837005
0.2344,0.5000,0.759273,0.790440,0.219774,44.4727,42.0117,29.836262,29.836262,29.836262
0.2356,0.5000,0.759273,0.790440,0.219774,44.5605,41.9238,29.835519,29.835519,29.835519
0.2367,0.5000,0.759273,0.790440,0.219774,44.6484,41.9238,29.834777,29.834777,29.834777
0.2378,0.5000,0.759273,0.790440,0.219774,44.7363,41.9238,29.834034,29.834034,29.834034
0.2389,0.5000,0.759273,0.790440,0.219774,44.8242,41.8359,29.833291,29.833291,29.833291
0.2400,0.5000,0.759273,0.790440,0.219774,44.9121,41.8359,29.832548,29.832548,29.832548
0.2411,0.5000,0.759273,0.790440,0.219774,45.0000,41.8359,29.831806,29.831806,29.831806
0.2422,0.5000,0.759273,0.790440,0.219774,45.0879,41.8359,29.831063,29.831063,29.831063
0.2433,0.5000,0.759273,0.790440,0.219774,45.1758,41.7480,29.830320,29.830320,29.830320
0.2444,0.5000,0.759273,0.790440,0.219774,45.3516,41.7480,29.829577,29.829577,29.829577
0.2456,0.5000,0.759273,0.790440,0.219774,45.4395,41.7480,29.828835,29.828835,29.828835
0.2467,0.5000,0.759273,0.790440,0.219774,45.5273,41.6602,29.828092,29.828092,29.828092
0.2478,0.5000,0.759273,0.790440,0.219774,45.7031,41.6602,29.827349,29.827349,29.827349
0.2489,0.5000,0.759273,0.790440,0.219774,45.7031,41.6602,29.826606,29.826606,29.826606
0.2500,0.5000,0.759273,0.790440,0.219774,45.7910,41.6602,29.825864,29.825864,29.825864
0.2511,0.5000,0.759273,0.790440,0.219774,45.8789,41.6602,29.825121,29.825121,29.825121
0.2522,0.5000,0.759273,0.790440,0.219774,45.9668,41.5723,29.824378,29.824378,29.824378
0.2533,0.5000,0.759273,0.790440,0.219774,46.0547,41.5723,29.823635,29.823635,29.823635
0.2544,0.5000,0.759273,0.790440,0.219774,46.1426,41.5723,29.822892,29.822892,29.822892
0.2556,0.5000,0.759273,0.790440,0.219774,46.2305,41.5723,29.822150,29.822150,29.822150
0.2567,0.5000,0.759273,0.790440,0.219774,46.3184,41.5723,29.821407,29.821407,29.821407
0.2578,0.5000,0.765925,0.797822,0.223336,46.3184,41.5723,29.820645,29.820645,29.820645
0.2589,0.5000,0.765925,0.797822,0.223336,46.4062,41.5723,29.819883,29.819883,29.819883
0.2600,0.5000,0.765925,0.797822,0.223336,46.4941,41.5723,29.819121,29.819121,29.819121
0.2611,0.5000,0.765925,0.797822,0.223336,46.4941,41.5723,29.818360,29.818360,29.818360
0.2622,0.5000,0.765925,0.797822,0.223336,46.5820,41.5723,29.817598,29.817598,29.817598
0.2633,0.5000,0.765925,0.797822,0.223336,46.6699,41.5723,29.816836,29.816836,29.816836
0.2644,0.5000,0.765925,0.797822,0.223336,46.7578,41.5723,29.816074,29.816074,29.816074
0.2656,0.5000,0.765925,0.797822,0.223336,46.7578,41.5723,29.815312,29.815312,29.815312
0.2667,0.5000,0.765925,0.797822,0.223336,46.8457,41.5723,29.814551,29.814551,29.814551
0.2678,0.5000,0.765925,0.797822,0.223336,46.8457,41.5723,29.813789,29.813789,29.813789
0.2689,0.5000,0.765925,0.797822,0.223336,46.8457,41.5723,29.813027,29.813027,29.813027
0.2700,0.5000,0.765925,0.797822,0.223336,46.9336,41.5723,29.812265,29.812265,29.812265
0.2711,0.5000,0.765925,0.797822,0.223336,46.9336,41.5723,29.811503,29.811503,29.811503
0.2722,0.5000,0.765925,0.797822,0.223336,47.0215,41.5723,29.810741,29.810741,29.810741
0.2733,0.5000,0.765925,0.797822,0.223336,47.0215,41.5723,29.809980,29.809980,29.809980
0.2744,0.5000,0.765925,0.797822,0.223336,47.1094,41.5723,29.809218,29.809218,29.809218
0.2756,0.5000,0.765925,0.797822,0.223336,47.1094,41.5723,29.808456,29.808456,29.808456
0.2767,0.5000,0.765925,0.797822,0.223336,47.1094,41.5723,29.807694,29.807694,29.807694
0.2778,0.5000,0.765925,0.797822,0.223336,47.1094,41.6602,29.806932,29.806932,29.806932
0.2789,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.806171,29.806171,29.806171
0.2800,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.805409,29.805409,29.805409
0.2811,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.804647,29.804647,29.804647
0.2822,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.803885,29.803885,29.803885
0.2833,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.803123,29.803123,29.803123
0.2844,0.5000,0.765925,0.797822,0.223336,47.2852,41.6602,29.802361,29.802361,29.802361
0.2856,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.801600,29.801600,29.801600
0.2867,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.800838,29.800838,29.800838
0.2878,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.800076,29.800076,29.800076
0.2889,0.5000,0.765925,0.797822,0.223336,47.2852,41.6602,29.799314,29.799314,29.799314
0.2900,0.5000,0.765925,0.797822,0.223336,47.2852,41.6602,29.798552,29.798552,29.798552
0.2911,0.5000,0.765925,0.797822,0.223336,47.2852,41.6602,29.797791,29.797791,29.797791
0.2922,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.797029,29.797029,29.797029
0.2933,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.796267,29.796267,29.796267
0.2944,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.795505,29.795505,29.795505
0.2956,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.794743,29.794743,29.794743
0.2967,0.5000,0.765925,0.797822,0.223336,47.1973,41.6602,29.793981,29.793981,29.793981
0.2978,0.5000,0.765925,0.797822,0.223336,47.1973,41.7480,29.793220,29.793220,29.793220
0.2989,0.5000,0.765925,0.797822,0.223336,47.1973,41.7480,29.792458,29.792458,29.792458
0.3000,0.5000,0.765925,0.797822,0.223336,47.1973,41.7480,29.791696,29.791696,29.791696
0.3011,0.5000,0.765925,0.797822,0.223336,47.1973,41.8359,29.790934,29.790934,29.790934
0.3022,0.5000,0.765925,0.797822,0.223336,47.1973,41.9238,29.790172,29.790172,29.790172
0.3033,0.5000,0.765925,0.797822,0.223336,47.1973,41.9238,29.789411,29.789411,29.789411
0.3044,0.5000,0.765925,0.797822,0.223336,47.1973,42.0117,29.788649,29.788649,29.788649
0.3056,0.5000,0.765925,0.797822,0.223336,47.1973,42.0996,29.787887,29.787887,29.787887
0.3067,0.5000,0.765925,0.797822,0.223336,47.1094,42.0996,29.787125,29.787125,29.787125
