Time_s,Phase,Force_normal_N,Force_shear_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,CartStiffness_Npm
0.0162,descent,0.4367,-0.1547,22.5879,30.3223,-46.7160,2.7480,0.013934,0.029425,0.084992,0.000008,10.00
0.0174,descent,0.4367,-0.1547,22.5000,30.3223,-46.7160,1.3740,0.013983,0.119568,0.084992,0.000008,10.00
0.0185,descent,0.4367,-0.1547,22.5000,30.3223,-46.7160,0.0000,0.014008,0.214079,0.084991,0.000009,10.00
0.0196,descent,0.4367,-0.1547,22.4121,30.3223,-46.7160,-1.3740,0.014057,0.119747,0.084991,0.000009,10.00
0.0207,descent,0.4367,-0.1547,22.3242,30.3223,-46.7160,-2.7480,0.014106,0.029806,0.084976,0.000024,10.00
0.0218,descent,0.4367,-0.1547,22.2363,30.2344,-46.7160,-4.1220,0.014179,0.015053,0.084976,0.000024,10.00
0.0229,descent,0.4367,-0.1547,22.2363,30.2344,-46.7160,-5.4960,0.014205,0.014502,0.084999,0.000001,10.00
0.0240,descent,0.4367,-0.1547,22.1484,30.2344,-46.7160,-5.4960,0.014228,0.014526,0.084992,0.000008,10.00
0.0251,descent,0.4367,-0.1547,22.1484,30.2344,-46.7160,-6.8700,0.014254,0.014596,0.084992,0.000008,10.00
0.0262,descent,0.4367,-0.1547,22.0605,30.1465,-46.7160,-6.8700,0.014302,0.014654,0.084998,0.000002,10.00
0.0274,descent,0.4367,-0.1547,22.0605,30.1465,-46.7160,-8.2440,0.014327,0.014732,0.084998,0.000002,10.00
0.0285,descent,0.4367,-0.1547,21.9727,30.1465,-46.7160,-9.6180,0.014376,0.014834,0.084979,0.000021,10.00
0.0296,descent,0.4367,-0.1547,21.9727,30.1465,-46.7160,-9.6180,0.014376,0.014834,0.084979,0.000021,10.00
0.0307,descent,0.4367,-0.1547,21.8848,30.0586,-46.7160,-10.9920,0.014451,0.014970,0.084987,0.000013,10.00
0.0318,descent,0.4367,-0.1547,21.7969,30.0586,-46.7160,-12.3660,0.014500,0.015072,0.084987,0.000013,10.00
0.0329,descent,0.4367,-0.1547,21.7090,30.0586,-46.7160,-12.3660,0.014523,0.015097,0.084987,0.000013,10.00
0.0340,descent,0.4367,-0.1547,21.7090,30.0586,-48.0900,-12.3660,0.014566,0.015123,0.084976,0.000024,10.00
0.0351,descent,0.4367,-0.1547,21.6211,30.0586,-48.0900,-12.3660,0.014590,0.015147,0.084976,0.000024,10.00
0.0362,descent,0.4367,-0.1547,21.6211,30.0586,-46.7160,-12.3660,0.014547,0.015122,0.084980,0.000020,10.00
0.0373,descent,0.4367,-0.1547,21.6211,30.0586,-46.7160,-12.3660,0.014547,0.015122,0.084980,0.000020,10.00
0.0385,descent,0.4367,-0.1547,21.5332,30.0586,-46.7160,-12.3660,0.014570,0.015146,0.084967,0.000033,10.00
0.0396,descent,0.4367,-0.1547,21.4453,30.0586,-46.7160,-12.3660,0.014593,0.015171,0.084967,0.000033,10.00
0.0407,descent,0.4367,-0.1547,21.4453,30.0586,-46.7160,-12.3660,0.014593,0.015171,0.084972,0.000028,10.00
0.0418,descent,0.4367,-0.1547,21.3574,29.9707,-46.7160,-12.3660,0.014642,0.015230,0.084972,0.000028,10.00
0.0429,descent,0.4367,-0.1547,21.2695,29.9707,-46.7160,-12.3660,0.014666,0.015255,0.084973,0.000027,10.00
0.0440,descent,0.4367,-0.1547,21.2695,29.9707,-46.7160,-12.3660,0.014666,0.015255,0.084966,0.000034,10.00
0.0451,descent,0.4367,-0.1547,21.1816,29.9707,-46.7160,-12.3660,0.014689,0.015280,0.084966,0.000034,10.00
0.0462,descent,0.4858,-0.2145,21.1816,29.9707,-46.7160,-12.3660,0.014689,0.015280,0.084977,0.000023,10.00
0.0474,descent,0.4858,-0.2145,21.0937,29.9707,-46.7160,-12.3660,0.014712,0.015305,0.084977,0.000023,10.00
0.0485,descent,0.4858,-0.2145,21.0937,29.9707,-46.7160,-12.3660,0.014712,0.015305,0.084975,0.000025,10.00
0.0496,descent,0.4858,-0.2145,21.0059,29.9707,-46.7160,-12.3660,0.014736,0.015330,0.084975,0.000025,10.00
0.0507,descent,0.4858,-0.2145,21.0059,29.9707,-46.7160,-10.9920,0.014710,0.015252,0.084963,0.000037,10.00
0.0518,descent,0.4858,-0.2145,20.9180,29.8828,-45.3420,-12.3660,0.014741,0.015363,0.084963,0.000037,10.00
0.0529,descent,0.4858,-0.2145,20.8301,29.8828,-45.3420,-10.9920,0.014739,0.015310,0.084958,0.000042,10.00
0.0540,descent,0.4858,-0.2145,20.8301,29.8828,-45.3420,-10.9920,0.014739,0.015310,0.084965,0.000035,10.00
0.0551,descent,0.4858,-0.2145,20.7422,29.8828,-45.3420,-10.9920,0.014762,0.015335,0.084965,0.000035,10.00
0.0562,descent,0.4858,-0.2145,20.7422,29.8828,-45.3420,-10.9920,0.014762,0.015335,0.084980,0.000020,10.00
0.0573,descent,0.4858,-0.2145,20.6543,29.8828,-45.3420,-10.9920,0.014786,0.015360,0.084980,0.000020,10.00
0.0585,descent,0.4858,-0.2145,20.6543,29.8828,-45.3420,-10.9920,0.014786,0.015360,0.084961,0.000039,10.00
0.0596,descent,0.4858,-0.2145,20.5664,29.8828,-45.3420,-9.6180,0.014783,0.015307,0.084961,0.000039,10.00
0.0607,descent,0.4858,-0.2145,20.5664,29.7949,-45.3420,-9.6180,0.014808,0.015341,0.084957,0.000043,10.00
0.0618,descent,0.4858,-0.2145,20.3906,29.7949,-45.3420,-9.6180,0.014855,0.015391,0.084957,0.000043,10.00
0.0629,descent,0.4858,-0.2145,20.3906,29.7949,-45.3420,-9.6180,0.014855,0.015391,0.084947,0.000053,10.00
0.0640,descent,0.4858,-0.2145,20.3027,29.7949,-45.3420,-9.6180,0.014879,0.015416,0.084951,0.000049,10.00
0.0651,descent,0.4858,-0.2145,20.3027,29.7949,-45.3420,-8.2440,0.014852,0.015338,0.084951,0.000049,10.00
0.0662,descent,0.4858,-0.2145,20.2148,29.7949,-45.3420,-8.2440,0.014876,0.015363,0.084947,0.000053,10.00
0.0673,descent,0.4858,-0.2145,20.2148,29.7949,-45.3420,-8.2440,0.014876,0.015363,0.084947,0.000053,10.00
0.0685,descent,0.4858,-0.2145,20.1270,29.7070,-45.3420,-8.2440,0.014925,0.015422,0.084960,0.000040,10.00
0.0696,descent,0.4858,-0.2145,20.1270,29.7070,-45.3420,-9.6180,0.014951,0.015500,0.084960,0.000040,10.00
0.0707,descent,0.4858,-0.2145,20.0391,29.7070,-45.3420,-9.6180,0.014975,0.015525,0.084933,0.000067,10.00
0.0718,descent,0.4858,-0.2145,19.9512,29.7070,-45.3420,-9.6180,0.014998,0.015551,0.084933,0.000067,10.00
0.0729,descent,0.4858,-0.2145,19.9512,29.7070,-45.3420,-9.6180,0.014998,0.015551,0.084947,0.000053,10.00
0.0740,descent,0.4858,-0.2145,19.8633,29.7070,-45.3420,-9.6180,0.015022,0.015576,0.084937,0.000063,10.00
0.0751,descent,0.4858,-0.2145,19.8633,29.6191,-45.3420,-9.6180,0.015047,0.015610,0.084937,0.000063,10.00
0.0763,descent,0.4858,-0.2145,19.7754,29.6191,-45.3420,-9.6180,0.015071,0.015635,0.084936,0.000064,10.00
0.0774,descent,0.4858,-0.2145,19.7754,29.6191,-45.3420,-9.6180,0.015071,0.015635,0.084936,0.000064,10.00
0.0785,descent,0.4858,-0.2145,19.6875,29.6191,-45.3420,-9.6180,0.015095,0.015660,0.084951,0.000049,10.00
0.0796,descent,0.4858,-0.2145,19.6875,29.6191,-45.3420,-9.6180,0.015095,0.015660,0.084951,0.000049,10.00
0.0807,descent,0.4858,-0.2145,19.6875,29.5312,-43.9680,-9.6180,0.015076,0.015668,0.084929,0.000071,10.00
0.0818,descent,0.4858,-0.2145,19.5117,29.5312,-43.9680,-10.9920,0.015150,0.015797,0.084929,0.000071,10.00
0.0829,descent,0.4858,-0.2145,19.5117,29.5312,-43.9680,-10.9920,0.015150,0.015797,0.084930,0.000070,10.00
0.0840,descent,0.4858,-0.2145,19.4238,29.5312,-45.3420,-10.9920,0.015218,0.015849,0.084927,0.000073,10.00
0.0851,descent,0.4858,-0.2145,19.4238,29.4434,-43.9680,-10.9920,0.015199,0.015857,0.084927,0.000073,10.00
0.0862,descent,0.4858,-0.2145,19.3359,29.4434,-45.3420,-10.9920,0.015267,0.015909,0.084929,0.000071,10.00
0.0873,descent,0.4858,-0.2145,19.3359,29.4434,-43.9680,-12.3660,0.015250,0.015961,0.084929,0.000071,10.00
0.0885,descent,0.4858,-0.2145,19.2480,29.4434,-45.3420,-12.3660,0.015317,0.016013,0.084918,0.000082,10.00
0.0896,descent,0.4858,-0.2145,19.2480,29.4434,-43.9680,-12.3660,0.015274,0.015986,0.084918,0.000082,10.00
0.0907,descent,0.4858,-0.2145,19.1602,29.4434,-45.3420,-12.3660,0.015341,0.016038,0.084930,0.000070,10.00
0.0918,descent,0.4858,-0.2145,19.0723,29.3555,-45.3420,-12.3660,0.015391,0.016098,0.084930,0.000070,10.00
0.0929,descent,0.4858,-0.2145,19.0723,29.3555,-43.9680,-12.3660,0.015347,0.016071,0.084901,0.000099,10.00
0.0940,descent,0.4858,-0.2145,19.0723,29.3555,-43.9680,-12.3660,0.015347,0.016071,0.084918,0.000082,10.00
0.0951,descent,0.4858,-0.2145,18.9844,29.2676,-43.9680,-13.7400,0.015423,0.016210,0.084918,0.000082,10.00
0.0962,descent,0.4858,-0.2145,18.9844,29.2676,-43.9680,-13.7400,0.015423,0.016210,0.084919,0.000081,10.00
0.0973,descent,0.4858,-0.2145,18.8965,29.2676,-43.9680,-13.7400,0.015447,0.016236,0.084919,0.000081,10.00
0.0985,descent,0.4858,-0.2145,18.8965,29.2676,-42.5940,-13.7400,0.015403,0.016209,0.084921,0.000079,10.00
0.0996,descent,0.4858,-0.2145,18.8086,29.1797,-42.5940,-15.1140,0.015479,0.016348,0.084921,0.000079,10.00
0.1007,descent,0.4858,-0.2145,18.8086,29.1797,-42.5940,-15.1140,0.015479,0.016348,0.084909,0.000091,10.00
0.1018,descent,0.4858,-0.2145,18.7207,29.1797,-42.5940,-15.1140,0.015503,0.016373,0.084909,0.000091,10.00
0.1029,descent,0.4858,-0.2145,18.6328,29.1797,-42.5940,-15.1140,0.015527,0.016399,0.084909,0.000091,10.00
0.1040,descent,0.4858,-0.2145,18.6328,29.1797,-42.5940,-15.1140,0.015527,0.016399,0.084900,0.000100,10.00
0.1051,descent,0.4858,-0.2145,18.5449,29.0918,-42.5940,-15.1140,0.015577,0.016459,0.084900,0.000100,10.00
0.1062,descent,0.4858,-0.2145,18.5449,29.0918,-42.5940,-16.4880,0.015604,0.016538,0.084905,0.000095,10.00
0.1073,descent,0.4858,-0.2145,18.5449,29.0918,-41.2200,-16.4880,0.015560,0.016511,0.084905,0.000095,10.00
0.1085,descent,0.4858,-0.2145,18.4570,29.0918,-41.2200,-16.4880,0.015584,0.016536,0.084900,0.000100,10.00
0.1096,descent,0.4858,-0.2145,18.4570,29.0918,-41.2200,-16.4880,0.015584,0.016536,0.084900,0.000100,10.00
0.1107,descent,0.4858,-0.2145,18.3691,29.0039,-41.2200,-16.4880,0.015634,0.016597,0.084896,0.000104,10.00
0.1118,descent,0.4858,-0.2145,18.3691,29.0039,-41.2200,-16.4880,0.015634,0.016597,0.084896,0.000104,10.00
0.1129,descent,0.4858,-0.2145,18.2812,28.9160,-41.2200,-16.4880,0.015683,0.016658,0.084896,0.000104,10.00
0.1140,descent,0.4858,-0.2145,18.2812,28.9160,-41.2200,-16.4880,0.015683,0.016658,0.084884,0.000116,10.00
0.1151,descent,0.4858,-0.2145,18.1934,28.9160,-41.2200,-17.8620,0.015735,0.016762,0.084884,0.000116,10.00
0.1162,descent,0.4858,-0.2145,18.1934,28.9160,-39.8460,-17.8620,0.015690,0.016735,0.084878,0.000122,10.00
0.1173,descent,0.4858,-0.2145,18.1055,28.8281,-39.8460,-17.8620,0.015740,0.016796,0.084878,0.000122,10.00
0.1185,descent,0.4858,-0.2145,18.1055,28.8281,-39.8460,-17.8620,0.015740,0.016796,0.084890,0.000110,10.00
0.1196,descent,0.4858,-0.2145,18.0176,28.8281,-39.8460,-17.8620,0.015764,0.016822,0.084890,0.000110,10.00
0.1207,descent,0.4858,-0.2145,18.0176,28.7402,-39.8460,-17.8620,0.015790,0.016857,0.084883,0.000117,10.00
0.1218,descent,0.4858,-0.2145,17.9297,28.7402,-39.8460,-19.2360,0.015842,0.016962,0.084883,0.000117,10.00
0.1229,descent,0.4858,-0.2145,17.9297,28.7402,-39.8460,-19.2360,0.015842,0.016962,0.084890,0.000110,10.00
0.1240,descent,0.4858,-0.2145,17.9297,28.6523,-38.4720,-19.2360,0.015824,0.016969,0.084878,0.000122,10.00
0.1251,descent,0.4858,-0.2145,17.9297,28.6523,-38.4720,-19.2360,0.015824,0.016969,0.084878,0.000122,10.00
0.1262,descent,0.4858,-0.2145,17.8418,28.6523,-38.4720,-19.2360,0.015848,0.016995,0.084876,0.000124,10.00
0.1273,descent,0.4858,-0.2145,17.8418,28.6523,-38.4720,-19.2360,0.015848,0.016995,0.084876,0.000124,10.00
0.1285,descent,0.4858,-0.2145,17.8418,28.5645,-38.4720,-20.6100,0.015901,0.017110,0.084874,0.000126,10.00
0.1296,descent,0.4858,-0.2145,17.7539,28.5645,-38.4720,-20.6100,0.015925,0.017136,0.084874,0.000126,10.00
0.1307,descent,0.4858,-0.2145,17.7539,28.5645,-38.4720,-20.6100,0.015925,0.017136,0.084870,0.000130,10.00
0.1318,descent,0.5656,-0.2352,17.6660,28.4766,-38.4720,-20.6100,0.015976,0.017197,0.084870,0.000130,10.00
0.1329,descent,0.5656,-0.2352,17.6660,28.4766,-38.4720,-20.6100,0.015976,0.017197,0.084873,0.000127,10.00
0.1340,descent,0.5656,-0.2352,17.5781,28.4766,-38.4720,-20.6100,0.016000,0.017223,0.084858,0.000142,10.00
0.1351,descent,0.5656,-0.2352,17.5781,28.3887,-37.0980,-20.6100,0.015982,0.017230,0.084858,0.000142,10.00
0.1362,descent,0.5656,-0.2352,17.5781,28.3887,-37.0980,-21.9840,0.016009,0.017310,0.084857,0.000143,10.00
0.1373,descent,0.5656,-0.2352,17.4902,28.3887,-37.0980,-21.9840,0.016033,0.017336,0.084857,0.000143,10.00
0.1385,descent,0.5656,-0.2352,17.4902,28.3887,-37.0980,-21.9840,0.016033,0.017336,0.084846,0.000154,10.00
0.1396,descent,0.5656,-0.2352,17.4023,28.3887,-37.0980,-21.9840,0.016057,0.017362,0.084846,0.000154,10.00
0.1407,descent,0.5656,-0.2352,17.4023,28.3008,-35.7240,-21.9840,0.016039,0.017369,0.084853,0.000147,10.00
0.1418,descent,0.5656,-0.2352,17.3145,28.3008,-35.7240,-21.9840,0.016063,0.017395,0.084853,0.000147,10.00
0.1429,descent,0.5656,-0.2352,17.3145,28.2129,-35.7240,-21.9840,0.016090,0.017430,0.084837,0.000163,10.00
0.1440,descent,0.5656,-0.2352,17.3145,28.2129,-35.7240,-21.9840,0.016090,0.017430,0.084831,0.000169,10.00
0.1451,descent,0.5656,-0.2352,17.2266,28.2129,-35.7240,-21.9840,0.016114,0.017456,0.084831,0.000169,10.00
0.1462,descent,0.5656,-0.2352,17.2266,28.1250,-35.7240,-21.9840,0.016140,0.017492,0.084836,0.000164,10.00
0.1473,descent,0.5656,-0.2352,17.2266,28.1250,-35.7240,-23.3580,0.016168,0.017572,0.084836,0.000164,10.00
0.1485,descent,0.5656,-0.2352,17.1387,28.1250,-35.7240,-23.3580,0.016192,0.017598,0.084828,0.000172,10.00
0.1496,descent,0.5656,-0.2352,17.1387,28.1250,-34.3500,-23.3580,0.016148,0.017570,0.084828,0.000172,10.00
0.1507,descent,0.5656,-0.2352,17.1387,28.0371,-34.3500,-23.3580,0.016174,0.017605,0.084844,0.000156,10.00
0.1518,descent,0.5656,-0.2352,17.0508,28.0371,-34.3500,-23.3580,0.016198,0.017631,0.084844,0.000156,10.00
0.1529,descent,0.5656,-0.2352,17.0508,27.9492,-32.9760,-23.3580,0.016180,0.017639,0.084830,0.000170,10.00
0.1540,descent,0.5656,-0.2352,17.0508,27.9492,-32.9760,-23.3580,0.016180,0.017639,0.084816,0.000184,10.00
0.1551,descent,0.5656,-0.2352,16.9629,27.9492,-32.9760,-23.3580,0.016204,0.017665,0.084816,0.000184,10.00
0.1562,descent,0.5656,-0.2352,16.9629,27.8613,-32.9760,-23.3580,0.016231,0.017700,0.084814,0.000186,10.00
0.1573,descent,0.5656,-0.2352,16.9629,27.8613,-32.9760,-23.3580,0.016231,0.017700,0.084814,0.000186,10.00
0.1585,descent,0.5656,-0.2352,16.8750,27.8613,-31.6020,-23.3580,0.016210,0.017698,0.084814,0.000186,10.00
0.1596,descent,0.5656,-0.2352,16.8750,27.8613,-31.6020,-23.3580,0.016210,0.017698,0.084814,0.000186,10.00
0.1607,descent,0.5656,-0.2352,16.7871,27.8613,-31.6020,-23.3580,0.016234,0.017724,0.084813,0.000187,10.00
0.1618,descent,0.5656,-0.2352,16.7871,27.7734,-31.6020,-23.3580,0.016261,0.017760,0.084813,0.000187,10.00
0.1629,descent,0.5656,-0.2352,16.6992,27.7734,-31.6020,-23.3580,0.016285,0.017786,0.084813,0.000187,10.00
0.1640,descent,0.5656,-0.2352,16.6992,27.7734,-31.6020,-23.3580,0.016285,0.017786,0.084817,0.000183,10.00
0.1651,descent,0.5656,-0.2352,16.6992,27.6855,-31.6020,-23.3580,0.016311,0.017821,0.084817,0.000183,10.00
0.1662,descent,0.5656,-0.2352,16.6113,27.6855,-31.6020,-23.3580,0.016336,0.017847,0.084796,0.000204,10.00
0.1673,descent,0.5656,-0.2352,16.6113,27.6855,-31.6020,-23.3580,0.016336,0.017847,0.084796,0.000204,10.00
0.1685,descent,0.5656,-0.2352,16.6113,27.5977,-30.2280,-23.3580,0.016317,0.017854,0.084786,0.000214,10.00
0.1696,descent,0.5656,-0.2352,16.6113,27.5977,-30.2280,-23.3580,0.016317,0.017854,0.084786,0.000214,10.00
0.1707,descent,0.5656,-0.2352,16.5234,27.5977,-30.2280,-23.3580,0.016342,0.017880,0.084781,0.000219,10.00
0.1718,descent,0.5656,-0.2352,16.5234,27.5098,-30.2280,-23.3580,0.016368,0.017916,0.084781,0.000219,10.00
0.1729,descent,0.5656,-0.2352,16.4355,27.5098,-30.2280,-23.3580,0.016392,0.017942,0.084789,0.000211,10.00
0.1740,descent,0.5656,-0.2352,16.4355,27.5098,-30.2280,-23.3580,0.016392,0.017942,0.084779,0.000221,10.00
0.1751,descent,0.5656,-0.2352,16.4355,27.4219,-28.8540,-23.3580,0.016374,0.017949,0.084779,0.000221,10.00
0.1762,descent,0.5656,-0.2352,16.4355,27.4219,-28.8540,-23.3580,0.016374,0.017949,0.084784,0.000216,10.00
0.1773,descent,0.5656,-0.2352,16.3477,27.4219,-28.8540,-23.3580,0.016398,0.017975,0.084784,0.000216,10.00
0.1785,descent,0.5656,-0.2352,16.3477,27.3340,-28.8540,-23.3580,0.016425,0.018011,0.084774,0.000226,10.00
0.1796,descent,0.5656,-0.2352,16.3477,27.3340,-28.8540,-23.3580,0.016425,0.018011,0.084774,0.000226,10.00
0.1807,descent,0.5656,-0.2352,16.2598,27.3340,-28.8540,-23.3580,0.016449,0.018037,0.084760,0.000240,10.00
0.1818,descent,0.5656,-0.2352,16.2598,27.3340,-27.4800,-23.3580,0.016404,0.018009,0.084760,0.000240,10.00
0.1829,descent,0.5656,-0.2352,16.1719,27.2461,-28.8540,-23.3580,0.016500,0.018099,0.084764,0.000236,10.00
0.1840,descent,0.5656,-0.2352,16.1719,27.2461,-27.4800,-23.3580,0.016455,0.018070,0.084755,0.000245,10.00
0.1851,descent,0.5656,-0.2352,16.1719,27.2461,-27.4800,-23.3580,0.016455,0.018070,0.084755,0.000245,10.00
0.1862,descent,0.5656,-0.2352,16.1719,27.1582,-27.4800,-23.3580,0.016481,0.018106,0.084763,0.000237,10.00
0.1873,descent,0.5656,-0.2352,16.0840,27.1582,-27.4800,-23.3580,0.016506,0.018132,0.084763,0.000237,10.00
0.1885,descent,0.5656,-0.2352,16.0840,27.1582,-27.4800,-23.3580,0.016506,0.018132,0.084752,0.000248,10.00
0.1896,descent,0.5656,-0.2352,16.0840,27.0703,-27.4800,-23.3580,0.016532,0.018167,0.084752,0.000248,10.00
0.1907,descent,0.5656,-0.2352,16.0840,27.0703,-27.4800,-23.3580,0.016532,0.018167,0.084753,0.000247,10.00
0.1918,descent,0.5656,-0.2352,16.0840,27.0703,-26.1060,-23.3580,0.016487,0.018139,0.084753,0.000247,10.00
0.1929,descent,0.5656,-0.2352,15.9961,27.0703,-24.7320,-23.3580,0.016466,0.018136,0.084730,0.000270,10.00
0.1940,descent,0.5656,-0.2352,15.9961,26.9824,-24.7320,-23.3580,0.016493,0.018172,0.084732,0.000268,10.00
0.1951,descent,0.5656,-0.2352,15.9961,26.9824,-24.7320,-23.3580,0.016493,0.018172,0.084732,0.000268,10.00
0.1962,descent,0.5656,-0.2352,15.9961,26.9824,-24.7320,-23.3580,0.016493,0.018172,0.084716,0.000284,10.00
0.1973,descent,0.5656,-0.2352,15.9961,26.8945,-23.3580,-23.3580,0.016474,0.018179,0.084716,0.000284,10.00
0.1985,descent,0.5656,-0.2352,15.9082,26.8945,-23.3580,-23.3580,0.016499,0.018205,0.084726,0.000274,10.00
0.1996,descent,0.5656,-0.2352,15.9082,26.8945,-23.3580,-23.3580,0.016499,0.018205,0.084726,0.000274,10.00
0.2007,descent,0.5656,-0.2352,15.9082,26.8945,-23.3580,-23.3580,0.016499,0.018205,0.084725,0.000275,10.00
0.2018,descent,0.5656,-0.2352,15.8203,26.8066,-21.9840,-23.3580,0.016504,0.018238,0.084725,0.000275,10.00
0.2029,descent,0.5656,-0.2352,15.8203,26.8066,-21.9840,-23.3580,0.016504,0.018238,0.084721,0.000279,10.00
0.2040,descent,0.5656,-0.2352,15.8203,26.8066,-21.9840,-23.3580,0.016504,0.018238,0.084707,0.000293,10.00
0.2051,descent,0.5656,-0.2352,15.8203,26.7187,-21.9840,-23.3580,0.016531,0.018273,0.084707,0.000293,10.00
0.2063,descent,0.5656,-0.2352,15.7324,26.7187,-21.9840,-23.3580,0.016555,0.018299,0.084695,0.000305,10.00
0.2073,descent,0.5656,-0.2352,15.7324,26.7187,-21.9840,-23.3580,0.016555,0.018299,0.084695,0.000305,10.00
0.2085,descent,0.5656,-0.2352,15.7324,26.6309,-21.9840,-23.3580,0.016582,0.018335,0.084691,0.000309,10.00
0.2096,descent,0.5656,-0.2352,15.7324,26.6309,-20.6100,-23.3580,0.016537,0.018306,0.084691,0.000309,10.00
0.2107,descent,0.5656,-0.2352,15.7324,26.6309,-20.6100,-23.3580,0.016537,0.018306,0.084694,0.000306,10.00
0.2118,descent,0.5656,-0.2352,15.6445,26.5430,-20.6100,-23.3580,0.016588,0.018368,0.084694,0.000306,10.00
0.2129,descent,0.5656,-0.2352,15.6445,26.5430,-20.6100,-23.3580,0.016588,0.018368,0.084695,0.000305,10.00
0.2140,descent,0.5656,-0.2352,15.6445,26.5430,-20.6100,-23.3580,0.016588,0.018368,0.084686,0.000314,10.00
0.2151,descent,0.5656,-0.2352,15.6445,26.5430,-19.2360,-23.3580,0.016542,0.018339,0.084686,0.000314,10.00
0.2162,descent,0.5656,-0.2352,15.5566,26.5430,-19.2360,-23.3580,0.016566,0.018365,0.084685,0.000315,10.00
0.2173,descent,0.5656,-0.2352,15.5566,26.5430,-19.2360,-21.9840,0.016538,0.018284,0.084685,0.000315,10.00
0.2185,descent,0.5656,-0.2352,15.5566,26.4551,-19.2360,-21.9840,0.016564,0.018319,0.084664,0.000336,10.00
0.2196,descent,0.5656,-0.2352,15.5566,26.4551,-19.2360,-21.9840,0.016564,0.018319,0.084664,0.000336,10.00
0.2207,descent,0.5656,-0.2352,15.4688,26.4551,-19.2360,-21.9840,0.016588,0.018345,0.084673,0.000327,10.00
0.2218,descent,0.6024,-0.1940,15.4688,26.3672,-19.2360,-21.9840,0.016615,0.018381,0.084673,0.000327,10.00
0.2229,descent,0.6024,-0.1940,15.4688,26.3672,-19.2360,-21.9840,0.016615,0.018381,0.084660,0.000340,10.00
0.2240,descent,0.6024,-0.1940,15.4688,26.3672,-19.2360,-21.9840,0.016615,0.018381,0.084650,0.000350,10.00
0.2251,descent,0.6024,-0.1940,15.4688,26.3672,-17.8620,-21.9840,0.016570,0.018352,0.084650,0.000350,10.00
0.2262,descent,0.6024,-0.1940,15.3809,26.2793,-17.8620,-21.9840,0.016621,0.018413,0.084659,0.000341,10.00
0.2273,descent,0.6024,-0.1940,15.3809,26.2793,-17.8620,-21.9840,0.016621,0.018413,0.084659,0.000341,10.00
0.2285,descent,0.6024,-0.1940,15.3809,26.2793,-17.8620,-21.9840,0.016621,0.018413,0.084632,0.000368,10.00
0.2296,descent,0.6024,-0.1940,15.3809,26.2793,-17.8620,-20.6100,0.016592,0.018332,0.084632,0.000368,10.00
0.2307,descent,0.6024,-0.1940,15.3809,26.2793,-17.8620,-20.6100,0.016592,0.018332,0.084633,0.000367,10.00
0.2318,descent,0.6024,-0.1940,15.3809,26.1914,-17.8620,-20.6100,0.016618,0.018367,0.084633,0.000367,10.00
0.2329,descent,0.6024,-0.1940,15.3809,26.1914,-16.4880,-20.6100,0.016573,0.018338,0.084633,0.000367,10.00
0.2340,descent,0.6024,-0.1940,15.3809,26.1914,-16.4880,-20.6100,0.016573,0.018338,0.084627,0.000373,10.00
