Time_s,Phase,Force_N,Motor1_pos_deg,Motor2_pos_deg,Motor1_vel_degs,Motor2_vel_degs,Motor1_torque_Nm,Motor2_torque_Nm,UR5_Z_m,UR5_displacement_m,K_task_Nm,Param,Mode
0.0007,descent,0.5163,82.7051,11.4258,2.7480,49.4640,0.033015,0.011655,0.084989,0.000011,55.000000,0,sigmoid
0.0011,descent,0.5163,82.7051,11.5137,2.7480,50.8380,0.032721,0.011295,0.084989,0.000011,55.000000,0,sigmoid
0.0019,descent,0.5163,82.7930,11.6016,2.7480,50.8380,0.032344,0.010836,0.085002,-0.000002,55.000000,0,sigmoid
0.0030,descent,0.5163,82.8809,11.6895,4.1220,50.8380,0.016944,0.010275,0.085002,-0.000002,55.000000,0,sigmoid
0.0041,descent,0.5163,82.8809,11.6895,4.1220,50.8380,0.016944,0.010275,0.085001,-0.000001,55.000000,0,sigmoid
0.0053,descent,0.5163,82.9688,11.7773,5.4960,50.8380,0.015804,0.009714,0.085001,-0.000001,55.000000,0,sigmoid
0.0063,descent,0.5163,82.9688,11.8652,5.4960,50.8380,0.015612,0.009447,0.084996,0.000004,55.000000,0,sigmoid
0.0074,descent,0.5163,83.0566,11.8652,6.8700,49.4640,0.015387,0.009246,0.084996,0.000004,55.000000,0,sigmoid
0.0086,descent,0.5163,83.0566,11.9531,8.2440,49.4640,0.015061,0.008877,0.084998,0.000002,55.000000,0,sigmoid
0.0097,descent,0.5163,83.0566,11.9531,9.6180,49.4640,0.014927,0.008776,0.084967,0.000033,55.000000,0,sigmoid
0.0108,descent,0.5163,83.1445,12.0410,9.6180,49.4640,0.014549,0.008316,0.084967,0.000033,55.000000,0,sigmoid
0.0119,descent,0.5163,83.1445,12.0410,10.9920,49.4640,0.014415,0.008215,0.084984,0.000016,55.000000,0,sigmoid
0.0130,descent,0.5163,83.1445,12.0410,10.9920,49.4640,0.014415,0.008215,0.084984,0.000016,55.000000,0,sigmoid
0.0144,descent,0.5163,83.2324,12.1289,12.3660,49.4640,0.013904,0.007654,0.084973,0.000027,55.000000,0,sigmoid
0.0155,descent,0.5163,83.2324,12.1289,12.3660,48.0900,0.014005,0.007747,0.084973,0.000027,55.000000,0,sigmoid
0.0167,descent,0.5163,83.2324,12.1289,13.7400,48.0900,0.013871,0.007645,0.084987,0.000013,55.000000,0,sigmoid
0.0176,descent,0.5163,83.2324,12.1289,13.7400,48.0900,0.013871,0.007645,0.084987,0.000013,55.000000,0,sigmoid
0.0187,descent,0.5163,83.3203,12.2168,15.1140,46.7160,0.013461,0.007177,0.084976,0.000024,55.000000,0,sigmoid
0.0199,descent,0.5163,83.3203,12.2168,16.4880,45.3420,0.013428,0.007169,0.084993,0.000007,55.000000,0,sigmoid
0.0210,descent,0.5163,83.3203,12.2168,16.4880,43.9680,0.013530,0.007261,0.084993,0.000007,55.000000,0,sigmoid
